Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
59.0,18984.0,1930000.0,TS_Lin_MSE,0.02,58336,1529496655.0,0.0001,0.02,0.001597310636281402,0.0011602429589672768
61.0,19033.0,1940000.0,TS_Lin_MSE,0.02,58336,1529496762.0,0.0001,0.02,0.001896648114975794,0.0011640388618333072
62.0,19075.0,1950000.0,TS_Lin_MSE,0.02,58336,1529496866.0,0.0001,0.02,0.0015952161919558496,0.0011662500276288003
62.0,19115.0,1960000.0,TS_Lin_MSE,0.02,58336,1529496967.0,0.0001,0.02,0.0012978701938482183,0.0011669215590891036
63.0,19156.0,1970000.0,TS_Lin_MSE,0.02,58336,1529497068.0,0.0001,0.02,0.001400625012680849,0.001168107871036252
64.0,19189.0,1980000.0,TS_Lin_MSE,0.02,58336,1529497168.0,0.0001,0.02,0.0015958442804454801,0.0011702681559322475
64.0,19222.0,1990000.0,TS_Lin_MSE,0.02,58336,1529497267.0,0.0001,0.02,0.0018948970754251776,0.0011739095072864794
65.0,19262.0,2000000.0,TS_Lin_MSE,0.02,58336,1529497367.0,0.0001,0.02,0.0016950454686110784,0.0011765151870930925
65.0,19306.0,2010000.0,TS_Lin_MSE,0.02,58336,1529497467.0,0.0001,0.02,0.0020967660245130295,0.0011810935494683233
66.0,19344.0,2020000.0,TS_Lin_MSE,0.02,58336,1529497571.0,0.0001,0.02,0.0013946560576031941,0.0011821507896076125
67.0,19382.0,2030000.0,TS_Lin_MSE,0.02,58336,1529497673.0,0.0001,0.02,0.0019934543749886503,0.001186147358993744
68.0,19420.0,2040000.0,TS_Lin_MSE,0.02,58336,1529497772.0,0.0001,0.02,0.001299663764048363,0.0011867038119597081
68.0,19462.0,2050000.0,TS_Lin_MSE,0.02,58336,1529497873.0,0.0001,0.02,0.0018940316835187037,0.0011901541918209844
68.0,19506.0,2060000.0,TS_Lin_MSE,0.02,58336,1529497977.0,0.0001,0.02,0.0014985196698857222,0.0011916511116174158
69.0,19541.0,2070000.0,TS_Lin_MSE,0.02,58336,1529498080.0,0.0001,0.02,0.0019942340943953367,0.0011955283240946025
