SimulationId,CTRMultiplier,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
2,0.5,6277,821836,4640000,1532117502000,0.00672,0.00764,0.00193,0.915,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.447,0.553,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6307,823600,4650000,1532119661000,0.00717,0.00766,0.00194,0.916,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6331,825298,4660000,1532122029000,0.00746,0.00767,0.00194,0.916,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6353,827118,4670000,1532127989000,0.00838,0.00768,0.00195,0.918,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6368,829037,4680000,1532137864000,0.00805,0.00768,0.00195,0.918,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6385,831109,4690000,1532149184000,0.00811,0.00768,0.00195,0.919,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6399,833006,4700000,1532152206000,0.00792,0.00768,0.00195,0.919,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.446,0.554,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6426,834919,4710000,1532154223000,0.00922,0.0077,0.00196,0.92,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.445,0.555,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6448,836917,4720000,1532156107000,0.00954,0.0077,0.00196,0.92,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.445,0.555,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6469,838842,4730000,1532157912000,0.00974,0.00771,0.00196,0.921,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.445,0.555,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6488,840723,4740000,1532159521000,0.00979,0.00772,0.00197,0.921,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.445,0.555,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6509,842786,4750000,1532161120000,0.00984,0.00772,0.00197,0.922,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.444,0.556,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6528,844840,4760000,1532162717000,0.00977,0.00773,0.00197,0.923,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.444,0.556,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6561,846930,4770000,1532164496000,0.0104,0.00775,0.00198,0.923,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.444,0.556,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6581,849034,4780000,1532166167000,0.0103,0.00775,0.00198,0.923,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6598,851097,4790000,1532167784000,0.00571,0.00775,0.00198,0.924,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6617,853337,4800000,1532169398000,0.00782,0.00775,0.00198,0.924,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6635,855442,4810000,1532171085000,0.00813,0.00776,0.00199,0.925,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6660,857629,4820000,1532172762000,0.00913,0.00777,0.00199,0.925,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6693,859961,4830000,1532174380000,0.0104,0.00778,0.00199,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6721,862281,4840000,1532176116000,0.0107,0.00779,0.002,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6742,864402,4850000,1532177882000,0.0106,0.0078,0.002,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6768,866555,4860000,1532179669000,0.0108,0.00781,0.002,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6788,868610,4870000,1532181297000,0.0107,0.00781,0.00201,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6810,870815,4880000,1532183436000,0.0106,0.00782,0.00201,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6858,873087,4890000,1532185023000,0.0116,0.00785,0.00202,0.929,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.441,0.559,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6887,875387,4900000,1532186690000,0.0117,0.00787,0.00202,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.441,0.559,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6930,877706,4910000,1532188477000,0.0123,0.0079,0.00203,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.44,0.56,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6967,879992,4920000,1532190266000,0.0126,0.00792,0.00203,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.44,0.56,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,6997,882418,4930000,1532192001000,0.0126,0.00793,0.00204,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.44,0.56,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7082,885092,4940000,1532193909000,0.0141,0.008,0.00205,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.439,0.561,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7148,887528,4950000,1532195803000,0.0149,0.00805,0.00206,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.438,0.562,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7240,890053,4960000,1532197799000,0.0163,0.00813,0.00207,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.436,0.564,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7348,892494,4970000,1532199746000,0.0179,0.00823,0.00208,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.435,0.565,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7405,894489,4980000,1532201344000,0.0184,0.00828,0.00209,0.934,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.434,0.566,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7458,896478,4990000,1532203046000,0.0187,0.00832,0.0021,0.935,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.434,0.566,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7509,898751,5000000,1532205149000,0.0189,0.00835,0.0021,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.433,0.567,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7553,900914,5010000,1532207514000,0.019,0.00838,0.00211,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.433,0.567,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7606,903120,5020000,1532210972000,0.0,0.00842,0.00212,0.937,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.432,0.568,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7661,905629,5030000,1532218131000,0.0208,0.00846,0.00212,0.938,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.432,0.568,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7705,908272,5040000,1532234837000,0.0187,0.00848,0.00213,0.938,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.432,0.568,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7739,910978,5050000,1532238533000,0.0166,0.0085,0.00213,0.939,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.431,0.569,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7777,913398,5060000,1532241101000,0.0164,0.00851,0.00214,0.939,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.431,0.569,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7832,916105,5070000,1532243219000,0.0172,0.00855,0.00215,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.43,0.57,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7880,918873,5080000,1532244837000,0.0172,0.00858,0.00215,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.43,0.57,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7913,921503,5090000,1532246443000,0.0166,0.00859,0.00215,0.941,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.43,0.57,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7957,924150,5100000,1532248016000,0.0166,0.00861,0.00216,0.941,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.429,0.571,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,7997,926782,5110000,1532249475000,0.0164,0.00863,0.00216,0.942,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.429,0.571,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8044,929576,5120000,1532251081000,0.0165,0.00865,0.00217,0.942,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.428,0.572,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8079,932258,5130000,1532252672000,0.0162,0.00867,0.00217,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.428,0.572,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8104,934835,5140000,1532254261000,0.00642,0.00867,0.00218,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.428,0.572,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8146,937519,5150000,1532255865000,0.013,0.00869,0.00218,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.428,0.572,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8193,940093,5160000,1532257621000,0.0151,0.00872,0.00219,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.427,0.573,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8220,942662,5170000,1532259271000,0.0138,0.00872,0.00219,0.945,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.427,0.573,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8250,945141,5180000,1532261006000,0.0134,0.00873,0.00219,0.945,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.427,0.573,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8283,947676,5190000,1532262853000,0.0134,0.00874,0.0022,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.427,0.573,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8322,950170,5200000,1532264596000,0.0137,0.00876,0.0022,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.426,0.574,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8365,952663,5210000,1532266289000,0.0142,0.00878,0.00221,0.947,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.426,0.574,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8400,955240,5220000,1532267924000,0.0141,0.00879,0.00221,0.947,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.426,0.574,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8451,957800,5230000,1532269592000,0.0147,0.00882,0.00222,0.948,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.425,0.575,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8490,960420,5240000,1532271106000,0.0147,0.00884,0.00222,0.948,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.425,0.575,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8534,962695,5250000,1532272792000,0.0151,0.00886,0.00223,0.949,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.425,0.575,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8568,964864,5260000,1532274596000,0.0151,0.00888,0.00223,0.949,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.424,0.576,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8611,967061,5270000,1532276166000,0.0154,0.0089,0.00224,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.424,0.576,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8663,969231,5280000,1532277685000,0.0159,0.00894,0.00225,0.951,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.423,0.577,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8700,971334,5290000,1532279287000,0.016,0.00896,0.00225,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.423,0.577,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8729,973608,5300000,1532280695000,0.0159,0.00897,0.00225,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.423,0.577,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8764,976049,5310000,1532282174000,0.0158,0.00898,0.00226,0.953,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.423,0.577,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8798,978418,5320000,1532283622000,0.0157,0.00899,0.00226,0.953,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8827,981032,5330000,1532285006000,0.0154,0.009,0.00227,0.954,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8877,983556,5340000,1532286351000,0.0157,0.00903,0.00227,0.955,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8902,986023,5350000,1532287645000,0.0154,0.00903,0.00228,0.955,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8933,988363,5360000,1532288945000,0.0153,0.00904,0.00228,0.956,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,8970,990701,5370000,1532290098000,0.0153,0.00905,0.00228,0.957,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,9012,993148,5380000,1532291385000,0.0154,0.00907,0.00229,0.957,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.422,0.578,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,9064,995601,5390000,1532292855000,0.0156,0.0091,0.0023,0.958,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.421,0.579,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.5,9129,997903,5400000,1532294550000,0.0161,0.00915,0.0023,0.959,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.421,0.579,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,3,375,110000,1531044493000,0.008,0.008,0.000986,0.626,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.979,0.0209,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,25,1684,120000,1531046231000,0.0148,0.0148,0.00139,0.623,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.631,0.369,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,51,3031,130000,1531048017000,0.0168,0.0168,0.00159,0.645,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.597,0.403,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,90,4314,140000,1531049805000,0.0209,0.0209,0.00183,0.64,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.526,0.474,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,118,5651,150000,1531051599000,0.0209,0.0209,0.00184,0.64,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.526,0.474,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,150,6872,160000,1531053310000,0.0218,0.0218,0.00189,0.643,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.518,0.482,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,174,8198,170000,1531054948000,0.0212,0.0212,0.00185,0.641,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.522,0.478,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,198,9636,180000,1531056675000,0.0205,0.0205,0.00183,0.642,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.531,0.469,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,228,11027,190000,1531058328000,0.0207,0.0207,0.00186,0.645,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.53,0.47,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,260,12354,200000,1531059941000,0.021,0.021,0.00189,0.647,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.527,0.473,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,292,13699,210000,1531061809000,0.0213,0.0213,0.00192,0.65,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.526,0.474,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,338,15052,220000,1531063581000,0.0225,0.0225,0.00201,0.653,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.515,0.485,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,366,16373,230000,1531065314000,0.0224,0.0224,0.002,0.653,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.515,0.485,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,399,17658,240000,1531067084000,0.0226,0.0226,0.00201,0.654,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.514,0.486,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,509,19212,250000,1531068933000,0.0265,0.0265,0.00234,0.667,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.484,0.516,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,587,20578,260000,1531070560000,0.0285,0.0285,0.0025,0.674,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.472,0.528,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,654,21936,270000,1531071931000,0.0298,0.0298,0.00259,0.676,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.464,0.536,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,728,23490,280000,1531073370000,0.031,0.031,0.0027,0.679,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.457,0.543,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,775,24806,290000,1531074828000,0.0312,0.0312,0.00271,0.68,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.456,0.544,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,824,26232,300000,1531076102000,0.0314,0.0314,0.00274,0.681,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.456,0.544,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,874,27581,310000,1531077460000,0.0317,0.0317,0.00276,0.684,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.455,0.545,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,942,28978,320000,1531078853000,0.0325,0.0325,0.00283,0.687,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.452,0.548,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1002,30383,330000,1531080285000,0.033,0.033,0.00287,0.689,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.451,0.549,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1068,31776,340000,1531081775000,0.0336,0.0336,0.00293,0.691,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.448,0.552,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1143,33181,350000,1531083470000,0.0344,0.0344,0.00299,0.693,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.445,0.555,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1224,34741,360000,1531085548000,0.0352,0.0352,0.00306,0.695,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.442,0.558,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1280,36270,370000,1531091700000,0.0115,0.0353,0.0031,0.701,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1338,37803,380000,1531109678000,0.0303,0.0354,0.00311,0.704,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.441,0.559,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1385,39571,390000,1531114011000,0.0286,0.035,0.0031,0.705,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.441,0.559,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1415,41440,400000,1531116623000,0.0246,0.0341,0.00307,0.705,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.443,0.557,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1433,43316,410000,1531118649000,0.0209,0.0331,0.00302,0.707,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.447,0.553,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1454,45288,420000,1531120418000,0.0188,0.0321,0.00298,0.706,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.45,0.55,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1472,47154,430000,1531122132000,0.0173,0.0312,0.00293,0.705,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.452,0.548,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1489,49002,440000,1531123856000,0.0162,0.0304,0.00289,0.704,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.455,0.545,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1499,50702,450000,1531125068000,0.015,0.0296,0.00283,0.703,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.459,0.541,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1517,52506,460000,1531126436000,0.0145,0.0289,0.00279,0.702,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.461,0.539,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1531,54148,470000,1531128328000,0.014,0.0283,0.00275,0.702,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.464,0.536,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1534,56042,480000,1531129175000,0.0128,0.0274,0.0027,0.7,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.468,0.532,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1543,57955,490000,1531130018000,0.0121,0.0266,0.00265,0.698,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.472,0.528,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1557,59460,500000,1531130800000,0.015,0.0262,0.00261,0.696,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.473,0.527,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1564,60565,510000,1531131712000,0.00938,0.0258,0.00258,0.697,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.474,0.526,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1589,61859,520000,1531133341000,0.0137,0.0257,0.00256,0.697,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.472,0.528,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1607,63099,530000,1531134827000,0.0139,0.0255,0.00254,0.698,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.472,0.528,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1617,64379,540000,1531136175000,0.0125,0.0251,0.00251,0.699,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.473,0.527,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1627,65593,550000,1531137754000,0.0117,0.0248,0.00249,0.701,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.474,0.526,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1649,66937,560000,1531139459000,0.0125,0.0246,0.00248,0.702,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.474,0.526,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1690,68290,570000,1531141094000,0.0151,0.0247,0.00248,0.702,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.47,0.53,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1708,69643,580000,1531142751000,0.0148,0.0245,0.00247,0.703,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.47,0.53,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1735,70968,590000,1531144525000,0.0154,0.0244,0.00246,0.703,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.469,0.531,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1765,72307,600000,1531146406000,0.0161,0.0244,0.00246,0.704,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.468,0.532,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1794,73785,610000,1531148524000,0.0165,0.0243,0.00245,0.704,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.467,0.533,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1823,75364,620000,1531150653000,0.0167,0.0242,0.00245,0.706,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.467,0.533,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1856,76987,630000,1531152831000,0.017,0.0241,0.00245,0.706,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.466,0.534,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1882,78853,640000,1531154931000,0.0167,0.0239,0.00245,0.709,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.467,0.533,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,1,1910,80697,650000,1531156919000,0.0166,0.0237,0.00245,0.71,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.468,0.532,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
