SimulationId,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,ClusterCount,LengthScale,Nu,Kernel
1,2535,103530,860000,1531218803000,0.0128,0.0245,0.00541,1.6,6.11e-05,nan,0.982,0.0,0.0178,1.0,0.982,2.59,-1.59,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2544,104223,870000,1531220183000,0.0129,0.0244,0.00539,1.6,6.03e-05,nan,0.982,0.0,0.0178,1.0,0.982,2.61,-1.61,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2562,104848,880000,1531221660000,0.0173,0.0244,0.00538,1.6,6.08e-05,nan,0.982,0.0,0.018,1.0,0.982,2.62,-1.62,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2591,105470,890000,1531223228000,0.0236,0.0246,0.00538,1.61,6e-05,nan,0.982,0.0,0.0178,1.0,0.982,2.62,-1.62,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2614,106133,900000,1531224925000,0.0257,0.0246,0.00537,1.61,6.05e-05,nan,0.982,0.0,0.018,1.0,0.982,2.63,-1.63,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2626,106754,910000,1531226586000,0.0248,0.0246,0.00535,1.61,5.98e-05,nan,0.982,0.0,0.018,1.0,0.982,2.65,-1.65,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2633,107348,920000,1531228193000,0.0231,0.0245,0.00532,1.61,5.9e-05,nan,0.982,0.0,0.0179,1.0,0.982,2.67,-1.67,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2640,107957,930000,1531229863000,0.0218,0.0245,0.0053,1.61,5.83e-05,nan,0.982,0.0,0.0179,1.0,0.982,2.69,-1.69,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2660,108722,940000,1531231690000,0.0224,0.0245,0.00529,1.61,5.76e-05,nan,0.982,0.0,0.0177,1.0,0.982,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2684,109494,950000,1531233614000,0.0233,0.0245,0.00529,1.61,5.69e-05,nan,0.982,0.0,0.0176,1.0,0.982,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2708,110260,960000,1531235598000,0.0241,0.0246,0.00529,1.61,6.1e-05,nan,0.981,0.0,0.0188,1.0,0.981,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2722,111141,970000,1531237572000,0.0233,0.0245,0.00527,1.62,6.14e-05,nan,0.981,0.0,0.0191,1.0,0.981,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2770,112211,980000,1531239731000,0.0257,0.0247,0.00529,1.62,6.19e-05,nan,0.981,0.0,0.0191,1.0,0.981,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2802,113304,990000,1531241737000,0.026,0.0247,0.0053,1.62,6.12e-05,nan,0.981,0.0,0.0189,1.0,0.981,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2841,114638,1000000,1531243738000,0.0264,0.0248,0.00531,1.62,6.27e-05,nan,0.981,0.0,0.0193,1.0,0.981,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2871,116293,1010000,1531245667000,0.0254,0.0247,0.00531,1.62,6.2e-05,nan,0.981,0.0,0.0191,1.0,0.981,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2897,118066,1020000,1531247731000,0.0242,0.0245,0.00531,1.62,6.13e-05,nan,0.981,0.0,0.019,1.0,0.981,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2948,119793,1030000,1531249459000,0.0247,0.0246,0.00533,1.62,6.07e-05,nan,0.981,0.0,0.0186,1.0,0.981,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,2988,121615,1040000,1531251643000,0.0244,0.0246,0.00535,1.62,6.54e-05,nan,0.98,0.0,0.02,1.0,0.98,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3035,123358,1050000,1531253665000,0.0247,0.0246,0.00536,1.62,6.47e-05,nan,0.98,0.0,0.0197,1.0,0.98,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3071,125259,1060000,1531256223000,0.0242,0.0245,0.00537,1.63,6.4e-05,nan,0.981,0.0,0.0195,1.0,0.981,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3101,127028,1070000,1531263018000,0.0108,0.0244,0.00537,1.63,6.33e-05,nan,0.981,0.0,0.0193,1.0,0.981,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3108,129269,1080000,1531280274000,0.00397,0.024,0.00535,1.63,6.37e-05,nan,0.98,0.0,0.0196,1.0,0.98,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3131,131272,1090000,1531284669000,0.0073,0.0239,0.00535,1.63,6.51e-05,nan,0.98,0.0,0.02,1.0,0.98,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3157,132735,1100000,1531287508000,0.00986,0.0238,0.00535,1.63,6.55e-05,nan,0.98,0.0,0.0202,1.0,0.98,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3170,133775,1110000,1531289836000,0.0103,0.0237,0.00534,1.63,6.48e-05,nan,0.98,0.0,0.0201,1.0,0.98,2.75,-1.75,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3179,134575,1120000,1531291626000,0.0104,0.0236,0.00532,1.63,6.42e-05,nan,0.98,0.0,0.02,1.0,0.98,2.76,-1.76,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3190,136527,1130000,1531293077000,0.00941,0.0234,0.0053,1.63,6.35e-05,nan,0.98,0.0,0.02,1.0,0.98,2.78,-1.78,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3198,138213,1140000,1531294497000,0.00872,0.0231,0.00529,1.64,6.29e-05,nan,0.98,0.0,0.0199,1.0,0.98,2.79,-1.79,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3212,139744,1150000,1531295902000,0.00877,0.023,0.00528,1.64,6.23e-05,nan,0.98,0.0,0.0198,1.0,0.98,2.81,-1.81,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3220,141864,1160000,1531297173000,0.00807,0.0227,0.00526,1.64,6.17e-05,nan,0.98,0.0,0.0198,1.0,0.98,2.82,-1.82,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3224,144100,1170000,1531298617000,0.00726,0.0224,0.00524,1.64,6.12e-05,nan,0.98,0.0,0.0198,1.0,0.98,2.84,-1.84,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3237,146102,1180000,1531300121000,0.00718,0.0222,0.00523,1.64,6.06e-05,nan,0.98,0.0,0.0197,1.0,0.98,2.85,-1.85,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3247,147952,1190000,1531301576000,0.00703,0.0219,0.00522,1.64,6e-05,nan,0.98,0.0,0.0196,1.0,0.98,2.87,-1.87,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3257,149634,1200000,1531303080000,0.00695,0.0218,0.0052,1.64,5.95e-05,nan,0.98,0.0,0.0196,1.0,0.98,2.88,-1.88,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3265,151242,1210000,1531304333000,0.00549,0.0216,0.00519,1.64,5.89e-05,nan,0.98,0.0,0.0195,1.0,0.98,2.9,-1.9,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3272,152576,1220000,1531305532000,0.00538,0.0214,0.00517,1.64,5.84e-05,nan,0.981,0.0,0.0195,1.0,0.981,2.91,-1.91,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3283,153591,1230000,1531307017000,0.00683,0.0214,0.00516,1.65,5.88e-05,nan,0.98,0.0,0.0197,1.0,0.98,2.93,-1.93,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3293,154546,1240000,1531308567000,0.00756,0.0213,0.00515,1.65,5.83e-05,nan,0.98,0.0,0.0196,1.0,0.98,2.94,-1.94,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3310,155429,1250000,1531310326000,0.00939,0.0213,0.00514,1.65,5.77e-05,nan,0.98,0.0,0.0195,1.0,0.98,2.95,-1.95,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3322,156285,1260000,1531312103000,0.01,0.0213,0.00513,1.65,5.81e-05,nan,0.98,0.0,0.0198,1.0,0.98,2.96,-1.96,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3331,157126,1270000,1531313779000,0.0101,0.0212,0.00512,1.65,5.76e-05,nan,0.98,0.0,0.0197,1.0,0.98,2.97,-1.97,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3337,158084,1280000,1531315640000,0.00964,0.0211,0.0051,1.65,5.71e-05,nan,0.98,0.0,0.0197,1.0,0.98,2.99,-1.99,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3347,158992,1290000,1531317423000,0.00978,0.0211,0.00509,1.65,5.66e-05,nan,0.98,0.0,0.0196,1.0,0.98,3.0,-2.0,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3355,159946,1300000,1531319405000,0.00965,0.021,0.00508,1.65,5.78e-05,nan,0.98,0.0,0.0202,1.0,0.98,3.02,-2.02,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3366,160941,1310000,1531321200000,0.00977,0.0209,0.00506,1.65,5.74e-05,nan,0.98,0.0,0.0201,1.0,0.98,3.03,-2.03,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3378,162191,1320000,1531323186000,0.00975,0.0208,0.00506,1.65,5.77e-05,nan,0.98,0.0,0.0203,1.0,0.98,3.04,-2.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3399,163602,1330000,1531325396000,0.0103,0.0208,0.00505,1.65,5.81e-05,nan,0.98,0.0,0.0205,1.0,0.98,3.04,-2.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3423,165124,1340000,1531327624000,0.0108,0.0207,0.00505,1.65,5.76e-05,nan,0.98,0.0,0.0203,1.0,0.98,3.05,-2.05,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3459,166791,1350000,1531329744000,0.0119,0.0207,0.00506,1.65,5.71e-05,nan,0.98,0.0,0.0201,1.0,0.98,3.04,-2.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3489,168647,1360000,1531331783000,0.0123,0.0207,0.00506,1.65,5.75e-05,nan,0.98,0.0,0.0202,1.0,0.98,3.04,-2.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3513,170612,1370000,1531334066000,0.0123,0.0206,0.00506,1.65,6.02e-05,nan,0.979,0.0,0.0212,1.0,0.979,3.04,-2.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3533,172792,1380000,1531335903000,0.012,0.0204,0.00506,1.66,5.97e-05,nan,0.979,0.0,0.0211,1.0,0.979,3.05,-2.05,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3567,174819,1390000,1531338119000,0.0124,0.0204,0.00507,1.66,6.24e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.05,-2.05,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3579,177012,1400000,1531340225000,0.0118,0.0202,0.00506,1.66,6.19e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3601,179040,1410000,1531342924000,0.0118,0.0201,0.00506,1.66,6.14e-05,nan,0.978,0.0,0.0217,1.0,0.978,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3640,181298,1420000,1531351318000,0.019,0.0201,0.00507,1.66,6.25e-05,nan,0.978,0.0,0.022,1.0,0.978,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3663,183657,1430000,1531369501000,0.0113,0.0199,0.00507,1.66,6.27e-05,nan,0.978,0.0,0.0222,1.0,0.978,3.06,-2.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3669,185710,1440000,1531373800000,0.00778,0.0198,0.00506,1.66,6.3e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.07,-2.07,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3676,186945,1450000,1531376336000,0.00735,0.0197,0.00504,1.66,6.33e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.09,-2.09,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3683,187888,1460000,1531378380000,0.00736,0.0196,0.00503,1.66,6.28e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.1,-2.1,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3689,188760,1470000,1531380197000,0.00731,0.0195,0.00502,1.66,6.24e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.11,-2.11,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3697,189548,1480000,1531381734000,0.00757,0.0195,0.00501,1.66,6.19e-05,nan,0.978,0.0,0.0225,1.0,0.978,3.13,-2.13,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3704,190062,1490000,1531383373000,0.0079,0.0195,0.005,1.66,6.22e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.14,-2.14,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3705,190604,1500000,1531385107000,0.00757,0.0194,0.00498,1.66,6.17e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.15,-2.15,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3707,191167,1510000,1531386959000,0.00735,0.0194,0.00497,1.66,6.13e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.17,-2.17,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3712,191743,1520000,1531388666000,0.00742,0.0194,0.00495,1.66,6.09e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.18,-2.18,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3715,192328,1530000,1531390366000,0.0034,0.0193,0.00494,1.66,6.04e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.2,-2.2,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3720,192944,1540000,1531391762000,0.00659,0.0193,0.00493,1.66,6e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.21,-2.21,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3724,193590,1550000,1531393262000,0.00643,0.0192,0.00491,1.66,5.96e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.23,-2.23,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3733,194298,1560000,1531395080000,0.00839,0.0192,0.0049,1.66,5.92e-05,nan,0.977,0.0,0.0225,1.0,0.977,3.24,-2.24,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3739,195039,1570000,1531396997000,0.00832,0.0192,0.00489,1.66,5.95e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.25,-2.25,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3741,195719,1580000,1531398777000,0.00733,0.0191,0.00488,1.66,5.91e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.27,-2.27,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3744,196333,1590000,1531400537000,0.00698,0.0191,0.00487,1.66,5.87e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.28,-2.28,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3748,196980,1600000,1531402278000,0.00687,0.019,0.00486,1.67,5.83e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.3,-2.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3751,197725,1610000,1531404354000,0.0065,0.019,0.00484,1.67,5.79e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.31,-2.31,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3754,198526,1620000,1531406176000,0.00616,0.0189,0.00483,1.67,5.75e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.33,-2.33,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3760,199316,1630000,1531407973000,0.00632,0.0189,0.00482,1.67,5.71e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3770,200137,1640000,1531409990000,0.00691,0.0188,0.00481,1.67,5.81e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3785,201242,1650000,1531412247000,0.00771,0.0188,0.00481,1.67,5.77e-05,nan,0.977,0.0,0.023,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3812,202365,1660000,1531414664000,0.00949,0.0188,0.00481,1.67,5.73e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3843,203685,1670000,1531416880000,0.0111,0.0189,0.00482,1.67,5.76e-05,nan,0.977,0.0,0.0229,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3868,205057,1680000,1531419218000,0.0118,0.0189,0.00482,1.67,5.72e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3897,206621,1690000,1531421594000,0.0125,0.0189,0.00482,1.67,5.69e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3921,208177,1700000,1531423831000,0.0128,0.0188,0.00482,1.67,5.71e-05,nan,0.977,0.0,0.0227,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3934,209630,1710000,1531426097000,0.0125,0.0188,0.00481,1.67,5.68e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,3962,211181,1720000,1531428700000,0.013,0.0188,0.00482,1.67,5.89e-05,nan,0.977,0.0,0.0234,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4010,212879,1730000,1531433991000,0.0,0.0188,0.00483,1.67,5.92e-05,nan,0.977,0.0,0.0234,1.0,0.977,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4028,214027,1740000,1531452298000,0.0147,0.0188,0.00483,1.67,5.94e-05,nan,0.976,0.0,0.0235,1.0,0.976,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4051,215130,1750000,1531457863000,0.0176,0.0188,0.00483,1.67,5.9e-05,nan,0.977,0.0,0.0234,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4077,215914,1760000,1531460622000,0.0216,0.0189,0.00483,1.67,5.87e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4095,216570,1770000,1531462674000,0.0226,0.0189,0.00483,1.67,5.83e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.35,-2.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4110,217128,1780000,1531464475000,0.0231,0.0189,0.00482,1.67,5.8e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.36,-2.36,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4124,217716,1790000,1531466048000,0.0232,0.0189,0.00482,1.67,5.82e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4135,218198,1800000,1531467563000,0.0232,0.019,0.00481,1.67,5.79e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4143,218729,1810000,1531468953000,0.0225,0.0189,0.0048,1.67,5.75e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4144,219257,1820000,1531470409000,0.0208,0.0189,0.00479,1.67,5.72e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.4,-2.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4152,219870,1830000,1531471963000,0.0201,0.0189,0.00479,1.67,5.75e-05,nan,0.977,0.0,0.0233,1.0,0.977,3.41,-2.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4160,220443,1840000,1531473512000,0.0196,0.0189,0.00478,1.67,5.71e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.42,-2.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4169,221069,1850000,1531475081000,0.0192,0.0189,0.00477,1.67,5.68e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4176,222574,1860000,1531476404000,0.00955,0.0188,0.00476,1.67,5.65e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4211,223713,1870000,1531477691000,0.025,0.0188,0.00477,1.67,5.62e-05,nan,0.977,0.0,0.023,1.0,0.977,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4218,224653,1880000,1531478998000,0.0184,0.0188,0.00476,1.67,5.75e-05,nan,0.976,0.0,0.0236,1.0,0.976,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4242,225536,1890000,1531480540000,0.0207,0.0188,0.00476,1.67,5.72e-05,nan,0.977,0.0,0.0235,1.0,0.977,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4282,226446,1900000,1531482052000,0.0256,0.0189,0.00477,1.67,5.69e-05,nan,0.977,0.0,0.0233,1.0,0.977,3.44,-2.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4314,227472,1910000,1531483642000,0.0267,0.019,0.00478,1.67,5.71e-05,nan,0.977,0.0,0.0233,1.0,0.977,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4344,228540,1920000,1531485304000,0.0269,0.019,0.00478,1.67,5.68e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4371,229573,1930000,1531487022000,0.0268,0.019,0.00478,1.67,5.81e-05,nan,0.976,0.0,0.0237,1.0,0.976,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4397,230535,1940000,1531488590000,0.0268,0.0191,0.00478,1.67,5.78e-05,nan,0.976,0.0,0.0235,1.0,0.976,3.43,-2.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4437,231915,1950000,1531491010000,0.0272,0.0191,0.00479,1.67,5.75e-05,nan,0.977,0.0,0.0233,1.0,0.977,3.42,-2.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4464,233117,1960000,1531492900000,0.0266,0.0191,0.0048,1.67,5.77e-05,nan,0.977,0.0,0.0234,1.0,0.977,3.42,-2.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4496,234411,1970000,1531495204000,0.0264,0.0192,0.0048,1.67,5.74e-05,nan,0.977,0.0,0.0232,1.0,0.977,3.41,-2.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4533,235797,1980000,1531497591000,0.0265,0.0192,0.00481,1.67,5.71e-05,nan,0.977,0.0,0.0231,1.0,0.977,3.41,-2.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4591,237424,1990000,1531500030000,0.0274,0.0193,0.00482,1.68,5.68e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.39,-2.39,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4638,238999,2000000,1531502452000,0.0277,0.0194,0.00483,1.68,5.71e-05,nan,0.977,0.0,0.0228,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4670,240618,2010000,1531504702000,0.027,0.0194,0.00484,1.68,5.68e-05,nan,0.977,0.0,0.0226,1.0,0.977,3.38,-2.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4713,242685,2020000,1531507505000,0.0264,0.0194,0.00485,1.68,5.65e-05,nan,0.978,0.0,0.0224,1.0,0.978,3.37,-2.37,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4783,244713,2030000,1531509988000,0.0271,0.0195,0.00487,1.68,5.62e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4829,246743,2040000,1531512382000,0.0267,0.0196,0.00488,1.68,5.59e-05,nan,0.978,0.0,0.0219,1.0,0.978,3.34,-2.34,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4880,248638,2050000,1531514646000,0.0267,0.0196,0.00489,1.68,5.66e-05,nan,0.978,0.0,0.022,1.0,0.978,3.32,-2.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,4947,250563,2060000,1531517611000,0.0273,0.0197,0.00491,1.68,5.79e-05,nan,0.978,0.0,0.0223,1.0,0.978,3.3,-2.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
1,5008,251967,2070000,1531523895000,0.0177,0.0199,0.00493,1.68,5.76e-05,nan,0.978,0.0,0.0221,1.0,0.978,3.29,-2.29,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
