Clicks, Impressions, Alpha, Method
3841,75000,0.10,NN_2Layer_Sigmoid
3911,76000,0.10,NN_2Layer_Sigmoid
3987,77000,0.10,NN_2Layer_Sigmoid
4031,78000,0.10,NN_2Layer_Sigmoid
4096,79000,0.10,NN_2Layer_Sigmoid
4147,80000,0.10,NN_2Layer_Sigmoid
4211,81000,0.10,NN_2Layer_Sigmoid
4277,82000,0.10,NN_2Layer_Sigmoid
4338,83000,0.10,NN_2Layer_Sigmoid
4390,84000,0.10,NN_2Layer_Sigmoid
4463,85000,0.10,NN_2Layer_Sigmoid
4525,86000,0.10,NN_2Layer_Sigmoid
4592,87000,0.10,NN_2Layer_Sigmoid
4657,88000,0.10,NN_2Layer_Sigmoid
4726,89000,0.10,NN_2Layer_Sigmoid
4796,90000,0.10,NN_2Layer_Sigmoid
4855,91000,0.10,NN_2Layer_Sigmoid
4919,92000,0.10,NN_2Layer_Sigmoid
4967,93000,0.10,NN_2Layer_Sigmoid
5026,94000,0.10,NN_2Layer_Sigmoid
5079,95000,0.10,NN_2Layer_Sigmoid
5128,96000,0.10,NN_2Layer_Sigmoid
5195,97000,0.10,NN_2Layer_Sigmoid
5251,98000,0.10,NN_2Layer_Sigmoid
5312,99000,0.10,NN_2Layer_Sigmoid
5367,100000,0.10,NN_2Layer_Sigmoid
5435,101000,0.10,NN_2Layer_Sigmoid
5495,102000,0.10,NN_2Layer_Sigmoid
5550,103000,0.10,NN_2Layer_Sigmoid
5621,104000,0.10,NN_2Layer_Sigmoid
5679,105000,0.10,NN_2Layer_Sigmoid
5755,106000,0.10,NN_2Layer_Sigmoid
5817,107000,0.10,NN_2Layer_Sigmoid
5888,108000,0.10,NN_2Layer_Sigmoid
5946,109000,0.10,NN_2Layer_Sigmoid
6001,110000,0.10,NN_2Layer_Sigmoid
6065,111000,0.10,NN_2Layer_Sigmoid
6132,112000,0.10,NN_2Layer_Sigmoid
6191,113000,0.10,NN_2Layer_Sigmoid
6251,114000,0.10,NN_2Layer_Sigmoid
6309,115000,0.10,NN_2Layer_Sigmoid
6362,116000,0.10,NN_2Layer_Sigmoid
6426,117000,0.10,NN_2Layer_Sigmoid
6480,118000,0.10,NN_2Layer_Sigmoid
6543,119000,0.10,NN_2Layer_Sigmoid
6609,120000,0.10,NN_2Layer_Sigmoid
6662,121000,0.10,NN_2Layer_Sigmoid
6716,122000,0.10,NN_2Layer_Sigmoid
6787,123000,0.10,NN_2Layer_Sigmoid
6840,124000,0.10,NN_2Layer_Sigmoid
6899,125000,0.10,NN_2Layer_Sigmoid
6952,126000,0.10,NN_2Layer_Sigmoid
6999,127000,0.10,NN_2Layer_Sigmoid
7053,128000,0.10,NN_2Layer_Sigmoid
7100,129000,0.10,NN_2Layer_Sigmoid
7147,130000,0.10,NN_2Layer_Sigmoid
7204,131000,0.10,NN_2Layer_Sigmoid
7250,132000,0.10,NN_2Layer_Sigmoid
7303,133000,0.10,NN_2Layer_Sigmoid
7348,134000,0.10,NN_2Layer_Sigmoid
7397,135000,0.10,NN_2Layer_Sigmoid
7451,136000,0.10,NN_2Layer_Sigmoid
7490,137000,0.10,NN_2Layer_Sigmoid
7538,138000,0.10,NN_2Layer_Sigmoid
7585,139000,0.10,NN_2Layer_Sigmoid
7631,140000,0.10,NN_2Layer_Sigmoid
7674,141000,0.10,NN_2Layer_Sigmoid
7734,142000,0.10,NN_2Layer_Sigmoid
7791,143000,0.10,NN_2Layer_Sigmoid
7846,144000,0.10,NN_2Layer_Sigmoid
7888,145000,0.10,NN_2Layer_Sigmoid
7947,146000,0.10,NN_2Layer_Sigmoid
7996,147000,0.10,NN_2Layer_Sigmoid
8040,148000,0.10,NN_2Layer_Sigmoid
8090,149000,0.10,NN_2Layer_Sigmoid
8142,150000,0.10,NN_2Layer_Sigmoid
8189,151000,0.10,NN_2Layer_Sigmoid
8246,152000,0.10,NN_2Layer_Sigmoid
8304,153000,0.10,NN_2Layer_Sigmoid
8347,154000,0.10,NN_2Layer_Sigmoid
8405,155000,0.10,NN_2Layer_Sigmoid
8448,156000,0.10,NN_2Layer_Sigmoid
8498,157000,0.10,NN_2Layer_Sigmoid
8548,158000,0.10,NN_2Layer_Sigmoid
8603,159000,0.10,NN_2Layer_Sigmoid
8647,160000,0.10,NN_2Layer_Sigmoid
8700,161000,0.10,NN_2Layer_Sigmoid
8753,162000,0.10,NN_2Layer_Sigmoid
8795,163000,0.10,NN_2Layer_Sigmoid
8845,164000,0.10,NN_2Layer_Sigmoid
8888,165000,0.10,NN_2Layer_Sigmoid
8940,166000,0.10,NN_2Layer_Sigmoid
8982,167000,0.10,NN_2Layer_Sigmoid
9027,168000,0.10,NN_2Layer_Sigmoid
9080,169000,0.10,NN_2Layer_Sigmoid
9119,170000,0.10,NN_2Layer_Sigmoid
9161,171000,0.10,NN_2Layer_Sigmoid
9191,172000,0.10,NN_2Layer_Sigmoid
9222,173000,0.10,NN_2Layer_Sigmoid
9252,174000,0.10,NN_2Layer_Sigmoid
9287,175000,0.10,NN_2Layer_Sigmoid
9327,176000,0.10,NN_2Layer_Sigmoid
9367,177000,0.10,NN_2Layer_Sigmoid
9411,178000,0.10,NN_2Layer_Sigmoid
9453,179000,0.10,NN_2Layer_Sigmoid
9491,180000,0.10,NN_2Layer_Sigmoid
9539,181000,0.10,NN_2Layer_Sigmoid
9570,182000,0.10,NN_2Layer_Sigmoid
9620,183000,0.10,NN_2Layer_Sigmoid
9663,184000,0.10,NN_2Layer_Sigmoid
9702,185000,0.10,NN_2Layer_Sigmoid
9741,186000,0.10,NN_2Layer_Sigmoid
9778,187000,0.10,NN_2Layer_Sigmoid
9830,188000,0.10,NN_2Layer_Sigmoid
9882,189000,0.10,NN_2Layer_Sigmoid
9923,190000,0.10,NN_2Layer_Sigmoid
9972,191000,0.10,NN_2Layer_Sigmoid
10004,192000,0.10,NN_2Layer_Sigmoid
10044,193000,0.10,NN_2Layer_Sigmoid
10091,194000,0.10,NN_2Layer_Sigmoid
10127,195000,0.10,NN_2Layer_Sigmoid
10168,196000,0.10,NN_2Layer_Sigmoid
10208,197000,0.10,NN_2Layer_Sigmoid
10245,198000,0.10,NN_2Layer_Sigmoid
10296,199000,0.10,NN_2Layer_Sigmoid
10330,200000,0.10,NN_2Layer_Sigmoid
10366,201000,0.10,NN_2Layer_Sigmoid
10409,202000,0.10,NN_2Layer_Sigmoid
10456,203000,0.10,NN_2Layer_Sigmoid
10506,204000,0.10,NN_2Layer_Sigmoid
10545,205000,0.10,NN_2Layer_Sigmoid
10593,206000,0.10,NN_2Layer_Sigmoid
10630,207000,0.10,NN_2Layer_Sigmoid
10669,208000,0.10,NN_2Layer_Sigmoid
10705,209000,0.10,NN_2Layer_Sigmoid
10733,210000,0.10,NN_2Layer_Sigmoid
10762,211000,0.10,NN_2Layer_Sigmoid
10799,212000,0.10,NN_2Layer_Sigmoid
10836,213000,0.10,NN_2Layer_Sigmoid
10867,214000,0.10,NN_2Layer_Sigmoid
10899,215000,0.10,NN_2Layer_Sigmoid
