MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
3.7858661805399634e-06,0.0016445171555965394,7891477.0,GP_Clustered,0.02,58336,1529567549.0,1e-05
1.3171963855492119e-05,0.0016414665390573875,9257291.0,GP_Clustered,0.02,58336,1529743949.0,1e-05
3.956044139554055e-05,0.0016511709141742523,9535198.0,GP_Clustered,0.02,58336,1529747549.0,1e-05
5.787139835070615e-05,0.0016607254213518749,9828794.0,GP_Clustered,0.02,58336,1529751149.0,1e-05
4.707709876433462e-05,0.00167016624117742,10147246.0,GP_Clustered,0.02,58336,1529754749.0,1e-05
3.519132259317591e-06,0.001681603253981541,10431268.0,GP_Clustered,0.02,58336,1529758349.0,1e-05
6.869815777875566e-05,0.001696622827757427,10707681.0,GP_Clustered,0.02,58336,1529761949.0,1e-05
3.9442049728799874e-05,0.0017087965038973057,10986413.0,GP_Clustered,0.02,58336,1529765549.0,1e-05
3.514845928181923e-06,0.0017182685971296665,11270761.0,GP_Clustered,0.02,58336,1529769149.0,1e-05
4.747606465966089e-05,0.0017257831455031558,11586520.0,GP_Clustered,0.02,58336,1529772749.0,1e-05
3.103668183536387e-05,0.0017325611896307964,11876330.0,GP_Clustered,0.02,58336,1529776349.0,1e-05
1.858355590752248e-05,0.0017371138736933032,12091439.0,GP_Clustered,0.02,58336,1529779949.0,1e-05
2.9761635418023074e-05,0.001743713922397362,12326507.0,GP_Clustered,0.02,58336,1529783549.0,1e-05
9.514046800092072e-06,0.0017516321883488657,12641635.0,GP_Clustered,0.02,58336,1529787149.0,1e-05
2.9366622009176373e-05,0.0017654703505349996,12913880.0,GP_Clustered,0.02,58336,1529790749.0,1e-05
3.783566509455224e-05,0.001771665061997384,13072356.0,GP_Clustered,0.02,58336,1529794349.0,1e-05
0.0001682281534684561,0.0017733030976751702,13155521.0,GP_Clustered,0.02,58336,1529797949.0,1e-05
0.00019092457283766194,0.0017745452260429643,13202628.0,GP_Clustered,0.02,58336,1529801549.0,1e-05
0.0006027260552349297,0.0017766681004453267,13235788.0,GP_Clustered,0.02,58336,1529805149.0,1e-05
0.0004369439204788574,0.0017780293904563556,13267808.0,GP_Clustered,0.02,58336,1529808749.0,1e-05
0.00023697596969822363,0.0017803161981116372,13314195.0,GP_Clustered,0.02,58336,1529812349.0,1e-05
4.091416856126191e-05,0.001783292612495787,13411896.0,GP_Clustered,0.02,58336,1529815949.0,1e-05
4.4559863082396904e-05,0.0017936294844227865,13613736.0,GP_Clustered,0.02,58336,1529819549.0,1e-05
1.1823618268075933e-05,0.0018057489448031455,13951814.0,GP_Clustered,0.02,58336,1529823149.0,1e-05
6.548537954611849e-05,0.0018202396911476668,14348572.0,GP_Clustered,0.02,58336,1529826749.0,1e-05
0.0005972324184122196,0.0018222366970782106,14392074.0,GP_Clustered,0.02,58336,1529830592.0,1e-05
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,1e-05
nan,nan,907502.0,GP_Clustered,0.02,58336,1529488800.0,1e-05
nan,nan,1454051.0,GP_Clustered,0.02,58336,1529492400.0,1e-05
nan,nan,1867223.0,GP_Clustered,0.02,58336,1529496000.0,1e-05
nan,nan,2225254.0,GP_Clustered,0.02,58336,1529499600.0,1e-05
nan,nan,2574843.0,GP_Clustered,0.02,58336,1529503200.0,1e-05
nan,nan,2947868.0,GP_Clustered,0.02,58336,1529506800.0,1e-05
nan,nan,3259547.0,GP_Clustered,0.02,58336,1529510400.0,1e-05
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,1e-05
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,1e-05
2.8947175836914503e-05,0.0016939071902915338,907502.0,GP_Clustered,0.02,58336,1529488800.0,1e-05
9.141316262930047e-06,0.0016248145117309513,1454051.0,GP_Clustered,0.02,58336,1529492400.0,1e-05
2.6602091969582094e-05,0.001614718675233827,1867223.0,GP_Clustered,0.02,58336,1529496000.0,1e-05
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.0001
2.8920757619660266e-05,0.0016934181843271546,907502.0,GP_Clustered,0.02,58336,1529488800.0,0.0001
9.138252285820298e-06,0.0016241118332946615,1454051.0,GP_Clustered,0.02,58336,1529492400.0,0.0001
2.6582982774322104e-05,0.001613899787015544,1867223.0,GP_Clustered,0.02,58336,1529496000.0,0.0001
5.86694463687704e-05,0.0016045254033430854,2309360.0,GP_Clustered,0.02,58336,1529500437.0,0.0001
2.7261074620306152e-05,0.0016107198773360977,2785178.0,GP_Clustered,0.02,58336,1529505190.0,0.0001
2.042340321886411e-05,0.00164481173116114,3225072.0,GP_Clustered,0.02,58336,1529509982.0,0.0001
2.1463860912651878e-06,0.0016662453552539608,3692198.0,GP_Clustered,0.02,58336,1529515420.0,0.0001
2.7650447762401925e-05,0.0016865835822698547,4125278.0,GP_Clustered,0.02,58336,1529519902.0,0.0001
1.254518713462517e-05,0.0016967031591692786,4602521.0,GP_Clustered,0.02,58336,1529523636.0,0.0001
2.127565439959182e-05,0.001701793440426176,5165375.0,GP_Clustered,0.02,58336,1529528139.0,0.0001
5.057516425263357e-09,0.0017108478000921969,5590795.0,GP_Clustered,0.02,58336,1529535254.0,0.0001
3.1663399007712938e-06,0.0017041917373514937,6222471.0,GP_Clustered,0.02,58336,1529555533.0,0.0001
1.2678700158458254e-05,0.001687350740327237,6695277.0,GP_Clustered,0.02,58336,1529559133.0,0.0001
6.0314200556715125e-06,0.0016697002914408047,7191879.0,GP_Clustered,0.02,58336,1529562733.0,0.0001
1.6499670234338745e-05,0.001648687057986468,7736638.0,GP_Clustered,0.02,58336,1529566333.0,0.0001
7.614850461827557e-05,0.0016431747537882662,7959489.0,GP_Clustered,0.02,58336,1529569933.0,0.0001
0.0001126837442451005,0.0016438048204389538,8003806.0,GP_Clustered,0.02,58336,1529573533.0,0.0001
3.1364410737855834e-08,0.001644096776904925,8060677.0,GP_Clustered,0.02,58336,1529577133.0,0.0001
1.654119590971551e-05,0.0016440319534324608,8121114.0,GP_Clustered,0.02,58336,1529580733.0,0.0001
0.00012982774541111204,0.0016429753607335323,8174957.0,GP_Clustered,0.02,58336,1529584333.0,0.0001
0.0001802118147816493,0.0016431851477106106,8235884.0,GP_Clustered,0.02,58336,1529587933.0,0.0001
0.0002174628583612748,0.0016398394954528538,8309334.0,GP_Clustered,0.02,58336,1529591533.0,0.0001
9.150956486927441e-05,0.0016411993146767004,8374827.0,GP_Clustered,0.02,58336,1529595133.0,0.0001
2.572568194573712e-05,0.0016403943348199767,8452585.0,GP_Clustered,0.02,58336,1529598733.0,0.0001
0.00012112002761698345,0.0016372452473009075,8526798.0,GP_Clustered,0.02,58336,1529602333.0,0.0001
6.724984490815268e-05,0.0016331085582748056,8586334.0,GP_Clustered,0.02,58336,1529605933.0,0.0001
9.978798992108026e-05,0.0016290032087446793,8656425.0,GP_Clustered,0.02,58336,1529609533.0,0.0001
0.00019358307906184105,0.0016259669336290041,8738930.0,GP_Clustered,0.02,58336,1529613133.0,0.0001
0.0002679902021427485,0.0016287046114923465,8787354.0,GP_Clustered,0.02,58336,1529616733.0,0.0001
8.532178880349413e-05,0.0016295923216150905,8810741.0,GP_Clustered,0.02,58336,1529620333.0,0.0001
0.001080929647906071,0.0016305970211404372,8825508.0,GP_Clustered,0.02,58336,1529626399.0,0.0001
0.0001191757431102654,0.0016307768596671055,8842287.0,GP_Clustered,0.02,58336,1529637866.0,0.0001
0.0002910319244786817,0.0016305960153259334,8862862.0,GP_Clustered,0.02,58336,1529641466.0,0.0001
7.601566006745601e-05,0.0016294340645747695,8902279.0,GP_Clustered,0.02,58336,1529645066.0,0.0001
0.0003654284821289385,0.0016297925296593684,8948711.0,GP_Clustered,0.02,58336,1529648666.0,0.0001
5.6991908493966177e-05,0.001631703330055081,9001235.0,GP_Clustered,0.02,58336,1529652266.0,0.0001
1.4249274625593959e-05,0.0016359467716936958,9141398.0,GP_Clustered,0.02,58336,1529742266.0,0.0001
1.5802123444961087e-05,0.0016455262151845599,9394477.0,GP_Clustered,0.02,58336,1529745866.0,0.0001
4.0633448055905416e-05,0.0016535273979885437,9689465.0,GP_Clustered,0.02,58336,1529749466.0,0.0001
3.2086551218484145e-06,0.001663357650710592,10000622.0,GP_Clustered,0.02,58336,1529753066.0,0.0001
5.674404923747193e-05,0.0016749418522731315,10299688.0,GP_Clustered,0.02,58336,1529756666.0,0.0001
3.551377395410979e-06,0.0016886035502782092,10581582.0,GP_Clustered,0.02,58336,1529760266.0,0.0001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.0001
2.8920756700847355e-05,0.0016934182376751282,907502.0,GP_Clustered,0.02,58336,1529488800.0,0.0001
9.138253758572216e-06,0.0016241118825505005,1454051.0,GP_Clustered,0.02,58336,1529492400.0,0.0001
2.65829856723329e-05,0.001613899838317815,1867223.0,GP_Clustered,0.02,58336,1529496000.0,0.0001
4.244029890537348e-09,0.0016035958434028742,2310701.0,GP_Clustered,0.02,58336,1529500450.0,0.0001
3.555040854564189e-05,0.0016105644048008004,2787927.0,GP_Clustered,0.02,58336,1529505217.0,0.0001
1.1177035087660652e-05,0.0016437740122417484,3235007.0,GP_Clustered,0.02,58336,1529510104.0,0.0001
8.551119235613126e-06,0.0016678448925456669,3701820.0,GP_Clustered,0.02,58336,1529515527.0,0.0001
8.86791429674731e-06,0.001685341578462133,4152017.0,GP_Clustered,0.02,58336,1529520136.0,0.0001
2.672493909408022e-05,0.0016961306123950293,4637626.0,GP_Clustered,0.02,58336,1529523894.0,0.0001
2.6285515768425314e-05,0.001702903978687084,5207141.0,GP_Clustered,0.02,58336,1529528581.0,0.0001
1.1703138048448029e-05,0.001711234826095238,5633865.0,GP_Clustered,0.02,58336,1529537293.0,0.0001
1.7804083544100302e-05,0.0017024971758287757,6306662.0,GP_Clustered,0.02,58336,1529556219.0,0.0001
2.281537860071218e-05,0.0016851451845301135,6788178.0,GP_Clustered,0.02,58336,1529559819.0,0.0001
1.9983028631110332e-05,0.0016689016238476283,7288047.0,GP_Clustered,0.02,58336,1529563419.0,0.0001
2.5916085297058642e-05,0.0016456813444298674,7827230.0,GP_Clustered,0.02,58336,1529567019.0,0.0001
0.0001277659746841071,0.001643712363179437,7967815.0,GP_Clustered,0.02,58336,1529570619.0,0.0001
0.00013284749781679566,0.0016438103190678194,8012890.0,GP_Clustered,0.02,58336,1529574219.0,0.0001
8.293408765038347e-05,0.001643550331869699,8073081.0,GP_Clustered,0.02,58336,1529577819.0,0.0001
1.7321588932611163e-05,0.0016446638652694151,8130737.0,GP_Clustered,0.02,58336,1529581419.0,0.0001
0.0001794293987929101,0.0016423908469387707,8186382.0,GP_Clustered,0.02,58336,1529585019.0,0.0001
0.00011095032426849183,0.001642170496376397,8249493.0,GP_Clustered,0.02,58336,1529588619.0,0.0001
1.4066046254067639e-05,0.0016404102296308449,8320437.0,GP_Clustered,0.02,58336,1529592219.0,0.0001
2.844388701392277e-05,0.0016414501496257797,8390576.0,GP_Clustered,0.02,58336,1529595819.0,0.0001
0.00013077136088362858,0.0016398551219305516,8466937.0,GP_Clustered,0.02,58336,1529599419.0,0.0001
0.00012539511882609438,0.0016363756010116498,8538659.0,GP_Clustered,0.02,58336,1529603019.0,0.0001
0.0002663304950634187,0.0016332123866867195,8598625.0,GP_Clustered,0.02,58336,1529606619.0,0.0001
1.2429311985527051e-08,0.001628577161702781,8670341.0,GP_Clustered,0.02,58336,1529610219.0,0.0001
2.482770758746549e-05,0.0016253763069345839,8750710.0,GP_Clustered,0.02,58336,1529613819.0,0.0001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.0001
2.8920757619660266e-05,0.0016934181843271546,907502.0,GP_Clustered,0.02,58336,1529488800.0,0.0001
9.138252285820298e-06,0.0016241118332946615,1454051.0,GP_Clustered,0.02,58336,1529492400.0,0.0001
2.6582982774322104e-05,0.001613899787015544,1867223.0,GP_Clustered,0.02,58336,1529496000.0,0.0001
5.86694463687704e-05,0.0016045254033430854,2309360.0,GP_Clustered,0.02,58336,1529500437.0,0.0001
2.7261074620306152e-05,0.0016107198773360977,2785178.0,GP_Clustered,0.02,58336,1529505190.0,0.0001
2.042340321886411e-05,0.00164481173116114,3225072.0,GP_Clustered,0.02,58336,1529509982.0,0.0001
2.1463860912651878e-06,0.0016662453552539608,3692198.0,GP_Clustered,0.02,58336,1529515420.0,0.0001
2.7650447762401925e-05,0.0016865835822698547,4125278.0,GP_Clustered,0.02,58336,1529519902.0,0.0001
1.254518713462517e-05,0.0016967031591692786,4602521.0,GP_Clustered,0.02,58336,1529523636.0,0.0001
2.127565439959182e-05,0.001701793440426176,5165375.0,GP_Clustered,0.02,58336,1529528139.0,0.0001
5.057516425263357e-09,0.0017108478000921969,5590795.0,GP_Clustered,0.02,58336,1529535254.0,0.0001
3.1663399007712938e-06,0.0017041917373514937,6222471.0,GP_Clustered,0.02,58336,1529555533.0,0.0001
1.2678700158458254e-05,0.001687350740327237,6695277.0,GP_Clustered,0.02,58336,1529559133.0,0.0001
6.0314200556715125e-06,0.0016697002914408047,7191879.0,GP_Clustered,0.02,58336,1529562733.0,0.0001
1.6499670234338745e-05,0.001648687057986468,7736638.0,GP_Clustered,0.02,58336,1529566333.0,0.0001
7.614850461827557e-05,0.0016431747537882662,7959489.0,GP_Clustered,0.02,58336,1529569933.0,0.0001
0.0001126837442451005,0.0016438048204389538,8003806.0,GP_Clustered,0.02,58336,1529573533.0,0.0001
3.1364410737855834e-08,0.001644096776904925,8060677.0,GP_Clustered,0.02,58336,1529577133.0,0.0001
1.654119590971551e-05,0.0016440319534324608,8121114.0,GP_Clustered,0.02,58336,1529580733.0,0.0001
0.00012982774541111204,0.0016429753607335323,8174957.0,GP_Clustered,0.02,58336,1529584333.0,0.0001
0.0001802118147816493,0.0016431851477106106,8235884.0,GP_Clustered,0.02,58336,1529587933.0,0.0001
0.0002174628583612748,0.0016398394954528538,8309334.0,GP_Clustered,0.02,58336,1529591533.0,0.0001
9.150956486927441e-05,0.0016411993146767004,8374827.0,GP_Clustered,0.02,58336,1529595133.0,0.0001
2.572568194573712e-05,0.0016403943348199767,8452585.0,GP_Clustered,0.02,58336,1529598733.0,0.0001
0.00012112002761698345,0.0016372452473009075,8526798.0,GP_Clustered,0.02,58336,1529602333.0,0.0001
6.724984490815268e-05,0.0016331085582748056,8586334.0,GP_Clustered,0.02,58336,1529605933.0,0.0001
9.978798992108026e-05,0.0016290032087446793,8656425.0,GP_Clustered,0.02,58336,1529609533.0,0.0001
0.00019358307906184105,0.0016259669336290041,8738930.0,GP_Clustered,0.02,58336,1529613133.0,0.0001
0.0002679902021427485,0.0016287046114923465,8787354.0,GP_Clustered,0.02,58336,1529616733.0,0.0001
8.532178880349413e-05,0.0016295923216150905,8810741.0,GP_Clustered,0.02,58336,1529620333.0,0.0001
0.001080929647906071,0.0016305970211404372,8825508.0,GP_Clustered,0.02,58336,1529626399.0,0.0001
0.0001191757431102654,0.0016307768596671055,8842287.0,GP_Clustered,0.02,58336,1529637866.0,0.0001
0.0002910319244786817,0.0016305960153259334,8862862.0,GP_Clustered,0.02,58336,1529641466.0,0.0001
7.601566006745601e-05,0.0016294340645747695,8902279.0,GP_Clustered,0.02,58336,1529645066.0,0.0001
0.0003654284821289385,0.0016297925296593684,8948711.0,GP_Clustered,0.02,58336,1529648666.0,0.0001
5.6991908493966177e-05,0.001631703330055081,9001235.0,GP_Clustered,0.02,58336,1529652266.0,0.0001
1.4249274625593959e-05,0.0016359467716936958,9141398.0,GP_Clustered,0.02,58336,1529742266.0,0.0001
1.5802123444961087e-05,0.0016455262151845599,9394477.0,GP_Clustered,0.02,58336,1529745866.0,0.0001
4.0633448055905416e-05,0.0016535273979885437,9689465.0,GP_Clustered,0.02,58336,1529749466.0,0.0001
3.2086551218484145e-06,0.001663357650710592,10000622.0,GP_Clustered,0.02,58336,1529753066.0,0.0001
5.674404923747193e-05,0.0016749418522731315,10299688.0,GP_Clustered,0.02,58336,1529756666.0,0.0001
3.551377395410979e-06,0.0016886035502782092,10581582.0,GP_Clustered,0.02,58336,1529760266.0,0.0001
3.6348616281786804e-05,0.0017014006973979754,10856257.0,GP_Clustered,0.02,58336,1529763866.0,0.0001
4.7921171521027874e-05,0.0017124629961839343,11127039.0,GP_Clustered,0.02,58336,1529767466.0,0.0001
6.362705523290378e-06,0.001721189541564259,11440567.0,GP_Clustered,0.02,58336,1529771066.0,0.0001
7.009232111381768e-05,0.0017271751862327645,11739550.0,GP_Clustered,0.02,58336,1529774666.0,0.0001
2.582987108187457e-05,0.0017341039388815984,11971190.0,GP_Clustered,0.02,58336,1529778266.0,0.0001
5.617233361594986e-05,0.0017407016693723706,12237716.0,GP_Clustered,0.02,58336,1529781866.0,0.0001
7.423665302150864e-05,0.0017426961515878822,12479739.0,GP_Clustered,0.02,58336,1529785466.0,0.0001
3.04017920350415e-10,0.001757555631728409,12800034.0,GP_Clustered,0.02,58336,1529789066.0,0.0001
6.139589951403288e-05,0.001768284886910615,13027647.0,GP_Clustered,0.02,58336,1529793069.0,0.0001
9.064679663931205e-05,0.0017751343405891361,13247782.0,GP_Clustered,0.02,58336,1529806549.0,0.0001
7.57872875601223e-06,0.0017880021363900322,13511263.0,GP_Clustered,0.02,58336,1529818024.0,0.0001
6.610335911215612e-05,0.0017977727710610971,13798067.0,GP_Clustered,0.02,58336,1529821624.0,0.0001
5.532983226959097e-05,0.0018119126104145166,14176666.0,GP_Clustered,0.02,58336,1529825224.0,0.0001
0.00011568973386297843,0.0018199445346074215,14392073.0,GP_Clustered,0.02,58336,1529830312.0,0.0001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,0.001
2.8920685888434486e-05,0.0016934251862179219,907502.0,GP_Clustered,0.02,58336,1529488800.0,0.001
8.503353567911529e-06,0.0016287342432551018,1495285.0,GP_Clustered,0.02,58336,1529492736.0,0.001
6.941352918957636e-06,0.001593765452191711,2215362.0,GP_Clustered,0.02,58336,1529499505.0,0.001
9.435014526723739e-06,0.0016222094951244199,2956831.0,GP_Clustered,0.02,58336,1529506898.0,0.001
1.6689742814552397e-05,0.001665074141430378,3614459.0,GP_Clustered,0.02,58336,1529514538.0,0.001
8.446895129413275e-06,0.0016874952430949112,4323592.0,GP_Clustered,0.02,58336,1529521517.0,0.001
4.537041245831617e-10,0.0017000897540089047,5080121.0,GP_Clustered,0.02,58336,1529527298.0,0.001
1.4700831338053399e-05,0.0017166170269618751,5827257.0,GP_Clustered,0.02,58336,1529550207.0,0.001
1.0298706673805157e-05,0.001684896327161393,6796877.0,GP_Clustered,0.02,58336,1529559881.0,0.001
