Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
530,469556,2300000,1534254861000,0.00147,0.00113,0.000774,0.995,0.000495,nan,0.355,0.0,0.645,1.0,0.355,0.675,0.325,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
564,492873,2400000,1534257558000,0.00146,0.00114,0.000783,0.995,0.0005,nan,0.355,0.0,0.645,1.0,0.355,0.664,0.336,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
588,516869,2500000,1534260327000,0.00133,0.00114,0.000785,0.995,0.000505,nan,0.352,0.0,0.648,1.0,0.352,0.655,0.345,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
618,540308,2600000,1534263432000,0.00132,0.00114,0.000785,0.995,0.000504,nan,0.354,0.0,0.646,1.0,0.354,0.653,0.347,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
666,563210,2700000,1534266431000,0.00146,0.00118,0.000801,0.995,0.000512,nan,0.357,0.0,0.643,1.0,0.357,0.647,0.353,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
698,585005,2800000,1534269300000,0.00146,0.00119,0.00082,0.995,0.000529,nan,0.351,0.0,0.649,1.0,0.351,0.633,0.367,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
727,609485,2900000,1534272798000,0.00142,0.00119,0.000821,0.995,0.00053,nan,0.35,0.0,0.65,1.0,0.35,0.63,0.37,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
751,628702,3000000,1534275826000,0.00111,0.00119,0.000818,0.995,0.000529,nan,0.349,0.0,0.651,1.0,0.349,0.626,0.374,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
777,648545,3100000,1534279185000,0.00122,0.0012,0.000836,0.995,0.000548,nan,0.341,0.0,0.659,1.0,0.341,0.611,0.389,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
821,675565,3400000,1534307392000,0.00243,0.00122,0.000913,0.996,0.000639,nan,0.297,0.0,0.703,1.0,0.297,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
869,701504,3500000,1534310553000,0.00203,0.00124,0.000922,0.995,0.000642,nan,0.301,0.0,0.699,1.0,0.301,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
891,727162,3600000,1534313223000,0.00155,0.00123,0.000921,0.996,0.000642,nan,0.3,0.0,0.7,1.0,0.3,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
926,752708,3700000,1534315472000,0.0015,0.00123,0.000919,0.996,0.000638,nan,0.303,0.0,0.697,1.0,0.303,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
942,778027,3800000,1534317461000,0.00131,0.00121,0.000911,0.996,0.000634,nan,0.301,0.0,0.699,1.0,0.301,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
981,804627,3900000,1534319605000,0.00134,0.00122,0.00091,0.996,0.00063,nan,0.305,0.0,0.695,1.0,0.305,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1010,830430,4000000,1534321811000,0.0013,0.00122,0.000907,0.995,0.000626,nan,0.307,0.0,0.693,1.0,0.307,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1044,855763,4100000,1534324066000,0.00131,0.00122,0.000903,0.995,0.000621,nan,0.31,0.0,0.69,1.0,0.31,0.557,0.443,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1072,880952,4200000,1534325982000,0.00129,0.00122,0.000903,0.995,0.00062,nan,0.31,0.0,0.69,1.0,0.31,0.556,0.444,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1123,904402,4300000,1534327753000,0.00248,0.00124,0.000908,0.995,0.000619,nan,0.315,0.0,0.685,1.0,0.315,0.557,0.443,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1153,923917,4400000,1534329253000,0.00178,0.00125,0.000909,0.995,0.00062,nan,0.315,0.0,0.685,1.0,0.315,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1189,945969,4500000,1534330607000,0.00171,0.00126,0.000907,0.995,0.000617,nan,0.317,0.0,0.683,1.0,0.317,0.555,0.445,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1223,965702,4600000,1534332371000,0.00172,0.00127,0.000911,0.995,0.000619,nan,0.317,0.0,0.683,1.0,0.317,0.552,0.448,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1263,985319,4700000,1534334282000,0.00179,0.00128,0.000908,0.995,0.000614,nan,0.321,0.0,0.679,1.0,0.321,0.553,0.447,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1299,1005727,4800000,1534336223000,0.00178,0.00129,0.000902,0.995,0.000607,nan,0.325,0.0,0.675,1.0,0.325,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1333,1025527,4900000,1534338220000,0.00177,0.0013,0.000901,0.995,0.000604,nan,0.327,0.0,0.673,1.0,0.327,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1369,1045509,5000000,1534340324000,0.00178,0.00131,0.000899,0.995,0.000601,nan,0.329,0.0,0.671,1.0,0.329,0.554,0.446,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1403,1065768,5100000,1534342505000,0.00177,0.00132,0.000898,0.995,0.000599,nan,0.33,0.0,0.67,1.0,0.33,0.553,0.447,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1427,1086405,5200000,1534345017000,0.0017,0.00131,0.000897,0.995,0.000599,nan,0.33,0.0,0.67,1.0,0.33,0.551,0.449,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1475,1108312,5300000,1534348283000,0.00175,0.00133,0.000907,0.995,0.000606,nan,0.33,0.0,0.67,1.0,0.33,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1509,1131311,5400000,1534352099000,0.00142,0.00133,0.000908,0.995,0.000606,nan,0.331,0.0,0.669,1.0,0.331,0.547,0.453,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1547,1154285,5500000,1534355823000,0.00155,0.00134,0.000909,0.995,0.000605,nan,0.332,0.0,0.668,1.0,0.332,0.548,0.452,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1584,1176641,5600000,1534359354000,0.00158,0.00135,0.000906,0.995,0.000601,nan,0.334,0.0,0.666,1.0,0.334,0.55,0.45,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1643,1198500,5700000,1534362421000,0.00186,0.00137,0.000913,0.995,0.000603,nan,0.338,0.0,0.662,1.0,0.338,0.55,0.45,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1675,1209484,6000000,1534387000000,0.00309,0.00138,0.000934,0.995,0.000635,nan,0.319,0.0,0.681,1.0,0.319,0.533,0.467,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1724,1232095,6100000,1534391894000,0.00234,0.0014,0.000939,0.995,0.000636,nan,0.321,0.0,0.679,1.0,0.321,0.534,0.466,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1774,1256701,6200000,1534395699000,0.0022,0.00141,0.000947,0.995,0.00064,nan,0.322,0.0,0.678,1.0,0.322,0.534,0.466,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1812,1279206,6300000,1534397928000,0.00204,0.00142,0.000943,0.995,0.000636,nan,0.324,0.0,0.676,1.0,0.324,0.536,0.464,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1846,1301642,6400000,1534400142000,0.00192,0.00142,0.000941,0.995,0.000633,nan,0.325,0.0,0.675,1.0,0.325,0.536,0.464,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1868,1324264,6500000,1534401980000,0.00174,0.00141,0.000935,0.995,0.000629,nan,0.326,0.0,0.674,1.0,0.326,0.538,0.462,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1883,1345205,6600000,1534403754000,0.00159,0.0014,0.000928,0.995,0.000623,nan,0.326,0.0,0.674,1.0,0.326,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1907,1365867,6700000,1534405748000,0.00154,0.0014,0.000924,0.995,0.000621,nan,0.326,0.0,0.674,1.0,0.326,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1921,1385910,6800000,1534407692000,0.00107,0.00139,0.000917,0.995,0.000617,nan,0.326,0.0,0.674,1.0,0.326,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1951,1405650,6900000,1534409775000,0.00134,0.00139,0.000913,0.995,0.000613,nan,0.327,0.0,0.673,1.0,0.327,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1973,1425930,7000000,1534411756000,0.00124,0.00138,0.000909,0.995,0.00061,nan,0.328,0.0,0.672,1.0,0.328,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
1991,1445945,7100000,1534413572000,0.00115,0.00138,0.000904,0.995,0.000606,nan,0.328,0.0,0.672,1.0,0.328,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2019,1465055,7200000,1534415178000,0.00122,0.00138,0.0009,0.995,0.000602,nan,0.329,0.0,0.671,1.0,0.329,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2050,1484677,7300000,1534416750000,0.00128,0.00138,0.000895,0.995,0.000598,nan,0.331,0.0,0.669,1.0,0.331,0.54,0.46,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2083,1503982,7400000,1534418460000,0.00134,0.00138,0.000895,0.995,0.000597,nan,0.331,0.0,0.669,1.0,0.331,0.539,0.461,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2114,1522939,7500000,1534420152000,0.00138,0.00139,0.000899,0.995,0.000601,nan,0.33,0.0,0.67,1.0,0.33,0.536,0.464,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2140,1542300,7600000,1534421958000,0.00138,0.00139,0.0009,0.995,0.000603,nan,0.329,0.0,0.671,1.0,0.329,0.534,0.466,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2184,1562713,7700000,1534424198000,0.00146,0.0014,0.0009,0.995,0.000601,nan,0.331,0.0,0.669,1.0,0.331,0.534,0.466,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2220,1583382,7800000,1534426507000,0.00149,0.0014,0.000898,0.995,0.000597,nan,0.333,0.0,0.667,1.0,0.333,0.535,0.465,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2254,1603609,7900000,1534428901000,0.0014,0.00141,0.000898,0.995,0.000597,nan,0.334,0.0,0.666,1.0,0.334,0.534,0.466,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2274,1623204,8000000,1534431501000,0.00112,0.0014,0.000898,0.995,0.000599,nan,0.332,0.0,0.668,1.0,0.332,0.532,0.468,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2331,1644578,8100000,1534434488000,0.00181,0.00142,0.000904,0.995,0.000601,nan,0.334,0.0,0.666,1.0,0.334,0.531,0.469,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2366,1666379,8200000,1534438303000,0.00175,0.00142,0.000904,0.995,0.0006,nan,0.334,0.0,0.666,1.0,0.334,0.531,0.469,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2424,1688661,8300000,1534442273000,0.00195,0.00144,0.000909,0.995,0.000602,nan,0.336,0.0,0.664,1.0,0.336,0.53,0.47,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2456,1710401,8400000,1534445358000,0.00186,0.00144,0.000911,0.995,0.000604,nan,0.336,0.0,0.664,1.0,0.336,0.529,0.471,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
2501,1731253,8500000,1534448098000,0.00191,0.00144,0.000916,0.995,0.000607,nan,0.336,0.0,0.664,1.0,0.336,0.528,0.472,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1
18,6107,400000,1534215666000,0.00295,0.00295,0.00121,1.02,0.000705,nan,0.367,0.0,0.633,1.0,0.367,1.38,-0.379,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
48,23451,500000,1534221203000,0.00205,0.00205,0.00141,1.01,0.001,nan,0.25,0.0,0.75,1.0,0.25,1.06,-0.0644,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
63,38684,600000,1534223933000,0.00163,0.00163,0.00119,1.01,0.000848,nan,0.233,0.0,0.767,1.0,0.233,1.19,-0.189,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
75,53231,700000,1534225990000,0.00141,0.00141,0.00113,1.01,0.000831,nan,0.208,0.0,0.792,1.0,0.208,1.21,-0.21,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
88,67461,800000,1534227870000,0.0013,0.0013,0.00101,1.01,0.000727,nan,0.214,0.0,0.786,1.0,0.214,1.34,-0.339,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
112,81656,900000,1534229635000,0.00137,0.00137,0.000946,1.01,0.00066,nan,0.238,0.0,0.762,1.0,0.238,1.42,-0.417,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
124,92866,1000000,1534231460000,0.000717,0.00134,0.000921,1.01,0.000652,nan,0.228,0.0,0.772,1.0,0.228,1.4,-0.398,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
141,104014,1100000,1534233317000,0.00118,0.00136,0.000876,1.01,0.000614,nan,0.236,0.0,0.764,1.0,0.236,1.42,-0.425,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
157,116657,1200000,1534235388000,0.00121,0.00135,0.000857,1.01,0.000602,nan,0.236,0.0,0.764,1.0,0.236,1.42,-0.419,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
196,129133,1300000,1534237355000,0.00175,0.00152,0.000868,1.01,0.000593,nan,0.259,0.0,0.741,1.0,0.259,1.4,-0.398,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
215,151770,1400000,1534238888000,0.00144,0.00142,0.000838,1.0,0.000567,nan,0.266,0.0,0.734,1.0,0.266,1.42,-0.418,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
244,175551,1500000,1534240422000,0.00138,0.00139,0.000821,1.0,0.000545,nan,0.281,0.0,0.719,1.0,0.281,1.43,-0.429,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
254,199240,1600000,1534241857000,0.00119,0.00127,0.000801,1.0,0.000535,nan,0.276,0.0,0.724,1.0,0.276,1.43,-0.431,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
276,221635,1700000,1534243199000,0.00115,0.00125,0.000789,1.0,0.000525,nan,0.281,0.0,0.719,1.0,0.281,1.43,-0.431,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
300,242723,1800000,1534244712000,0.00115,0.00124,0.000771,1.0,0.000506,nan,0.291,0.0,0.709,1.0,0.291,1.45,-0.446,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
318,262653,1900000,1534246424000,0.00112,0.00121,0.000763,1.0,0.0005,nan,0.292,0.0,0.708,1.0,0.292,1.45,-0.446,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
342,275335,2000000,1534248381000,0.00117,0.00124,0.000777,1.0,0.000513,nan,0.289,0.0,0.711,1.0,0.289,1.42,-0.415,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
354,287652,2100000,1534250381000,0.00116,0.00123,0.000791,1.0,0.000532,nan,0.276,0.0,0.724,1.0,0.276,1.38,-0.383,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
377,299923,2200000,1534252487000,0.00133,0.00126,0.000807,1.0,0.000549,nan,0.271,0.0,0.729,1.0,0.271,1.35,-0.346,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
395,314041,2300000,1534254861000,0.00129,0.00126,0.00082,1.0,0.000564,nan,0.265,0.0,0.735,1.0,0.265,1.3,-0.302,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
416,328274,2400000,1534257558000,0.00137,0.00127,0.000827,1.0,0.000573,nan,0.262,0.0,0.738,1.0,0.262,1.27,-0.272,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
436,343122,2500000,1534260327000,0.00136,0.00127,0.000829,1.0,0.000576,nan,0.261,0.0,0.739,1.0,0.261,1.25,-0.253,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
463,358110,2600000,1534263432000,0.00147,0.00129,0.000827,1.0,0.000573,nan,0.265,0.0,0.735,1.0,0.265,1.25,-0.245,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
512,374750,2700000,1534266431000,0.00177,0.00137,0.000843,1.0,0.000577,nan,0.275,0.0,0.725,1.0,0.275,1.22,-0.223,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
544,391394,2800000,1534269300000,0.0018,0.00139,0.00086,1.0,0.000592,nan,0.273,0.0,0.727,1.0,0.273,1.19,-0.194,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
565,407447,2900000,1534272798000,0.00173,0.00139,0.000861,1.0,0.000594,nan,0.272,0.0,0.728,1.0,0.272,1.18,-0.185,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
580,418767,3000000,1534275826000,0.00095,0.00139,0.000858,1.0,0.000594,nan,0.27,0.0,0.73,1.0,0.27,1.18,-0.176,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
602,429905,3100000,1534279185000,0.0015,0.0014,0.000874,1.0,0.000612,nan,0.264,0.0,0.736,1.0,0.264,1.14,-0.144,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
656,443807,3400000,1534307392000,0.00424,0.00148,0.000949,1.0,0.000693,nan,0.237,0.0,0.763,1.0,0.237,1.02,-0.0151,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
702,467549,3500000,1534310553000,0.00244,0.0015,0.000957,1.0,0.000695,nan,0.243,0.0,0.757,1.0,0.243,1.01,-0.00944,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
728,488823,3600000,1534313223000,0.00194,0.00149,0.000955,1.0,0.000692,nan,0.245,0.0,0.755,1.0,0.245,1.01,-0.0087,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
765,510506,3700000,1534315472000,0.00187,0.0015,0.000954,1.0,0.000687,nan,0.25,0.0,0.75,1.0,0.25,1.01,-0.0106,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
783,532255,3800000,1534317461000,0.00163,0.00147,0.000945,1.0,0.00068,nan,0.251,0.0,0.749,1.0,0.251,1.01,-0.0148,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
817,553969,3900000,1534319605000,0.00162,0.00147,0.000944,1.0,0.000676,nan,0.254,0.0,0.746,1.0,0.254,1.02,-0.0156,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
850,575531,4000000,1534321811000,0.0016,0.00148,0.00094,1.0,0.00067,nan,0.258,0.0,0.742,1.0,0.258,1.02,-0.0196,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
878,596119,4100000,1534324066000,0.00157,0.00147,0.000937,1.0,0.000665,nan,0.261,0.0,0.739,1.0,0.261,1.02,-0.0225,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
904,616445,4200000,1534325982000,0.00154,0.00147,0.000936,1.0,0.000664,nan,0.262,0.0,0.738,1.0,0.262,1.02,-0.0226,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
950,635019,4300000,1534327753000,0.00145,0.0015,0.000941,1.0,0.000663,nan,0.266,0.0,0.734,1.0,0.266,1.02,-0.0187,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
966,651718,4400000,1534329253000,0.00107,0.00148,0.000941,1.0,0.000666,nan,0.264,0.0,0.736,1.0,0.264,1.01,-0.00809,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
974,665523,4500000,1534330607000,0.000877,0.00146,0.000939,1.0,0.000669,nan,0.26,0.0,0.74,1.0,0.26,0.999,0.00113,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
990,680491,4600000,1534332371000,0.000934,0.00145,0.000942,1.0,0.000674,nan,0.257,0.0,0.743,1.0,0.257,0.987,0.0135,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
996,695829,4700000,1534334282000,0.000807,0.00143,0.000939,1.0,0.000676,nan,0.253,0.0,0.747,1.0,0.253,0.978,0.0221,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
998,710772,4800000,1534336223000,0.000683,0.0014,0.000932,1.0,0.000674,nan,0.25,0.0,0.75,1.0,0.25,0.972,0.0276,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1001,725986,4900000,1534338220000,0.000605,0.00138,0.00093,0.999,0.000677,nan,0.245,0.0,0.755,1.0,0.245,0.963,0.0367,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1003,741874,5000000,1534340324000,0.000537,0.00135,0.000928,0.999,0.00068,nan,0.241,0.0,0.759,1.0,0.241,0.955,0.0452,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1019,757433,5100000,1534342505000,0.000597,0.00135,0.000927,0.999,0.00068,nan,0.24,0.0,0.76,1.0,0.24,0.948,0.0515,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1025,772616,5200000,1534345017000,0.000576,0.00133,0.000925,0.999,0.000682,nan,0.237,0.0,0.763,1.0,0.237,0.941,0.059,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1031,785319,5300000,1534348283000,0.000567,0.00131,0.000935,0.999,0.000695,nan,0.231,0.0,0.769,1.0,0.231,0.924,0.0764,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1041,802321,5400000,1534352099000,0.000523,0.0013,0.000935,0.999,0.000698,nan,0.228,0.0,0.772,1.0,0.228,0.917,0.0832,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1061,817913,5500000,1534355823000,0.000907,0.0013,0.000936,0.999,0.0007,nan,0.228,0.0,0.772,1.0,0.228,0.912,0.0879,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1067,832158,5600000,1534359354000,0.000753,0.00128,0.000933,0.999,0.0007,nan,0.225,0.0,0.775,1.0,0.225,0.91,0.0901,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1077,844579,5700000,1534362421000,0.000765,0.00128,0.00094,0.999,0.000709,nan,0.221,0.0,0.779,1.0,0.221,0.9,0.1,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1093,851125,6000000,1534387000000,0.00325,0.00128,0.00096,0.999,0.000738,nan,0.208,0.0,0.792,1.0,0.208,0.858,0.142,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1132,864084,6100000,1534391894000,0.00306,0.00131,0.000964,0.999,0.000739,nan,0.21,0.0,0.79,1.0,0.21,0.857,0.143,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1162,879868,6200000,1534395699000,0.00248,0.00132,0.000972,0.999,0.000745,nan,0.211,0.0,0.789,1.0,0.211,0.852,0.148,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1188,895610,6300000,1534397928000,0.00221,0.00133,0.000968,0.999,0.000741,nan,0.212,0.0,0.788,1.0,0.212,0.854,0.146,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1206,910879,6400000,1534400142000,0.00196,0.00132,0.000966,0.999,0.000739,nan,0.213,0.0,0.787,1.0,0.213,0.853,0.147,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1224,926160,6500000,1534401980000,0.00181,0.00132,0.00096,0.999,0.000734,nan,0.214,0.0,0.786,1.0,0.214,0.856,0.144,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1234,937794,6600000,1534403754000,0.00168,0.00132,0.000952,0.999,0.000727,nan,0.214,0.0,0.786,1.0,0.214,0.86,0.14,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1252,948297,6700000,1534405748000,0.00169,0.00132,0.000948,0.999,0.000724,nan,0.214,0.0,0.786,1.0,0.214,0.861,0.139,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1264,960179,6800000,1534407692000,0.00139,0.00132,0.000941,0.999,0.000718,nan,0.214,0.0,0.786,1.0,0.214,0.863,0.137,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1294,973640,6900000,1534409775000,0.0019,0.00133,0.000938,0.999,0.000713,nan,0.217,0.0,0.783,1.0,0.217,0.865,0.135,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1309,987639,7000000,1534411756000,0.00158,0.00133,0.000933,0.999,0.00071,nan,0.217,0.0,0.783,1.0,0.217,0.865,0.135,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1323,1001509,7100000,1534413572000,0.00142,0.00132,0.000928,0.998,0.000705,nan,0.218,0.0,0.782,1.0,0.218,0.867,0.133,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1345,1015559,7200000,1534415178000,0.00145,0.00132,0.000923,0.998,0.000701,nan,0.219,0.0,0.781,1.0,0.219,0.868,0.132,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
1366,1029492,7300000,1534416750000,0.00146,0.00133,0.000919,0.998,0.000696,nan,0.22,0.0,0.78,1.0,0.22,0.869,0.131,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,DAILY,2
