Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,TrainPart,RecommendationPart
1073,648526,4900000,1534338220000,0.00197,0.00165,0.987,2.96e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1103,659579,5000000,1534340324000,0.00271,0.00167,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1124,670902,5100000,1534342505000,0.00185,0.00168,0.982,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1136,682800,5200000,1534345017000,0.00101,0.00166,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1157,696357,5300000,1534348283000,0.00155,0.00166,0.991,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1178,712482,5400000,1534352099000,0.0013,0.00165,0.987,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1212,727821,5500000,1534355823000,0.00222,0.00167,0.99,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1245,743100,5600000,1534359354000,0.00216,0.00168,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1283,757998,5700000,1534362421000,0.00255,0.00169,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1303,766207,6000000,1534387000000,0.00244,0.0017,0.974,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1353,787146,6100000,1534391894000,0.00239,0.00172,0.984,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1401,808930,6200000,1534395699000,0.0022,0.00173,0.983,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1423,822843,6300000,1534397928000,0.00158,0.00173,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1453,837336,6400000,1534400142000,0.00207,0.00174,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1467,851355,6500000,1534401980000,0.000999,0.00172,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1484,866471,6600000,1534403754000,0.00112,0.00171,0.989,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1501,882645,6700000,1534405748000,0.00105,0.0017,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1511,897138,6800000,1534407692000,0.00069,0.00168,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1533,910150,6900000,1534409775000,0.00169,0.00168,0.975,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1545,922046,7000000,1534411756000,0.00101,0.00168,0.987,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1559,934368,7100000,1534413572000,0.00114,0.00167,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1572,946282,7200000,1534415178000,0.00109,0.00166,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1595,958555,7300000,1534416750000,0.00187,0.00166,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1618,972263,7400000,1534418460000,0.00168,0.00166,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1642,987473,7500000,1534420152000,0.00158,0.00166,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1673,1003037,7600000,1534421958000,0.00199,0.00167,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1701,1016752,7700000,1534424198000,0.00204,0.00167,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1729,1030125,7800000,1534426507000,0.00209,0.00168,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1759,1044694,7900000,1534428901000,0.00206,0.00168,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1779,1059034,8000000,1534431501000,0.00139,0.00168,0.988,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1832,1074370,8100000,1534434488000,0.00346,0.00171,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1858,1089033,8200000,1534438303000,0.00177,0.00171,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1902,1103980,8300000,1534442273000,0.00294,0.00172,0.988,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1928,1116154,8400000,1534445358000,0.00214,0.00173,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
1970,1129876,8500000,1534448098000,0.00306,0.00174,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,False,0.0,0.0
24,11319,400000,1534215666000,0.00212,0.00212,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
60,35239,500000,1534221203000,0.00151,0.0017,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
86,57703,600000,1534223933000,0.00116,0.00149,0.985,2.95e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
116,79451,700000,1534225990000,0.00138,0.00146,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
137,101217,800000,1534227870000,0.000965,0.00135,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
163,123095,900000,1534229635000,0.00119,0.00132,0.985,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
187,144956,1000000,1534231460000,0.0011,0.00129,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
212,167483,1100000,1534233317000,0.00111,0.00127,0.992,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
234,190856,1200000,1534235388000,0.000941,0.00123,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
285,214511,1300000,1534237355000,0.00216,0.00133,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
311,242185,1400000,1534238888000,0.00094,0.00128,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
334,266648,1500000,1534240422000,0.00094,0.00125,0.991,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
344,289767,1600000,1534241857000,0.000433,0.00119,0.983,2.95e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
362,312723,1700000,1534243199000,0.000784,0.00116,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
382,335217,1800000,1534244712000,0.000889,0.00114,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
398,357901,1900000,1534246424000,0.000705,0.00111,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
430,380196,2000000,1534248381000,0.00144,0.00113,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
450,402811,2100000,1534250381000,0.000884,0.00112,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
485,424600,2200000,1534252487000,0.00161,0.00114,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
520,446666,2300000,1534254861000,0.00159,0.00116,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
543,468723,2400000,1534257558000,0.00104,0.00116,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
570,491061,2500000,1534260327000,0.00121,0.00116,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
619,514866,2600000,1534263432000,0.00206,0.0012,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
674,539665,2700000,1534266431000,0.00222,0.00125,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
726,563937,2800000,1534269300000,0.00214,0.00129,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
765,588392,2900000,1534272798000,0.00159,0.0013,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
789,611354,3000000,1534275826000,0.00105,0.00129,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
827,634054,3100000,1534279185000,0.00167,0.0013,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
887,661000,3400000,1534307392000,0.00223,0.00134,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
933,691527,3500000,1534310553000,0.00151,0.00135,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
963,719750,3600000,1534313223000,0.00106,0.00134,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1006,747173,3700000,1534315472000,0.00157,0.00135,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1028,774293,3800000,1534317461000,0.000811,0.00133,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1065,801878,3900000,1534319605000,0.00134,0.00133,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1100,827870,4000000,1534321811000,0.00135,0.00133,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1139,852143,4100000,1534324066000,0.00161,0.00134,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1169,875906,4200000,1534325982000,0.00126,0.00133,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1226,899195,4300000,1534327753000,0.00245,0.00136,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1264,922117,4400000,1534329253000,0.00166,0.00137,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1305,943422,4500000,1534330607000,0.00192,0.00138,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1368,968579,4600000,1534332371000,0.0025,0.00141,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1412,991503,4700000,1534334282000,0.00192,0.00142,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1452,1014057,4800000,1534336223000,0.00177,0.00143,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1482,1036189,4900000,1534338220000,0.00136,0.00143,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1528,1058353,5000000,1534340324000,0.00208,0.00144,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1571,1081497,5100000,1534342505000,0.00186,0.00145,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1603,1106425,5200000,1534345017000,0.00128,0.00145,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1668,1134244,5300000,1534348283000,0.00234,0.00147,0.995,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1704,1162704,5400000,1534352099000,0.00126,0.00147,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1730,1189351,5500000,1534355823000,0.000976,0.00145,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1755,1214729,5600000,1534359354000,0.000985,0.00144,0.988,2.96e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1805,1238485,5700000,1534362421000,0.0021,0.00146,0.99,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1835,1250003,6000000,1534387000000,0.0026,0.00147,0.985,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1883,1273190,6100000,1534391894000,0.00207,0.00148,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1939,1296202,6200000,1534395699000,0.00243,0.0015,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
1971,1317640,6300000,1534397928000,0.00149,0.0015,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2019,1338535,6400000,1534400142000,0.0023,0.00151,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2045,1359213,6500000,1534401980000,0.00126,0.0015,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2066,1379636,6600000,1534403754000,0.00103,0.0015,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2095,1400065,6700000,1534405748000,0.00142,0.0015,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2113,1419790,6800000,1534407692000,0.000913,0.00149,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2151,1438814,6900000,1534409775000,0.002,0.00149,0.984,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2169,1457797,7000000,1534411756000,0.000948,0.00149,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2185,1476625,7100000,1534413572000,0.00085,0.00148,0.985,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2213,1494504,7200000,1534415178000,0.00157,0.00148,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2236,1512850,7300000,1534416750000,0.00125,0.00148,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2271,1531603,7400000,1534418460000,0.00187,0.00148,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2301,1550175,7500000,1534420152000,0.00162,0.00148,0.988,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2331,1569518,7600000,1534421958000,0.00155,0.00149,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2379,1588975,7700000,1534424198000,0.00247,0.0015,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2417,1608131,7800000,1534426507000,0.00198,0.0015,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2453,1627317,7900000,1534428901000,0.00188,0.00151,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2475,1645988,8000000,1534431501000,0.00118,0.0015,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2539,1666214,8100000,1534434488000,0.00316,0.00152,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2583,1686427,8200000,1534438303000,0.00218,0.00153,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2645,1707716,8300000,1534442273000,0.00291,0.00155,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2675,1728510,8400000,1534445358000,0.00144,0.00155,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
2718,1748785,8500000,1534448098000,0.00212,0.00155,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,True,0.0,0.0
24,11303,400000,1534215666000,0.00212,0.00212,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
60,35171,500000,1534221203000,0.00151,0.00171,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
84,57542,600000,1534223933000,0.00107,0.00146,0.984,2.95e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
114,79237,700000,1534225990000,0.00138,0.00144,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
135,100952,800000,1534227870000,0.000967,0.00134,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
161,122772,900000,1534229635000,0.00119,0.00131,0.985,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
185,144537,1000000,1534231460000,0.0011,0.00128,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
208,167027,1100000,1534233317000,0.00102,0.00125,0.992,2.98e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
230,190356,1200000,1534235388000,0.000943,0.00121,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
277,214107,1300000,1534237355000,0.00198,0.00129,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
299,241522,1400000,1534238888000,0.000802,0.00124,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
321,270244,1500000,1534240422000,0.000766,0.00119,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
333,297515,1600000,1534241857000,0.00044,0.00112,0.985,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
355,323902,1700000,1534243199000,0.000834,0.0011,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
381,349603,1800000,1534244712000,0.00101,0.00109,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
393,375449,1900000,1534246424000,0.000464,0.00105,0.982,2.95e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
424,398021,2000000,1534248381000,0.00137,0.00107,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
450,420625,2100000,1534250381000,0.00115,0.00107,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
489,442156,2200000,1534252487000,0.00181,0.00111,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
527,463267,2300000,1534254861000,0.0018,0.00114,0.991,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
552,484499,2400000,1534257558000,0.00118,0.00114,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
583,506239,2500000,1534260327000,0.00143,0.00115,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
628,529559,2600000,1534263432000,0.00193,0.00119,0.987,2.96e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
681,553904,2700000,1534266431000,0.00218,0.00123,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
733,577918,2800000,1534269300000,0.00217,0.00127,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
766,602331,2900000,1534272798000,0.00135,0.00127,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
794,624980,3000000,1534275826000,0.00124,0.00127,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
830,647287,3100000,1534279185000,0.00161,0.00128,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
894,674201,3400000,1534307392000,0.00238,0.00133,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
