Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType
22759,10043986,10400000,1534510463000,0.00249,0.00227,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
22940,10143986,10500000,1534513052000,0.00181,0.00226,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
23125,10243985,10600000,1534515766000,0.00185,0.00226,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
23324,10343985,10700000,1534518517000,0.00199,0.00225,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
23522,10443985,10800000,1534521581000,0.00198,0.00225,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
23727,10543985,10900000,1534525171000,0.00205,0.00225,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
23925,10643985,11000000,1534528692000,0.00198,0.00225,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
24143,10743985,11100000,1534532209000,0.00218,0.00225,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
24370,10843985,11200000,1534535352000,0.00227,0.00225,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
24639,10943984,11300000,1534538536000,0.00269,0.00225,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
24897,11043984,11400000,1534543569000,0.00258,0.00225,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
25234,11143984,11500000,1534556144000,0.00337,0.00226,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
25614,11243983,11600000,1534566623000,0.0038,0.00228,0.99,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
25940,11343983,11700000,1534570864000,0.00326,0.00229,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
26210,11443983,11800000,1534574160000,0.0027,0.00229,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
26508,11543983,11900000,1534576963000,0.00298,0.0023,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
26788,11643983,12000000,1534579522000,0.0028,0.0023,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
27085,11743983,12100000,1534582059000,0.00297,0.00231,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
27384,11843982,12200000,1534584444000,0.00299,0.00231,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
27699,11943982,12300000,1534586907000,0.00315,0.00232,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
27993,12043982,12400000,1534589382000,0.00294,0.00232,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
28293,12143982,12500000,1534591833000,0.003,0.00233,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
28580,12243982,12600000,1534594219000,0.00287,0.00233,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
28901,12343982,12700000,1534597243000,0.00321,0.00234,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
29196,12443982,12800000,1534600571000,0.00295,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
29487,12543982,12900000,1534603681000,0.00291,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
29767,12643981,13000000,1534606647000,0.0028,0.00235,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
30052,12743981,13100000,1534610005000,0.00285,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
30316,12843981,13200000,1534613215000,0.00264,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
30636,12943981,13300000,1534616341000,0.0032,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
30952,13043981,13400000,1534619443000,0.00316,0.00237,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
31252,13143981,13500000,1534622516000,0.003,0.00238,0.992,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
31560,13243980,13600000,1534626216000,0.00308,0.00238,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
31850,13343980,13700000,1534632293000,0.0029,0.00239,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
32197,13443980,13800000,1534649517000,0.00347,0.00239,0.991,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
32547,13543979,13900000,1534656304000,0.0035,0.0024,0.991,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
32843,13643979,14000000,1534660228000,0.00296,0.00241,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
33118,13743979,14100000,1534663200000,0.00275,0.00241,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
33357,13843979,14200000,1534665903000,0.00239,0.00241,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
33642,13943979,14300000,1534668786000,0.00285,0.00241,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
33927,14043979,14400000,1534671766000,0.00285,0.00242,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
34206,14143978,14500000,1534674837000,0.00279,0.00242,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
34521,14243978,14600000,1534677697000,0.00315,0.00242,0.992,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
34817,14343978,14700000,1534680247000,0.00296,0.00243,0.992,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
35128,14443978,14800000,1534682924000,0.00311,0.00243,0.991,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
35432,14543978,14900000,1534685816000,0.00304,0.00244,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
35737,14643978,15000000,1534688843000,0.00305,0.00244,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
35993,14743978,15100000,1534692274000,0.00256,0.00244,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
36268,14843977,15200000,1534695398000,0.00275,0.00244,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
36545,14943977,15300000,1534698625000,0.00277,0.00245,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
36811,15043977,15400000,1534701627000,0.00266,0.00245,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
37111,15143977,15500000,1534704482000,0.003,0.00245,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
37399,15243977,15600000,1534707063000,0.00288,0.00245,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
37671,15343977,15700000,1534709673000,0.00272,0.00246,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.01,0.0,0.0,0.0,Hindsight
111,43997,400000,1534215666000,0.00252,0.00252,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
325,143997,500000,1534221203000,0.00214,0.00226,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
533,243997,600000,1534223933000,0.00208,0.00218,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
732,343997,700000,1534225990000,0.00199,0.00213,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
914,443997,800000,1534227870000,0.00182,0.00206,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
1103,543997,900000,1534229635000,0.00189,0.00203,0.991,2.97e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
1303,643996,1000000,1534231460000,0.002,0.00202,0.992,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
1514,743996,1100000,1534233317000,0.00211,0.00203,0.993,2.98e+02,0.991,2.97e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
1736,843996,1200000,1534235388000,0.00222,0.00206,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
1938,943996,1300000,1534237355000,0.00202,0.00205,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
2141,1043996,1400000,1534238888000,0.00203,0.00205,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
2355,1143996,1500000,1534240422000,0.00214,0.00206,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
2564,1243996,1600000,1534241857000,0.00209,0.00206,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
2716,1343996,1700000,1534243199000,0.00152,0.00202,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
2911,1443996,1800000,1534244712000,0.00195,0.00202,0.994,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
3133,1543996,1900000,1534246424000,0.00222,0.00203,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
3345,1643996,2000000,1534248381000,0.00212,0.00203,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
3590,1743996,2100000,1534250381000,0.00245,0.00206,0.992,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
3830,1843995,2200000,1534252487000,0.0024,0.00208,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
4061,1943995,2300000,1534254861000,0.00231,0.00209,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
4304,2043995,2400000,1534257558000,0.00243,0.00211,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
4521,2143995,2500000,1534260327000,0.00217,0.00211,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
4781,2243995,2600000,1534263432000,0.0026,0.00213,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
5053,2343995,2700000,1534266431000,0.00272,0.00216,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
5323,2443995,2800000,1534269300000,0.0027,0.00218,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
5586,2543995,2900000,1534272798000,0.00263,0.0022,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
5820,2643994,3000000,1534275826000,0.00234,0.0022,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
6087,2743994,3100000,1534279185000,0.00267,0.00222,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
6337,2843994,3200000,1534284970000,0.0025,0.00223,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
6675,2943994,3300000,1534301374000,0.00338,0.00227,0.99,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
6956,3043993,3400000,1534307392000,0.00281,0.00229,0.991,2.97e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
7235,3143993,3500000,1534310553000,0.00279,0.0023,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
7497,3243993,3600000,1534313223000,0.00262,0.00231,0.993,2.98e+02,0.992,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
7748,3343993,3700000,1534315472000,0.00251,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
7988,3443993,3800000,1534317461000,0.0024,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
8219,3543993,3900000,1534319605000,0.00231,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
8460,3643993,4000000,1534321811000,0.00241,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
8697,3743993,4100000,1534324066000,0.00237,0.00232,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
8970,3843993,4200000,1534325982000,0.00273,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
9237,3943992,4300000,1534327753000,0.00267,0.00234,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
9501,4043992,4400000,1534329253000,0.00264,0.00235,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
9784,4143992,4500000,1534330607000,0.00283,0.00236,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
10073,4243992,4600000,1534332371000,0.00289,0.00237,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
10314,4343992,4700000,1534334282000,0.00241,0.00237,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
10583,4443992,4800000,1534336223000,0.00269,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
10826,4543992,4900000,1534338220000,0.00243,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
11072,4643992,5000000,1534340324000,0.00246,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
11322,4743992,5100000,1534342505000,0.0025,0.00239,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
11586,4843992,5200000,1534345017000,0.00264,0.00239,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
11888,4943992,5300000,1534348283000,0.00302,0.0024,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
12173,5043991,5400000,1534352099000,0.00285,0.00241,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
12442,5143991,5500000,1534355823000,0.00269,0.00242,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
12752,5243991,5600000,1534359354000,0.0031,0.00243,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
13052,5343991,5700000,1534362421000,0.003,0.00244,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
13319,5443991,5800000,1534365625000,0.00267,0.00245,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
13530,5543991,5900000,1534370861000,0.00211,0.00244,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
13829,5643990,6000000,1534387000000,0.00299,0.00245,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
14102,5743990,6100000,1534391894000,0.00273,0.00246,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
14393,5843990,6200000,1534395699000,0.00291,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
14564,5943990,6300000,1534397928000,0.00171,0.00245,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
14754,6043990,6400000,1534400142000,0.0019,0.00244,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
14931,6143990,6500000,1534401980000,0.00177,0.00243,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
15102,6243990,6600000,1534403754000,0.00171,0.00242,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
15276,6343990,6700000,1534405748000,0.00174,0.00241,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
15451,6443989,6800000,1534407692000,0.00175,0.0024,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
15628,6543989,6900000,1534409775000,0.00177,0.00239,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
15825,6643989,7000000,1534411756000,0.00197,0.00238,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
16003,6743989,7100000,1534413572000,0.00178,0.00237,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
16216,6843989,7200000,1534415178000,0.00213,0.00237,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
16412,6943989,7300000,1534416750000,0.00196,0.00236,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
16608,7043989,7400000,1534418460000,0.00196,0.00236,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
16848,7143989,7500000,1534420152000,0.0024,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
17072,7243989,7600000,1534421958000,0.00224,0.00236,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
17262,7343989,7700000,1534424198000,0.0019,0.00235,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
17453,7443989,7800000,1534426507000,0.00191,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
17652,7543988,7900000,1534428901000,0.00199,0.00234,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
17853,7643988,8000000,1534431501000,0.00201,0.00234,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
18063,7743988,8100000,1534434488000,0.0021,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
18272,7843988,8200000,1534438303000,0.00209,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
18486,7943988,8300000,1534442273000,0.00214,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
18709,8043988,8400000,1534445358000,0.00223,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
18966,8143988,8500000,1534448098000,0.00257,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
19219,8243988,8600000,1534450774000,0.00253,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
19445,8343988,8700000,1534455312000,0.00226,0.00233,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
19686,8443988,8800000,1534469315000,0.00241,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
19958,8543987,8900000,1534477993000,0.00272,0.00234,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
20189,8643987,9000000,1534481599000,0.00231,0.00234,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
20352,8743987,9100000,1534484170000,0.00163,0.00233,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
20528,8843987,9200000,1534486329000,0.00176,0.00232,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
20703,8943987,9300000,1534488129000,0.00175,0.00231,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
20916,9043987,9400000,1534489820000,0.00213,0.00231,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
21093,9143987,9500000,1534491491000,0.00177,0.00231,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
21270,9243986,9600000,1534493350000,0.00177,0.0023,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
21477,9343986,9700000,1534495700000,0.00207,0.0023,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
21651,9443986,9800000,1534498003000,0.00174,0.00229,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
21837,9543986,9900000,1534500310000,0.00186,0.00229,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
22027,9643986,10000000,1534502355000,0.0019,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
22246,9743986,10100000,1534504275000,0.00219,0.00228,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
22470,9843986,10200000,1534506344000,0.00224,0.00228,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
22703,9943986,10300000,1534508344000,0.00233,0.00228,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
22954,10043986,10400000,1534510463000,0.00251,0.00229,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
23142,10143986,10500000,1534513052000,0.00188,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.001,0.0,0.0,0.0,Hindsight
