Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType,SimulationIndex,ChiDF,ChiAlpha
8775,7743988,8100000,1534434488000,0.00123,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
8875,7843988,8200000,1534438303000,0.001,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
8995,7943988,8300000,1534442273000,0.0012,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9102,8043988,8400000,1534445358000,0.00107,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9214,8143988,8500000,1534448098000,0.00112,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9327,8243988,8600000,1534450774000,0.00113,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9460,8343988,8700000,1534455312000,0.00133,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9587,8443988,8800000,1534469315000,0.00127,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9708,8543987,8900000,1534477993000,0.00121,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9840,8643987,9000000,1534481599000,0.00132,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
9975,8743987,9100000,1534484170000,0.00135,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10091,8843987,9200000,1534486329000,0.00116,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10201,8943987,9300000,1534488129000,0.0011,0.00114,0.997,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10314,9043987,9400000,1534489820000,0.00113,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10437,9143987,9500000,1534491491000,0.00123,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10547,9243986,9600000,1534493350000,0.0011,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10658,9343986,9700000,1534495700000,0.00111,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10778,9443986,9800000,1534498003000,0.0012,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
10898,9543986,9900000,1534500310000,0.0012,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11002,9643986,10000000,1534502355000,0.00104,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11118,9743986,10100000,1534504275000,0.00116,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11223,9843986,10200000,1534506344000,0.00105,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11342,9943986,10300000,1534508344000,0.00119,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11444,10043986,10400000,1534510463000,0.00102,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11555,10143986,10500000,1534513052000,0.00111,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11659,10243985,10600000,1534515766000,0.00104,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11762,10343985,10700000,1534518517000,0.00103,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
11884,10443985,10800000,1534521581000,0.00122,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12003,10543985,10900000,1534525171000,0.00119,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12115,10643985,11000000,1534528692000,0.00112,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12227,10743985,11100000,1534532209000,0.00112,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12336,10843985,11200000,1534535352000,0.00109,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12434,10943984,11300000,1534538536000,0.00098,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12507,11043984,11400000,1534543569000,0.00073,0.00113,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12595,11143984,11500000,1534556144000,0.00088,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12665,11243983,11600000,1534566623000,0.0007,0.00113,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12748,11343983,11700000,1534570864000,0.00083,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12819,11443983,11800000,1534574160000,0.00071,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
12905,11543983,11900000,1534576963000,0.00086,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13000,11643983,12000000,1534579522000,0.00095,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13092,11743983,12100000,1534582059000,0.00092,0.00111,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13174,11843982,12200000,1534584444000,0.00082,0.00111,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13256,11943982,12300000,1534586907000,0.00082,0.00111,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13330,12043982,12400000,1534589382000,0.00074,0.00111,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13398,12143982,12500000,1534591833000,0.00068,0.0011,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13477,12243982,12600000,1534594219000,0.00079,0.0011,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13551,12343982,12700000,1534597243000,0.00074,0.0011,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13640,12443982,12800000,1534600571000,0.00089,0.0011,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13726,12543982,12900000,1534603681000,0.00086,0.00109,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13785,12643981,13000000,1534606647000,0.00059,0.00109,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13843,12743981,13100000,1534610005000,0.00058,0.00109,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13914,12843981,13200000,1534613215000,0.00071,0.00108,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
13983,12943981,13300000,1534616341000,0.00069,0.00108,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14039,13043981,13400000,1534619443000,0.00056,0.00108,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14104,13143981,13500000,1534622516000,0.00065,0.00107,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14181,13243980,13600000,1534626216000,0.00077,0.00107,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14277,13343980,13700000,1534632293000,0.00096,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14393,13443980,13800000,1534649517000,0.00116,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14518,13543979,13900000,1534656304000,0.00125,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14625,13643979,14000000,1534660228000,0.00107,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14745,13743979,14100000,1534663200000,0.0012,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14865,13843979,14200000,1534665903000,0.0012,0.00107,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
14994,13943979,14300000,1534668786000,0.00129,0.00108,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15139,14043979,14400000,1534671766000,0.00145,0.00108,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15261,14143978,14500000,1534674837000,0.00122,0.00108,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15388,14243978,14600000,1534677697000,0.00127,0.00108,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15503,14343978,14700000,1534680247000,0.00115,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15611,14443978,14800000,1534682924000,0.00108,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15738,14543978,14900000,1534685816000,0.00127,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15839,14643978,15000000,1534688843000,0.00101,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
15951,14743978,15100000,1534692274000,0.00112,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16064,14843977,15200000,1534695398000,0.00113,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16180,14943977,15300000,1534698625000,0.00116,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16273,15043977,15400000,1534701627000,0.00093,0.00108,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16395,15143977,15500000,1534704482000,0.00122,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16527,15243977,15600000,1534707063000,0.00132,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
16637,15343977,15700000,1534709673000,0.0011,0.00108,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
104,43997,400000,1534215666000,0.00236,0.00236,0.973,2.92e+02,0.973,2.92e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
329,143997,500000,1534221203000,0.00225,0.00228,0.978,2.93e+02,0.976,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
542,243997,600000,1534223933000,0.00213,0.00222,0.977,2.93e+02,0.976,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
747,343997,700000,1534225990000,0.00205,0.00217,0.978,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
989,443997,800000,1534227870000,0.00242,0.00223,0.977,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
1196,543997,900000,1534229635000,0.00207,0.0022,0.978,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
1369,643996,1000000,1534231460000,0.00173,0.00213,0.986,2.96e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
1599,743996,1100000,1534233317000,0.0023,0.00215,0.987,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
1815,843996,1200000,1534235388000,0.00216,0.00215,0.986,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
2053,943996,1300000,1534237355000,0.00238,0.00217,0.987,2.96e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
2279,1043996,1400000,1534238888000,0.00226,0.00218,0.987,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
2483,1143996,1500000,1534240422000,0.00204,0.00217,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
2684,1243996,1600000,1534241857000,0.00201,0.00216,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
2906,1343996,1700000,1534243199000,0.00222,0.00216,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
3131,1443996,1800000,1534244712000,0.00225,0.00217,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
3333,1543996,1900000,1534246424000,0.00202,0.00216,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
3542,1643996,2000000,1534248381000,0.00209,0.00215,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
3772,1743996,2100000,1534250381000,0.0023,0.00216,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
4022,1843995,2200000,1534252487000,0.0025,0.00218,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
4245,1943995,2300000,1534254861000,0.00223,0.00218,0.99,2.97e+02,0.985,2.95e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
4513,2043995,2400000,1534257558000,0.00268,0.00221,0.99,2.97e+02,0.985,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
4772,2143995,2500000,1534260327000,0.00259,0.00223,0.99,2.97e+02,0.985,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
5036,2243995,2600000,1534263432000,0.00264,0.00224,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
5319,2343995,2700000,1534266431000,0.00283,0.00227,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
5637,2443995,2800000,1534269300000,0.00318,0.00231,0.989,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
5919,2543995,2900000,1534272798000,0.00282,0.00233,0.989,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
6156,2643994,3000000,1534275826000,0.00237,0.00233,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
6434,2743994,3100000,1534279185000,0.00278,0.00234,0.99,2.97e+02,0.986,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
6732,2843994,3200000,1534284970000,0.00298,0.00237,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
7061,2943994,3300000,1534301374000,0.00329,0.0024,0.986,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
7410,3043993,3400000,1534307392000,0.00349,0.00243,0.988,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
7702,3143993,3500000,1534310553000,0.00292,0.00245,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
7963,3243993,3600000,1534313223000,0.00261,0.00245,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
8228,3343993,3700000,1534315472000,0.00265,0.00246,0.991,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
8501,3443993,3800000,1534317461000,0.00273,0.00247,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
8762,3543993,3900000,1534319605000,0.00261,0.00247,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
9035,3643993,4000000,1534321811000,0.00273,0.00248,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
9309,3743993,4100000,1534324066000,0.00274,0.00249,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
9644,3843993,4200000,1534325982000,0.00335,0.00251,0.99,2.97e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
9964,3943992,4300000,1534327753000,0.0032,0.00253,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
10272,4043992,4400000,1534329253000,0.00308,0.00254,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
10550,4143992,4500000,1534330607000,0.00278,0.00255,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
10891,4243992,4600000,1534332371000,0.00341,0.00257,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
11159,4343992,4700000,1534334282000,0.00268,0.00257,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
11445,4443992,4800000,1534336223000,0.00286,0.00258,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
11738,4543992,4900000,1534338220000,0.00293,0.00258,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
12057,4643992,5000000,1534340324000,0.00319,0.0026,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
12324,4743992,5100000,1534342505000,0.00267,0.0026,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
12615,4843992,5200000,1534345017000,0.00291,0.0026,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
12911,4943992,5300000,1534348283000,0.00296,0.00261,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
13216,5043991,5400000,1534352099000,0.00305,0.00262,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
13534,5143991,5500000,1534355823000,0.00318,0.00263,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
13857,5243991,5600000,1534359354000,0.00323,0.00264,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
14187,5343991,5700000,1534362421000,0.0033,0.00265,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
14477,5443991,5800000,1534365625000,0.0029,0.00266,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
14731,5543991,5900000,1534370861000,0.00254,0.00266,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
15052,5643990,6000000,1534387000000,0.00321,0.00267,0.989,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
15356,5743990,6100000,1534391894000,0.00304,0.00267,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
15658,5843990,6200000,1534395699000,0.00302,0.00268,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
15895,5943990,6300000,1534397928000,0.00237,0.00267,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
16124,6043990,6400000,1534400142000,0.00229,0.00267,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
16360,6143990,6500000,1534401980000,0.00236,0.00266,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
16615,6243990,6600000,1534403754000,0.00255,0.00266,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
16864,6343990,6700000,1534405748000,0.00249,0.00266,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,5,1,1
