Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
1.0,189.0,14.0,10649.0,2470000.0,0.01,NA,NA,Regression
1.0,216.0,15.0,10865.0,2480000.0,0.01,NA,NA,Regression
0.0,173.0,15.0,11038.0,2490000.0,0.01,NA,NA,Regression
1.0,170.0,16.0,11208.0,2500000.0,0.01,NA,NA,Regression
0.0,186.0,16.0,11394.0,2510000.0,0.01,NA,NA,Regression
0.0,175.0,16.0,11569.0,2520000.0,0.01,NA,NA,Regression
1.0,193.0,17.0,11762.0,2530000.0,0.01,NA,NA,Regression
1.0,193.0,18.0,11955.0,2540000.0,0.01,NA,NA,Regression
0.0,174.0,18.0,12129.0,2550000.0,0.01,NA,NA,Regression
1.0,155.0,19.0,12284.0,2560000.0,0.01,NA,NA,Regression
0.0,210.0,19.0,12494.0,2570000.0,0.01,NA,NA,Regression
0.0,195.0,19.0,12689.0,2580000.0,0.01,NA,NA,Regression
0.0,201.0,19.0,12890.0,2590000.0,0.01,NA,NA,Regression
2.0,174.0,21.0,13064.0,2600000.0,0.01,NA,NA,Regression
1.0,178.0,22.0,13242.0,2610000.0,0.01,NA,NA,Regression
0.0,170.0,22.0,13412.0,2620000.0,0.01,NA,NA,Regression
0.0,147.0,22.0,13559.0,2630000.0,0.01,NA,NA,Regression
1.0,149.0,23.0,13708.0,2640000.0,0.01,NA,NA,Regression
0.0,188.0,23.0,13896.0,2650000.0,0.01,NA,NA,Regression
0.0,165.0,23.0,14061.0,2660000.0,0.01,NA,NA,Regression
0.0,185.0,23.0,14246.0,2670000.0,0.01,NA,NA,Regression
0.0,177.0,23.0,14423.0,2680000.0,0.01,NA,NA,Regression
0.0,179.0,23.0,14602.0,2690000.0,0.01,NA,NA,Regression
0.0,209.0,23.0,14811.0,2700000.0,0.01,NA,NA,Regression
0.0,182.0,23.0,14993.0,2710000.0,0.01,NA,NA,Regression
