Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,Hours,TrainPart,RecommendationPart,EqClicks,ClusterCount,LengthScale,Nu,Kernel,Alpha
3513.0,726655.0,4750000,GP_Clustered,1532161120.0,0.04883984303821257,0.042580859213917716,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3523.0,728178.0,4760000,GP_Clustered,1532162717.0,0.049512693095859456,0.04259542189014027,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3532.0,729795.0,4770000,GP_Clustered,1532164496.0,0.048437117675269634,0.042607668631828036,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3543.0,731482.0,4780000,GP_Clustered,1532166167.0,0.048728681239430936,0.04262047409753436,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3554.0,732918.0,4790000,GP_Clustered,1532167784.0,0.04836804435985689,0.04263247320037868,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3562.0,734350.0,4800000,GP_Clustered,1532169398.0,0.04846911810072923,0.04264463287725452,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3571.0,735932.0,4810000,GP_Clustered,1532171085.0,0.048815162355991745,0.04265746142086939,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3583.0,737471.0,4820000,GP_Clustered,1532172762.0,0.04915548146454357,0.042670942790254664,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3593.0,738940.0,4830000,GP_Clustered,1532174380.0,0.049603692984847396,0.04268529631032625,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3602.0,740305.0,4840000,GP_Clustered,1532176116.0,0.049314934884997975,0.04269899391068721,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3614.0,741619.0,4850000,GP_Clustered,1532177882.0,0.049200079769326964,0.04271239821142725,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3627.0,743056.0,4860000,GP_Clustered,1532179669.0,0.05023155435632877,0.04272786972612891,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3637.0,744399.0,4870000,GP_Clustered,1532181297.0,0.049321436173302306,0.042741408876944546,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3652.0,746079.0,4880000,GP_Clustered,1532183436.0,0.05211912595264846,0.04276062551029654,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3677.0,747745.0,4890000,GP_Clustered,1532185023.0,0.05274574055721026,0.042781044968469885,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3706.0,749381.0,4900000,GP_Clustered,1532186690.0,0.052852983521864266,0.04280159994510948,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3742.0,751047.0,4910000,GP_Clustered,1532188477.0,0.052965254980970454,0.04282229985353269,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3758.0,752536.0,4920000,GP_Clustered,1532190266.0,0.050631418685105976,0.042838172046279925,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3770.0,754072.0,4930000,GP_Clustered,1532192001.0,0.04966279845425234,0.04285201510187429,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3784.0,755786.0,4940000,GP_Clustered,1532193909.0,0.050410160617455645,0.04286731499158221,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3801.0,757542.0,4950000,GP_Clustered,1532195803.0,0.05024658682649798,0.04288222261145047,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3822.0,759488.0,4960000,GP_Clustered,1532197799.0,0.05020452364486348,0.04289698531514632,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3854.0,761657.0,4970000,GP_Clustered,1532199746.0,0.05139902894008271,0.042914092042762246,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3874.0,764691.0,4980000,GP_Clustered,1532201344.0,0.050182016778974346,0.04292868626914024,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3893.0,767681.0,4990000,GP_Clustered,1532203046.0,0.0496721828300854,0.04294220029030413,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3913.0,769944.0,5000000,GP_Clustered,1532205149.0,0.05055623193237217,0.04295742835358837,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3930.0,772336.0,5010000,GP_Clustered,1532207514.0,0.04976868409886984,0.04297102367443712,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3945.0,774571.0,5020000,GP_Clustered,1532210972.0,0.049892451362365656,0.042984811378994875,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3959.0,776177.0,5030000,GP_Clustered,1532218131.0,0.049156271055552335,0.04299708068252681,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3977.0,778493.0,5040000,GP_Clustered,1532234837.0,0.04992402336180937,0.043010824616414665,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3987.0,780193.0,5050000,GP_Clustered,1532238533.0,0.0490386553782226,0.043022760914952836,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3998.0,782318.0,5060000,GP_Clustered,1532241101.0,0.04867236935131247,0.0430339261490169,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4014.0,784420.0,5070000,GP_Clustered,1532243219.0,0.050310874904711915,0.043048279105142744,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4019.0,786195.0,5080000,GP_Clustered,1532244837.0,0.049222732720261675,0.0430604335413931,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4032.0,787950.0,5090000,GP_Clustered,1532246443.0,0.04922608745218903,0.04307254681037331,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4044.0,789725.0,5100000,GP_Clustered,1532248016.0,0.050585402080949374,0.04308727789913884,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4056.0,791440.0,5110000,GP_Clustered,1532249475.0,0.04956370832344072,0.04309995193128039,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4068.0,792781.0,5120000,GP_Clustered,1532251081.0,0.049944603568933994,0.043113320391510335,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4077.0,794275.0,5130000,GP_Clustered,1532252672.0,0.04898777526051134,0.043124771570592246,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4093.0,795852.0,5140000,GP_Clustered,1532254261.0,0.050022556550809796,0.04313819138572907,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4103.0,797492.0,5150000,GP_Clustered,1532255865.0,0.05040081655639592,0.043152293570526676,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4110.0,799104.0,5160000,GP_Clustered,1532257621.0,0.04898820841013974,0.04316360348300655,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4117.0,800680.0,5170000,GP_Clustered,1532259271.0,0.04921096994849866,0.04317530051678941,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4128.0,802250.0,5180000,GP_Clustered,1532261006.0,0.049327452717181405,0.043187177258488925,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4140.0,803711.0,5190000,GP_Clustered,1532262853.0,0.04955058096300624,0.04319943815194629,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4151.0,805130.0,5200000,GP_Clustered,1532264596.0,0.04977376576686014,0.04321208108966726,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4166.0,806681.0,5210000,GP_Clustered,1532266289.0,0.05005741398264255,0.04322521992439481,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4179.0,808197.0,5220000,GP_Clustered,1532267924.0,0.049940255363584735,0.04323808397696016,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4195.0,809720.0,5230000,GP_Clustered,1532269592.0,0.049830366398212284,0.043250688723463666,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4207.0,811288.0,5240000,GP_Clustered,1532271106.0,0.05006119011949865,0.043263685863532284,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4225.0,813574.0,5250000,GP_Clustered,1532272792.0,0.050373122925129986,0.04327722764841142,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4241.0,816005.0,5260000,GP_Clustered,1532274596.0,0.04999345263283035,0.04328999613697539,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4255.0,818704.0,5270000,GP_Clustered,1532276166.0,0.04977064738491998,0.04330229338792048,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4265.0,821582.0,5280000,GP_Clustered,1532277685.0,0.049264301617830415,0.043313585070174326,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4283.0,824309.0,5290000,GP_Clustered,1532279287.0,0.05050747311818128,0.04332718410240172,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4299.0,826807.0,5300000,GP_Clustered,1532280695.0,0.049761944809734567,0.043339325160339975,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4315.0,828736.0,5310000,GP_Clustered,1532282174.0,0.04997222189426073,0.04335181649128889,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4329.0,830602.0,5320000,GP_Clustered,1532283622.0,0.04963543032114229,0.043363627795480725,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4345.0,832474.0,5330000,GP_Clustered,1532285006.0,0.05098764718345558,0.04337793177181876,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4361.0,834213.0,5340000,GP_Clustered,1532286351.0,0.050472291973059344,0.04339121709054773,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4378.0,835983.0,5350000,GP_Clustered,1532287645.0,0.05046797984281007,0.043404444684477364,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4391.0,837656.0,5360000,GP_Clustered,1532288945.0,0.051880893143430716,0.043420258953990286,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4419.0,839346.0,5370000,GP_Clustered,1532290098.0,0.052729899859237414,0.043437595343013495,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4437.0,841304.0,5380000,GP_Clustered,1532291385.0,0.051550553862282834,0.04345267519156242,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4456.0,843079.0,5390000,GP_Clustered,1532292855.0,0.05154649642905907,0.04346769155749471,12,0.2,0.2,0.2,10,200,2.5,Matern,1
4485.0,844914.0,5400000,GP_Clustered,1532294550.0,0.05307655546726357,0.04348548574992067,12,0.2,0.2,0.2,10,200,2.5,Matern,1
3.0,387.0,110000,GP_Clustered,1531044493.0,0.04638097286848522,0.001026183381576074,12,0.2,0.2,0.2,10,100,1.5,Matern,1
6.0,1724.0,120000,GP_Clustered,1531046231.0,0.03842461370799145,0.004142719242110694,12,0.2,0.2,0.2,10,100,1.5,Matern,1
7.0,3045.0,130000,GP_Clustered,1531048017.0,0.037776592995476324,0.006729940300061928,12,0.2,0.2,0.2,10,100,1.5,Matern,1
10.0,4228.0,140000,GP_Clustered,1531049805.0,0.03845302300392124,0.008995874778909016,12,0.2,0.2,0.2,10,100,1.5,Matern,1
16.0,5517.0,150000,GP_Clustered,1531051599.0,0.0383714461151206,0.010954246201323117,12,0.2,0.2,0.2,10,100,1.5,Matern,1
17.0,6845.0,160000,GP_Clustered,1531053310.0,0.037980892783754425,0.012643411612725159,12,0.2,0.2,0.2,10,100,1.5,Matern,1
20.0,8561.0,170000,GP_Clustered,1531054948.0,0.037956179131786436,0.014132397937375876,12,0.2,0.2,0.2,10,100,1.5,Matern,1
23.0,9997.0,180000,GP_Clustered,1531056675.0,0.037894423533642585,0.015452510470501946,12,0.2,0.2,0.2,10,100,1.5,Matern,1
29.0,11320.0,190000,GP_Clustered,1531058328.0,0.03773937837073932,0.016625503517882913,12,0.2,0.2,0.2,10,100,1.5,Matern,1
30.0,12760.0,200000,GP_Clustered,1531059941.0,0.03823042856996485,0.017705749770486962,12,0.2,0.2,0.2,10,100,1.5,Matern,1
32.0,13998.0,210000,GP_Clustered,1531061809.0,0.037784932048047254,0.018661901307513693,12,0.2,0.2,0.2,10,100,1.5,Matern,1
36.0,15366.0,220000,GP_Clustered,1531063581.0,0.03852271251259317,0.019564665453199254,12,0.2,0.2,0.2,10,100,1.5,Matern,1
39.0,16722.0,230000,GP_Clustered,1531065314.0,0.03817057082047228,0.020373617860472013,12,0.2,0.2,0.2,10,100,1.5,Matern,1
42.0,17957.0,240000,GP_Clustered,1531067084.0,0.038238508354685924,0.021117988297730744,12,0.2,0.2,0.2,10,100,1.5,Matern,1
46.0,19283.0,250000,GP_Clustered,1531068933.0,0.039633197296956545,0.021858596657699722,12,0.2,0.2,0.2,10,100,1.5,Matern,1
50.0,20483.0,260000,GP_Clustered,1531070560.0,0.038971936271771604,0.022516802027471524,12,0.2,0.2,0.2,10,100,1.5,Matern,1
52.0,21715.0,270000,GP_Clustered,1531071931.0,0.03869376557431689,0.023115948825502917,12,0.2,0.2,0.2,10,100,1.5,Matern,1
57.0,22931.0,280000,GP_Clustered,1531073370.0,0.039308909779823584,0.023694268859585657,12,0.2,0.2,0.2,10,100,1.5,Matern,1
61.0,24369.0,290000,GP_Clustered,1531074828.0,0.03814524858188737,0.024192578505182416,12,0.2,0.2,0.2,10,100,1.5,Matern,1
67.0,26132.0,300000,GP_Clustered,1531076102.0,0.038971661465242544,0.024685214603850956,12,0.2,0.2,0.2,10,100,1.5,Matern,1
72.0,27878.0,310000,GP_Clustered,1531077460.0,0.038547351609989684,0.02513238031372635,12,0.2,0.2,0.2,10,100,1.5,Matern,1
78.0,29594.0,320000,GP_Clustered,1531078853.0,0.03922871260096151,0.025572890697702595,12,0.2,0.2,0.2,10,100,1.5,Matern,1
81.0,31211.0,330000,GP_Clustered,1531080285.0,0.03866353834239096,0.025969576989965947,12,0.2,0.2,0.2,10,100,1.5,Matern,1
87.0,32884.0,340000,GP_Clustered,1531081775.0,0.038487970698926885,0.026337765040229357,12,0.2,0.2,0.2,10,100,1.5,Matern,1
89.0,34419.0,350000,GP_Clustered,1531083470.0,0.03819267228712333,0.026676476675854544,12,0.2,0.2,0.2,10,100,1.5,Matern,1
94.0,35971.0,360000,GP_Clustered,1531085548.0,0.040098117751185276,0.027049300039058,12,0.2,0.2,0.2,10,100,1.5,Matern,1
101.0,37600.0,370000,GP_Clustered,1531091700.0,0.03951823690942648,0.027386298332851697,12,0.2,0.2,0.2,10,100,1.5,Matern,1
105.0,40551.0,380000,GP_Clustered,1531109678.0,0.038580630328317586,0.02768088601694298,12,0.2,0.2,0.2,10,100,1.5,Matern,1
107.0,43045.0,390000,GP_Clustered,1531114011.0,0.03760486636930412,0.027935347051618865,12,0.2,0.2,0.2,10,100,1.5,Matern,1
108.0,44905.0,400000,GP_Clustered,1531116623.0,0.037698787402609825,0.02817943306039382,12,0.2,0.2,0.2,10,100,1.5,Matern,1
108.0,46399.0,410000,GP_Clustered,1531118649.0,0.037531424220461365,0.02840753040576118,12,0.2,0.2,0.2,10,100,1.5,Matern,1
108.0,47918.0,420000,GP_Clustered,1531120418.0,0.03758662437915726,0.028626080262270582,12,0.2,0.2,0.2,10,100,1.5,Matern,1
111.0,49248.0,430000,GP_Clustered,1531122132.0,0.03739829290239661,0.028830085207389514,12,0.2,0.2,0.2,10,100,1.5,Matern,1
111.0,50519.0,440000,GP_Clustered,1531123856.0,0.037168085743672113,0.02901958521957766,12,0.2,0.2,0.2,10,100,1.5,Matern,1
111.0,51426.0,450000,GP_Clustered,1531125068.0,0.03680200352719233,0.029192527848635314,12,0.2,0.2,0.2,10,100,1.5,Matern,1
112.0,52489.0,460000,GP_Clustered,1531126436.0,0.03688475083569456,0.02935975008748436,12,0.2,0.2,0.2,10,100,1.5,Matern,1
113.0,53645.0,470000,GP_Clustered,1531128328.0,0.03676539165815846,0.029517316929413544,12,0.2,0.2,0.2,10,100,1.5,Matern,1
115.0,54314.0,480000,GP_Clustered,1531129175.0,0.03672263900863391,0.029667427806064205,12,0.2,0.2,0.2,10,100,1.5,Matern,1
115.0,55039.0,490000,GP_Clustered,1531130018.0,0.03699921025306248,0.029817056019268363,12,0.2,0.2,0.2,10,100,1.5,Matern,1
115.0,55590.0,500000,GP_Clustered,1531130800.0,0.03676462820591008,0.029956007463001366,12,0.2,0.2,0.2,10,100,1.5,Matern,1
117.0,56226.0,510000,GP_Clustered,1531131712.0,0.03716406842615248,0.030097341991690715,12,0.2,0.2,0.2,10,100,1.5,Matern,1
124.0,57385.0,520000,GP_Clustered,1531133341.0,0.037996441035149355,0.030249247742526603,12,0.2,0.2,0.2,10,100,1.5,Matern,1
126.0,58334.0,530000,GP_Clustered,1531134827.0,0.037530904732471726,0.030386637497054274,12,0.2,0.2,0.2,10,100,1.5,Matern,1
127.0,59122.0,540000,GP_Clustered,1531136175.0,0.0374591399142737,0.030517609764039933,12,0.2,0.2,0.2,10,100,1.5,Matern,1
129.0,59968.0,550000,GP_Clustered,1531137754.0,0.03725990669571671,0.030640196980979188,12,0.2,0.2,0.2,10,100,1.5,Matern,1
132.0,60910.0,560000,GP_Clustered,1531139459.0,0.03757994261321274,0.030764121010126266,12,0.2,0.2,0.2,10,100,1.5,Matern,1
132.0,61854.0,570000,GP_Clustered,1531141094.0,0.03664830183174315,0.030867352252610693,12,0.2,0.2,0.2,10,100,1.5,Matern,1
136.0,62748.0,580000,GP_Clustered,1531142751.0,0.03742724538970917,0.030980453858422633,12,0.2,0.2,0.2,10,100,1.5,Matern,1
138.0,63636.0,590000,GP_Clustered,1531144525.0,0.03793746394234307,0.031098369283574148,12,0.2,0.2,0.2,10,100,1.5,Matern,1
142.0,64533.0,600000,GP_Clustered,1531146406.0,0.03750886085906162,0.031205210809832157,12,0.2,0.2,0.2,10,100,1.5,Matern,1
153.0,65637.0,610000,GP_Clustered,1531148524.0,0.03842651500409826,0.03132359284580377,12,0.2,0.2,0.2,10,100,1.5,Matern,1
158.0,66864.0,620000,GP_Clustered,1531150653.0,0.03857021056398783,0.03144047377674198,12,0.2,0.2,0.2,10,100,1.5,Matern,1
165.0,68292.0,630000,GP_Clustered,1531152831.0,0.03821963606842331,0.03154807952740356,12,0.2,0.2,0.2,10,100,1.5,Matern,1
169.0,69972.0,640000,GP_Clustered,1531154931.0,0.038299120680291523,0.031653564545417796,12,0.2,0.2,0.2,10,100,1.5,Matern,1
177.0,71788.0,650000,GP_Clustered,1531156919.0,0.038775825056778665,0.03176313778405403,12,0.2,0.2,0.2,10,100,1.5,Matern,1
186.0,73855.0,660000,GP_Clustered,1531158796.0,0.03860828088117867,0.0318668520734047,12,0.2,0.2,0.2,10,100,1.5,Matern,1
193.0,76185.0,670000,GP_Clustered,1531160992.0,0.0392441238303979,0.0319769606070909,12,0.2,0.2,0.2,10,100,1.5,Matern,1
201.0,78462.0,680000,GP_Clustered,1531162911.0,0.039274207812096916,0.03208427306598848,12,0.2,0.2,0.2,10,100,1.5,Matern,1
208.0,80829.0,690000,GP_Clustered,1531164809.0,0.03875895485068101,0.0321810075846073,12,0.2,0.2,0.2,10,100,1.5,Matern,1
220.0,83362.0,700000,GP_Clustered,1531166846.0,0.03999397064231707,0.032292621342574816,12,0.2,0.2,0.2,10,100,1.5,Matern,1
232.0,85864.0,710000,GP_Clustered,1531168918.0,0.03963414430531077,0.03239602307444453,12,0.2,0.2,0.2,10,100,1.5,Matern,1
243.0,88395.0,720000,GP_Clustered,1531171813.0,0.03995844903175233,0.032501056768295844,12,0.2,0.2,0.2,10,100,1.5,Matern,1
255.0,90592.0,730000,GP_Clustered,1531185503.0,0.03979095796076048,0.032600918428466644,12,0.2,0.2,0.2,10,100,1.5,Matern,1
256.0,93241.0,740000,GP_Clustered,1531196969.0,0.038378733568016965,0.03267899701143381,12,0.2,0.2,0.2,10,100,1.5,Matern,1
264.0,95236.0,750000,GP_Clustered,1531200364.0,0.03889402778393085,0.03276186408840042,12,0.2,0.2,0.2,10,100,1.5,Matern,1
269.0,96646.0,760000,GP_Clustered,1531202607.0,0.03770503960838914,0.03282690587155835,12,0.2,0.2,0.2,10,100,1.5,Matern,1
276.0,97763.0,770000,GP_Clustered,1531204516.0,0.037892629888918145,0.03289269449516037,12,0.2,0.2,0.2,10,100,1.5,Matern,1
282.0,98786.0,780000,GP_Clustered,1531206234.0,0.03832580491921329,0.03296234975700717,12,0.2,0.2,0.2,10,100,1.5,Matern,1
286.0,99750.0,790000,GP_Clustered,1531207753.0,0.03756609556957773,0.033020625020457814,12,0.2,0.2,0.2,10,100,1.5,Matern,1
291.0,100652.0,800000,GP_Clustered,1531209349.0,0.037708219634899086,0.03307921995313829,12,0.2,0.2,0.2,10,100,1.5,Matern,1
291.0,101272.0,810000,GP_Clustered,1531211009.0,0.03717410726146693,0.03312977411743853,12,0.2,0.2,0.2,10,100,1.5,Matern,1
293.0,101864.0,820000,GP_Clustered,1531212747.0,0.037726829244931565,0.03318583576533471,12,0.2,0.2,0.2,10,100,1.5,Matern,1
293.0,102443.0,830000,GP_Clustered,1531214477.0,0.03723911515887295,0.033234670456823295,12,0.2,0.2,0.2,10,100,1.5,Matern,1
298.0,103010.0,840000,GP_Clustered,1531216000.0,0.037803509744156326,0.03328906140072037,12,0.2,0.2,0.2,10,100,1.5,Matern,1
301.0,103705.0,850000,GP_Clustered,1531217491.0,0.03785418099141107,0.033342768690022534,12,0.2,0.2,0.2,10,100,1.5,Matern,1
307.0,104479.0,860000,GP_Clustered,1531218803.0,0.038482030623165096,0.03340252754970996,12,0.2,0.2,0.2,10,100,1.5,Matern,1
311.0,105322.0,870000,GP_Clustered,1531220183.0,0.03818837613727324,0.03345753730359007,12,0.2,0.2,0.2,10,100,1.5,Matern,1
314.0,106033.0,880000,GP_Clustered,1531221660.0,0.038840917973889125,0.03351871208393462,12,0.2,0.2,0.2,10,100,1.5,Matern,1
324.0,106794.0,890000,GP_Clustered,1531223228.0,0.03870557203718896,0.033576991409251834,12,0.2,0.2,0.2,10,100,1.5,Matern,1
327.0,107552.0,900000,GP_Clustered,1531224925.0,0.03809395043822914,0.03362717984290728,12,0.2,0.2,0.2,10,100,1.5,Matern,1
330.0,108295.0,910000,GP_Clustered,1531226586.0,0.03885214000006353,0.03368459698749122,12,0.2,0.2,0.2,10,100,1.5,Matern,1
336.0,108977.0,920000,GP_Clustered,1531228193.0,0.0388706298666046,0.03374096691009014,12,0.2,0.2,0.2,10,100,1.5,Matern,1
340.0,109815.0,930000,GP_Clustered,1531229863.0,0.03840776053087265,0.03379114748665771,12,0.2,0.2,0.2,10,100,1.5,Matern,1
347.0,110693.0,940000,GP_Clustered,1531231690.0,0.0390024109797428,0.0338465864599884,12,0.2,0.2,0.2,10,100,1.5,Matern,1
351.0,111674.0,950000,GP_Clustered,1531233614.0,0.03869243939863967,0.03389759543828993,12,0.2,0.2,0.2,10,100,1.5,Matern,1
357.0,112692.0,960000,GP_Clustered,1531235598.0,0.039447595346570476,0.03395540793733442,12,0.2,0.2,0.2,10,100,1.5,Matern,1
362.0,113829.0,970000,GP_Clustered,1531237572.0,0.038983679556737386,0.03400724578908119,12,0.2,0.2,0.2,10,100,1.5,Matern,1
372.0,115213.0,980000,GP_Clustered,1531239731.0,0.04009597768408885,0.03406937570637683,12,0.2,0.2,0.2,10,100,1.5,Matern,1
380.0,116603.0,990000,GP_Clustered,1531241737.0,0.03938857309223911,0.034123104972900845,12,0.2,0.2,0.2,10,100,1.5,Matern,1
387.0,118142.0,1000000,GP_Clustered,1531243738.0,0.040041071890288736,0.034182284642074526,12,0.2,0.2,0.2,10,100,1.5,Matern,1
395.0,120005.0,1010000,GP_Clustered,1531245667.0,0.0399292421942484,0.034239185211898136,12,0.2,0.2,0.2,10,100,1.5,Matern,1
403.0,122006.0,1020000,GP_Clustered,1531247731.0,0.03989578190457711,0.03429464204221878,12,0.2,0.2,0.2,10,100,1.5,Matern,1
413.0,123974.0,1030000,GP_Clustered,1531249459.0,0.0403986133545925,0.03435390389962043,12,0.2,0.2,0.2,10,100,1.5,Matern,1
432.0,126020.0,1040000,GP_Clustered,1531251643.0,0.040693480713904946,0.034414861368988636,12,0.2,0.2,0.2,10,100,1.5,Matern,1
440.0,127917.0,1050000,GP_Clustered,1531253665.0,0.04055570366003285,0.03447334558128389,12,0.2,0.2,0.2,10,100,1.5,Matern,1
445.0,129889.0,1060000,GP_Clustered,1531256223.0,0.04010586178643358,0.034526482526615304,12,0.2,0.2,0.2,10,100,1.5,Matern,1
456.0,131776.0,1070000,GP_Clustered,1531263018.0,0.040471139310590244,0.034582040066652046,12,0.2,0.2,0.2,10,100,1.5,Matern,1
470.0,134056.0,1080000,GP_Clustered,1531280274.0,0.04050443518421099,0.03463687705848112,12,0.2,0.2,0.2,10,100,1.5,Matern,1
483.0,136211.0,1090000,GP_Clustered,1531284669.0,0.04070499276996387,0.03469254784482495,12,0.2,0.2,0.2,10,100,1.5,Matern,1
486.0,137786.0,1100000,GP_Clustered,1531287508.0,0.03999642417569319,0.034740764902378145,12,0.2,0.2,0.2,10,100,1.5,Matern,1
491.0,139029.0,1110000,GP_Clustered,1531289836.0,0.03977746811951647,0.034786140607037205,12,0.2,0.2,0.2,10,100,1.5,Matern,1
492.0,139978.0,1120000,GP_Clustered,1531291626.0,0.03941947266692596,0.0348275096432863,12,0.2,0.2,0.2,10,100,1.5,Matern,1
497.0,141704.0,1130000,GP_Clustered,1531293077.0,0.03956865862890726,0.03486946671395569,12,0.2,0.2,0.2,10,100,1.5,Matern,1
503.0,143210.0,1140000,GP_Clustered,1531294497.0,0.039866834828911034,0.03491330327636765,12,0.2,0.2,0.2,10,100,1.5,Matern,1
505.0,144606.0,1150000,GP_Clustered,1531295902.0,0.03988299081497793,0.0349565179506165,12,0.2,0.2,0.2,10,100,1.5,Matern,1
511.0,146383.0,1160000,GP_Clustered,1531297173.0,0.03980823611823162,0.03499834310723336,12,0.2,0.2,0.2,10,100,1.5,Matern,1
518.0,148198.0,1170000,GP_Clustered,1531298617.0,0.03984418591836564,0.03503976056715784,12,0.2,0.2,0.2,10,100,1.5,Matern,1
521.0,149912.0,1180000,GP_Clustered,1531300121.0,0.03976896283696693,0.03507983855249521,12,0.2,0.2,0.2,10,100,1.5,Matern,1
524.0,151466.0,1190000,GP_Clustered,1531301576.0,0.03966815545366005,0.03511839583737878,12,0.2,0.2,0.2,10,100,1.5,Matern,1
525.0,152957.0,1200000,GP_Clustered,1531303080.0,0.0396022966596542,0.03515576167756458,12,0.2,0.2,0.2,10,100,1.5,Matern,1
533.0,154317.0,1210000,GP_Clustered,1531304333.0,0.04080121579697178,0.03520241832317932,12,0.2,0.2,0.2,10,100,1.5,Matern,1
538.0,155458.0,1220000,GP_Clustered,1531305532.0,0.04032228029602891,0.035244384404924355,12,0.2,0.2,0.2,10,100,1.5,Matern,1
544.0,156420.0,1230000,GP_Clustered,1531307017.0,0.040801790083020546,0.03528956656490909,12,0.2,0.2,0.2,10,100,1.5,Matern,1
549.0,157316.0,1240000,GP_Clustered,1531308567.0,0.04075655423795848,0.03533365517517547,12,0.2,0.2,0.2,10,100,1.5,Matern,1
553.0,158194.0,1250000,GP_Clustered,1531310326.0,0.040645181329433795,0.03537614738440945,12,0.2,0.2,0.2,10,100,1.5,Matern,1
556.0,159087.0,1260000,GP_Clustered,1531312103.0,0.04057141001113706,0.0354173796274783,12,0.2,0.2,0.2,10,100,1.5,Matern,1
559.0,160015.0,1270000,GP_Clustered,1531313779.0,0.040633188364425456,0.03545844898761155,12,0.2,0.2,0.2,10,100,1.5,Matern,1
566.0,161056.0,1280000,GP_Clustered,1531315640.0,0.0409335767210017,0.03550122342302893,12,0.2,0.2,0.2,10,100,1.5,Matern,1
572.0,162039.0,1290000,GP_Clustered,1531317423.0,0.04101911899765262,0.03554399780732819,12,0.2,0.2,0.2,10,100,1.5,Matern,1
578.0,163046.0,1300000,GP_Clustered,1531319405.0,0.041077047517583246,0.035586559728176176,12,0.2,0.2,0.2,10,100,1.5,Matern,1
582.0,164119.0,1310000,GP_Clustered,1531321200.0,0.04098688332331202,0.035627783572413765,12,0.2,0.2,0.2,10,100,1.5,Matern,1
591.0,165426.0,1320000,GP_Clustered,1531323186.0,0.041663358392502174,0.03567350762408102,12,0.2,0.2,0.2,10,100,1.5,Matern,1
