Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,ClusterCount,LengthScale,Nu,Kernel
978,170344,1370000,GP_Clustered,1531334066000,0.00545,0.00574,0.0049,1.89e+02,0.00233,inf,0.25,0.0,0.75,1.0,0.25,2.33,-1.33,12,0.2,0.2,1,0.0,10,100,1.5,Matern
988,172523,1380000,GP_Clustered,1531335903000,0.00537,0.00573,0.00491,1.89e+02,0.00233,inf,0.25,0.0,0.75,1.0,0.25,2.33,-1.33,12,0.2,0.2,1,0.0,10,100,1.5,Matern
998,174524,1390000,GP_Clustered,1531338119000,0.00534,0.00572,0.00492,1.89e+02,0.00234,inf,0.249,0.0,0.75,1.0,0.249,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1010,176659,1400000,GP_Clustered,1531340225000,0.00536,0.00572,0.00492,1.89e+02,0.00234,inf,0.25,0.0,0.75,1.0,0.25,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1017,178704,1410000,GP_Clustered,1531342924000,0.00523,0.00569,0.00493,1.89e+02,0.00235,inf,0.249,0.0,0.751,1.0,0.249,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1032,181017,1420000,GP_Clustered,1531351318000,0.0,0.0057,0.00495,1.89e+02,0.00236,inf,0.25,0.0,0.75,1.0,0.25,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1042,183343,1430000,GP_Clustered,1531369501000,0.00356,0.00568,0.00494,1.89e+02,0.00235,inf,0.251,0.0,0.749,1.0,0.251,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1044,185337,1440000,GP_Clustered,1531373800000,0.0025,0.00563,0.00493,1.89e+02,0.00235,inf,0.25,0.0,0.75,1.0,0.25,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1045,186489,1450000,GP_Clustered,1531376336000,0.00218,0.0056,0.00492,1.89e+02,0.00234,inf,0.249,0.0,0.751,1.0,0.249,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1047,187397,1460000,GP_Clustered,1531378380000,0.00218,0.00559,0.00492,1.89e+02,0.00234,inf,0.249,0.0,0.751,1.0,0.249,2.33,-1.33,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1052,188244,1470000,GP_Clustered,1531380197000,0.00259,0.00559,0.0049,1.89e+02,0.00233,inf,0.249,0.0,0.751,1.0,0.249,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1056,188994,1480000,GP_Clustered,1531381734000,0.00284,0.00559,0.0049,1.89e+02,0.00232,inf,0.249,0.0,0.751,1.0,0.249,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1057,189511,1490000,GP_Clustered,1531383373000,0.00278,0.00558,0.00489,1.89e+02,0.00232,inf,0.248,0.0,0.752,1.0,0.248,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1061,190067,1500000,GP_Clustered,1531385107000,0.00304,0.00558,0.00488,1.89e+02,0.00231,inf,0.248,0.0,0.752,1.0,0.248,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1063,190641,1510000,GP_Clustered,1531386959000,0.00307,0.00558,0.00487,1.89e+02,0.0023,inf,0.247,0.0,0.753,1.0,0.247,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1065,191216,1520000,GP_Clustered,1531388666000,0.00309,0.00557,0.00487,1.89e+02,0.0023,inf,0.247,0.0,0.753,1.0,0.247,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1069,191780,1530000,GP_Clustered,1531390366000,0.0073,0.00557,0.00486,1.89e+02,0.0023,inf,0.246,0.0,0.754,1.0,0.246,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1074,192433,1540000,GP_Clustered,1531391762000,0.00755,0.00558,0.00485,1.89e+02,0.00229,inf,0.247,0.0,0.753,1.0,0.247,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1078,193066,1550000,GP_Clustered,1531393262000,0.00705,0.00558,0.00484,1.89e+02,0.00228,inf,0.247,0.0,0.753,1.0,0.247,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1079,193787,1560000,GP_Clustered,1531395080000,0.00526,0.00557,0.00483,1.89e+02,0.00228,inf,0.246,0.0,0.754,1.0,0.246,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1084,194549,1570000,GP_Clustered,1531396997000,0.00559,0.00557,0.00482,1.89e+02,0.00227,inf,0.246,0.0,0.754,1.0,0.246,2.39,-1.39,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1088,195227,1580000,GP_Clustered,1531398777000,0.00564,0.00557,0.00482,1.89e+02,0.00227,inf,0.246,0.0,0.754,1.0,0.246,2.39,-1.39,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1088,195808,1590000,GP_Clustered,1531400537000,0.00488,0.00556,0.00481,1.89e+02,0.00227,inf,0.245,0.0,0.755,1.0,0.245,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1090,196449,1600000,GP_Clustered,1531402278000,0.00465,0.00555,0.00481,1.89e+02,0.00226,inf,0.244,0.0,0.756,1.0,0.244,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1094,197184,1610000,GP_Clustered,1531404354000,0.00476,0.00555,0.00481,1.89e+02,0.00226,inf,0.244,0.0,0.756,1.0,0.244,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1098,198016,1620000,GP_Clustered,1531406176000,0.00476,0.00555,0.0048,1.89e+02,0.00226,inf,0.243,0.0,0.757,1.0,0.243,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1101,198802,1630000,GP_Clustered,1531407973000,0.00466,0.00554,0.0048,1.89e+02,0.00226,inf,0.242,0.0,0.758,1.0,0.242,2.41,-1.41,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1104,199624,1640000,GP_Clustered,1531409990000,0.00456,0.00553,0.0048,1.89e+02,0.00226,inf,0.241,0.0,0.759,1.0,0.241,2.41,-1.41,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1114,200729,1650000,GP_Clustered,1531412247000,0.0051,0.00555,0.00481,1.89e+02,0.00227,inf,0.241,0.0,0.759,1.0,0.241,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1126,201878,1660000,GP_Clustered,1531414664000,0.00569,0.00558,0.00481,1.89e+02,0.00227,inf,0.242,0.0,0.758,1.0,0.242,2.4,-1.4,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1138,203166,1670000,GP_Clustered,1531416880000,0.00609,0.0056,0.00482,1.89e+02,0.00228,inf,0.242,0.0,0.758,1.0,0.242,2.39,-1.39,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1153,204524,1680000,GP_Clustered,1531419218000,0.00661,0.00564,0.00484,1.89e+02,0.00229,inf,0.242,0.0,0.758,1.0,0.242,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1169,206088,1690000,GP_Clustered,1531421594000,0.00699,0.00567,0.00485,1.89e+02,0.0023,inf,0.243,0.0,0.757,1.0,0.243,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1183,207613,1700000,GP_Clustered,1531423831000,0.0072,0.0057,0.00486,1.89e+02,0.00231,inf,0.244,0.0,0.756,1.0,0.244,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1196,209043,1710000,GP_Clustered,1531426097000,0.00736,0.00572,0.00487,1.89e+02,0.00232,inf,0.244,0.0,0.756,1.0,0.244,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1206,210607,1720000,GP_Clustered,1531428700000,0.00728,0.00573,0.00489,1.9e+02,0.00233,inf,0.243,0.0,0.757,1.0,0.243,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1218,212381,1730000,GP_Clustered,1531433991000,0.0,0.00573,0.0049,1.9e+02,0.00234,inf,0.243,0.0,0.757,1.0,0.243,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1225,213545,1740000,GP_Clustered,1531452298000,0.00565,0.00574,0.00491,1.9e+02,0.00235,inf,0.242,0.0,0.758,1.0,0.242,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1231,214642,1750000,GP_Clustered,1531457863000,0.00557,0.00574,0.0049,1.9e+02,0.00234,inf,0.242,0.0,0.758,1.0,0.242,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1235,215410,1760000,GP_Clustered,1531460622000,0.00548,0.00573,0.0049,1.9e+02,0.00234,inf,0.242,0.0,0.758,1.0,0.242,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1237,216055,1770000,GP_Clustered,1531462674000,0.00507,0.00573,0.0049,1.9e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1241,216599,1780000,GP_Clustered,1531464475000,0.00536,0.00573,0.0049,1.9e+02,0.00234,inf,0.24,0.0,0.76,1.0,0.24,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1252,217172,1790000,GP_Clustered,1531466048000,0.00699,0.00577,0.0049,1.9e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1257,217659,1800000,GP_Clustered,1531467563000,0.00729,0.00578,0.0049,1.9e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1260,218189,1810000,GP_Clustered,1531468953000,0.00714,0.00577,0.00489,1.9e+02,0.00234,inf,0.241,0.0,0.759,1.0,0.241,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1265,218714,1820000,GP_Clustered,1531470409000,0.00734,0.00578,0.00488,1.9e+02,0.00233,inf,0.24,0.0,0.76,1.0,0.24,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1266,219322,1830000,GP_Clustered,1531471963000,0.00684,0.00577,0.00488,1.9e+02,0.00233,inf,0.24,0.0,0.76,1.0,0.24,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1270,219909,1840000,GP_Clustered,1531473512000,0.00684,0.00578,0.00487,1.9e+02,0.00232,inf,0.24,0.0,0.76,1.0,0.24,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1273,220535,1850000,GP_Clustered,1531475081000,0.00668,0.00577,0.00486,1.9e+02,0.00232,inf,0.24,0.0,0.76,1.0,0.24,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1277,222047,1860000,GP_Clustered,1531476404000,0.00473,0.00575,0.00486,1.9e+02,0.00231,inf,0.239,0.0,0.761,1.0,0.239,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1284,223164,1870000,GP_Clustered,1531477691000,0.00584,0.00575,0.00486,1.9e+02,0.00231,inf,0.239,0.0,0.761,1.0,0.239,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1288,224056,1880000,GP_Clustered,1531478998000,0.00535,0.00575,0.00485,1.9e+02,0.00231,inf,0.239,0.0,0.761,1.0,0.239,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1296,224958,1890000,GP_Clustered,1531480540000,0.0063,0.00576,0.00485,1.9e+02,0.00231,inf,0.239,0.0,0.761,1.0,0.239,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1305,225906,1900000,GP_Clustered,1531482052000,0.00701,0.00578,0.00485,1.9e+02,0.0023,inf,0.24,0.0,0.76,1.0,0.24,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1314,226922,1910000,GP_Clustered,1531483642000,0.00736,0.00579,0.00485,1.9e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1320,227949,1920000,GP_Clustered,1531485304000,0.00711,0.00579,0.00485,1.9e+02,0.0023,inf,0.24,0.0,0.76,1.0,0.24,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1325,228933,1930000,GP_Clustered,1531487022000,0.00684,0.00579,0.00485,1.9e+02,0.0023,inf,0.24,0.0,0.76,1.0,0.24,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1330,229863,1940000,GP_Clustered,1531488590000,0.00668,0.00579,0.00484,1.9e+02,0.0023,inf,0.24,0.0,0.76,1.0,0.24,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1341,231178,1950000,GP_Clustered,1531491010000,0.00691,0.0058,0.00484,1.9e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1350,232354,1960000,GP_Clustered,1531492900000,0.00699,0.00581,0.00484,1.9e+02,0.00229,inf,0.241,0.0,0.759,1.0,0.241,2.39,-1.39,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1358,233599,1970000,GP_Clustered,1531495204000,0.00693,0.00581,0.00485,1.9e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1369,234972,1980000,GP_Clustered,1531497591000,0.00704,0.00583,0.00485,1.9e+02,0.0023,inf,0.241,0.0,0.759,1.0,0.241,2.38,-1.38,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1383,236544,1990000,GP_Clustered,1531500030000,0.00724,0.00585,0.00487,1.9e+02,0.00231,inf,0.241,0.0,0.759,1.0,0.241,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1397,238105,2000000,GP_Clustered,1531502452000,0.0074,0.00587,0.00487,1.9e+02,0.00232,inf,0.241,0.0,0.759,1.0,0.241,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1406,239662,2010000,GP_Clustered,1531504702000,0.00726,0.00587,0.00488,1.9e+02,0.00232,inf,0.241,0.0,0.759,1.0,0.241,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1418,241663,2020000,GP_Clustered,1531507505000,0.00714,0.00587,0.00488,1.9e+02,0.00233,inf,0.242,0.0,0.758,1.0,0.242,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1444,243674,2030000,GP_Clustered,1531509988000,0.00766,0.00593,0.00491,1.9e+02,0.00234,inf,0.243,0.0,0.757,1.0,0.243,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1460,245691,2040000,GP_Clustered,1531512382000,0.00769,0.00594,0.00492,1.9e+02,0.00235,inf,0.243,0.0,0.757,1.0,0.243,2.33,-1.33,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1482,247573,2050000,GP_Clustered,1531514646000,0.00798,0.00599,0.00494,1.9e+02,0.00237,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1508,249501,2060000,GP_Clustered,1531517611000,0.00836,0.00604,0.00496,1.9e+02,0.00238,inf,0.245,0.0,0.755,1.0,0.245,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1528,250935,2070000,GP_Clustered,1531523895000,0.0115,0.00609,0.00497,1.9e+02,0.00239,inf,0.246,0.0,0.754,1.0,0.246,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1535,252025,2080000,GP_Clustered,1531538649000,0.00839,0.00609,0.00497,1.9e+02,0.00239,inf,0.246,0.0,0.754,1.0,0.246,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1538,253120,2090000,GP_Clustered,1531545152000,0.00625,0.00608,0.00498,1.9e+02,0.00239,inf,0.245,0.0,0.755,1.0,0.245,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1544,254289,2100000,GP_Clustered,1531548032000,0.00592,0.00607,0.00498,1.9e+02,0.00239,inf,0.245,0.0,0.755,1.0,0.245,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1547,255470,2110000,GP_Clustered,1531550244000,0.00516,0.00606,0.00498,1.9e+02,0.00239,inf,0.244,0.0,0.756,1.0,0.244,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1553,256607,2120000,GP_Clustered,1531552164000,0.00518,0.00605,0.00497,1.9e+02,0.00239,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1557,257810,2130000,GP_Clustered,1531553824000,0.00489,0.00604,0.00497,1.9e+02,0.00239,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1566,258919,2140000,GP_Clustered,1531555499000,0.0053,0.00605,0.00497,1.9e+02,0.00239,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1574,259905,2150000,GP_Clustered,1531557120000,0.00559,0.00606,0.00497,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1582,260880,2160000,GP_Clustered,1531558831000,0.00583,0.00606,0.00497,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1587,261846,2170000,GP_Clustered,1531560540000,0.00577,0.00606,0.00497,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1593,262765,2180000,GP_Clustered,1531562235000,0.00583,0.00606,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1601,263634,2190000,GP_Clustered,1531563942000,0.00649,0.00607,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1606,264582,2200000,GP_Clustered,1531565680000,0.00582,0.00607,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1612,265620,2210000,GP_Clustered,1531567587000,0.00581,0.00607,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1616,266530,2220000,GP_Clustered,1531569418000,0.00546,0.00606,0.00496,1.91e+02,0.00238,inf,0.243,0.0,0.757,1.0,0.243,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1627,267490,2230000,GP_Clustered,1531571410000,0.0067,0.00608,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1635,268693,2240000,GP_Clustered,1531573308000,0.00669,0.00609,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1644,269819,2250000,GP_Clustered,1531575302000,0.0069,0.00609,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1652,270875,2260000,GP_Clustered,1531577438000,0.00699,0.0061,0.00496,1.91e+02,0.00238,inf,0.244,0.0,0.756,1.0,0.244,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1657,272033,2270000,GP_Clustered,1531579575000,0.00665,0.00609,0.00497,1.91e+02,0.00238,inf,0.243,0.0,0.757,1.0,0.243,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1670,273321,2280000,GP_Clustered,1531581504000,0.00708,0.00611,0.00497,1.91e+02,0.00239,inf,0.243,0.0,0.757,1.0,0.243,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1676,274528,2290000,GP_Clustered,1531583988000,0.00686,0.00611,0.00497,1.91e+02,0.00239,inf,0.243,0.0,0.757,1.0,0.243,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1681,275664,2300000,GP_Clustered,1531586120000,0.00664,0.0061,0.00498,1.91e+02,0.00239,inf,0.243,0.0,0.757,1.0,0.243,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1691,276758,2310000,GP_Clustered,1531588178000,0.00684,0.00611,0.00498,1.91e+02,0.0024,inf,0.243,0.0,0.757,1.0,0.243,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1704,277981,2320000,GP_Clustered,1531590317000,0.00714,0.00613,0.00498,1.91e+02,0.0024,inf,0.243,0.0,0.757,1.0,0.243,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1713,279183,2330000,GP_Clustered,1531592479000,0.00717,0.00614,0.00499,1.91e+02,0.0024,inf,0.243,0.0,0.757,1.0,0.243,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1729,280663,2340000,GP_Clustered,1531594914000,0.00747,0.00616,0.005,1.91e+02,0.00241,inf,0.243,0.0,0.757,1.0,0.243,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1735,282108,2350000,GP_Clustered,1531597223000,0.00722,0.00615,0.00501,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1746,283501,2360000,GP_Clustered,1531599494000,0.00727,0.00616,0.00501,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1759,284749,2370000,GP_Clustered,1531601646000,0.00745,0.00618,0.00501,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1770,286204,2380000,GP_Clustered,1531604427000,0.00746,0.00618,0.00502,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1784,287487,2390000,GP_Clustered,1531612643000,0.00823,0.00621,0.00502,1.91e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1792,288890,2400000,GP_Clustered,1531630073000,0.00665,0.0062,0.00502,1.91e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1804,290309,2410000,GP_Clustered,1531634702000,0.00735,0.00621,0.00502,1.91e+02,0.00243,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1810,291668,2420000,GP_Clustered,1531637239000,0.00656,0.00621,0.00503,1.91e+02,0.00243,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1815,293051,2430000,GP_Clustered,1531639632000,0.00592,0.00619,0.00502,1.91e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1821,294465,2440000,GP_Clustered,1531641496000,0.00562,0.00618,0.00502,1.91e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1824,295819,2450000,GP_Clustered,1531643295000,0.00512,0.00617,0.00502,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1833,297210,2460000,GP_Clustered,1531645076000,0.0053,0.00617,0.00502,1.91e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1837,298469,2470000,GP_Clustered,1531646742000,0.00507,0.00615,0.00502,1.91e+02,0.00242,inf,0.243,0.0,0.757,1.0,0.243,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1853,299879,2480000,GP_Clustered,1531648616000,0.00574,0.00618,0.00502,1.92e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1864,301206,2490000,GP_Clustered,1531650478000,0.00925,0.00619,0.00502,1.92e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1873,302447,2500000,GP_Clustered,1531652270000,0.00823,0.00619,0.00502,1.92e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1885,303708,2510000,GP_Clustered,1531654047000,0.00867,0.00621,0.00502,1.92e+02,0.00242,inf,0.245,0.0,0.755,1.0,0.245,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1890,305008,2520000,GP_Clustered,1531655869000,0.00741,0.0062,0.00502,1.92e+02,0.00242,inf,0.244,0.0,0.756,1.0,0.244,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1901,306200,2530000,GP_Clustered,1531657747000,0.00776,0.00621,0.00503,1.92e+02,0.00242,inf,0.245,0.0,0.755,1.0,0.245,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1910,307409,2540000,GP_Clustered,1531659594000,0.00771,0.00621,0.00503,1.92e+02,0.00243,inf,0.244,0.0,0.756,1.0,0.244,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1925,309845,2550000,GP_Clustered,1531661070000,0.00733,0.00621,0.00504,1.92e+02,0.00243,inf,0.245,0.0,0.755,1.0,0.245,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1934,313718,2560000,GP_Clustered,1531662446000,0.00591,0.00616,0.00503,1.92e+02,0.00242,inf,0.245,0.0,0.755,1.0,0.245,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1944,318424,2570000,GP_Clustered,1531663599000,0.00494,0.00611,0.00503,1.92e+02,0.00242,inf,0.246,0.0,0.754,1.0,0.246,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1954,323674,2580000,GP_Clustered,1531664612000,0.00427,0.00604,0.00503,1.92e+02,0.00242,inf,0.246,0.0,0.754,1.0,0.246,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1967,328741,2590000,GP_Clustered,1531665566000,0.00397,0.00598,0.00503,1.92e+02,0.00241,inf,0.247,0.0,0.753,1.0,0.247,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
1977,333625,2600000,GP_Clustered,1531666534000,0.00369,0.00593,0.00503,1.92e+02,0.00241,inf,0.248,0.0,0.752,1.0,0.248,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
