Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,LocalCTR,Calibration,NE,RIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
9996.0,581511.0,3760000,Regression,1531909649000,0.00193,71.8,0.0026,2.39e+02,0.0172,5.0,0.93,0.0701,12,0.2,0.2,0.1,0.0
10005.0,583201.0,3770000,Regression,1531910809000,0.00226,80.8,0.0026,2.38e+02,0.0172,4.99,0.93,0.0704,12,0.2,0.2,0.1,0.0
10014.0,584933.0,3780000,Regression,1531912064000,0.00219,80.8,0.0026,2.38e+02,0.0171,4.98,0.928,0.0718,12,0.2,0.2,0.1,0.0
10031.0,586705.0,3790000,Regression,1531913456000,0.00254,1.53e+02,0.0026,2.38e+02,0.0171,4.97,0.927,0.0728,12,0.2,0.2,0.1,0.0
10047.0,588417.0,3800000,Regression,1531914919000,0.00249,1.44e+02,0.0026,2.37e+02,0.0171,4.97,0.927,0.0735,12,0.2,0.2,0.1,0.0
10063.0,590051.0,3810000,Regression,1531916513000,0.00246,1.44e+02,0.0026,2.37e+02,0.0171,4.96,0.926,0.0742,12,0.2,0.2,0.1,0.0
10081.0,591735.0,3820000,Regression,1531918205000,0.0026,1.62e+02,0.0026,2.37e+02,0.017,4.96,0.925,0.0752,12,0.2,0.2,0.1,0.0
10102.0,593472.0,3830000,Regression,1531920090000,0.00284,1.88e+02,0.0026,2.37e+02,0.017,4.95,0.925,0.0755,12,0.2,0.2,0.1,0.0
10115.0,595075.0,3840000,Regression,1531921708000,0.00249,1.17e+02,0.0026,2.36e+02,0.017,4.94,0.924,0.0764,12,0.2,0.2,0.1,0.0
10132.0,596827.0,3850000,Regression,1531923426000,0.00256,1.53e+02,0.0026,2.36e+02,0.017,4.94,0.923,0.0767,12,0.2,0.2,0.1,0.0
10147.0,598551.0,3860000,Regression,1531925089000,0.00256,1.35e+02,0.0026,2.36e+02,0.017,4.93,0.922,0.0778,12,0.2,0.2,0.1,0.0
10159.0,600238.0,3870000,Regression,1531926833000,0.00278,1.08e+02,0.0026,2.36e+02,0.0169,4.92,0.922,0.0781,12,0.2,0.2,0.1,0.0
10188.0,601955.0,3880000,Regression,1531928565000,0.00347,2.6e+02,0.0026,2.36e+02,0.0169,4.92,0.922,0.0781,12,0.2,0.2,0.1,0.0
10218.0,603733.0,3890000,Regression,1531930419000,0.00353,2.69e+02,0.0026,2.36e+02,0.0169,4.92,0.922,0.0778,12,0.2,0.2,0.1,0.0
10268.0,605619.0,3900000,Regression,1531932356000,0.0043,4.49e+02,0.00261,2.36e+02,0.017,4.93,0.922,0.0779,12,0.2,0.2,0.1,0.0
10322.0,607405.0,3910000,Regression,1531934218000,0.00445,4.85e+02,0.00261,2.37e+02,0.017,4.94,0.923,0.077,12,0.2,0.2,0.1,0.0
10378.0,609213.0,3920000,Regression,1531936079000,0.00441,5.03e+02,0.00262,2.38e+02,0.017,4.96,0.924,0.0765,12,0.2,0.2,0.1,0.0
10485.0,611157.0,3930000,Regression,1531937942000,0.00675,9.6e+02,0.00263,2.39e+02,0.0172,4.99,0.928,0.0718,12,0.2,0.2,0.1,0.0
10573.0,613124.0,3940000,Regression,1531939619000,0.00593,7.9e+02,0.00263,2.41e+02,0.0172,5.02,0.932,0.0682,12,0.2,0.2,0.1,0.0
10658.0,615071.0,3950000,Regression,1531941718000,0.00618,7.63e+02,0.00264,2.42e+02,0.0173,5.04,0.934,0.0656,12,0.2,0.2,0.1,0.0
10734.0,616915.0,3960000,Regression,1531943694000,0.00591,6.82e+02,0.00265,2.43e+02,0.0174,5.06,0.936,0.0635,12,0.2,0.2,0.1,0.0
10791.0,618684.0,3970000,Regression,1531945562000,0.00484,5.12e+02,0.00266,2.44e+02,0.0174,5.07,0.939,0.0611,12,0.2,0.2,0.1,0.0
10864.0,620553.0,3980000,Regression,1531947868000,0.00553,6.55e+02,0.00266,2.45e+02,0.0175,5.09,0.939,0.0609,12,0.2,0.2,0.1,0.0
10938.0,622422.0,3990000,Regression,1531953717000,0.00594,6.64e+02,0.00267,2.46e+02,0.0176,5.11,0.936,0.064,12,0.2,0.2,0.1,0.0
10989.0,624312.0,4000000,Regression,1531972116000,0.00466,4.58e+02,0.00268,2.47e+02,0.0176,5.12,0.936,0.0638,12,0.2,0.2,0.1,0.0
11020.0,626318.0,4010000,Regression,1531976445000,0.00322,2.78e+02,0.00268,2.47e+02,0.0176,5.12,0.936,0.0641,12,0.2,0.2,0.1,0.0
11052.0,628161.0,4020000,Regression,1531979018000,0.00326,2.87e+02,0.00268,2.47e+02,0.0176,5.12,0.936,0.0643,12,0.2,0.2,0.1,0.0
11074.0,629964.0,4030000,Regression,1531981168000,0.00304,1.97e+02,0.00268,2.47e+02,0.0176,5.11,0.935,0.0648,12,0.2,0.2,0.1,0.0
11087.0,631735.0,4040000,Regression,1531982822000,0.00234,1.17e+02,0.00268,2.46e+02,0.0176,5.1,0.935,0.0651,12,0.2,0.2,0.1,0.0
11099.0,633454.0,4050000,Regression,1531984329000,0.00224,1.08e+02,0.00268,2.46e+02,0.0175,5.1,0.935,0.0646,12,0.2,0.2,0.1,0.0
11123.0,635143.0,4060000,Regression,1531985951000,0.00276,2.15e+02,0.00268,2.46e+02,0.0175,5.09,0.935,0.0645,12,0.2,0.2,0.1,0.0
11135.0,636791.0,4070000,Regression,1531987403000,0.00227,1.08e+02,0.00268,2.46e+02,0.0175,5.09,0.935,0.0652,12,0.2,0.2,0.1,0.0
11149.0,638489.0,4080000,Regression,1531988988000,0.00238,1.26e+02,0.00268,2.45e+02,0.0175,5.08,0.934,0.0663,12,0.2,0.2,0.1,0.0
11164.0,640241.0,4090000,Regression,1531990684000,0.00249,1.35e+02,0.00268,2.45e+02,0.0174,5.07,0.933,0.0671,12,0.2,0.2,0.1,0.0
11185.0,641912.0,4100000,Regression,1531992559000,0.00267,1.88e+02,0.00268,2.45e+02,0.0174,5.07,0.933,0.0675,12,0.2,0.2,0.1,0.0
11208.0,643629.0,4110000,Regression,1531994195000,0.00272,2.06e+02,0.00268,2.45e+02,0.0174,5.07,0.933,0.0675,12,0.2,0.2,0.1,0.0
11221.0,645480.0,4120000,Regression,1531995569000,0.00225,1.26e+02,0.00268,2.44e+02,0.0174,5.06,0.925,0.0753,12,0.2,0.2,0.1,0.0
11241.0,647166.0,4130000,Regression,1531996883000,0.00263,1.8e+02,0.00268,2.44e+02,0.0174,5.05,0.924,0.0761,12,0.2,0.2,0.1,0.0
11256.0,648834.0,4140000,Regression,1531998302000,0.00239,1.35e+02,0.00268,2.44e+02,0.0173,5.05,0.923,0.0771,12,0.2,0.2,0.1,0.0
11270.0,650503.0,4150000,Regression,1531999871000,0.00248,1.26e+02,0.00267,2.44e+02,0.0173,5.04,0.922,0.0779,12,0.2,0.2,0.1,0.0
11278.0,652141.0,4160000,Regression,1532001539000,0.00238,71.8,0.00267,2.43e+02,0.0173,5.03,0.921,0.0785,12,0.2,0.2,0.1,0.0
11303.0,653924.0,4170000,Regression,1532003307000,0.003,2.24e+02,0.00267,2.43e+02,0.0173,5.03,0.922,0.0782,12,0.2,0.2,0.1,0.0
11323.0,655702.0,4180000,Regression,1532005258000,0.00278,1.79e+02,0.00268,2.43e+02,0.0173,5.02,0.921,0.0792,12,0.2,0.2,0.1,0.0
11356.0,657409.0,4190000,Regression,1532007010000,0.00327,2.96e+02,0.00268,2.43e+02,0.0173,5.02,0.921,0.079,12,0.2,0.2,0.1,0.0
11368.0,659155.0,4200000,Regression,1532008736000,0.00257,1.08e+02,0.00268,2.43e+02,0.0172,5.02,0.921,0.0792,12,0.2,0.2,0.1,0.0
11420.0,660879.0,4210000,Regression,1532010736000,0.00412,4.67e+02,0.00268,2.44e+02,0.0173,5.03,0.92,0.0802,12,0.2,0.2,0.1,0.0
11456.0,662689.0,4220000,Regression,1532012559000,0.00358,3.23e+02,0.00268,2.44e+02,0.0173,5.03,0.92,0.0804,12,0.2,0.2,0.1,0.0
11491.0,664519.0,4230000,Regression,1532014521000,0.0036,3.14e+02,0.00268,2.44e+02,0.0173,5.03,0.919,0.0805,12,0.2,0.2,0.1,0.0
11526.0,666353.0,4240000,Regression,1532016447000,0.00371,3.14e+02,0.00269,2.44e+02,0.0173,5.03,0.92,0.0799,12,0.2,0.2,0.1,0.0
11586.0,668261.0,4250000,Regression,1532018642000,0.0047,5.38e+02,0.00269,2.45e+02,0.0173,5.04,0.92,0.0803,12,0.2,0.2,0.1,0.0
11640.0,670183.0,4260000,Regression,1532021170000,0.00469,4.85e+02,0.0027,2.45e+02,0.0174,5.05,0.92,0.0801,12,0.2,0.2,0.1,0.0
11689.0,672018.0,4270000,Regression,1532023176000,0.00436,4.4e+02,0.0027,2.46e+02,0.0174,5.06,0.921,0.0792,12,0.2,0.2,0.1,0.0
11727.0,673856.0,4280000,Regression,1532025380000,0.00433,3.41e+02,0.0027,2.46e+02,0.0174,5.06,0.921,0.0785,12,0.2,0.2,0.1,0.0
11779.0,675764.0,4290000,Regression,1532027587000,0.00479,4.67e+02,0.00271,2.46e+02,0.0174,5.07,0.922,0.0777,12,0.2,0.2,0.1,0.0
11814.0,677640.0,4300000,Regression,1532029713000,0.0042,3.14e+02,0.00271,2.47e+02,0.0174,5.07,0.922,0.0779,12,0.2,0.2,0.1,0.0
11861.0,679428.0,4310000,Regression,1532031928000,0.00473,4.22e+02,0.00272,2.47e+02,0.0175,5.08,0.922,0.0783,12,0.2,0.2,0.1,0.0
11916.0,681199.0,4320000,Regression,1532034767000,0.00494,4.94e+02,0.00272,2.48e+02,0.0175,5.09,0.922,0.0784,12,0.2,0.2,0.1,0.0
11967.0,683053.0,4330000,Regression,1532045213000,0.00524,4.58e+02,0.00273,2.48e+02,0.0175,5.1,0.922,0.0784,12,0.2,0.2,0.1,0.0
12001.0,684951.0,4340000,Regression,1532061396000,0.00366,3.05e+02,0.00273,2.48e+02,0.0175,5.1,0.921,0.0787,12,0.2,0.2,0.1,0.0
12022.0,686693.0,4350000,Regression,1532064811000,0.0029,1.88e+02,0.00273,2.48e+02,0.0175,5.09,0.921,0.0788,12,0.2,0.2,0.1,0.0
12054.0,688434.0,4360000,Regression,1532067326000,0.00307,2.87e+02,0.00273,2.48e+02,0.0175,5.09,0.921,0.0786,12,0.2,0.2,0.1,0.0
12081.0,690088.0,4370000,Regression,1532069064000,0.0029,2.42e+02,0.00273,2.48e+02,0.0175,5.09,0.922,0.0784,12,0.2,0.2,0.1,0.0
12094.0,691741.0,4380000,Regression,1532070621000,0.00249,1.17e+02,0.00273,2.48e+02,0.0175,5.09,0.921,0.0791,12,0.2,0.2,0.1,0.0
12114.0,693530.0,4390000,Regression,1532072419000,0.00263,1.79e+02,0.00273,2.48e+02,0.0175,5.08,0.922,0.0783,12,0.2,0.2,0.1,0.0
12135.0,695298.0,4400000,Regression,1532073996000,0.00269,1.88e+02,0.00273,2.48e+02,0.0175,5.08,0.922,0.0781,12,0.2,0.2,0.1,0.0
12150.0,697023.0,4410000,Regression,1532075525000,0.00264,1.35e+02,0.00273,2.47e+02,0.0174,5.07,0.921,0.0793,12,0.2,0.2,0.1,0.0
12182.0,698720.0,4420000,Regression,1532077261000,0.00312,2.87e+02,0.00273,2.47e+02,0.0174,5.07,0.921,0.0786,12,0.2,0.2,0.1,0.0
12190.0,700405.0,4430000,Regression,1532078861000,0.00229,71.8,0.00273,2.47e+02,0.0174,5.06,0.921,0.0795,12,0.2,0.2,0.1,0.0
12210.0,702078.0,4440000,Regression,1532080391000,0.00257,1.79e+02,0.00273,2.47e+02,0.0174,5.06,0.921,0.0792,12,0.2,0.2,0.1,0.0
12226.0,703785.0,4450000,Regression,1532081929000,0.0025,1.44e+02,0.00273,2.47e+02,0.0174,5.05,0.917,0.0833,12,0.2,0.2,0.1,0.0
12249.0,705557.0,4460000,Regression,1532083301000,0.00277,2.06e+02,0.00273,2.47e+02,0.0174,5.05,0.917,0.0832,12,0.2,0.2,0.1,0.0
12266.0,707253.0,4470000,Regression,1532084731000,0.00258,1.53e+02,0.00273,2.46e+02,0.0173,5.04,0.916,0.0835,12,0.2,0.2,0.1,0.0
12282.0,708870.0,4480000,Regression,1532086320000,0.00268,1.44e+02,0.00273,2.46e+02,0.0173,5.04,0.916,0.0842,12,0.2,0.2,0.1,0.0
12301.0,710617.0,4490000,Regression,1532087976000,0.00276,1.71e+02,0.00273,2.46e+02,0.0173,5.04,0.915,0.0847,12,0.2,0.2,0.1,0.0
12329.0,712403.0,4500000,Regression,1532089687000,0.00318,2.51e+02,0.00273,2.46e+02,0.0173,5.03,0.915,0.0848,12,0.2,0.2,0.1,0.0
12345.0,714130.0,4510000,Regression,1532091460000,0.00288,1.44e+02,0.00273,2.46e+02,0.0173,5.03,0.914,0.0856,12,0.2,0.2,0.1,0.0
12366.0,715883.0,4520000,Regression,1532093364000,0.00305,1.88e+02,0.00273,2.46e+02,0.0173,5.02,0.915,0.0854,12,0.2,0.2,0.1,0.0
12380.0,717666.0,4530000,Regression,1532095311000,0.00273,1.26e+02,0.00273,2.45e+02,0.0173,5.02,0.914,0.0864,12,0.2,0.2,0.1,0.0
12394.0,719547.0,4540000,Regression,1532097400000,0.00299,1.26e+02,0.00273,2.45e+02,0.0172,5.01,0.913,0.0868,12,0.2,0.2,0.1,0.0
12409.0,721443.0,4550000,Regression,1532099674000,0.00324,1.35e+02,0.00273,2.45e+02,0.0172,5.0,0.913,0.087,12,0.2,0.2,0.1,0.0
12440.0,723529.0,4560000,Regression,1532102020000,0.00375,2.78e+02,0.00273,2.45e+02,0.0172,5.0,0.913,0.0871,12,0.2,0.2,0.1,0.0
12463.0,725151.0,4570000,Regression,1532104096000,0.00342,2.06e+02,0.00274,2.45e+02,0.0172,5.0,0.913,0.0871,12,0.2,0.2,0.1,0.0
12490.0,726660.0,4580000,Regression,1532105953000,0.00379,2.42e+02,0.00274,2.45e+02,0.0172,5.0,0.914,0.0865,12,0.2,0.2,0.1,0.0
12501.0,728033.0,4590000,Regression,1532107616000,0.00329,98.7,0.00274,2.44e+02,0.0172,4.99,0.913,0.0872,12,0.2,0.2,0.1,0.0
12524.0,729460.0,4600000,Regression,1532109213000,0.00373,2.06e+02,0.00274,2.44e+02,0.0172,4.99,0.913,0.0872,12,0.2,0.2,0.1,0.0
12553.0,731235.0,4610000,Regression,1532111420000,0.00409,2.6e+02,0.00274,2.44e+02,0.0172,4.99,0.913,0.0874,12,0.2,0.2,0.1,0.0
12583.0,732915.0,4620000,Regression,1532113553000,0.00414,2.69e+02,0.00275,2.44e+02,0.0172,4.99,0.912,0.0882,12,0.2,0.2,0.1,0.0
12649.0,734703.0,4630000,Regression,1532115509000,0.00545,5.92e+02,0.00275,2.45e+02,0.0172,5.01,0.913,0.0867,12,0.2,0.2,0.1,0.0
12702.0,736382.0,4640000,Regression,1532117502000,0.00487,4.76e+02,0.00276,2.46e+02,0.0172,5.02,0.914,0.0865,12,0.2,0.2,0.1,0.0
12746.0,738087.0,4650000,Regression,1532119661000,0.0047,3.95e+02,0.00276,2.46e+02,0.0173,5.02,0.915,0.0849,12,0.2,0.2,0.1,0.0
12801.0,739757.0,4660000,Regression,1532122029000,0.00525,4.94e+02,0.00277,2.47e+02,0.0173,5.03,0.916,0.0842,12,0.2,0.2,0.1,0.0
12851.0,741418.0,4670000,Regression,1532127989000,0.00523,4.49e+02,0.00277,2.47e+02,0.0173,5.04,0.911,0.0891,12,0.2,0.2,0.1,0.0
12893.0,743194.0,4680000,Regression,1532137864000,0.00437,3.77e+02,0.00278,2.47e+02,0.0173,5.05,0.913,0.0875,12,0.2,0.2,0.1,0.0
12924.0,744987.0,4690000,Regression,1532149184000,0.00378,2.78e+02,0.00278,2.47e+02,0.0173,5.05,0.913,0.0872,12,0.2,0.2,0.1,0.0
12950.0,746535.0,4700000,Regression,1532152206000,0.00372,2.33e+02,0.00278,2.47e+02,0.0173,5.05,0.912,0.0875,12,0.2,0.2,0.1,0.0
12998.0,748283.0,4710000,Regression,1532154223000,0.00412,4.31e+02,0.00278,2.48e+02,0.0174,5.05,0.914,0.0863,12,0.2,0.2,0.1,0.0
13031.0,749988.0,4720000,Regression,1532156107000,0.00396,2.96e+02,0.00279,2.48e+02,0.0174,5.05,0.915,0.0852,12,0.2,0.2,0.1,0.0
13074.0,751606.0,4730000,Regression,1532157912000,0.00431,3.86e+02,0.00279,2.48e+02,0.0174,5.06,0.915,0.0851,12,0.2,0.2,0.1,0.0
13100.0,753215.0,4740000,Regression,1532159521000,0.00368,2.33e+02,0.00279,2.48e+02,0.0174,5.06,0.915,0.0845,12,0.2,0.2,0.1,0.0
13138.0,754941.0,4750000,Regression,1532161120000,0.00387,3.41e+02,0.00279,2.48e+02,0.0174,5.06,0.916,0.0843,12,0.2,0.2,0.1,0.0
13171.0,756715.0,4760000,Regression,1532162717000,0.00407,2.96e+02,0.0028,2.48e+02,0.0174,5.06,0.917,0.0831,12,0.2,0.2,0.1,0.0
13229.0,758479.0,4770000,Regression,1532164496000,0.0047,5.2e+02,0.0028,2.49e+02,0.0174,5.07,0.918,0.082,12,0.2,0.2,0.1,0.0
13264.0,760346.0,4780000,Regression,1532166167000,0.00382,3.14e+02,0.0028,2.49e+02,0.0174,5.07,0.918,0.0824,12,0.2,0.2,0.1,0.0
13304.0,762072.0,4790000,Regression,1532167784000,0.00394,3.59e+02,0.0028,2.49e+02,0.0175,5.08,0.915,0.0854,12,0.2,0.2,0.1,0.0
13343.0,763917.0,4800000,Regression,1532169398000,0.00388,3.5e+02,0.00281,2.5e+02,0.0175,5.08,0.915,0.0854,12,0.2,0.2,0.1,0.0
13384.0,765732.0,4810000,Regression,1532171085000,0.00386,3.68e+02,0.00281,2.5e+02,0.0175,5.08,0.916,0.0838,12,0.2,0.2,0.1,0.0
13442.0,767610.0,4820000,Regression,1532172762000,0.00493,5.21e+02,0.00281,2.5e+02,0.0175,5.09,0.917,0.0828,12,0.2,0.2,0.1,0.0
13521.0,769574.0,4830000,Regression,1532174380000,0.00557,7.09e+02,0.00282,2.51e+02,0.0176,5.11,0.919,0.0807,12,0.2,0.2,0.1,0.0
13581.0,771590.0,4840000,Regression,1532176116000,0.00487,5.38e+02,0.00282,2.52e+02,0.0176,5.12,0.921,0.0792,12,0.2,0.2,0.1,0.0
13623.0,773421.0,4850000,Regression,1532177882000,0.00417,3.77e+02,0.00283,2.52e+02,0.0176,5.12,0.921,0.0786,12,0.2,0.2,0.1,0.0
13668.0,775296.0,4860000,Regression,1532179669000,0.00434,4.04e+02,0.00283,2.52e+02,0.0176,5.13,0.922,0.0785,12,0.2,0.2,0.1,0.0
13698.0,777097.0,4870000,Regression,1532181297000,0.00373,2.69e+02,0.00283,2.52e+02,0.0176,5.13,0.922,0.0779,12,0.2,0.2,0.1,0.0
13750.0,779114.0,4880000,Regression,1532183436000,0.00508,4.67e+02,0.00284,2.53e+02,0.0176,5.13,0.921,0.0785,12,0.2,0.2,0.1,0.0
13836.0,781172.0,4890000,Regression,1532185023000,0.00634,7.72e+02,0.00284,2.54e+02,0.0177,5.15,0.923,0.0768,12,0.2,0.2,0.1,0.0
13901.0,783308.0,4900000,Regression,1532186690000,0.00568,5.83e+02,0.00285,2.55e+02,0.0177,5.16,0.925,0.0751,12,0.2,0.2,0.1,0.0
13975.0,785489.0,4910000,Regression,1532188477000,0.00592,6.64e+02,0.00285,2.55e+02,0.0178,5.18,0.925,0.0747,12,0.2,0.2,0.1,0.0
14045.0,787524.0,4920000,Regression,1532190266000,0.00533,6.28e+02,0.00286,2.56e+02,0.0178,5.19,0.927,0.0728,12,0.2,0.2,0.1,0.0
14098.0,789497.0,4930000,Regression,1532192001000,0.00481,4.76e+02,0.00286,2.57e+02,0.0179,5.19,0.929,0.0714,12,0.2,0.2,0.1,0.0
14250.0,791744.0,4940000,Regression,1532193909000,0.00909,1.36e+03,0.00288,2.59e+02,0.018,5.24,0.932,0.0676,12,0.2,0.2,0.1,0.0
14385.0,793822.0,4950000,Regression,1532195803000,0.00799,1.21e+03,0.00289,2.61e+02,0.0181,5.27,0.935,0.0647,12,0.2,0.2,0.1,0.0
14563.0,796077.0,4960000,Regression,1532197799000,0.00946,1.6e+03,0.0029,2.64e+02,0.0183,5.32,0.939,0.0606,12,0.2,0.2,0.1,0.0
14747.0,798337.0,4970000,Regression,1532199746000,0.0102,1.65e+03,0.00291,2.66e+02,0.0185,5.37,0.946,0.0541,12,0.2,0.2,0.1,0.0
14858.0,800170.0,4980000,Regression,1532201344000,0.00751,9.96e+02,0.00292,2.68e+02,0.0186,5.4,0.951,0.0491,12,0.2,0.2,0.1,0.0
14964.0,802073.0,4990000,Regression,1532203046000,0.00737,9.51e+02,0.00293,2.69e+02,0.0187,5.43,0.953,0.0475,12,0.2,0.2,0.1,0.0
15063.0,804091.0,5000000,Regression,1532205149000,0.00712,8.88e+02,0.00294,2.7e+02,0.0187,5.45,0.954,0.0457,12,0.2,0.2,0.1,0.0
15166.0,806098.0,5010000,Regression,1532207514000,0.00697,9.24e+02,0.00295,2.72e+02,0.0188,5.47,0.957,0.0428,12,0.2,0.2,0.1,0.0
15264.0,808120.0,5020000,Regression,1532210972000,0.00688,8.79e+02,0.00296,2.73e+02,0.0189,5.49,0.95,0.0495,12,0.2,0.2,0.1,0.0
15381.0,810174.0,5030000,Regression,1532218131000,0.0077,1.05e+03,0.00297,2.74e+02,0.019,5.52,0.953,0.0473,12,0.2,0.2,0.1,0.0
15487.0,812287.0,5040000,Regression,1532234837000,0.007,9.51e+02,0.00297,2.76e+02,0.0191,5.55,0.952,0.0475,12,0.2,0.2,0.1,0.0
15547.0,814322.0,5050000,Regression,1532238533000,0.00497,5.38e+02,0.00298,2.76e+02,0.0191,5.55,0.952,0.0479,12,0.2,0.2,0.1,0.0
15622.0,816262.0,5060000,Regression,1532241101000,0.00541,6.73e+02,0.00298,2.77e+02,0.0191,5.57,0.955,0.0453,12,0.2,0.2,0.1,0.0
15717.0,818327.0,5070000,Regression,1532243219000,0.00639,8.52e+02,0.00299,2.78e+02,0.0192,5.59,0.957,0.0431,12,0.2,0.2,0.1,0.0
15799.0,820397.0,5080000,Regression,1532244837000,0.00556,7.36e+02,0.003,2.79e+02,0.0193,5.6,0.958,0.0418,12,0.2,0.2,0.1,0.0
15878.0,822439.0,5090000,Regression,1532246443000,0.00551,7.09e+02,0.003,2.8e+02,0.0193,5.62,0.959,0.0414,12,0.2,0.2,0.1,0.0
15956.0,824441.0,5100000,Regression,1532248016000,0.0056,7e+02,0.00301,2.81e+02,0.0194,5.63,0.96,0.0402,12,0.2,0.2,0.1,0.0
16044.0,826433.0,5110000,Regression,1532249475000,0.00572,7.9e+02,0.00301,2.82e+02,0.0194,5.65,0.961,0.0389,12,0.2,0.2,0.1,0.0
16138.0,828512.0,5120000,Regression,1532251081000,0.00595,8.43e+02,0.00302,2.83e+02,0.0195,5.67,0.965,0.0355,12,0.2,0.2,0.1,0.0
16209.0,830578.0,5130000,Regression,1532252672000,0.00527,6.37e+02,0.00302,2.84e+02,0.0195,5.68,0.966,0.0344,12,0.2,0.2,0.1,0.0
16265.0,832518.0,5140000,Regression,1532254261000,0.00504,5.03e+02,0.00302,2.84e+02,0.0195,5.68,0.966,0.0337,12,0.2,0.2,0.1,0.0
16351.0,834578.0,5150000,Regression,1532255865000,0.00578,7.72e+02,0.00303,2.85e+02,0.0196,5.7,0.968,0.0319,12,0.2,0.2,0.1,0.0
16444.0,836555.0,5160000,Regression,1532257621000,0.00606,8.35e+02,0.00304,2.86e+02,0.0197,5.72,0.971,0.0286,12,0.2,0.2,0.1,0.0
16500.0,838514.0,5170000,Regression,1532259271000,0.00487,5.03e+02,0.00304,2.86e+02,0.0197,5.72,0.972,0.0285,12,0.2,0.2,0.1,0.0
16547.0,840479.0,5180000,Regression,1532261006000,0.00451,4.22e+02,0.00304,2.87e+02,0.0197,5.73,0.972,0.0279,12,0.2,0.2,0.1,0.0
16612.0,842422.0,5190000,Regression,1532262853000,0.00532,5.83e+02,0.00305,2.87e+02,0.0197,5.74,0.973,0.0267,12,0.2,0.2,0.1,0.0
16687.0,844361.0,5200000,Regression,1532264596000,0.00552,6.73e+02,0.00305,2.88e+02,0.0198,5.75,0.975,0.0249,12,0.2,0.2,0.1,0.0
16765.0,846300.0,5210000,Regression,1532266289000,0.00598,7e+02,0.00306,2.89e+02,0.0198,5.76,0.976,0.0237,12,0.2,0.2,0.1,0.0
16835.0,848391.0,5220000,Regression,1532267924000,0.00548,6.28e+02,0.00306,2.89e+02,0.0198,5.77,0.976,0.0238,12,0.2,0.2,0.1,0.0
16933.0,850396.0,5230000,Regression,1532269592000,0.00646,8.79e+02,0.00307,2.91e+02,0.0199,5.79,0.978,0.0221,12,0.2,0.2,0.1,0.0
17014.0,852498.0,5240000,Regression,1532271106000,0.00585,7.27e+02,0.00307,2.91e+02,0.02,5.81,0.978,0.0221,12,0.2,0.2,0.1,0.0
17101.0,854388.0,5250000,Regression,1532272792000,0.00626,7.81e+02,0.00308,2.92e+02,0.02,5.82,0.979,0.0214,12,0.2,0.2,0.1,0.0
17160.0,856267.0,5260000,Regression,1532274596000,0.00563,5.29e+02,0.00308,2.93e+02,0.02,5.83,0.98,0.0204,12,0.2,0.2,0.1,0.0
17232.0,858175.0,5270000,Regression,1532276166000,0.00576,6.46e+02,0.00309,2.93e+02,0.0201,5.84,0.98,0.02,12,0.2,0.2,0.1,0.0
17311.0,860036.0,5280000,Regression,1532277685000,0.00591,7.09e+02,0.00309,2.94e+02,0.0201,5.85,0.981,0.0187,12,0.2,0.2,0.1,0.0
17384.0,861971.0,5290000,Regression,1532279287000,0.00586,6.55e+02,0.0031,2.95e+02,0.0202,5.87,0.982,0.0175,12,0.2,0.2,0.1,0.0
17452.0,863851.0,5300000,Regression,1532280695000,0.00554,6.1e+02,0.0031,2.96e+02,0.0202,5.88,0.984,0.0162,12,0.2,0.2,0.1,0.0
17508.0,865908.0,5310000,Regression,1532282174000,0.00534,5.03e+02,0.00311,2.96e+02,0.0202,5.88,0.985,0.0147,12,0.2,0.2,0.1,0.0
17580.0,867927.0,5320000,Regression,1532283622000,0.00582,6.46e+02,0.00311,2.97e+02,0.0203,5.89,0.986,0.0142,12,0.2,0.2,0.1,0.0
17637.0,870096.0,5330000,Regression,1532285006000,0.00521,5.11e+02,0.00312,2.97e+02,0.0203,5.9,0.987,0.0134,12,0.2,0.2,0.1,0.0
17726.0,872112.0,5340000,Regression,1532286351000,0.00619,7.99e+02,0.00312,2.98e+02,0.0203,5.91,0.987,0.0129,12,0.2,0.2,0.1,0.0
17787.0,874037.0,5350000,Regression,1532287645000,0.00525,5.47e+02,0.00313,2.98e+02,0.0204,5.92,0.989,0.0112,12,0.2,0.2,0.1,0.0
17854.0,876070.0,5360000,Regression,1532288945000,0.00563,6.01e+02,0.00313,2.99e+02,0.0204,5.93,0.991,0.00944,12,0.2,0.2,0.1,0.0
17929.0,878185.0,5370000,Regression,1532290098000,0.00637,6.73e+02,0.00314,3e+02,0.0204,5.94,0.992,0.00784,12,0.2,0.2,0.1,0.0
18006.0,880507.0,5380000,Regression,1532291385000,0.00662,6.91e+02,0.00314,3e+02,0.0204,5.95,0.994,0.00643,12,0.2,0.2,0.1,0.0
18116.0,882665.0,5390000,Regression,1532292855000,0.00743,9.87e+02,0.00315,3.02e+02,0.0205,5.97,0.997,0.00273,12,0.2,0.2,0.1,0.0
18230.0,884750.0,5400000,Regression,1532294550000,0.00754,1.02e+03,0.00316,3.03e+02,0.0206,5.99,0.998,0.00183,12,0.2,0.2,0.1,0.0
3.0,382.0,110000,Regression,1531044493000,0.0287,2.27e+03,2.63e-05,2.45,0.00787,2.29,1.75,-0.751,12,0.2,0.2,0.01,0.0
