MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.0010004725203413857,0.10789795852537472,7493914.0,NN_AdamOptimizer,0.05,145840,1529564792.0,0.02
0.0002961012250893096,0.1095017193118203,7941303.0,NN_AdamOptimizer,0.05,145840,1529568392.0,0.02
0.008235705375099262,0.10938895241040651,8059815.0,NN_AdamOptimizer,0.05,145840,1529577084.0,0.02
0.0008786963535084959,0.10931801969798856,8150807.0,NN_AdamOptimizer,0.05,145840,1529582829.0,0.02
0.002145232800867741,0.10927203644643298,8231678.0,NN_AdamOptimizer,0.05,145840,1529587700.0,0.02
0.008403046878334158,0.10925639872044067,8305581.0,NN_AdamOptimizer,0.05,145840,1529591300.0,0.02
0.015511739532112923,0.10926298088661152,8368649.0,NN_AdamOptimizer,0.05,145840,1529594900.0,0.02
0.010541371839086263,0.1092744917473915,8447317.0,NN_AdamOptimizer,0.05,145840,1529598500.0,0.02
0.0042187537720392385,0.10931387210989367,8522794.0,NN_AdamOptimizer,0.05,145840,1529602100.0,0.02
0.0044556664662019655,0.10934364524696415,8582427.0,NN_AdamOptimizer,0.05,145840,1529605700.0,0.02
0.0033474378879600744,0.10938718891783254,8651982.0,NN_AdamOptimizer,0.05,145840,1529609300.0,0.02
0.006072749477158294,0.1094274590642796,8734607.0,NN_AdamOptimizer,0.05,145840,1529612900.0,0.02
0.011114862495527964,0.1094263983737618,8785187.0,NN_AdamOptimizer,0.05,145840,1529616500.0,0.02
0.018552785802320743,0.10938881167307006,8828493.0,NN_AdamOptimizer,0.05,145840,1529628945.0,0.02
0.008477189469110913,0.10936687324549481,8862703.0,NN_AdamOptimizer,0.05,145840,1529641445.0,0.02
0.005414388515212534,0.10935402502758088,8902004.0,NN_AdamOptimizer,0.05,145840,1529645045.0,0.02
0.021717883278871367,0.10934216970982313,8949628.0,NN_AdamOptimizer,0.05,145840,1529648730.0,0.02
0.014725653668561793,0.10932806309284383,9019537.0,NN_AdamOptimizer,0.05,145840,1529653578.0,0.02
0.0018410780548074057,0.11037225011242102,9232459.0,NN_AdamOptimizer,0.05,145840,1529743578.0,0.02
0.0027721609201920056,0.11173590597960402,9504776.0,NN_AdamOptimizer,0.05,145840,1529747178.0,0.02
0.0039523966276488985,0.11314725857855135,9797229.0,NN_AdamOptimizer,0.05,145840,1529750778.0,0.02
0.0030500178795361595,0.11457701039986457,10116163.0,NN_AdamOptimizer,0.05,145840,1529754378.0,0.02
0.0016185877618518814,0.11577952327525555,10402966.0,NN_AdamOptimizer,0.05,145840,1529757978.0,0.02
0.005762732673653541,0.11691380188933019,10679925.0,NN_AdamOptimizer,0.05,145840,1529761578.0,0.02
0.004119817429801216,0.11800900755384525,10957087.0,NN_AdamOptimizer,0.05,145840,1529765178.0,0.02
0.0032478948631791417,0.11904396854051894,11235740.0,NN_AdamOptimizer,0.05,145840,1529768778.0,0.02
0.003170865402886722,0.12016339851610612,11556330.0,NN_AdamOptimizer,0.05,145840,1529772378.0,0.02
0.0044798232466498515,0.12122572631775841,11848014.0,NN_AdamOptimizer,0.05,145840,1529775978.0,0.02
0.007584037184282716,0.1220249106141173,12049104.0,NN_AdamOptimizer,0.05,145840,1529779578.0,0.02
0.0063591440244894085,0.1229086836805044,12309609.0,NN_AdamOptimizer,0.05,145840,1529783178.0,0.02
0.005307857909159186,0.1238362035240662,12609862.0,NN_AdamOptimizer,0.05,145840,1529786778.0,0.02
0.00033552922381071914,0.12463573298964511,12890595.0,NN_AdamOptimizer,0.05,145840,1529790378.0,0.02
0.0002778053132534013,0.12509494445018027,13060294.0,NN_AdamOptimizer,0.05,145840,1529793978.0,0.02
0.016113852198307008,0.125313921454782,13149061.0,NN_AdamOptimizer,0.05,145840,1529797578.0,0.02
0.026803235504414456,0.12542902804475364,13198611.0,NN_AdamOptimizer,0.05,145840,1529801178.0,0.02
0.011903072840200634,0.12550642211344198,13232599.0,NN_AdamOptimizer,0.05,145840,1529804778.0,0.02
0.020226067723925784,0.12557747388041735,13264108.0,NN_AdamOptimizer,0.05,145840,1529808378.0,0.02
0.02946747391420806,0.1256899701788808,13308000.0,NN_AdamOptimizer,0.05,145840,1529811978.0,0.02
0.01374757220951637,0.12592423524130292,13397704.0,NN_AdamOptimizer,0.05,145840,1529815578.0,0.02
0.004861754333888911,0.12640154401615863,13585736.0,NN_AdamOptimizer,0.05,145840,1529819178.0,0.02
0.0016483405516136559,0.12720512777672613,13913362.0,NN_AdamOptimizer,0.05,145840,1529822778.0,0.02
0.002831469767415457,0.12812827218295916,14306907.0,NN_AdamOptimizer,0.05,145840,1529826378.0,0.02
0.0038553876296932525,0.12832368065177455,14392073.0,NN_AdamOptimizer,0.05,145840,1529830312.0,0.02
0.0019045283635876788,0.0019045283635876788,458775.0,NN_AdamOptimizer,0.1,291680,1529485200.0,0.02
0.0026376637360572114,0.07936457638045581,907502.0,NN_AdamOptimizer,0.1,291680,1529488800.0,0.02
0.0012224987914309258,0.11010085909007553,1454051.0,NN_AdamOptimizer,0.1,291680,1529492400.0,0.02
0.003049409746189159,0.12383380698675103,1867223.0,NN_AdamOptimizer,0.1,291680,1529496000.0,0.02
0.002593000416589107,0.1327362207499311,2225254.0,NN_AdamOptimizer,0.1,291680,1529499600.0,0.02
0.0024986957273257313,0.13959088805685219,2574843.0,NN_AdamOptimizer,0.1,291680,1529503200.0,0.02
0.0039612429443147855,0.14571579532579862,2947868.0,NN_AdamOptimizer,0.1,291680,1529506800.0,0.02
0.005895030317869674,0.15015003872306587,3259547.0,NN_AdamOptimizer,0.1,291680,1529510400.0,0.02
0.00469522037775988,0.1541353253697046,3567316.0,NN_AdamOptimizer,0.1,291680,1529514000.0,0.02
