Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
778.0,171829.0,1540000,LinUCB_Disjoint,1531872611.0,0.0027,2.43e+02,0.0031,2.8e+02,12,0.2,0.2,0.1,0.0
784.0,173024.0,1550000,LinUCB_Disjoint,1531888661.0,0.00418,3.78e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
787.0,174146.0,1560000,LinUCB_Disjoint,1531893557.0,0.00289,2.61e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
792.0,175231.0,1570000,LinUCB_Disjoint,1531898094.0,0.00339,3.06e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
799.0,176363.0,1580000,LinUCB_Disjoint,1531903209.0,0.00329,2.97e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
804.0,177472.0,1590000,LinUCB_Disjoint,1531908894.0,0.00299,2.7e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
809.0,178882.0,1600000,LinUCB_Disjoint,1531912604.0,0.00339,3.06e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
812.0,180094.0,1610000,LinUCB_Disjoint,1531918564.0,0.0032,2.88e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
821.0,181303.0,1620000,LinUCB_Disjoint,1531925108.0,0.00408,3.69e+02,0.00312,2.81e+02,12,0.2,0.2,0.1,0.0
826.0,182434.0,1630000,LinUCB_Disjoint,1531930135.0,0.00408,3.69e+02,0.00312,2.82e+02,12,0.2,0.2,0.1,0.0
834.0,183617.0,1640000,LinUCB_Disjoint,1531935250.0,0.00408,3.69e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
840.0,184790.0,1650000,LinUCB_Disjoint,1531940090.0,0.00319,2.88e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
846.0,185859.0,1660000,LinUCB_Disjoint,1531944302.0,0.00299,2.7e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
853.0,186869.0,1670000,LinUCB_Disjoint,1531948079.0,0.00368,3.33e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
857.0,188067.0,1680000,LinUCB_Disjoint,1531956719.0,0.00349,3.15e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
861.0,189198.0,1690000,LinUCB_Disjoint,1531975050.0,0.00369,3.33e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
871.0,190306.0,1700000,LinUCB_Disjoint,1531980461.0,0.00448,4.05e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
875.0,191465.0,1710000,LinUCB_Disjoint,1531985886.0,0.00369,3.33e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
879.0,192655.0,1720000,LinUCB_Disjoint,1531991316.0,0.00289,2.61e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
880.0,193793.0,1730000,LinUCB_Disjoint,1531996011.0,0.0025,2.25e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
886.0,194899.0,1740000,LinUCB_Disjoint,1532000020.0,0.0014,1.26e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
890.0,195958.0,1750000,LinUCB_Disjoint,1532004954.0,0.0025,2.25e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
895.0,197006.0,1760000,LinUCB_Disjoint,1532010242.0,0.00339,3.06e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
900.0,198200.0,1770000,LinUCB_Disjoint,1532015424.0,0.00359,3.24e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
902.0,199285.0,1780000,LinUCB_Disjoint,1532020620.0,0.0027,2.43e+02,0.00313,2.82e+02,12,0.2,0.2,0.1,0.0
911.0,200581.0,1790000,LinUCB_Disjoint,1532025879.0,0.00408,3.69e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
916.0,201885.0,1800000,LinUCB_Disjoint,1532030264.0,0.00438,3.96e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
919.0,202964.0,1810000,LinUCB_Disjoint,1532034492.0,0.00399,3.6e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
926.0,204215.0,1820000,LinUCB_Disjoint,1532045568.0,0.00388,3.51e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
932.0,205415.0,1830000,LinUCB_Disjoint,1532062144.0,0.00339,3.06e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
940.0,206496.0,1840000,LinUCB_Disjoint,1532067837.0,0.00428,3.87e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
942.0,207757.0,1850000,LinUCB_Disjoint,1532073235.0,0.00339,3.06e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
948.0,209139.0,1860000,LinUCB_Disjoint,1532078639.0,0.00269,2.43e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
955.0,210427.0,1870000,LinUCB_Disjoint,1532083180.0,0.00319,2.88e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
960.0,211904.0,1880000,LinUCB_Disjoint,1532086915.0,0.003,2.7e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
965.0,213147.0,1890000,LinUCB_Disjoint,1532091257.0,0.002,1.8e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
974.0,214313.0,1900000,LinUCB_Disjoint,1532096164.0,0.00358,3.24e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
978.0,215391.0,1910000,LinUCB_Disjoint,1532100807.0,0.0017,1.53e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
983.0,216745.0,1920000,LinUCB_Disjoint,1532104679.0,0.00299,2.7e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
987.0,218176.0,1930000,LinUCB_Disjoint,1532109746.0,0.0028,2.52e+02,0.00314,2.83e+02,12,0.2,0.2,0.1,0.0
993.0,219473.0,1940000,LinUCB_Disjoint,1532114952.0,0.00388,3.51e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
999.0,220707.0,1950000,LinUCB_Disjoint,1532119537.0,0.00359,3.24e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
1002.0,221853.0,1960000,LinUCB_Disjoint,1532125760.0,0.0028,2.52e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
1009.0,223418.0,1970000,LinUCB_Disjoint,1532147905.0,0.00409,3.69e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
1013.0,224681.0,1980000,LinUCB_Disjoint,1532154525.0,0.00319,2.88e+02,0.00315,2.84e+02,12,0.2,0.2,0.1,0.0
1018.0,225830.0,1990000,LinUCB_Disjoint,1532159042.0,0.00389,3.51e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1024.0,226979.0,2000000,LinUCB_Disjoint,1532163688.0,0.00309,2.79e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1030.0,228066.0,2010000,LinUCB_Disjoint,1532169301.0,0.00319,2.88e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1037.0,229226.0,2020000,LinUCB_Disjoint,1532174660.0,0.00349,3.15e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1040.0,230402.0,2030000,LinUCB_Disjoint,1532179739.0,0.00349,3.15e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1046.0,231527.0,2040000,LinUCB_Disjoint,1532185128.0,0.00388,3.51e+02,0.00316,2.85e+02,12,0.2,0.2,0.1,0.0
1057.0,232620.0,2050000,LinUCB_Disjoint,1532190238.0,0.00537,4.86e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1060.0,234031.0,2060000,LinUCB_Disjoint,1532194314.0,0.00399,3.6e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1066.0,235270.0,2070000,LinUCB_Disjoint,1532199415.0,0.0026,2.34e+02,0.00318,2.86e+02,12,0.2,0.2,0.1,0.0
1070.0,236413.0,2080000,LinUCB_Disjoint,1532204822.0,0.0028,2.52e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1074.0,237593.0,2090000,LinUCB_Disjoint,1532209645.0,0.00279,2.52e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1083.0,238728.0,2100000,LinUCB_Disjoint,1532221200.0,0.00527,4.77e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1089.0,239950.0,2110000,LinUCB_Disjoint,1532239251.0,0.00349,3.15e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1097.0,241171.0,2120000,LinUCB_Disjoint,1532243959.0,0.00398,3.6e+02,0.00319,2.87e+02,12,0.2,0.2,0.1,0.0
1102.0,242416.0,2130000,LinUCB_Disjoint,1532247774.0,0.00269,2.43e+02,0.00319,2.87e+02,12,0.2,0.2,0.1,0.0
1105.0,243747.0,2140000,LinUCB_Disjoint,1532251801.0,0.0027,2.43e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1112.0,244990.0,2150000,LinUCB_Disjoint,1532256397.0,0.00349,3.15e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1116.0,246152.0,2160000,LinUCB_Disjoint,1532260593.0,0.00309,2.79e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1121.0,247426.0,2170000,LinUCB_Disjoint,1532265947.0,0.0022,1.98e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1128.0,248663.0,2180000,LinUCB_Disjoint,1532270603.0,0.00359,3.24e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1133.0,249791.0,2190000,LinUCB_Disjoint,1532274523.0,0.00319,2.88e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1135.0,250904.0,2200000,LinUCB_Disjoint,1532278839.0,0.0026,2.34e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1141.0,252023.0,2210000,LinUCB_Disjoint,1532282823.0,0.00379,3.42e+02,0.00318,2.87e+02,12,0.2,0.2,0.1,0.0
1142.0,253166.0,2220000,LinUCB_Disjoint,1532285051.0,0.00151,1.35e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1145.0,254363.0,2230000,LinUCB_Disjoint,1532288018.0,0.0024,2.16e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1150.0,255589.0,2240000,LinUCB_Disjoint,1532291128.0,0.00299,2.7e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
1159.0,256828.0,2250000,LinUCB_Disjoint,1532294958.0,0.00299,2.7e+02,0.00317,2.86e+02,12,0.2,0.2,0.1,0.0
0.0,8.0,50000,LinUCB_Disjoint,1531044397.0,0.0214,1.81e+03,5.98e-05,5.4,12,0.02,0.02,0.01,0.0
0.0,73.0,60000,LinUCB_Disjoint,1531048898.0,0.0035,3.15e+02,0.000633,57.0,12,0.02,0.02,0.01,0.0
1.0,135.0,70000,LinUCB_Disjoint,1531053242.0,0.0025,2.25e+02,0.0009,81.0,12,0.02,0.02,0.01,0.0
2.0,237.0,80000,LinUCB_Disjoint,1531058378.0,0.00369,3.33e+02,0.00125,1.12e+02,12,0.02,0.02,0.01,0.0
2.0,279.0,90000,LinUCB_Disjoint,1531062638.0,0.0026,2.34e+02,0.0014,1.26e+02,12,0.02,0.02,0.01,0.0
3.0,367.0,100000,LinUCB_Disjoint,1531066912.0,0.0026,2.34e+02,0.00152,1.37e+02,12,0.02,0.02,0.01,0.0
3.0,468.0,110000,LinUCB_Disjoint,1531071112.0,0.0027,2.43e+02,0.00163,1.46e+02,12,0.02,0.02,0.01,0.0
4.0,558.0,120000,LinUCB_Disjoint,1531074994.0,0.0028,2.52e+02,0.00172,1.55e+02,12,0.02,0.02,0.01,0.0
5.0,642.0,130000,LinUCB_Disjoint,1531078228.0,0.00438,3.96e+02,0.00193,1.74e+02,12,0.02,0.02,0.01,0.0
5.0,732.0,140000,LinUCB_Disjoint,1531082073.0,0.0027,2.43e+02,0.00198,1.79e+02,12,0.02,0.02,0.01,0.0
6.0,853.0,150000,LinUCB_Disjoint,1531086005.0,0.00231,2.07e+02,0.002,1.81e+02,12,0.02,0.02,0.01,0.0
6.0,930.0,160000,LinUCB_Disjoint,1531104331.0,0.00369,3.33e+02,0.00211,1.9e+02,12,0.02,0.02,0.01,0.0
7.0,1012.0,170000,LinUCB_Disjoint,1531111843.0,0.00409,3.69e+02,0.00223,2.01e+02,12,0.02,0.02,0.01,0.0
7.0,1069.0,180000,LinUCB_Disjoint,1531116219.0,0.00399,3.6e+02,0.00232,2.09e+02,12,0.02,0.02,0.01,0.0
7.0,1124.0,190000,LinUCB_Disjoint,1531120754.0,0.0022,1.98e+02,0.00232,2.09e+02,12,0.02,0.02,0.01,0.0
7.0,1208.0,200000,LinUCB_Disjoint,1531126137.0,0.0022,1.98e+02,0.00231,2.08e+02,12,0.02,0.02,0.01,0.0
7.0,1384.0,210000,LinUCB_Disjoint,1531130915.0,0.0031,2.79e+02,0.00235,2.12e+02,12,0.02,0.02,0.01,0.0
7.0,1476.0,220000,LinUCB_Disjoint,1531134667.0,0.00389,3.51e+02,0.00242,2.18e+02,12,0.02,0.02,0.01,0.0
8.0,1555.0,230000,LinUCB_Disjoint,1531139354.0,0.00299,2.7e+02,0.00244,2.2e+02,12,0.02,0.02,0.01,0.0
8.0,1665.0,240000,LinUCB_Disjoint,1531144461.0,0.00379,3.42e+02,0.0025,2.25e+02,12,0.02,0.02,0.01,0.0
9.0,1761.0,250000,LinUCB_Disjoint,1531149082.0,0.0027,2.43e+02,0.00251,2.26e+02,12,0.02,0.02,0.01,0.0
9.0,1827.0,260000,LinUCB_Disjoint,1531153349.0,0.00279,2.52e+02,0.00252,2.27e+02,12,0.02,0.02,0.01,0.0
11.0,1959.0,270000,LinUCB_Disjoint,1531156206.0,0.00349,3.15e+02,0.00256,2.3e+02,12,0.02,0.02,0.01,0.0
12.0,2131.0,280000,LinUCB_Disjoint,1531158999.0,0.00389,3.51e+02,0.0026,2.35e+02,12,0.02,0.02,0.01,0.0
14.0,2276.0,290000,LinUCB_Disjoint,1531162679.0,0.00329,2.97e+02,0.00263,2.37e+02,12,0.02,0.02,0.01,0.0
14.0,2351.0,300000,LinUCB_Disjoint,1531166663.0,0.00408,3.69e+02,0.00268,2.41e+02,12,0.02,0.02,0.01,0.0
14.0,2421.0,310000,LinUCB_Disjoint,1531170651.0,0.00379,3.42e+02,0.00271,2.44e+02,12,0.02,0.02,0.01,0.0
14.0,2541.0,320000,LinUCB_Disjoint,1531179849.0,0.00339,3.06e+02,0.00273,2.46e+02,12,0.02,0.02,0.01,0.0
15.0,2642.0,330000,LinUCB_Disjoint,1531197114.0,0.00399,3.6e+02,0.00277,2.5e+02,12,0.02,0.02,0.01,0.0
15.0,2750.0,340000,LinUCB_Disjoint,1531201861.0,0.0032,2.88e+02,0.00278,2.51e+02,12,0.02,0.02,0.01,0.0
15.0,2857.0,350000,LinUCB_Disjoint,1531207087.0,0.00309,2.79e+02,0.00279,2.52e+02,12,0.02,0.02,0.01,0.0
15.0,2952.0,360000,LinUCB_Disjoint,1531212585.0,0.0021,1.89e+02,0.00277,2.5e+02,12,0.02,0.02,0.01,0.0
15.0,3007.0,370000,LinUCB_Disjoint,1531217710.0,0.0025,2.25e+02,0.00277,2.49e+02,12,0.02,0.02,0.01,0.0
15.0,3111.0,380000,LinUCB_Disjoint,1531220719.0,0.0018,1.62e+02,0.00274,2.47e+02,12,0.02,0.02,0.01,0.0
15.0,3206.0,390000,LinUCB_Disjoint,1531224744.0,0.00161,1.44e+02,0.00271,2.44e+02,12,0.02,0.02,0.01,0.0
15.0,3282.0,400000,LinUCB_Disjoint,1531229433.0,0.0023,2.07e+02,0.0027,2.43e+02,12,0.02,0.02,0.01,0.0
15.0,3346.0,410000,LinUCB_Disjoint,1531233642.0,0.00181,1.62e+02,0.00268,2.41e+02,12,0.02,0.02,0.01,0.0
15.0,3455.0,420000,LinUCB_Disjoint,1531237288.0,0.00299,2.7e+02,0.00269,2.42e+02,12,0.02,0.02,0.01,0.0
15.0,3523.0,430000,LinUCB_Disjoint,1531239591.0,0.0024,2.16e+02,0.00268,2.42e+02,12,0.02,0.02,0.01,0.0
15.0,3598.0,440000,LinUCB_Disjoint,1531242813.0,0.0021,1.89e+02,0.00267,2.4e+02,12,0.02,0.02,0.01,0.0
15.0,3696.0,450000,LinUCB_Disjoint,1531246507.0,0.00181,1.62e+02,0.00265,2.39e+02,12,0.02,0.02,0.01,0.0
17.0,3871.0,460000,LinUCB_Disjoint,1531249208.0,0.003,2.7e+02,0.00266,2.39e+02,12,0.02,0.02,0.01,0.0
18.0,3932.0,470000,LinUCB_Disjoint,1531252971.0,0.0023,2.07e+02,0.00265,2.39e+02,12,0.02,0.02,0.01,0.0
18.0,4008.0,480000,LinUCB_Disjoint,1531255800.0,0.00349,3.15e+02,0.00267,2.4e+02,12,0.02,0.02,0.01,0.0
18.0,4071.0,490000,LinUCB_Disjoint,1531259005.0,0.0024,2.16e+02,0.00266,2.4e+02,12,0.02,0.02,0.01,0.0
19.0,4173.0,500000,LinUCB_Disjoint,1531277437.0,0.0025,2.25e+02,0.00266,2.39e+02,12,0.02,0.02,0.01,0.0
19.0,4248.0,510000,LinUCB_Disjoint,1531284232.0,0.00379,3.42e+02,0.00268,2.41e+02,12,0.02,0.02,0.01,0.0
20.0,4342.0,520000,LinUCB_Disjoint,1531288234.0,0.0023,2.07e+02,0.00267,2.41e+02,12,0.02,0.02,0.01,0.0
21.0,4431.0,530000,LinUCB_Disjoint,1531292700.0,0.00299,2.7e+02,0.00268,2.41e+02,12,0.02,0.02,0.01,0.0
22.0,4533.0,540000,LinUCB_Disjoint,1531297474.0,0.0027,2.43e+02,0.00268,2.41e+02,12,0.02,0.02,0.01,0.0
22.0,4627.0,550000,LinUCB_Disjoint,1531302248.0,0.0032,2.88e+02,0.00269,2.42e+02,12,0.02,0.02,0.01,0.0
23.0,4761.0,560000,LinUCB_Disjoint,1531306059.0,0.0024,2.16e+02,0.00268,2.42e+02,12,0.02,0.02,0.01,0.0
23.0,4873.0,570000,LinUCB_Disjoint,1531310200.0,0.0029,2.61e+02,0.00269,2.42e+02,12,0.02,0.02,0.01,0.0
24.0,5004.0,580000,LinUCB_Disjoint,1531315480.0,0.00289,2.61e+02,0.00269,2.42e+02,12,0.02,0.02,0.01,0.0
24.0,5103.0,590000,LinUCB_Disjoint,1531320378.0,0.00309,2.79e+02,0.0027,2.43e+02,12,0.02,0.02,0.01,0.0
25.0,5214.0,600000,LinUCB_Disjoint,1531325017.0,0.00329,2.97e+02,0.00271,2.44e+02,12,0.02,0.02,0.01,0.0
25.0,5293.0,610000,LinUCB_Disjoint,1531329133.0,0.00379,3.42e+02,0.00272,2.46e+02,12,0.02,0.02,0.01,0.0
26.0,5392.0,620000,LinUCB_Disjoint,1531333476.0,0.00299,2.7e+02,0.00273,2.46e+02,12,0.02,0.02,0.01,0.0
27.0,5512.0,630000,LinUCB_Disjoint,1531338211.0,0.00399,3.6e+02,0.00275,2.48e+02,12,0.02,0.02,0.01,0.0
28.0,5581.0,640000,LinUCB_Disjoint,1531342404.0,0.00468,4.23e+02,0.00278,2.5e+02,12,0.02,0.02,0.01,0.0
30.0,5703.0,650000,LinUCB_Disjoint,1531346266.0,0.00279,2.52e+02,0.00278,2.5e+02,12,0.02,0.02,0.01,0.0
30.0,5814.0,660000,LinUCB_Disjoint,1531366779.0,0.00438,3.96e+02,0.0028,2.53e+02,12,0.02,0.02,0.01,0.0
30.0,5905.0,670000,LinUCB_Disjoint,1531372186.0,0.00319,2.88e+02,0.00281,2.53e+02,12,0.02,0.02,0.01,0.0
30.0,5981.0,680000,LinUCB_Disjoint,1531377095.0,0.0031,2.79e+02,0.00281,2.54e+02,12,0.02,0.02,0.01,0.0
31.0,6107.0,690000,LinUCB_Disjoint,1531382325.0,0.0024,2.16e+02,0.00281,2.53e+02,12,0.02,0.02,0.01,0.0
32.0,6204.0,700000,LinUCB_Disjoint,1531388633.0,0.00299,2.7e+02,0.00281,2.53e+02,12,0.02,0.02,0.01,0.0
32.0,6368.0,710000,LinUCB_Disjoint,1531393395.0,0.00359,3.24e+02,0.00282,2.54e+02,12,0.02,0.02,0.01,0.0
33.0,6479.0,720000,LinUCB_Disjoint,1531398829.0,0.00418,3.78e+02,0.00284,2.56e+02,12,0.02,0.02,0.01,0.0
33.0,6612.0,730000,LinUCB_Disjoint,1531403757.0,0.00349,3.15e+02,0.00285,2.57e+02,12,0.02,0.02,0.01,0.0
34.0,6725.0,740000,LinUCB_Disjoint,1531408724.0,0.00329,2.97e+02,0.00285,2.57e+02,12,0.02,0.02,0.01,0.0
35.0,6834.0,750000,LinUCB_Disjoint,1531413306.0,0.00269,2.43e+02,0.00285,2.57e+02,12,0.02,0.02,0.01,0.0
35.0,6977.0,760000,LinUCB_Disjoint,1531418096.0,0.00319,2.88e+02,0.00286,2.58e+02,12,0.02,0.02,0.01,0.0
35.0,7065.0,770000,LinUCB_Disjoint,1531422409.0,0.0027,2.43e+02,0.00285,2.57e+02,12,0.02,0.02,0.01,0.0
35.0,7159.0,780000,LinUCB_Disjoint,1531426139.0,0.00299,2.7e+02,0.00286,2.58e+02,12,0.02,0.02,0.01,0.0
36.0,7287.0,790000,LinUCB_Disjoint,1531429926.0,0.00359,3.24e+02,0.00287,2.58e+02,12,0.02,0.02,0.01,0.0
36.0,7359.0,800000,LinUCB_Disjoint,1531438058.0,0.00289,2.61e+02,0.00287,2.58e+02,12,0.02,0.02,0.01,0.0
37.0,7520.0,810000,LinUCB_Disjoint,1531456138.0,0.00399,3.6e+02,0.00288,2.6e+02,12,0.02,0.02,0.01,0.0
39.0,7627.0,820000,LinUCB_Disjoint,1531460936.0,0.00349,3.15e+02,0.00289,2.6e+02,12,0.02,0.02,0.01,0.0
40.0,7713.0,830000,LinUCB_Disjoint,1531466266.0,0.00369,3.33e+02,0.0029,2.61e+02,12,0.02,0.02,0.01,0.0
41.0,7827.0,840000,LinUCB_Disjoint,1531471842.0,0.00299,2.7e+02,0.0029,2.61e+02,12,0.02,0.02,0.01,0.0
41.0,7919.0,850000,LinUCB_Disjoint,1531476854.0,0.0017,1.53e+02,0.00288,2.6e+02,12,0.02,0.02,0.01,0.0
41.0,8013.0,860000,LinUCB_Disjoint,1531481122.0,0.003,2.7e+02,0.00289,2.6e+02,12,0.02,0.02,0.01,0.0
42.0,8158.0,870000,LinUCB_Disjoint,1531485417.0,0.00389,3.51e+02,0.0029,2.61e+02,12,0.02,0.02,0.01,0.0
42.0,8256.0,880000,LinUCB_Disjoint,1531490439.0,0.0028,2.52e+02,0.0029,2.61e+02,12,0.02,0.02,0.01,0.0
42.0,8358.0,890000,LinUCB_Disjoint,1531495512.0,0.0028,2.52e+02,0.00289,2.61e+02,12,0.02,0.02,0.01,0.0
43.0,8453.0,900000,LinUCB_Disjoint,1531501136.0,0.00319,2.88e+02,0.0029,2.61e+02,12,0.02,0.02,0.01,0.0
43.0,8560.0,910000,LinUCB_Disjoint,1531507224.0,0.00349,3.15e+02,0.0029,2.62e+02,12,0.02,0.02,0.01,0.0
43.0,8645.0,920000,LinUCB_Disjoint,1531511395.0,0.00379,3.42e+02,0.00291,2.63e+02,12,0.02,0.02,0.01,0.0
43.0,8737.0,930000,LinUCB_Disjoint,1531515478.0,0.0027,2.43e+02,0.00291,2.63e+02,12,0.02,0.02,0.01,0.0
44.0,8838.0,940000,LinUCB_Disjoint,1531521280.0,0.00289,2.61e+02,0.00291,2.63e+02,12,0.02,0.02,0.01,0.0
44.0,8939.0,950000,LinUCB_Disjoint,1531539658.0,0.0032,2.88e+02,0.00291,2.63e+02,12,0.02,0.02,0.01,0.0
44.0,9024.0,960000,LinUCB_Disjoint,1531547734.0,0.00339,3.06e+02,0.00292,2.63e+02,12,0.02,0.02,0.01,0.0
44.0,9107.0,970000,LinUCB_Disjoint,1531551869.0,0.00379,3.42e+02,0.00293,2.64e+02,12,0.02,0.02,0.01,0.0
44.0,9209.0,980000,LinUCB_Disjoint,1531555975.0,0.0027,2.43e+02,0.00293,2.64e+02,12,0.02,0.02,0.01,0.0
44.0,9306.0,990000,LinUCB_Disjoint,1531560448.0,0.0022,1.98e+02,0.00292,2.63e+02,12,0.02,0.02,0.01,0.0
44.0,9435.0,1000000,LinUCB_Disjoint,1531564937.0,0.0021,1.89e+02,0.00291,2.62e+02,12,0.02,0.02,0.01,0.0
44.0,9499.0,1010000,LinUCB_Disjoint,1531569112.0,0.0024,2.16e+02,0.00291,2.62e+02,12,0.02,0.02,0.01,0.0
44.0,9572.0,1020000,LinUCB_Disjoint,1531574479.0,0.00398,3.6e+02,0.00292,2.63e+02,12,0.02,0.02,0.01,0.0
45.0,9669.0,1030000,LinUCB_Disjoint,1531579769.0,0.00388,3.51e+02,0.00293,2.64e+02,12,0.02,0.02,0.01,0.0
45.0,9769.0,1040000,LinUCB_Disjoint,1531584911.0,0.00499,4.5e+02,0.00295,2.66e+02,12,0.02,0.02,0.01,0.0
45.0,9871.0,1050000,LinUCB_Disjoint,1531589433.0,0.0028,2.52e+02,0.00294,2.65e+02,12,0.02,0.02,0.01,0.0
45.0,9973.0,1060000,LinUCB_Disjoint,1531594544.0,0.00409,3.69e+02,0.00295,2.66e+02,12,0.02,0.02,0.01,0.0
46.0,10074.0,1070000,LinUCB_Disjoint,1531599539.0,0.00408,3.69e+02,0.00297,2.67e+02,12,0.02,0.02,0.01,0.0
46.0,10188.0,1080000,LinUCB_Disjoint,1531605095.0,0.00409,3.69e+02,0.00298,2.68e+02,12,0.02,0.02,0.01,0.0
46.0,10298.0,1090000,LinUCB_Disjoint,1531625124.0,0.00597,5.4e+02,0.003,2.71e+02,12,0.02,0.02,0.01,0.0
46.0,10378.0,1100000,LinUCB_Disjoint,1531636583.0,0.00527,4.77e+02,0.00302,2.73e+02,12,0.02,0.02,0.01,0.0
46.0,10508.0,1110000,LinUCB_Disjoint,1531641517.0,0.00498,4.5e+02,0.00304,2.74e+02,12,0.02,0.02,0.01,0.0
46.0,10605.0,1120000,LinUCB_Disjoint,1531646662.0,0.00439,3.96e+02,0.00305,2.75e+02,12,0.02,0.02,0.01,0.0
47.0,10713.0,1130000,LinUCB_Disjoint,1531651790.0,0.00309,2.79e+02,0.00305,2.75e+02,12,0.02,0.02,0.01,0.0
49.0,10830.0,1140000,LinUCB_Disjoint,1531657226.0,0.00408,3.69e+02,0.00306,2.76e+02,12,0.02,0.02,0.01,0.0
50.0,10942.0,1150000,LinUCB_Disjoint,1531662211.0,0.00379,3.42e+02,0.00307,2.77e+02,12,0.02,0.02,0.01,0.0
50.0,11047.0,1160000,LinUCB_Disjoint,1531667831.0,0.00329,2.97e+02,0.00307,2.77e+02,12,0.02,0.02,0.01,0.0
50.0,11163.0,1170000,LinUCB_Disjoint,1531673042.0,0.00418,3.78e+02,0.00308,2.78e+02,12,0.02,0.02,0.01,0.0
50.0,11265.0,1180000,LinUCB_Disjoint,1531676924.0,0.00191,1.71e+02,0.00307,2.77e+02,12,0.02,0.02,0.01,0.0
51.0,11407.0,1190000,LinUCB_Disjoint,1531680593.0,0.00249,2.25e+02,0.00307,2.76e+02,12,0.02,0.02,0.01,0.0
51.0,11521.0,1200000,LinUCB_Disjoint,1531683936.0,0.00389,3.51e+02,0.00307,2.77e+02,12,0.02,0.02,0.01,0.0
52.0,11583.0,1210000,LinUCB_Disjoint,1531687517.0,0.00319,2.88e+02,0.00307,2.77e+02,12,0.02,0.02,0.01,0.0
