Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
6.0,2815.0,90000,NN,1531062638.0,0.0296,2.34e+02,0.0135,1.26e+02,12,0.1,0.1,0.0,0.5,0.001,10
8.0,3524.0,100000,NN,1531066912.0,0.0289,2.34e+02,0.015,1.37e+02,12,0.1,0.1,0.0,0.5,0.001,10
11.0,4430.0,110000,NN,1531071112.0,0.0298,2.43e+02,0.0164,1.46e+02,12,0.1,0.1,0.0,0.5,0.001,10
12.0,5142.0,120000,NN,1531074994.0,0.0292,2.52e+02,0.0174,1.55e+02,12,0.1,0.1,0.0,0.5,0.001,10
16.0,5865.0,130000,NN,1531078228.0,0.0304,3.96e+02,0.0184,1.74e+02,12,0.1,0.1,0.0,0.5,0.001,10
17.0,6698.0,140000,NN,1531082073.0,0.0297,2.43e+02,0.0192,1.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
19.0,7563.0,150000,NN,1531086005.0,0.0298,2.07e+02,0.02,1.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
22.0,8547.0,160000,NN,1531104331.0,0.0317,3.33e+02,0.0207,1.9e+02,12,0.1,0.1,0.0,0.5,0.001,10
24.0,9248.0,170000,NN,1531111843.0,0.031,3.69e+02,0.0213,2e+02,12,0.1,0.1,0.0,0.5,0.001,10
27.0,10032.0,180000,NN,1531116219.0,0.0316,3.6e+02,0.0219,2.09e+02,12,0.1,0.1,0.0,0.5,0.001,10
29.0,10784.0,190000,NN,1531120754.0,0.0298,1.98e+02,0.0223,2.09e+02,12,0.1,0.1,0.0,0.5,0.001,10
30.0,11625.0,200000,NN,1531126137.0,0.0303,1.98e+02,0.0227,2.08e+02,12,0.1,0.1,0.0,0.5,0.001,10
34.0,12410.0,210000,NN,1531130915.0,0.0309,2.79e+02,0.0231,2.12e+02,12,0.1,0.1,0.0,0.5,0.001,10
34.0,13192.0,220000,NN,1531134667.0,0.0317,3.51e+02,0.0235,2.18e+02,12,0.1,0.1,0.0,0.5,0.001,10
37.0,13939.0,230000,NN,1531139354.0,0.0316,2.7e+02,0.0238,2.2e+02,12,0.1,0.1,0.0,0.5,0.001,10
38.0,14724.0,240000,NN,1531144461.0,0.0317,3.42e+02,0.0242,2.25e+02,12,0.1,0.1,0.0,0.5,0.001,10
38.0,15464.0,250000,NN,1531149082.0,0.0312,2.43e+02,0.0244,2.26e+02,12,0.1,0.1,0.0,0.5,0.001,10
39.0,16219.0,260000,NN,1531153349.0,0.031,2.52e+02,0.0247,2.27e+02,12,0.1,0.1,0.0,0.5,0.001,10
42.0,17047.0,270000,NN,1531156206.0,0.0319,3.15e+02,0.025,2.3e+02,12,0.1,0.1,0.0,0.5,0.001,10
47.0,17834.0,280000,NN,1531158999.0,0.032,3.51e+02,0.0252,2.34e+02,12,0.1,0.1,0.0,0.5,0.001,10
51.0,18655.0,290000,NN,1531162679.0,0.0316,2.97e+02,0.0254,2.37e+02,12,0.1,0.1,0.0,0.5,0.001,10
56.0,19402.0,300000,NN,1531166663.0,0.0319,3.69e+02,0.0256,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
56.0,20162.0,310000,NN,1531170651.0,0.0318,3.42e+02,0.0258,2.44e+02,12,0.1,0.1,0.0,0.5,0.001,10
56.0,21096.0,320000,NN,1531179849.0,0.0323,3.06e+02,0.026,2.46e+02,12,0.1,0.1,0.0,0.5,0.001,10
58.0,21707.0,330000,NN,1531197114.0,0.0318,3.6e+02,0.0262,2.5e+02,12,0.1,0.1,0.0,0.5,0.001,10
60.0,22501.0,340000,NN,1531201861.0,0.0318,2.88e+02,0.0264,2.51e+02,12,0.1,0.1,0.0,0.5,0.001,10
61.0,23375.0,350000,NN,1531207087.0,0.0325,2.79e+02,0.0265,2.51e+02,12,0.1,0.1,0.0,0.5,0.001,10
65.0,24224.0,360000,NN,1531212585.0,0.0317,1.89e+02,0.0267,2.5e+02,12,0.1,0.1,0.0,0.5,0.001,10
68.0,25081.0,370000,NN,1531217710.0,0.0318,2.25e+02,0.0268,2.49e+02,12,0.1,0.1,0.0,0.5,0.001,10
68.0,25894.0,380000,NN,1531220719.0,0.032,1.62e+02,0.027,2.47e+02,12,0.1,0.1,0.0,0.5,0.001,10
70.0,26711.0,390000,NN,1531224744.0,0.032,1.44e+02,0.0271,2.44e+02,12,0.1,0.1,0.0,0.5,0.001,10
73.0,27641.0,400000,NN,1531229433.0,0.0326,2.07e+02,0.0272,2.43e+02,12,0.1,0.1,0.0,0.5,0.001,10
78.0,28512.0,410000,NN,1531233642.0,0.0324,1.62e+02,0.0274,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
78.0,29216.0,420000,NN,1531237288.0,0.0321,2.7e+02,0.0275,2.42e+02,12,0.1,0.1,0.0,0.5,0.001,10
78.0,29883.0,430000,NN,1531239591.0,0.0314,2.16e+02,0.0276,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
78.0,30779.0,440000,NN,1531242813.0,0.0318,1.89e+02,0.0277,2.4e+02,12,0.1,0.1,0.0,0.5,0.001,10
79.0,31431.0,450000,NN,1531246507.0,0.0306,1.62e+02,0.0277,2.38e+02,12,0.1,0.1,0.0,0.5,0.001,10
80.0,32186.0,460000,NN,1531249208.0,0.0325,2.7e+02,0.0278,2.39e+02,12,0.1,0.1,0.0,0.5,0.001,10
82.0,32959.0,470000,NN,1531252971.0,0.0317,2.07e+02,0.0279,2.38e+02,12,0.1,0.1,0.0,0.5,0.001,10
84.0,33873.0,480000,NN,1531255800.0,0.0334,3.15e+02,0.028,2.4e+02,12,0.1,0.1,0.0,0.5,0.001,10
88.0,34802.0,490000,NN,1531259005.0,0.0327,2.16e+02,0.0281,2.39e+02,12,0.1,0.1,0.0,0.5,0.001,10
90.0,35646.0,500000,NN,1531277437.0,0.0326,2.25e+02,0.0282,2.39e+02,12,0.1,0.1,0.0,0.5,0.001,10
91.0,36391.0,510000,NN,1531284232.0,0.033,3.42e+02,0.0283,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
92.0,37095.0,520000,NN,1531288234.0,0.0319,2.07e+02,0.0284,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
96.0,37896.0,530000,NN,1531292700.0,0.0334,2.7e+02,0.0285,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
97.0,38715.0,540000,NN,1531297474.0,0.0331,2.43e+02,0.0286,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
101.0,39507.0,550000,NN,1531302248.0,0.0329,2.88e+02,0.0286,2.42e+02,12,0.1,0.1,0.0,0.5,0.001,10
103.0,40246.0,560000,NN,1531306059.0,0.0327,2.16e+02,0.0287,2.41e+02,12,0.1,0.1,0.0,0.5,0.001,10
107.0,41193.0,570000,NN,1531310200.0,0.0342,2.61e+02,0.0288,2.42e+02,12,0.1,0.1,0.0,0.5,0.001,10
110.0,41998.0,580000,NN,1531315480.0,0.0334,2.61e+02,0.0289,2.42e+02,12,0.1,0.1,0.0,0.5,0.001,10
116.0,42818.0,590000,NN,1531320378.0,0.0334,2.79e+02,0.029,2.43e+02,12,0.1,0.1,0.0,0.5,0.001,10
119.0,43588.0,600000,NN,1531325017.0,0.0335,2.97e+02,0.029,2.44e+02,12,0.1,0.1,0.0,0.5,0.001,10
122.0,44246.0,610000,NN,1531329133.0,0.033,3.42e+02,0.0291,2.45e+02,12,0.1,0.1,0.0,0.5,0.001,10
123.0,44944.0,620000,NN,1531333476.0,0.0331,2.7e+02,0.0292,2.46e+02,12,0.1,0.1,0.0,0.5,0.001,10
126.0,45707.0,630000,NN,1531338211.0,0.0338,3.6e+02,0.0292,2.47e+02,12,0.1,0.1,0.0,0.5,0.001,10
130.0,46374.0,640000,NN,1531342404.0,0.0342,4.23e+02,0.0293,2.5e+02,12,0.1,0.1,0.0,0.5,0.001,10
131.0,47199.0,650000,NN,1531346266.0,0.0333,2.52e+02,0.0294,2.5e+02,12,0.1,0.1,0.0,0.5,0.001,10
134.0,48013.0,660000,NN,1531366779.0,0.0346,3.96e+02,0.0295,2.52e+02,12,0.1,0.1,0.0,0.5,0.001,10
136.0,48693.0,670000,NN,1531372186.0,0.0335,2.88e+02,0.0295,2.53e+02,12,0.1,0.1,0.0,0.5,0.001,10
141.0,49478.0,680000,NN,1531377095.0,0.0342,2.79e+02,0.0296,2.53e+02,12,0.1,0.1,0.0,0.5,0.001,10
144.0,50337.0,690000,NN,1531382325.0,0.0338,2.16e+02,0.0296,2.53e+02,12,0.1,0.1,0.0,0.5,0.001,10
145.0,51173.0,700000,NN,1531388633.0,0.034,2.7e+02,0.0297,2.53e+02,12,0.1,0.1,0.0,0.5,0.001,10
145.0,52096.0,710000,NN,1531393395.0,0.0349,3.24e+02,0.0298,2.54e+02,12,0.1,0.1,0.0,0.5,0.001,10
148.0,52903.0,720000,NN,1531398829.0,0.0353,3.78e+02,0.0299,2.56e+02,12,0.1,0.1,0.0,0.5,0.001,10
153.0,53589.0,730000,NN,1531403757.0,0.0344,3.15e+02,0.0299,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
156.0,54464.0,740000,NN,1531408724.0,0.0352,2.97e+02,0.03,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
158.0,55215.0,750000,NN,1531413306.0,0.0341,2.43e+02,0.03,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
162.0,55950.0,760000,NN,1531418096.0,0.0341,2.88e+02,0.0301,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
166.0,56731.0,770000,NN,1531422409.0,0.0338,2.43e+02,0.0301,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
169.0,57469.0,780000,NN,1531426139.0,0.0339,2.7e+02,0.0302,2.57e+02,12,0.1,0.1,0.0,0.5,0.001,10
171.0,58220.0,790000,NN,1531429926.0,0.0348,3.24e+02,0.0303,2.58e+02,12,0.1,0.1,0.0,0.5,0.001,10
175.0,59129.0,800000,NN,1531438058.0,0.0347,2.61e+02,0.0303,2.58e+02,12,0.1,0.1,0.0,0.5,0.001,10
178.0,59888.0,810000,NN,1531456138.0,0.0351,3.6e+02,0.0304,2.59e+02,12,0.1,0.1,0.0,0.5,0.001,10
182.0,60666.0,820000,NN,1531460936.0,0.0345,3.15e+02,0.0304,2.6e+02,12,0.1,0.1,0.0,0.5,0.001,10
184.0,61503.0,830000,NN,1531466266.0,0.0355,3.33e+02,0.0305,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
186.0,62421.0,840000,NN,1531471842.0,0.0352,2.7e+02,0.0305,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
189.0,63213.0,850000,NN,1531476854.0,0.0339,1.53e+02,0.0306,2.6e+02,12,0.1,0.1,0.0,0.5,0.001,10
191.0,64045.0,860000,NN,1531481122.0,0.0354,2.7e+02,0.0306,2.6e+02,12,0.1,0.1,0.0,0.5,0.001,10
194.0,64823.0,870000,NN,1531485417.0,0.0358,3.51e+02,0.0307,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
198.0,65648.0,880000,NN,1531490439.0,0.035,2.52e+02,0.0307,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
200.0,66590.0,890000,NN,1531495512.0,0.0357,2.52e+02,0.0308,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
202.0,67412.0,900000,NN,1531501136.0,0.0351,2.88e+02,0.0308,2.61e+02,12,0.1,0.1,0.0,0.5,0.001,10
209.0,68269.0,910000,NN,1531507224.0,0.0355,3.15e+02,0.0309,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
215.0,69095.0,920000,NN,1531511395.0,0.0359,3.42e+02,0.0309,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
216.0,69854.0,930000,NN,1531515478.0,0.035,2.43e+02,0.031,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
218.0,70721.0,940000,NN,1531521280.0,0.0355,2.61e+02,0.031,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
222.0,71523.0,950000,NN,1531539658.0,0.0357,2.88e+02,0.0311,2.63e+02,12,0.1,0.1,0.0,0.5,0.001,10
224.0,72231.0,960000,NN,1531547734.0,0.0355,3.06e+02,0.0311,2.63e+02,12,0.1,0.1,0.0,0.5,0.001,10
226.0,73062.0,970000,NN,1531551869.0,0.0363,3.42e+02,0.0312,2.64e+02,12,0.1,0.1,0.0,0.5,0.001,10
231.0,74047.0,980000,NN,1531555975.0,0.0369,2.43e+02,0.0312,2.64e+02,12,0.1,0.1,0.0,0.5,0.001,10
233.0,74830.0,990000,NN,1531560448.0,0.0349,1.98e+02,0.0313,2.63e+02,12,0.1,0.1,0.0,0.5,0.001,10
234.0,75603.0,1000000,NN,1531564937.0,0.0347,1.89e+02,0.0313,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
240.0,76485.0,1010000,NN,1531569112.0,0.036,2.16e+02,0.0314,2.62e+02,12,0.1,0.1,0.0,0.5,0.001,10
242.0,77275.0,1020000,NN,1531574479.0,0.0364,3.6e+02,0.0314,2.63e+02,12,0.1,0.1,0.0,0.5,0.001,10
249.0,78069.0,1030000,NN,1531579769.0,0.0362,3.51e+02,0.0315,2.64e+02,12,0.1,0.1,0.0,0.5,0.001,10
254.0,78698.0,1040000,NN,1531584911.0,0.036,4.49e+02,0.0315,2.65e+02,12,0.1,0.1,0.0,0.5,0.001,10
256.0,79404.0,1050000,NN,1531589433.0,0.0354,2.52e+02,0.0315,2.65e+02,12,0.1,0.1,0.0,0.5,0.001,10
257.0,80135.0,1060000,NN,1531594544.0,0.0366,3.69e+02,0.0316,2.66e+02,12,0.1,0.1,0.0,0.5,0.001,10
259.0,80805.0,1070000,NN,1531599539.0,0.036,3.69e+02,0.0316,2.67e+02,12,0.1,0.1,0.0,0.5,0.001,10
262.0,81553.0,1080000,NN,1531605095.0,0.0363,3.69e+02,0.0317,2.68e+02,12,0.1,0.1,0.0,0.5,0.001,10
266.0,82528.0,1090000,NN,1531625124.0,0.0389,5.39e+02,0.0317,2.71e+02,12,0.1,0.1,0.0,0.5,0.001,10
269.0,83296.0,1100000,NN,1531636583.0,0.0378,4.76e+02,0.0318,2.72e+02,12,0.1,0.1,0.0,0.5,0.001,10
279.0,84173.0,1110000,NN,1531641517.0,0.038,4.49e+02,0.0318,2.74e+02,12,0.1,0.1,0.0,0.5,0.001,10
282.0,84896.0,1120000,NN,1531646662.0,0.0372,3.96e+02,0.0319,2.75e+02,12,0.1,0.1,0.0,0.5,0.001,10
287.0,85775.0,1130000,NN,1531651790.0,0.0368,2.79e+02,0.0319,2.75e+02,12,0.1,0.1,0.0,0.5,0.001,10
288.0,86595.0,1140000,NN,1531657226.0,0.0372,3.69e+02,0.032,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
292.0,87387.0,1150000,NN,1531662211.0,0.0372,3.42e+02,0.032,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
293.0,88113.0,1160000,NN,1531667831.0,0.0365,2.97e+02,0.0321,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
295.0,88763.0,1170000,NN,1531673042.0,0.0367,3.78e+02,0.0321,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
295.0,89387.0,1180000,NN,1531676924.0,0.0355,1.71e+02,0.0321,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
298.0,90194.0,1190000,NN,1531680593.0,0.0364,2.25e+02,0.0322,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
301.0,90914.0,1200000,NN,1531683936.0,0.0368,3.51e+02,0.0322,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
304.0,91632.0,1210000,NN,1531687517.0,0.0365,2.88e+02,0.0322,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
305.0,92547.0,1220000,NN,1531692173.0,0.0372,2.43e+02,0.0323,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
308.0,93452.0,1230000,NN,1531712219.0,0.0379,3.33e+02,0.0323,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
311.0,94113.0,1240000,NN,1531717912.0,0.036,2.34e+02,0.0324,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
313.0,95044.0,1250000,NN,1531722233.0,0.0374,1.71e+02,0.0324,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
318.0,95831.0,1260000,NN,1531726765.0,0.0372,2.7e+02,0.0324,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
322.0,96767.0,1270000,NN,1531731881.0,0.0377,2.61e+02,0.0325,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
324.0,97591.0,1280000,NN,1531736623.0,0.0377,3.24e+02,0.0325,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
327.0,98392.0,1290000,NN,1531739901.0,0.0379,3.06e+02,0.0326,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
333.0,99261.0,1300000,NN,1531744511.0,0.0381,2.97e+02,0.0326,2.76e+02,12,0.1,0.1,0.0,0.5,0.001,10
337.0,100068.0,1310000,NN,1531748850.0,0.0382,3.6e+02,0.0326,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
339.0,100910.0,1320000,NN,1531753220.0,0.0382,3.42e+02,0.0327,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
343.0,101726.0,1330000,NN,1531757647.0,0.038,3.51e+02,0.0327,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
343.0,102581.0,1340000,NN,1531761797.0,0.0375,2.7e+02,0.0328,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
347.0,103422.0,1350000,NN,1531765591.0,0.038,2.97e+02,0.0328,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
351.0,104299.0,1360000,NN,1531769214.0,0.0382,2.79e+02,0.0328,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
355.0,105186.0,1370000,NN,1531772801.0,0.0383,3.15e+02,0.0329,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
358.0,106171.0,1380000,NN,1531776637.0,0.0392,4.14e+02,0.0329,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
358.0,106941.0,1390000,NN,1531791298.0,0.0371,1.98e+02,0.033,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
363.0,107723.0,1400000,NN,1531802711.0,0.039,4.05e+02,0.033,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
365.0,108612.0,1410000,NN,1531807351.0,0.0378,1.8e+02,0.033,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
367.0,109417.0,1420000,NN,1531812163.0,0.0379,2.43e+02,0.0331,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
368.0,110269.0,1430000,NN,1531817738.0,0.0383,2.7e+02,0.0331,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
371.0,111091.0,1440000,NN,1531822912.0,0.0378,2.07e+02,0.0331,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
372.0,111899.0,1450000,NN,1531826615.0,0.0377,1.62e+02,0.0332,2.77e+02,12,0.1,0.1,0.0,0.5,0.001,10
374.0,112768.0,1460000,NN,1531831699.0,0.039,3.06e+02,0.0332,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
378.0,113709.0,1470000,NN,1531837226.0,0.0396,3.06e+02,0.0333,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
383.0,114497.0,1480000,NN,1531841422.0,0.0379,2.34e+02,0.0333,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
388.0,115268.0,1490000,NN,1531846169.0,0.039,3.33e+02,0.0333,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
394.0,116063.0,1500000,NN,1531850755.0,0.0386,3.06e+02,0.0334,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
398.0,116861.0,1510000,NN,1531855123.0,0.0387,3.15e+02,0.0334,2.78e+02,12,0.1,0.1,0.0,0.5,0.001,10
402.0,117738.0,1520000,NN,1531858898.0,0.0396,3.96e+02,0.0334,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
405.0,118670.0,1530000,NN,1531862514.0,0.0396,3.33e+02,0.0335,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
407.0,119573.0,1540000,NN,1531872611.0,0.0396,2.43e+02,0.0335,2.79e+02,12,0.1,0.1,0.0,0.5,0.001,10
411.0,120305.0,1550000,NN,1531888661.0,0.0388,3.78e+02,0.0336,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
417.0,121195.0,1560000,NN,1531893557.0,0.0391,2.61e+02,0.0336,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
418.0,122019.0,1570000,NN,1531898094.0,0.0392,3.06e+02,0.0336,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
419.0,123046.0,1580000,NN,1531903209.0,0.0401,2.97e+02,0.0337,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
423.0,123910.0,1590000,NN,1531908894.0,0.0395,2.7e+02,0.0337,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
426.0,124757.0,1600000,NN,1531912604.0,0.0395,3.06e+02,0.0337,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
427.0,125618.0,1610000,NN,1531918564.0,0.0402,2.88e+02,0.0338,2.8e+02,12,0.1,0.1,0.0,0.5,0.001,10
433.0,126471.0,1620000,NN,1531925108.0,0.0401,3.69e+02,0.0338,2.81e+02,12,0.1,0.1,0.0,0.5,0.001,10
436.0,127347.0,1630000,NN,1531930135.0,0.0404,3.69e+02,0.0339,2.81e+02,12,0.1,0.1,0.0,0.5,0.001,10
439.0,128178.0,1640000,NN,1531935250.0,0.0399,3.69e+02,0.0339,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
441.0,129085.0,1650000,NN,1531940090.0,0.0403,2.88e+02,0.0339,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
443.0,129816.0,1660000,NN,1531944302.0,0.039,2.7e+02,0.034,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
444.0,130659.0,1670000,NN,1531948079.0,0.0401,3.33e+02,0.034,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
447.0,131684.0,1680000,NN,1531956719.0,0.0409,3.15e+02,0.034,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
448.0,132486.0,1690000,NN,1531975050.0,0.0401,3.33e+02,0.0341,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
454.0,133332.0,1700000,NN,1531980461.0,0.0412,4.05e+02,0.0341,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
456.0,134193.0,1710000,NN,1531985886.0,0.0401,3.33e+02,0.0342,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
461.0,135074.0,1720000,NN,1531991316.0,0.0405,2.61e+02,0.0342,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
461.0,135989.0,1730000,NN,1531996011.0,0.0403,2.25e+02,0.0342,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
463.0,136847.0,1740000,NN,1532000020.0,0.0394,1.26e+02,0.0343,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
467.0,137687.0,1750000,NN,1532004954.0,0.0404,2.25e+02,0.0343,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
470.0,138589.0,1760000,NN,1532010242.0,0.0406,3.06e+02,0.0343,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
475.0,139446.0,1770000,NN,1532015424.0,0.0412,3.24e+02,0.0344,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
478.0,140233.0,1780000,NN,1532020620.0,0.0401,2.43e+02,0.0344,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
485.0,141110.0,1790000,NN,1532025879.0,0.0408,3.69e+02,0.0344,2.82e+02,12,0.1,0.1,0.0,0.5,0.001,10
489.0,141963.0,1800000,NN,1532030264.0,0.0413,3.96e+02,0.0345,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
494.0,142799.0,1810000,NN,1532034492.0,0.0409,3.6e+02,0.0345,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
499.0,143692.0,1820000,NN,1532045568.0,0.0418,3.51e+02,0.0345,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
502.0,144354.0,1830000,NN,1532062144.0,0.0397,3.06e+02,0.0346,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
505.0,145241.0,1840000,NN,1532067837.0,0.0419,3.87e+02,0.0346,2.85e+02,12,0.1,0.1,0.0,0.5,0.001,10
509.0,146059.0,1850000,NN,1532073235.0,0.0408,3.06e+02,0.0346,2.85e+02,12,0.1,0.1,0.0,0.5,0.001,10
512.0,146987.0,1860000,NN,1532078639.0,0.0413,2.43e+02,0.0347,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
514.0,147784.0,1870000,NN,1532083180.0,0.0412,2.88e+02,0.0347,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
519.0,148723.0,1880000,NN,1532086915.0,0.0415,2.7e+02,0.0348,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
523.0,149567.0,1890000,NN,1532091257.0,0.0416,1.8e+02,0.0348,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
527.0,150376.0,1900000,NN,1532096164.0,0.0416,3.24e+02,0.0348,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
529.0,151169.0,1910000,NN,1532100807.0,0.0405,1.53e+02,0.0349,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
529.0,151965.0,1920000,NN,1532104679.0,0.0408,2.7e+02,0.0349,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
532.0,152817.0,1930000,NN,1532109746.0,0.0407,2.52e+02,0.0349,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
532.0,153596.0,1940000,NN,1532114952.0,0.042,3.51e+02,0.035,2.83e+02,12,0.1,0.1,0.0,0.5,0.001,10
535.0,154326.0,1950000,NN,1532119537.0,0.0415,3.24e+02,0.035,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
536.0,155179.0,1960000,NN,1532125760.0,0.0417,2.52e+02,0.035,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
537.0,156007.0,1970000,NN,1532147905.0,0.0426,3.69e+02,0.0351,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
539.0,156843.0,1980000,NN,1532154525.0,0.0419,2.88e+02,0.0351,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
544.0,157618.0,1990000,NN,1532159042.0,0.0422,3.51e+02,0.0351,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
546.0,158561.0,2000000,NN,1532163688.0,0.0428,2.79e+02,0.0352,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
551.0,159457.0,2010000,NN,1532169301.0,0.0422,2.88e+02,0.0352,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
551.0,160382.0,2020000,NN,1532174660.0,0.0432,3.15e+02,0.0352,2.84e+02,12,0.1,0.1,0.0,0.5,0.001,10
554.0,161236.0,2030000,NN,1532179739.0,0.0426,3.15e+02,0.0353,2.85e+02,12,0.1,0.1,0.0,0.5,0.001,10
556.0,162073.0,2040000,NN,1532185128.0,0.0427,3.51e+02,0.0353,2.85e+02,12,0.1,0.1,0.0,0.5,0.001,10
560.0,162747.0,2050000,NN,1532190238.0,0.0429,4.85e+02,0.0354,2.86e+02,12,0.1,0.1,0.0,0.5,0.001,10
