Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
39.0,3698.0,1830000,TS_Lin_E_0.8,0.02,1529495626.0,0.0001,0.02,0.04424950973631901,0.03284358278593667
39.0,3732.0,1840000,TS_Lin_E_0.8,0.02,1529495724.0,0.0001,0.02,0.04386238354688174,0.032903467572681026
39.0,3756.0,1850000,TS_Lin_E_0.8,0.02,1529495824.0,0.0001,0.02,0.043133026965145524,0.0329587624883161
39.0,3775.0,1860000,TS_Lin_E_0.8,0.02,1529495927.0,0.0001,0.02,0.04441255768795931,0.03302034203240012
39.0,3796.0,1870000,TS_Lin_E_0.8,0.02,1529496027.0,0.0001,0.02,0.043008291237476945,0.03307375352547538
39.0,3821.0,1880000,TS_Lin_E_0.8,0.02,1529496130.0,0.0001,0.02,0.042566666116097565,0.03312424774138307
39.0,3838.0,1890000,TS_Lin_E_0.8,0.02,1529496231.0,0.0001,0.02,0.040785824884838714,0.03316478518658644
39.0,3859.0,1900000,TS_Lin_E_0.8,0.02,1529496335.0,0.0001,0.02,0.04120731642561082,0.033207114298370775
39.0,3875.0,1910000,TS_Lin_E_0.8,0.02,1529496441.0,0.0001,0.02,0.04208685209751575,0.03325360507218817
39.0,3889.0,1920000,TS_Lin_E_0.8,0.02,1529496550.0,0.0001,0.02,0.041132700480834776,0.03329464202744137
39.0,3902.0,1930000,TS_Lin_E_0.8,0.02,1529496655.0,0.0001,0.02,0.04122018436388178,0.03333570701364025
39.0,3933.0,1940000,TS_Lin_E_0.8,0.02,1529496762.0,0.0001,0.02,0.04185101531424107,0.033379600355395805
39.0,3949.0,1950000,TS_Lin_E_0.8,0.02,1529496866.0,0.0001,0.02,0.040155001673184046,0.03341434600317916
39.0,3970.0,1960000,TS_Lin_E_0.8,0.02,1529496967.0,0.0001,0.02,0.03907850124617994,0.03344324475441883
39.0,3994.0,1970000,TS_Lin_E_0.8,0.02,1529497068.0,0.0001,0.02,0.04042566679804654,0.03347868852113799
40.0,4010.0,1980000,TS_Lin_E_0.8,0.02,1529497168.0,0.0001,0.02,0.03982198446973328,0.033510725369362636
40.0,4033.0,1990000,TS_Lin_E_0.8,0.02,1529497268.0,0.0001,0.02,0.04042511155081632,0.03354547102856576
40.0,4052.0,2000000,TS_Lin_E_0.8,0.02,1529497367.0,0.0001,0.02,0.04139249229410497,0.033584706134892985
40.0,4074.0,2010000,TS_Lin_E_0.8,0.02,1529497467.0,0.0001,0.02,0.04173868371529655,0.03362527318753173
41.0,4100.0,2020000,TS_Lin_E_0.8,0.02,1529497571.0,0.0001,0.02,0.040455634778668544,0.03365908685877529
42.0,4123.0,2030000,TS_Lin_E_0.8,0.02,1529497673.0,0.0001,0.02,0.04059310300885273,0.03369324457380066
42.0,4147.0,2040000,TS_Lin_E_0.8,0.02,1529497772.0,0.0001,0.02,0.041543566598797876,0.03373172654451159
42.0,4175.0,2050000,TS_Lin_E_0.8,0.02,1529497873.0,0.0001,0.02,0.04081587463517879,0.03376628336446591
42.0,4203.0,2060000,TS_Lin_E_0.8,0.02,1529497977.0,0.0001,0.02,0.04109600788032882,0.03380186455143658
43.0,4224.0,2070000,TS_Lin_E_0.8,0.02,1529498080.0,0.0001,0.02,0.04070369671437089,0.03383520673579835
43.0,4242.0,2080000,TS_Lin_E_0.8,0.02,1529498182.0,0.0001,0.02,0.04007345471817329,0.03386519831263681
43.0,4257.0,2090000,TS_Lin_E_0.8,0.02,1529498282.0,0.0001,0.02,0.04020287349587181,0.033895522117341745
43.0,4279.0,2100000,TS_Lin_E_0.8,0.02,1529498384.0,0.0001,0.02,0.039956855465364115,0.033924385609475395
43.0,4310.0,2110000,TS_Lin_E_0.8,0.02,1529498486.0,0.0001,0.02,0.04042993937560133,0.03395521761784588
43.0,4331.0,2120000,TS_Lin_E_0.8,0.02,1529498586.0,0.0001,0.02,0.04009490000001457,0.033984178383799524
44.0,4359.0,2130000,TS_Lin_E_0.8,0.02,1529498688.0,0.0001,0.02,0.040137397225194056,0.03401306673516697
44.0,4385.0,2140000,TS_Lin_E_0.8,0.02,1529498787.0,0.0001,0.02,0.03964993954306785,0.03403940726230661
44.0,4406.0,2150000,TS_Lin_E_0.8,0.02,1529498886.0,0.0001,0.02,0.0395120506910616,0.034064861417788785
44.0,4429.0,2160000,TS_Lin_E_0.8,0.02,1529498982.0,0.0001,0.02,0.03921199118511392,0.03408869072226707
44.0,4455.0,2170000,TS_Lin_E_0.8,0.02,1529499077.0,0.0001,0.02,0.0402667550399709,0.034117161064745244
44.0,4477.0,2180000,TS_Lin_E_0.8,0.02,1529499170.0,0.0001,0.02,0.04046742619956335,0.03414629072132684
45.0,4504.0,2190000,TS_Lin_E_0.8,0.02,1529499265.0,0.0001,0.02,0.0404470755320122,0.034175061428224976
45.0,4529.0,2200000,TS_Lin_E_0.8,0.02,1529499357.0,0.0001,0.02,0.040255088817058526,0.03420269791635603
47.0,4549.0,2210000,TS_Lin_E_0.8,0.02,1529499453.0,0.0001,0.02,0.03990238518400005,0.03422848835648117
47.0,4571.0,2220000,TS_Lin_E_0.8,0.02,1529499550.0,0.0001,0.02,0.04108976784892501,0.03425939502086141
47.0,4600.0,2230000,TS_Lin_E_0.8,0.02,1529499644.0,0.0001,0.02,0.04102920527238535,0.034289752914365576
48.0,4623.0,2240000,TS_Lin_E_0.8,0.02,1529499740.0,0.0001,0.02,0.041166871315700494,0.034320454335800374
48.0,4641.0,2250000,TS_Lin_E_0.8,0.02,1529499837.0,0.0001,0.02,0.041547543282002705,0.03435257473111691
48.0,4665.0,2260000,TS_Lin_E_0.8,0.02,1529499935.0,0.0001,0.02,0.04175147826577293,0.034385313242332224
48.0,4687.0,2270000,TS_Lin_E_0.8,0.02,1529500037.0,0.0001,0.02,0.041779448177130585,0.03441788652398377
48.0,4711.0,2280000,TS_Lin_E_0.8,0.02,1529500139.0,0.0001,0.02,0.04006881502639584,0.03444267129811756
48.0,4733.0,2290000,TS_Lin_E_0.8,0.02,1529500240.0,0.0001,0.02,0.04003488133473687,0.034467091429281706
48.0,4750.0,2300000,TS_Lin_E_0.8,0.02,1529500342.0,0.0001,0.02,0.0409800772569805,0.03449540875896729
48.0,4774.0,2310000,TS_Lin_E_0.8,0.02,1529500444.0,0.0001,0.02,0.041154177944189504,0.03452423459959627
48.0,4797.0,2320000,TS_Lin_E_0.8,0.02,1529500548.0,0.0001,0.02,0.04024663042436843,0.03454890009884132
48.0,4814.0,2330000,TS_Lin_E_0.8,0.02,1529500653.0,0.0001,0.02,0.04007221605393993,0.0345726053175329
48.0,4834.0,2340000,TS_Lin_E_0.8,0.02,1529500754.0,0.0001,0.02,0.04084167179812541,0.03459939619992874
48.0,4852.0,2350000,TS_Lin_E_0.8,0.02,1529500855.0,0.0001,0.02,0.03964984827986176,0.034620887485375375
48.0,4871.0,2360000,TS_Lin_E_0.8,0.02,1529500958.0,0.0001,0.02,0.04063425335197612,0.03464636784921654
49.0,4890.0,2370000,TS_Lin_E_0.8,0.02,1529501064.0,0.0001,0.02,0.0411232750589969,0.03467369657162024
51.0,4900.0,2380000,TS_Lin_E_0.8,0.02,1529501171.0,0.0001,0.02,0.040064938060424354,0.03469634884678302
51.0,4914.0,2390000,TS_Lin_E_0.8,0.02,1529501276.0,0.0001,0.02,0.039943364168206735,0.034718302885784806
51.0,4929.0,2400000,TS_Lin_E_0.8,0.02,1529501383.0,0.0001,0.02,0.04087325545868458,0.03474394852150535
51.0,4947.0,2410000,TS_Lin_E_0.8,0.02,1529501489.0,0.0001,0.02,0.04046865155669202,0.034767702476008244
52.0,4964.0,2420000,TS_Lin_E_0.8,0.02,1529501593.0,0.0001,0.02,0.04049260571599937,0.034791359100967346
52.0,4976.0,2430000,TS_Lin_E_0.8,0.02,1529501694.0,0.0001,0.02,0.03994461658278952,0.034812565921880194
52.0,4990.0,2440000,TS_Lin_E_0.8,0.02,1529501795.0,0.0001,0.02,0.04022243468621922,0.03483473751517676
52.0,4999.0,2450000,TS_Lin_E_0.8,0.02,1529501896.0,0.0001,0.02,0.0397982084416214,0.034854996580182776
52.0,5018.0,2460000,TS_Lin_E_0.8,0.02,1529502003.0,0.0001,0.02,0.04210079577706708,0.03488445104846307
52.0,5031.0,2470000,TS_Lin_E_0.8,0.02,1529502109.0,0.0001,0.02,0.04126424927263567,0.034910280191071105
53.0,5058.0,2480000,TS_Lin_E_0.8,0.02,1529502218.0,0.0001,0.02,0.041038856417063854,0.0349349921919821
53.0,5077.0,2490000,TS_Lin_E_0.8,0.02,1529502326.0,0.0001,0.02,0.04201118298690345,0.03496341062890916
53.0,5094.0,2500000,TS_Lin_E_0.8,0.02,1529502432.0,0.0001,0.02,0.04161370203834605,0.03499001179454682
53.0,5116.0,2510000,TS_Lin_E_0.8,0.02,1529502542.0,0.0001,0.02,0.04152454702500722,0.035016045799449017
53.0,5133.0,2520000,TS_Lin_E_0.8,0.02,1529502648.0,0.0001,0.02,0.040941607443377444,0.03503955993295663
53.0,5154.0,2530000,TS_Lin_E_0.8,0.02,1529502758.0,0.0001,0.02,0.04202381239894513,0.03506716567392886
53.0,5182.0,2540000,TS_Lin_E_0.8,0.02,1529502867.0,0.0001,0.02,0.042077950521938606,0.03509476718907851
53.0,5207.0,2550000,TS_Lin_E_0.8,0.02,1529502966.0,0.0001,0.02,0.0427140383715233,0.03512464668391147
53.0,5224.0,2560000,TS_Lin_E_0.8,0.02,1529503060.0,0.0001,0.02,0.042434049336417416,0.03515319903802259
53.0,5238.0,2570000,TS_Lin_E_0.8,0.02,1529503154.0,0.0001,0.02,0.04164825137177358,0.035178471615196834
53.0,5253.0,2580000,TS_Lin_E_0.8,0.02,1529503249.0,0.0001,0.02,0.043320915135119605,0.03521003147380103
53.0,5278.0,2590000,TS_Lin_E_0.8,0.02,1529503347.0,0.0001,0.02,0.042780736798001706,0.035239261996288164
53.0,5298.0,2600000,TS_Lin_E_0.8,0.02,1529503444.0,0.0001,0.02,0.042199091461539835,0.03526603057115468
53.0,5320.0,2610000,TS_Lin_E_0.8,0.02,1529503539.0,0.0001,0.02,0.04346347650024377,0.03529743840996322
