Clicks,Impressions,TotalImpressions,Method,RecommendationPart,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
39.0,27144.0,1140000,Random,0.05,1529490283.0,0.001,0.05,0.4967,0.2993184214191293
39.0,27568.0,1150000,Random,0.05,1529490346.0,0.001,0.05,0.4984,0.30104956558070206
41.0,27990.0,1160000,Random,0.05,1529490408.0,0.001,0.05,0.4901,0.30267931070500637
41.0,28422.0,1170000,Random,0.05,1529490471.0,0.001,0.05,0.4914,0.304292308049408
44.0,28842.0,1180000,Random,0.05,1529490534.0,0.001,0.05,0.4877,0.30584661052356554
44.0,29245.0,1190000,Random,0.05,1529490599.0,0.001,0.05,0.494,0.30742773144353563
44.0,29704.0,1200000,Random,0.05,1529490664.0,0.001,0.05,0.5013,0.30904333368150616
44.0,30120.0,1210000,Random,0.05,1529490730.0,0.001,0.05,0.5004,0.3106247937337251
45.0,30551.0,1220000,Random,0.05,1529490795.0,0.001,0.05,0.4941,0.31212868886705525
45.0,30999.0,1230000,Random,0.05,1529490860.0,0.001,0.05,0.4948,0.3136138214778922
45.0,31421.0,1240000,Random,0.05,1529490923.0,0.001,0.05,0.5025,0.31513709711113497
45.0,31839.0,1250000,Random,0.05,1529490984.0,0.001,0.05,0.4925,0.3165560003342459
45.0,32213.0,1260000,Random,0.05,1529491047.0,0.001,0.05,0.5089,0.31808254001413283
46.0,32606.0,1270000,Random,0.05,1529491110.0,0.001,0.05,0.4846,0.31939370111638377
48.0,33015.0,1280000,Random,0.05,1529491174.0,0.001,0.05,0.508,0.320867187826412
49.0,33423.0,1290000,Random,0.05,1529491238.0,0.001,0.05,0.5091,0.32232635691302897
49.0,33841.0,1300000,Random,0.05,1529491304.0,0.001,0.05,0.5011,0.32370153878292873
50.0,34210.0,1310000,Random,0.05,1529491370.0,0.001,0.05,0.5012,0.32505648886855526
51.0,34594.0,1320000,Random,0.05,1529491436.0,0.001,0.05,0.5055,0.3264234851650056
52.0,34975.0,1330000,Random,0.05,1529491503.0,0.001,0.05,0.4935,0.3276796995622612
52.0,35375.0,1340000,Random,0.05,1529491568.0,0.001,0.05,0.4976,0.3289477615058264
55.0,35763.0,1350000,Random,0.05,1529491638.0,0.001,0.05,0.5024,0.3302325929020795
56.0,36176.0,1360000,Random,0.05,1529491708.0,0.001,0.05,0.4945,0.3314404414836819
56.0,36566.0,1370000,Random,0.05,1529491779.0,0.001,0.05,0.5005,0.3326744528597134
56.0,36953.0,1380000,Random,0.05,1529491851.0,0.001,0.05,0.4928,0.33383478291145463
56.0,37340.0,1390000,Random,0.05,1529491921.0,0.001,0.05,0.4918,0.33497122332216356
56.0,37763.0,1400000,Random,0.05,1529491993.0,0.001,0.05,0.4976,0.33613285744129096
56.0,38172.0,1410000,Random,0.05,1529492066.0,0.001,0.05,0.4844,0.33718439745943785
58.0,38576.0,1420000,Random,0.05,1529492140.0,0.001,0.05,0.5007,0.3383359157871883
60.0,38975.0,1430000,Random,0.05,1529492215.0,0.001,0.05,0.495,0.3394314688236415
61.0,39394.0,1440000,Random,0.05,1529492289.0,0.001,0.05,0.4985,0.3405361114012551
61.0,39811.0,1450000,Random,0.05,1529492368.0,0.001,0.05,0.503,0.34165655201228096
63.0,40254.0,1460000,Random,0.05,1529492448.0,0.001,0.05,0.5114,0.34281917836836123
63.0,40783.0,1470000,Random,0.05,1529492529.0,0.001,0.05,0.4966,0.3438653064066717
65.0,41296.0,1480000,Random,0.05,1529492610.0,0.001,0.05,0.4982,0.34490810839041036
65.0,41823.0,1490000,Random,0.05,1529492694.0,0.001,0.05,0.4978,0.3459342284683271
67.0,42363.0,1500000,Random,0.05,1529492774.0,0.001,0.05,0.4971,0.3469420002785382
69.0,42859.0,1510000,Random,0.05,1529492855.0,0.001,0.05,0.4887,0.34788079497868035
71.0,43343.0,1520000,Random,0.05,1529492937.0,0.001,0.05,0.5066,0.3489250002748733
71.0,43803.0,1530000,Random,0.05,1529493020.0,0.001,0.05,0.4949,0.34987908524039696
72.0,44264.0,1540000,Random,0.05,1529493104.0,0.001,0.05,0.4954,0.3508240262453295
73.0,44712.0,1550000,Random,0.05,1529493186.0,0.001,0.05,0.4943,0.35174967768890797
73.0,45233.0,1560000,Random,0.05,1529493270.0,0.001,0.05,0.5066,0.35274230796013295
75.0,45773.0,1570000,Random,0.05,1529493356.0,0.001,0.05,0.4871,0.35359808943809384
78.0,46300.0,1580000,Random,0.05,1529493442.0,0.001,0.05,0.5001,0.35452531672013127
80.0,46769.0,1590000,Random,0.05,1529493526.0,0.001,0.05,0.504,0.3554654090678034
83.0,47336.0,1600000,Random,0.05,1529493611.0,0.001,0.05,0.5105,0.3564343752611296
83.0,47785.0,1610000,Random,0.05,1529493697.0,0.001,0.05,0.5032,0.35734596299242694
83.0,48296.0,1620000,Random,0.05,1529493781.0,0.001,0.05,0.5032,0.3582462965542021
83.0,48787.0,1630000,Random,0.05,1529493863.0,0.001,0.05,0.5042,0.3591417180477346
83.0,49350.0,1640000,Random,0.05,1529493948.0,0.001,0.05,0.5087,0.36005365879134593
83.0,49863.0,1650000,Random,0.05,1529494031.0,0.001,0.05,0.5021,0.36091454570776205
83.0,50391.0,1660000,Random,0.05,1529494116.0,0.001,0.05,0.5121,0.3618253014565105
84.0,50882.0,1670000,Random,0.05,1529494204.0,0.001,0.05,0.4998,0.3626514972561721
85.0,51375.0,1680000,Random,0.05,1529494290.0,0.001,0.05,0.504,0.363492857391552
86.0,51885.0,1690000,Random,0.05,1529494376.0,0.001,0.05,0.5,0.36430059196319964
86.0,52368.0,1700000,Random,0.05,1529494462.0,0.001,0.05,0.5071,0.3651405884810632
86.0,52853.0,1710000,Random,0.05,1529494551.0,0.001,0.05,0.5018,0.3659397663262031
86.0,53287.0,1720000,Random,0.05,1529494637.0,0.001,0.05,0.5003,0.3667209304754694
86.0,53737.0,1730000,Random,0.05,1529494722.0,0.001,0.05,0.4947,0.36746069388312563
88.0,54293.0,1740000,Random,0.05,1529494810.0,0.001,0.05,0.499,0.36821666690678584
88.0,54817.0,1750000,Random,0.05,1529494897.0,0.001,0.05,0.5015,0.3689782859530328
89.0,55279.0,1760000,Random,0.05,1529494986.0,0.001,0.05,0.4998,0.36972159114648145
91.0,55724.0,1770000,Random,0.05,1529495075.0,0.001,0.05,0.4984,0.37044858780667084
91.0,56249.0,1780000,Random,0.05,1529495164.0,0.001,0.05,0.5065,0.37121292158303787
91.0,56821.0,1790000,Random,0.05,1529495253.0,0.001,0.05,0.513,0.3720050281663728
91.0,57321.0,1800000,Random,0.05,1529495344.0,0.001,0.05,0.4966,0.37269722245433745
94.0,57807.0,1810000,Random,0.05,1529495435.0,0.001,0.05,0.5075,0.37344198918110905
94.0,58264.0,1820000,Random,0.05,1529495529.0,0.001,0.05,0.4885,0.3740741760537403
94.0,58726.0,1830000,Random,0.05,1529495626.0,0.001,0.05,0.4955,0.3747377051463428
94.0,59196.0,1840000,Random,0.05,1529495724.0,0.001,0.05,0.4957,0.3753951089227214
94.0,59675.0,1850000,Random,0.05,1529495824.0,0.001,0.05,0.5025,0.37608216238800396
94.0,60201.0,1860000,Random,0.05,1529495927.0,0.001,0.05,0.4996,0.3767462367837674
94.0,60690.0,1870000,Random,0.05,1529496027.0,0.001,0.05,0.5052,0.3774331553036403
98.0,61166.0,1880000,Random,0.05,1529496130.0,0.001,0.05,0.4924,0.3780446810733018
98.0,61637.0,1890000,Random,0.05,1529496231.0,0.001,0.05,0.4871,0.37862169334275525
99.0,62103.0,1900000,Random,0.05,1529496335.0,0.001,0.05,0.4993,0.37925684232516177
99.0,62630.0,1910000,Random,0.05,1529496441.0,0.001,0.05,0.4823,0.37979633529728135
99.0,63178.0,1920000,Random,0.05,1529496550.0,0.001,0.05,0.4942,0.380392187717608
99.0,63661.0,1930000,Random,0.05,1529496655.0,0.001,0.05,0.5031,0.3810279794910919
99.0,64159.0,1940000,Random,0.05,1529496762.0,0.001,0.05,0.5068,0.3816762888751584
100.0,64633.0,1950000,Random,0.05,1529496866.0,0.001,0.05,0.5047,0.3823071797014397
101.0,65135.0,1960000,Random,0.05,1529496967.0,0.001,0.05,0.4913,0.38286326551928945
102.0,65601.0,1970000,Random,0.05,1529497068.0,0.001,0.05,0.5115,0.3835162438669073
104.0,66120.0,1980000,Random,0.05,1529497168.0,0.001,0.05,0.4978,0.38409343455444817
105.0,66634.0,1990000,Random,0.05,1529497268.0,0.001,0.05,0.5012,0.3846819097576921
106.0,67143.0,2000000,Random,0.05,1529497367.0,0.001,0.05,0.4983,0.3852500002089037
108.0,67624.0,2010000,Random,0.05,1529497467.0,0.001,0.05,0.5083,0.38586218926259075
108.0,68087.0,2020000,Random,0.05,1529497571.0,0.001,0.05,0.5051,0.38645247545436007
108.0,68544.0,2030000,Random,0.05,1529497673.0,0.001,0.05,0.5025,0.38702413813685094
110.0,69030.0,2040000,Random,0.05,1529497772.0,0.001,0.05,0.5048,0.38760147079304286
111.0,69490.0,2050000,Random,0.05,1529497873.0,0.001,0.05,0.5033,0.38816585386234503
112.0,70001.0,2060000,Random,0.05,1529497977.0,0.001,0.05,0.5016,0.388716505057188
114.0,70450.0,2070000,Random,0.05,1529498080.0,0.001,0.05,0.5054,0.3892801934385543
115.0,70953.0,2080000,Random,0.05,1529498182.0,0.001,0.05,0.5051,0.3898370194316382
116.0,71472.0,2090000,Random,0.05,1529498282.0,0.001,0.05,0.4979,0.39035406718555377
116.0,72021.0,2100000,Random,0.05,1529498384.0,0.001,0.05,0.4972,0.39086285734181303
116.0,72510.0,2110000,Random,0.05,1529498486.0,0.001,0.05,0.508,0.39141800967668594
116.0,72990.0,2120000,Random,0.05,1529498586.0,0.001,0.05,0.5024,0.39194150963104124
117.0,73451.0,2130000,Random,0.05,1529498688.0,0.001,0.05,0.5035,0.39246525841211616
117.0,74006.0,2140000,Random,0.05,1529498787.0,0.001,0.05,0.5047,0.3929897198214053
118.0,74507.0,2150000,Random,0.05,1529498886.0,0.001,0.05,0.4914,0.39344744205479415
118.0,74984.0,2160000,Random,0.05,1529498982.0,0.001,0.05,0.4978,0.3939305557489849
119.0,75526.0,2170000,Random,0.05,1529499077.0,0.001,0.05,0.4961,0.3944013826810172
119.0,76020.0,2180000,Random,0.05,1529499170.0,0.001,0.05,0.5101,0.39493211028339786
120.0,76485.0,2190000,Random,0.05,1529499265.0,0.001,0.05,0.4959,0.39539315087571114
120.0,76936.0,2200000,Random,0.05,1529499357.0,0.001,0.05,0.4967,0.3958536365535488
120.0,77371.0,2210000,Random,0.05,1529499453.0,0.001,0.05,0.5024,0.39633574679538797
120.0,77828.0,2220000,Random,0.05,1529499550.0,0.001,0.05,0.4932,0.3967720722602736
121.0,78332.0,2230000,Random,0.05,1529499644.0,0.001,0.05,0.5067,0.39726502260888225
122.0,78871.0,2240000,Random,0.05,1529499740.0,0.001,0.05,0.4953,0.39770267875794973
125.0,79431.0,2250000,Random,0.05,1529499837.0,0.001,0.05,0.5061,0.39818444463013664
126.0,79905.0,2260000,Random,0.05,1529499935.0,0.001,0.05,0.4879,0.39858141611407405
127.0,80435.0,2270000,Random,0.05,1529500037.0,0.001,0.05,0.5097,0.39907092529418825
128.0,80914.0,2280000,Random,0.05,1529500139.0,0.001,0.05,0.5078,0.3995478072007927
128.0,81417.0,2290000,Random,0.05,1529500240.0,0.001,0.05,0.5023,0.39999650673266696
128.0,81942.0,2300000,Random,0.05,1529500342.0,0.001,0.05,0.4988,0.4004260871381771
131.0,82448.0,2310000,Random,0.05,1529500444.0,0.001,0.05,0.4956,0.40083809541896426
133.0,82955.0,2320000,Random,0.05,1529500548.0,0.001,0.05,0.4983,0.4012581898352618
135.0,83457.0,2330000,Random,0.05,1529500653.0,0.001,0.05,0.4974,0.40167081562996027
135.0,83963.0,2340000,Random,0.05,1529500754.0,0.001,0.05,0.4984,0.40208418821273817
135.0,84457.0,2350000,Random,0.05,1529500855.0,0.001,0.05,0.5165,0.4025710640075776
135.0,84904.0,2360000,Random,0.05,1529500958.0,0.001,0.05,0.4894,0.40293898322788446
136.0,85402.0,2370000,Random,0.05,1529501064.0,0.001,0.05,0.4932,0.4033198313999187
137.0,85920.0,2380000,Random,0.05,1529501171.0,0.001,0.05,0.5025,0.40373655479739806
137.0,86387.0,2390000,Random,0.05,1529501276.0,0.001,0.05,0.4899,0.40409707130452194
137.0,86917.0,2400000,Random,0.05,1529501383.0,0.001,0.05,0.485,0.40443416684075306
137.0,87370.0,2410000,Random,0.05,1529501489.0,0.001,0.05,0.4937,0.40480456448871677
139.0,87782.0,2420000,Random,0.05,1529501593.0,0.001,0.05,0.5037,0.4052132233131435
140.0,88246.0,2430000,Random,0.05,1529501694.0,0.001,0.05,0.5032,0.405616461077287
140.0,88783.0,2440000,Random,0.05,1529501795.0,0.001,0.05,0.5024,0.4060131149253309
141.0,89292.0,2450000,Random,0.05,1529501896.0,0.001,0.05,0.4939,0.4063718369052275
141.0,89797.0,2460000,Random,0.05,1529502003.0,0.001,0.05,0.4982,0.4067451221210599
141.0,90262.0,2470000,Random,0.05,1529502109.0,0.001,0.05,0.5016,0.4071291499667236
141.0,90839.0,2480000,Random,0.05,1529502218.0,0.001,0.05,0.5068,0.4075310485555675
141.0,91310.0,2490000,Random,0.05,1529502326.0,0.001,0.05,0.4907,0.407865060408758
141.0,91784.0,2500000,Random,0.05,1529502432.0,0.001,0.05,0.5041,0.40825000016712293
142.0,92255.0,2510000,Random,0.05,1529502542.0,0.001,0.05,0.4958,0.40859880494733364
143.0,92756.0,2520000,Random,0.05,1529502648.0,0.001,0.05,0.4988,0.40895674619754263
143.0,93255.0,2530000,Random,0.05,1529502758.0,0.001,0.05,0.5077,0.4093470357382638
144.0,93774.0,2540000,Random,0.05,1529502867.0,0.001,0.05,0.5039,0.4097192915030738
145.0,94265.0,2550000,Random,0.05,1529502966.0,0.001,0.05,0.4966,0.41006000016384603
145.0,94754.0,2560000,Random,0.05,1529503060.0,0.001,0.05,0.4926,0.410382422038206
146.0,95260.0,2570000,Random,0.05,1529503154.0,0.001,0.05,0.5066,0.4107568095010924
147.0,95691.0,2580000,Random,0.05,1529503249.0,0.001,0.05,0.5003,0.4111038761309331
147.0,96187.0,2590000,Random,0.05,1529503347.0,0.001,0.05,0.5071,0.411474517535833
149.0,96724.0,2600000,Random,0.05,1529503444.0,0.001,0.05,0.4991,0.41181153862223363
149.0,97207.0,2610000,Random,0.05,1529503539.0,0.001,0.05,0.4977,0.4121406131868994
150.0,97674.0,2620000,Random,0.05,1529503635.0,0.001,0.05,0.4972,0.41246526733504096
152.0,98137.0,2630000,Random,0.05,1529503729.0,0.001,0.05,0.5019,0.4128053233527785
152.0,98595.0,2640000,Random,0.05,1529503826.0,0.001,0.05,0.4907,0.41310037894613916
153.0,99120.0,2650000,Random,0.05,1529503917.0,0.001,0.05,0.4914,0.4133958492142669
153.0,99588.0,2660000,Random,0.05,1529504012.0,0.001,0.05,0.4915,0.41368947384128096
153.0,100043.0,2670000,Random,0.05,1529504104.0,0.001,0.05,0.4963,0.41399887656097656
153.0,100557.0,2680000,Random,0.05,1529504198.0,0.001,0.05,0.5049,0.4143380598573908
155.0,101046.0,2690000,Random,0.05,1529504289.0,0.001,0.05,0.5105,0.414695539188776
156.0,101568.0,2700000,Random,0.05,1529504380.0,0.001,0.05,0.514,0.4150633334880768
158.0,102073.0,2710000,Random,0.05,1529504474.0,0.001,0.05,0.5067,0.41540147616893264
158.0,102577.0,2720000,Random,0.05,1529504565.0,0.001,0.05,0.5105,0.41575110309478214
159.0,103098.0,2730000,Random,0.05,1529504659.0,0.001,0.05,0.4987,0.416054945207988
160.0,103586.0,2740000,Random,0.05,1529504756.0,0.001,0.05,0.4942,0.4163401461378859
160.0,104120.0,2750000,Random,0.05,1529504851.0,0.001,0.05,0.5031,0.4166556365155663
161.0,104623.0,2760000,Random,0.05,1529504947.0,0.001,0.05,0.4999,0.41695724652819105
161.0,105143.0,2770000,Random,0.05,1529505043.0,0.001,0.05,0.5037,0.41727039726274634
161.0,105617.0,2780000,Random,0.05,1529505140.0,0.001,0.05,0.5057,0.4175884893589235
161.0,106115.0,2790000,Random,0.05,1529505239.0,0.001,0.05,0.5001,0.41788422954043275
161.0,106592.0,2800000,Random,0.05,1529505335.0,0.001,0.05,0.507,0.4182025001492169
161.0,107058.0,2810000,Random,0.05,1529505433.0,0.001,0.05,0.4911,0.418461921856871
163.0,107561.0,2820000,Random,0.05,1529505528.0,0.001,0.05,0.5041,0.41876560298503807
163.0,108039.0,2830000,Random,0.05,1529505625.0,0.001,0.05,0.5029,0.4190628976741369
163.0,108483.0,2840000,Random,0.05,1529505722.0,0.001,0.05,0.5082,0.41937676071049557
164.0,108968.0,2850000,Random,0.05,1529505822.0,0.001,0.05,0.5011,0.4196635089185289
165.0,109436.0,2860000,Random,0.05,1529505920.0,0.001,0.05,0.4978,0.41993671343279976
165.0,109967.0,2870000,Random,0.05,1529506017.0,0.001,0.05,0.5126,0.42025958202711056
167.0,110447.0,2880000,Random,0.05,1529506114.0,0.001,0.05,0.511,0.4205746529228498
170.0,110953.0,2890000,Random,0.05,1529506212.0,0.001,0.05,0.5093,0.42088166104422403
172.0,111469.0,2900000,Random,0.05,1529506309.0,0.001,0.05,0.5141,0.42120310359234736
172.0,111964.0,2910000,Random,0.05,1529506410.0,0.001,0.05,0.5055,0.42149278364873105
173.0,112463.0,2920000,Random,0.05,1529506511.0,0.001,0.05,0.4982,0.42175547959513954
173.0,112877.0,2930000,Random,0.05,1529506613.0,0.001,0.05,0.5025,0.4220310581630742
174.0,113400.0,2940000,Random,0.05,1529506718.0,0.001,0.05,0.5022,0.42230374163871
175.0,113865.0,2950000,Random,0.05,1529506822.0,0.001,0.05,0.5061,0.4225877967517991
175.0,114233.0,2960000,Random,0.05,1529506931.0,0.001,0.05,0.5016,0.42285472987088085
177.0,114635.0,2970000,Random,0.05,1529507047.0,0.001,0.05,0.5046,0.4231299664706422
179.0,115010.0,2980000,Random,0.05,1529507163.0,0.001,0.05,0.5035,0.423399664569734
180.0,115381.0,2990000,Random,0.05,1529507278.0,0.001,0.05,0.507,0.4236792643537817
183.0,115750.0,3000000,Random,0.05,1529507390.0,0.001,0.05,0.5173,0.4239913334726025
183.0,116089.0,3010000,Random,0.05,1529507502.0,0.001,0.05,0.5002,0.4242445184112317
183.0,116475.0,3020000,Random,0.05,1529507616.0,0.001,0.05,0.5041,0.4245089405356978
184.0,116864.0,3030000,Random,0.05,1529507723.0,0.001,0.05,0.4893,0.42472277241511797
184.0,117266.0,3040000,Random,0.05,1529507833.0,0.001,0.05,0.5009,0.42497335540059455
184.0,117641.0,3050000,Random,0.05,1529507944.0,0.001,0.05,0.4961,0.4252065575140352
187.0,118023.0,3060000,Random,0.05,1529508056.0,0.001,0.05,0.497,0.4254411766071266
188.0,118359.0,3070000,Random,0.05,1529508167.0,0.001,0.05,0.5043,0.42569804573869946
188.0,118748.0,3080000,Random,0.05,1529508279.0,0.001,0.05,0.509,0.42596850662915825
188.0,119130.0,3090000,Random,0.05,1529508391.0,0.001,0.05,0.4892,0.4261731392937888
188.0,119520.0,3100000,Random,0.05,1529508503.0,0.001,0.05,0.4884,0.4263738711025185
188.0,119892.0,3110000,Random,0.05,1529508612.0,0.001,0.05,0.498,0.42660418019865187
189.0,120270.0,3120000,Random,0.05,1529508730.0,0.001,0.05,0.4889,0.42680384628775875
190.0,120654.0,3130000,Random,0.05,1529508849.0,0.001,0.05,0.4877,0.4269984026893953
190.0,121009.0,3140000,Random,0.05,1529508964.0,0.001,0.05,0.4935,0.42721019121586223
190.0,121359.0,3150000,Random,0.05,1529509083.0,0.001,0.05,0.5012,0.42744507949771665
191.0,121722.0,3160000,Random,0.05,1529509203.0,0.001,0.05,0.4937,0.42765474696766054
193.0,122099.0,3170000,Random,0.05,1529509321.0,0.001,0.05,0.4914,0.42785583609394556
194.0,122477.0,3180000,Random,0.05,1529509443.0,0.001,0.05,0.4927,0.42805974855905893
194.0,122834.0,3190000,Random,0.05,1529509564.0,0.001,0.05,0.5072,0.4283078371215697
194.0,123232.0,3200000,Random,0.05,1529509685.0,0.001,0.05,0.499,0.4285287501305648
197.0,123650.0,3210000,Random,0.05,1529509804.0,0.001,0.05,0.5003,0.42875233657875617
198.0,123996.0,3220000,Random,0.05,1529509922.0,0.001,0.05,0.5053,0.42899006224155506
202.0,124337.0,3230000,Random,0.05,1529510043.0,0.001,0.05,0.5074,0.4292328174668134
202.0,124701.0,3240000,Random,0.05,1529510165.0,0.001,0.05,0.4941,0.4294330248203109
204.0,125054.0,3250000,Random,0.05,1529510285.0,0.001,0.05,0.5063,0.4296695385900946
204.0,125426.0,3260000,Random,0.05,1529510405.0,0.001,0.05,0.4907,0.4298567485944194
206.0,125900.0,3270000,Random,0.05,1529510528.0,0.001,0.05,0.4999,0.43007094814000224
206.0,126414.0,3280000,Random,0.05,1529510650.0,0.001,0.05,0.5,0.4302841464688437
207.0,126904.0,3290000,Random,0.05,1529510774.0,0.001,0.05,0.5023,0.43050303964067094
208.0,127405.0,3300000,Random,0.05,1529510902.0,0.001,0.05,0.5083,0.43073878800539617
210.0,127891.0,3310000,Random,0.05,1529511024.0,0.001,0.05,0.5097,0.4309773415159539
212.0,128387.0,3320000,Random,0.05,1529511140.0,0.001,0.05,0.4994,0.43118343386078534
215.0,128858.0,3330000,Random,0.05,1529511255.0,0.001,0.05,0.5067,0.4314102103356779
216.0,129338.0,3340000,Random,0.05,1529511367.0,0.001,0.05,0.5036,0.4316263474304812
216.0,129803.0,3350000,Random,0.05,1529511477.0,0.001,0.05,0.5018,0.431835821020241
218.0,130249.0,3360000,Random,0.05,1529511592.0,0.001,0.05,0.4954,0.4320250001243474
219.0,130709.0,3370000,Random,0.05,1529511707.0,0.001,0.05,0.5134,0.4322664689667084
220.0,131196.0,3380000,Random,0.05,1529511819.0,0.001,0.05,0.501,0.4324698226088188
221.0,131617.0,3390000,Random,0.05,1529511932.0,0.001,0.05,0.4933,0.43264926266012016
221.0,132079.0,3400000,Random,0.05,1529512045.0,0.001,0.05,0.5009,0.43285000012288455
221.0,132567.0,3410000,Random,0.05,1529512159.0,0.001,0.05,0.5058,0.4330639297412925
221.0,133061.0,3420000,Random,0.05,1529512273.0,0.001,0.05,0.4935,0.4332406433970197
221.0,133545.0,3430000,Random,0.05,1529512389.0,0.001,0.05,0.5097,0.43346355697312167
221.0,134008.0,3440000,Random,0.05,1529512503.0,0.001,0.05,0.5104,0.4336872094237812
221.0,134480.0,3450000,Random,0.05,1529512615.0,0.001,0.05,0.5005,0.433880869686321
221.0,135003.0,3460000,Random,0.05,1529512730.0,0.001,0.05,0.4972,0.43406387295312354
221.0,135502.0,3470000,Random,0.05,1529512846.0,0.001,0.05,0.4927,0.4342328531463422
223.0,136008.0,3480000,Random,0.05,1529512960.0,0.001,0.05,0.4899,0.4343928162120136
223.0,136554.0,3490000,Random,0.05,1529513080.0,0.001,0.05,0.4851,0.43453810900223705
223.0,137027.0,3500000,Random,0.05,1529513198.0,0.001,0.05,0.4959,0.4347134286908021
224.0,137502.0,3510000,Random,0.05,1529513322.0,0.001,0.05,0.4954,0.4348863249053582
224.0,137974.0,3520000,Random,0.05,1529513442.0,0.001,0.05,0.4917,0.43504772739142256
225.0,138477.0,3530000,Random,0.05,1529513565.0,0.001,0.05,0.4813,0.43517875365943554
225.0,138978.0,3540000,Random,0.05,1529513684.0,0.001,0.05,0.5012,0.4353652543553128
225.0,139493.0,3550000,Random,0.05,1529513801.0,0.001,0.05,0.4986,0.43554338039938234
226.0,140005.0,3560000,Random,0.05,1529513915.0,0.001,0.05,0.4948,0.4357098315780358
226.0,140453.0,3570000,Random,0.05,1529514031.0,0.001,0.05,0.5017,0.4358946779881813
227.0,140949.0,3580000,Random,0.05,1529514146.0,0.001,0.05,0.5148,0.4361150839155887
228.0,141450.0,3590000,Random,0.05,1529514258.0,0.001,0.05,0.5027,0.43630055721944494
230.0,141893.0,3600000,Random,0.05,1529514374.0,0.001,0.05,0.4995,0.43647611122716873
230.0,142391.0,3610000,Random,0.05,1529514489.0,0.001,0.05,0.4969,0.43664349042044526
232.0,142926.0,3620000,Random,0.05,1529514603.0,0.001,0.05,0.5036,0.4368284531540904
232.0,143440.0,3630000,Random,0.05,1529514716.0,0.001,0.05,0.5069,0.4370214877184042
233.0,143931.0,3640000,Random,0.05,1529514829.0,0.001,0.05,0.4967,0.43718543967522183
234.0,144394.0,3650000,Random,0.05,1529514939.0,0.001,0.05,0.4941,0.43734136997748146
234.0,144890.0,3660000,Random,0.05,1529515055.0,0.001,0.05,0.4946,0.4374978143218053
234.0,145395.0,3670000,Random,0.05,1529515168.0,0.001,0.05,0.4903,0.437641689487141
237.0,145892.0,3680000,Random,0.05,1529515283.0,0.001,0.05,0.4965,0.4378016305483172
237.0,146363.0,3690000,Random,0.05,1529515396.0,0.001,0.05,0.5066,0.43798807599398576
240.0,146880.0,3700000,Random,0.05,1529515507.0,0.001,0.05,0.4955,0.43814351362643444
240.0,147367.0,3710000,Random,0.05,1529515620.0,0.001,0.05,0.505,0.4383237197891664
243.0,147887.0,3720000,Random,0.05,1529515732.0,0.001,0.05,0.5052,0.4385034947359697
244.0,148337.0,3730000,Random,0.05,1529515845.0,0.001,0.05,0.5171,0.4387142092272942
244.0,148830.0,3740000,Random,0.05,1529515957.0,0.001,0.05,0.5081,0.43889973273203403
245.0,149292.0,3750000,Random,0.05,1529516066.0,0.001,0.05,0.5157,0.43910453344474865
247.0,149763.0,3760000,Random,0.05,1529516176.0,0.001,0.05,0.5028,0.43927393628133177
248.0,150207.0,3770000,Random,0.05,1529516288.0,0.001,0.05,0.5065,0.43945225475273403
252.0,150664.0,3780000,Random,0.05,1529516398.0,0.001,0.05,0.5095,0.4396375662480972
254.0,151181.0,3790000,Random,0.05,1529516507.0,0.001,0.05,0.5062,0.4398131927223766
256.0,151671.0,3800000,Random,0.05,1529516614.0,0.001,0.05,0.5155,0.44001236853100195
256.0,152129.0,3810000,Random,0.05,1529516718.0,0.001,0.05,0.5063,0.4401863518156975
257.0,152619.0,3820000,Random,0.05,1529516825.0,0.001,0.05,0.5033,0.4403515707900019
257.0,153084.0,3830000,Random,0.05,1529516930.0,0.001,0.05,0.4904,0.4404822455398975
257.0,153556.0,3840000,Random,0.05,1529517037.0,0.001,0.05,0.5008,0.44063932302547065
257.0,154042.0,3850000,Random,0.05,1529517144.0,0.001,0.05,0.5036,0.4408028572513785
261.0,154510.0,3860000,Random,0.05,1529517253.0,0.001,0.05,0.4986,0.44095259078181537
265.0,154979.0,3870000,Random,0.05,1529517362.0,0.001,0.05,0.5037,0.4411147287901311
266.0,155416.0,3880000,Random,0.05,1529517472.0,0.001,0.05,0.4917,0.44124510320046584
267.0,155840.0,3890000,Random,0.05,1529517584.0,0.001,0.05,0.4972,0.44138894612282964
267.0,156218.0,3900000,Random,0.05,1529517696.0,0.001,0.05,0.5087,0.44156153856866853
267.0,156582.0,3910000,Random,0.05,1529517811.0,0.001,0.05,0.5046,0.4417227622551937
268.0,156940.0,3920000,Random,0.05,1529517932.0,0.001,0.05,0.5142,0.441907653167808
268.0,157292.0,3930000,Random,0.05,1529518050.0,0.001,0.05,0.5121,0.44208625964829706
269.0,157669.0,3940000,Random,0.05,1529518162.0,0.001,0.05,0.5019,0.44223807117203234
269.0,158045.0,3950000,Random,0.05,1529518267.0,0.001,0.05,0.5016,0.44238835453615377
269.0,158397.0,3960000,Random,0.05,1529518377.0,0.001,0.05,0.5049,0.442546212226719
269.0,158752.0,3970000,Random,0.05,1529518479.0,0.001,0.05,0.5018,0.4426954661002034
270.0,159114.0,3980000,Random,0.05,1529518583.0,0.001,0.05,0.5034,0.44284799005472547
