Clicks,Impressions,TotalImpressions,Method,RecommendationPart,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
2382.0,450399.0,5800000,LinUCB_Disjoint_E_0.8,0.2,1529549322.0,0.02,0.2,0.027467412972460407,0.028690672212501742
2386.0,451165.0,5810000,LinUCB_Disjoint_E_0.8,0.2,1529549666.0,0.02,0.2,0.0278240438159354,0.028689180597361207
2387.0,452048.0,5820000,LinUCB_Disjoint_E_0.8,0.2,1529549987.0,0.02,0.2,0.027250627424626417,0.028686708856514045
2388.0,452790.0,5830000,LinUCB_Disjoint_E_0.8,0.2,1529550282.0,0.02,0.2,0.026536349577473584,0.028683020418642232
2395.0,453516.0,5840000,LinUCB_Disjoint_E_0.8,0.2,1529550546.0,0.02,0.2,0.027094948198794357,0.02868030111689552
2400.0,454246.0,5850000,LinUCB_Disjoint_E_0.8,0.2,1529550792.0,0.02,0.2,0.026784319517187346,0.028677060122708053
2405.0,455003.0,5860000,LinUCB_Disjoint_E_0.8,0.2,1529551023.0,0.02,0.2,0.02687766728448314,0.028673989486464904
2410.0,455687.0,5870000,LinUCB_Disjoint_E_0.8,0.2,1529551237.0,0.02,0.2,0.026740999579652366,0.028670696488327017
2412.0,456406.0,5880000,LinUCB_Disjoint_E_0.8,0.2,1529551440.0,0.02,0.2,0.026038665030386335,0.0286662202443508
2415.0,457114.0,5890000,LinUCB_Disjoint_E_0.8,0.2,1529551634.0,0.02,0.2,0.02638075834034385,0.028662340003427256
2419.0,457811.0,5900000,LinUCB_Disjoint_E_0.8,0.2,1529551823.0,0.02,0.2,0.026721769840275984,0.028659050901455683
2426.0,458521.0,5910000,LinUCB_Disjoint_E_0.8,0.2,1529552007.0,0.02,0.2,0.02662405901174584,0.028655607598766
2430.0,459219.0,5920000,LinUCB_Disjoint_E_0.8,0.2,1529552181.0,0.02,0.2,0.026320296213001894,0.02865166281602003
2437.0,459910.0,5930000,LinUCB_Disjoint_E_0.8,0.2,1529552345.0,0.02,0.2,0.026442057855344626,0.02864793666937464
2442.0,460666.0,5940000,LinUCB_Disjoint_E_0.8,0.2,1529552499.0,0.02,0.2,0.026405522631628004,0.028644161561566888
2445.0,461444.0,5950000,LinUCB_Disjoint_E_0.8,0.2,1529552652.0,0.02,0.2,0.02658509771867523,0.028640700950066513
2451.0,462200.0,5960000,LinUCB_Disjoint_E_0.8,0.2,1529552796.0,0.02,0.2,0.02628248251591711,0.028636744207727514
2455.0,462981.0,5970000,LinUCB_Disjoint_E_0.8,0.2,1529552938.0,0.02,0.2,0.02697630745456569,0.0286339629066338
2458.0,463804.0,5980000,LinUCB_Disjoint_E_0.8,0.2,1529553074.0,0.02,0.2,0.027404132820728084,0.02863190633458366
2465.0,464709.0,5990000,LinUCB_Disjoint_E_0.8,0.2,1529553201.0,0.02,0.2,0.027485897895546167,0.028629993131847237
2470.0,465564.0,6000000,LinUCB_Disjoint_E_0.8,0.2,1529553326.0,0.02,0.2,0.0269892703256114,0.028627258593836788
2474.0,466449.0,6010000,LinUCB_Disjoint_E_0.8,0.2,1529553449.0,0.02,0.2,0.027453956188369592,0.02862530634357822
2476.0,467280.0,6020000,LinUCB_Disjoint_E_0.8,0.2,1529553571.0,0.02,0.2,0.02652234610392957,0.028621813054143772
2477.0,468009.0,6030000,LinUCB_Disjoint_E_0.8,0.2,1529553691.0,0.02,0.2,0.026053417330354687,0.028617553691417396
2480.0,468705.0,6040000,LinUCB_Disjoint_E_0.8,0.2,1529553807.0,0.02,0.2,0.026815420642390536,0.028614570027429113
2482.0,469353.0,6050000,LinUCB_Disjoint_E_0.8,0.2,1529553921.0,0.02,0.2,0.02597762854130263,0.02861021144646056
2486.0,469990.0,6060000,LinUCB_Disjoint_E_0.8,0.2,1529554026.0,0.02,0.2,0.026079612730976986,0.028606035540989755
2489.0,470649.0,6070000,LinUCB_Disjoint_E_0.8,0.2,1529554130.0,0.02,0.2,0.02623663075650191,0.028602132073470406
2489.0,471332.0,6080000,LinUCB_Disjoint_E_0.8,0.2,1529554233.0,0.02,0.2,0.025903246456012004,0.02859769311686276
2492.0,472026.0,6090000,LinUCB_Disjoint_E_0.8,0.2,1529554333.0,0.02,0.2,0.025855706687327763,0.02859319067609196
2497.0,472713.0,6100000,LinUCB_Disjoint_E_0.8,0.2,1529554430.0,0.02,0.2,0.026327179064845326,0.0285894759029588
2499.0,473344.0,6110000,LinUCB_Disjoint_E_0.8,0.2,1529554528.0,0.02,0.2,0.025927876362701597,0.028585119766231473
2503.0,474053.0,6120000,LinUCB_Disjoint_E_0.8,0.2,1529554622.0,0.02,0.2,0.026214877987712715,0.028581246822149006
2505.0,474781.0,6130000,LinUCB_Disjoint_E_0.8,0.2,1529554714.0,0.02,0.2,0.026032202188415853,0.028577088511163848
2507.0,475486.0,6140000,LinUCB_Disjoint_E_0.8,0.2,1529554806.0,0.02,0.2,0.026200750549503226,0.02857321825389738
2508.0,476231.0,6150000,LinUCB_Disjoint_E_0.8,0.2,1529554898.0,0.02,0.2,0.026694651701652937,0.02857016367413818
2513.0,476949.0,6160000,LinUCB_Disjoint_E_0.8,0.2,1529554987.0,0.02,0.2,0.026497534060714225,0.028566799015674896
2516.0,477699.0,6170000,LinUCB_Disjoint_E_0.8,0.2,1529555077.0,0.02,0.2,0.026644883899284696,0.028563684080316253
2517.0,478437.0,6180000,LinUCB_Disjoint_E_0.8,0.2,1529555164.0,0.02,0.2,0.0262975540109542,0.02856001720318169
2522.0,479225.0,6190000,LinUCB_Disjoint_E_0.8,0.2,1529555250.0,0.02,0.2,0.027035680821251788,0.0285575546242125
2525.0,479965.0,6200000,LinUCB_Disjoint_E_0.8,0.2,1529555338.0,0.02,0.2,0.026464374882057745,0.028554178527853847
2527.0,480738.0,6210000,LinUCB_Disjoint_E_0.8,0.2,1529555425.0,0.02,0.2,0.026414792781404094,0.028550733462239585
2530.0,481532.0,6220000,LinUCB_Disjoint_E_0.8,0.2,1529555511.0,0.02,0.2,0.026670327817668437,0.028547710302039304
2536.0,482273.0,6230000,LinUCB_Disjoint_E_0.8,0.2,1529555597.0,0.02,0.2,0.026536395623625225,0.028544481867563507
2541.0,483049.0,6240000,LinUCB_Disjoint_E_0.8,0.2,1529555679.0,0.02,0.2,0.02685616897273042,0.028541776237924577
2545.0,483832.0,6250000,LinUCB_Disjoint_E_0.8,0.2,1529555763.0,0.02,0.2,0.026582985155561987,0.028538642172192676
2548.0,484622.0,6260000,LinUCB_Disjoint_E_0.8,0.2,1529555846.0,0.02,0.2,0.026709394221281563,0.02853572005086554
2553.0,485445.0,6270000,LinUCB_Disjoint_E_0.8,0.2,1529555928.0,0.02,0.2,0.026503940716207666,0.02853247957345778
2556.0,486287.0,6280000,LinUCB_Disjoint_E_0.8,0.2,1529556009.0,0.02,0.2,0.026568792364397763,0.0285293526829972
2560.0,487095.0,6290000,LinUCB_Disjoint_E_0.8,0.2,1529556088.0,0.02,0.2,0.026712419175270827,0.02852646407646653
2561.0,487918.0,6300000,LinUCB_Disjoint_E_0.8,0.2,1529556167.0,0.02,0.2,0.026968110569370474,0.02852399049947092
2570.0,488788.0,6310000,LinUCB_Disjoint_E_0.8,0.2,1529556246.0,0.02,0.2,0.027121630153712512,0.028521768058352194
2571.0,489599.0,6320000,LinUCB_Disjoint_E_0.8,0.2,1529556325.0,0.02,0.2,0.026568177170452928,0.028518676933529802
2574.0,490511.0,6330000,LinUCB_Disjoint_E_0.8,0.2,1529556403.0,0.02,0.2,0.026625167064854054,0.028515685606723042
2578.0,491434.0,6340000,LinUCB_Disjoint_E_0.8,0.2,1529556480.0,0.02,0.2,0.02694344823768124,0.028513205737055777
2580.0,492322.0,6350000,LinUCB_Disjoint_E_0.8,0.2,1529556557.0,0.02,0.2,0.026952171811921933,0.028510747415913924
2584.0,493219.0,6360000,LinUCB_Disjoint_E_0.8,0.2,1529556634.0,0.02,0.2,0.027352933623489332,0.02850892695397631
2587.0,494092.0,6370000,LinUCB_Disjoint_E_0.8,0.2,1529556710.0,0.02,0.2,0.026986412996057745,0.028506536822174057
2588.0,494957.0,6380000,LinUCB_Disjoint_E_0.8,0.2,1529556787.0,0.02,0.2,0.026662972232742266,0.02850364722250441
2589.0,495858.0,6390000,LinUCB_Disjoint_E_0.8,0.2,1529556863.0,0.02,0.2,0.026877579607212026,0.02850110251575158
2592.0,496755.0,6400000,LinUCB_Disjoint_E_0.8,0.2,1529556940.0,0.02,0.2,0.027084040900879795,0.02849888835697844
2593.0,497658.0,6410000,LinUCB_Disjoint_E_0.8,0.2,1529557017.0,0.02,0.2,0.027040995367461147,0.028496613952938676
2595.0,498572.0,6420000,LinUCB_Disjoint_E_0.8,0.2,1529557092.0,0.02,0.2,0.027684819087531655,0.02849534947495508
2598.0,499545.0,6430000,LinUCB_Disjoint_E_0.8,0.2,1529557167.0,0.02,0.2,0.027955392941203725,0.028494509729179447
2601.0,500342.0,6440000,LinUCB_Disjoint_E_0.8,0.2,1529557243.0,0.02,0.2,0.02659602678732349,0.028491561774300553
2604.0,501046.0,6450000,LinUCB_Disjoint_E_0.8,0.2,1529557319.0,0.02,0.2,0.026439799733512143,0.028488380747880734
2608.0,501796.0,6460000,LinUCB_Disjoint_E_0.8,0.2,1529557394.0,0.02,0.2,0.026492396501987456,0.02848529098898577
2613.0,502448.0,6470000,LinUCB_Disjoint_E_0.8,0.2,1529557469.0,0.02,0.2,0.026606879220244257,0.0284823877250465
2615.0,503099.0,6480000,LinUCB_Disjoint_E_0.8,0.2,1529557545.0,0.02,0.2,0.026329667832677733,0.028479065626447364
2619.0,503755.0,6490000,LinUCB_Disjoint_E_0.8,0.2,1529557619.0,0.02,0.2,0.026656536203978516,0.02847625741470253
2620.0,504450.0,6500000,LinUCB_Disjoint_E_0.8,0.2,1529557693.0,0.02,0.2,0.026341031976655552,0.02847297245249001
2623.0,505164.0,6510000,LinUCB_Disjoint_E_0.8,0.2,1529557766.0,0.02,0.2,0.026653962528413747,0.028470178274419347
2633.0,505887.0,6520000,LinUCB_Disjoint_E_0.8,0.2,1529557840.0,0.02,0.2,0.026989061815603493,0.02846790662340888
2637.0,506642.0,6530000,LinUCB_Disjoint_E_0.8,0.2,1529557916.0,0.02,0.2,0.02694512771076454,0.028465574649576275
2639.0,507378.0,6540000,LinUCB_Disjoint_E_0.8,0.2,1529557988.0,0.02,0.2,0.026367501296150737,0.028462366586344608
2645.0,508112.0,6550000,LinUCB_Disjoint_E_0.8,0.2,1529558062.0,0.02,0.2,0.026596912572490816,0.028459518564949396
2649.0,508912.0,6560000,LinUCB_Disjoint_E_0.8,0.2,1529558136.0,0.02,0.2,0.027235291731575545,0.028457652365508335
2652.0,509665.0,6570000,LinUCB_Disjoint_E_0.8,0.2,1529558210.0,0.02,0.2,0.02687192313848604,0.028455238774599583
2653.0,510400.0,6580000,LinUCB_Disjoint_E_0.8,0.2,1529558283.0,0.02,0.2,0.02636308803248224,0.02845205921420123
2656.0,511118.0,6590000,LinUCB_Disjoint_E_0.8,0.2,1529558357.0,0.02,0.2,0.02661806853582816,0.028449276223794194
2660.0,511854.0,6600000,LinUCB_Disjoint_E_0.8,0.2,1529558431.0,0.02,0.2,0.026896083554969523,0.0284469229015687
2662.0,512639.0,6610000,LinUCB_Disjoint_E_0.8,0.2,1529558504.0,0.02,0.2,0.026521669040880824,0.02844401026335264
2664.0,513412.0,6620000,LinUCB_Disjoint_E_0.8,0.2,1529558578.0,0.02,0.2,0.027095815695013754,0.028441973715666334
2666.0,514184.0,6630000,LinUCB_Disjoint_E_0.8,0.2,1529558650.0,0.02,0.2,0.026783521340404275,0.028439472279202873
2670.0,514956.0,6640000,LinUCB_Disjoint_E_0.8,0.2,1529558723.0,0.02,0.2,0.027284974252096923,0.028437733577354938
2671.0,515710.0,6650000,LinUCB_Disjoint_E_0.8,0.2,1529558795.0,0.02,0.2,0.026456041421272454,0.02843475358915026
2674.0,516485.0,6660000,LinUCB_Disjoint_E_0.8,0.2,1529558868.0,0.02,0.2,0.026785629622558742,0.02843227742703812
2677.0,517297.0,6670000,LinUCB_Disjoint_E_0.8,0.2,1529558942.0,0.02,0.2,0.02676572133286136,0.02842977884218936
2684.0,518161.0,6680000,LinUCB_Disjoint_E_0.8,0.2,1529559018.0,0.02,0.2,0.026926599593961646,0.028427528573853653
2685.0,518984.0,6690000,LinUCB_Disjoint_E_0.8,0.2,1529559093.0,0.02,0.2,0.027252307671195734,0.028425771890890145
2690.0,519821.0,6700000,LinUCB_Disjoint_E_0.8,0.2,1529559167.0,0.02,0.2,0.026925836567394293,0.028423533181452198
2692.0,520640.0,6710000,LinUCB_Disjoint_E_0.8,0.2,1529559242.0,0.02,0.2,0.027088848963745873,0.02842154408425744
2692.0,521467.0,6720000,LinUCB_Disjoint_E_0.8,0.2,1529559315.0,0.02,0.2,0.027011312522567915,0.028419445525386028
2695.0,522290.0,6730000,LinUCB_Disjoint_E_0.8,0.2,1529559392.0,0.02,0.2,0.02698869489993146,0.028417319595778732
2701.0,523094.0,6740000,LinUCB_Disjoint_E_0.8,0.2,1529559466.0,0.02,0.2,0.026952656554420362,0.02841514650521292
2705.0,523947.0,6750000,LinUCB_Disjoint_E_0.8,0.2,1529559539.0,0.02,0.2,0.027138819852784872,0.028413255650913148
2707.0,524788.0,6760000,LinUCB_Disjoint_E_0.8,0.2,1529559613.0,0.02,0.2,0.02720384236552216,0.028411466578005775
2714.0,525644.0,6770000,LinUCB_Disjoint_E_0.8,0.2,1529559687.0,0.02,0.2,0.02785603721476831,0.028410646150585948
2719.0,526518.0,6780000,LinUCB_Disjoint_E_0.8,0.2,1529559760.0,0.02,0.2,0.027888917987698113,0.02840987664002115
2722.0,527413.0,6790000,LinUCB_Disjoint_E_0.8,0.2,1529559832.0,0.02,0.2,0.027363571434125343,0.028408335689791547
2727.0,528345.0,6800000,LinUCB_Disjoint_E_0.8,0.2,1529559903.0,0.02,0.2,0.02762933110195482,0.02840719009480933
2729.0,529244.0,6810000,LinUCB_Disjoint_E_0.8,0.2,1529559976.0,0.02,0.2,0.02764584031831056,0.02840607210688497
2737.0,530181.0,6820000,LinUCB_Disjoint_E_0.8,0.2,1529560049.0,0.02,0.2,0.02743004937706674,0.02840464098851281
2738.0,531121.0,6830000,LinUCB_Disjoint_E_0.8,0.2,1529560122.0,0.02,0.2,0.027158809332456207,0.028402816930450978
2739.0,532024.0,6840000,LinUCB_Disjoint_E_0.8,0.2,1529560194.0,0.02,0.2,0.027227274153459075,0.02840109830066014
2746.0,532932.0,6850000,LinUCB_Disjoint_E_0.8,0.2,1529560267.0,0.02,0.2,0.02766569924116462,0.02840002472539088
2749.0,533840.0,6860000,LinUCB_Disjoint_E_0.8,0.2,1529560340.0,0.02,0.2,0.027495799145882432,0.028398706612301337
2751.0,534762.0,6870000,LinUCB_Disjoint_E_0.8,0.2,1529560413.0,0.02,0.2,0.027457703589140074,0.02839733688446565
2757.0,535677.0,6880000,LinUCB_Disjoint_E_0.8,0.2,1529560484.0,0.02,0.2,0.027480454919973033,0.028396004207191825
2758.0,536633.0,6890000,LinUCB_Disjoint_E_0.8,0.2,1529560555.0,0.02,0.2,0.027320830556969385,0.028394443722938985
2761.0,537567.0,6900000,LinUCB_Disjoint_E_0.8,0.2,1529560627.0,0.02,0.2,0.027592742907068948,0.028393281837698774
2767.0,538531.0,6910000,LinUCB_Disjoint_E_0.8,0.2,1529560700.0,0.02,0.2,0.02774634037673494,0.0283923455982476
2770.0,539477.0,6920000,LinUCB_Disjoint_E_0.8,0.2,1529560773.0,0.02,0.2,0.02767095832655868,0.028391303131092
2772.0,540343.0,6930000,LinUCB_Disjoint_E_0.8,0.2,1529560848.0,0.02,0.2,0.027625779338712443,0.028390198479155054
2775.0,541136.0,6940000,LinUCB_Disjoint_E_0.8,0.2,1529560921.0,0.02,0.2,0.027326251763334294,0.02838866541472278
2778.0,541922.0,6950000,LinUCB_Disjoint_E_0.8,0.2,1529560994.0,0.02,0.2,0.027239770767099117,0.02838701232889849
2781.0,542759.0,6960000,LinUCB_Disjoint_E_0.8,0.2,1529561068.0,0.02,0.2,0.027566603329895287,0.02838583358033636
2783.0,543526.0,6970000,LinUCB_Disjoint_E_0.8,0.2,1529561139.0,0.02,0.2,0.027086469493662287,0.028383969356395262
2784.0,544360.0,6980000,LinUCB_Disjoint_E_0.8,0.2,1529561211.0,0.02,0.2,0.027058525423127314,0.02838207043958526
2788.0,545181.0,6990000,LinUCB_Disjoint_E_0.8,0.2,1529561283.0,0.02,0.2,0.027219657276992753,0.02838040747368742
2792.0,545965.0,7000000,LinUCB_Disjoint_E_0.8,0.2,1529561356.0,0.02,0.2,0.027156334861561406,0.02837865879852745
2796.0,546749.0,7010000,LinUCB_Disjoint_E_0.8,0.2,1529561428.0,0.02,0.2,0.027502117480369532,0.028377408382952357
2797.0,547533.0,7020000,LinUCB_Disjoint_E_0.8,0.2,1529561502.0,0.02,0.2,0.027060026631731897,0.028375531770771165
2799.0,548329.0,7030000,LinUCB_Disjoint_E_0.8,0.2,1529561572.0,0.02,0.2,0.027241548816998522,0.02837391870824785
2806.0,549128.0,7040000,LinUCB_Disjoint_E_0.8,0.2,1529561643.0,0.02,0.2,0.027569670178903282,0.02837277630976871
2809.0,549947.0,7050000,LinUCB_Disjoint_E_0.8,0.2,1529561716.0,0.02,0.2,0.0276274191885179,0.0283717190656252
2810.0,550808.0,7060000,LinUCB_Disjoint_E_0.8,0.2,1529561788.0,0.02,0.2,0.027283985812225835,0.02837017836696622
2811.0,551687.0,7070000,LinUCB_Disjoint_E_0.8,0.2,1529561858.0,0.02,0.2,0.02713110169082321,0.028368425783265774
2815.0,552561.0,7080000,LinUCB_Disjoint_E_0.8,0.2,1529561930.0,0.02,0.2,0.027874322399731942,0.02836772789713064
2818.0,553437.0,7090000,LinUCB_Disjoint_E_0.8,0.2,1529562001.0,0.02,0.2,0.027707602351288888,0.02836679683148057
2821.0,554297.0,7100000,LinUCB_Disjoint_E_0.8,0.2,1529562072.0,0.02,0.2,0.02736007636042387,0.02836537891532437
2827.0,555198.0,7110000,LinUCB_Disjoint_E_0.8,0.2,1529562143.0,0.02,0.2,0.028275667294799224,0.028365252738643112
2835.0,556045.0,7120000,LinUCB_Disjoint_E_0.8,0.2,1529562214.0,0.02,0.2,0.027669095738218578,0.028364274990047292
2838.0,556942.0,7130000,LinUCB_Disjoint_E_0.8,0.2,1529562286.0,0.02,0.2,0.02786975899443478,0.028363581419225896
2841.0,557781.0,7140000,LinUCB_Disjoint_E_0.8,0.2,1529562358.0,0.02,0.2,0.027507365074759177,0.028362382236670633
2844.0,558676.0,7150000,LinUCB_Disjoint_E_0.8,0.2,1529562431.0,0.02,0.2,0.027812290074818075,0.028361612877003582
2850.0,559573.0,7160000,LinUCB_Disjoint_E_0.8,0.2,1529562503.0,0.02,0.2,0.028025969380807505,0.028361144101170875
2852.0,560450.0,7170000,LinUCB_Disjoint_E_0.8,0.2,1529562576.0,0.02,0.2,0.027775495776922673,0.028360327297371247
2857.0,561318.0,7180000,LinUCB_Disjoint_E_0.8,0.2,1529562648.0,0.02,0.2,0.028142458439698724,0.028360023858850728
2860.0,562187.0,7190000,LinUCB_Disjoint_E_0.8,0.2,1529562719.0,0.02,0.2,0.027899425237270934,0.02835938324880694
2863.0,563089.0,7200000,LinUCB_Disjoint_E_0.8,0.2,1529562789.0,0.02,0.2,0.02798645575877324,0.028358865293959545
2866.0,564004.0,7210000,LinUCB_Disjoint_E_0.8,0.2,1529562861.0,0.02,0.2,0.027700766987074705,0.02835795253625242
2872.0,564869.0,7220000,LinUCB_Disjoint_E_0.8,0.2,1529562932.0,0.02,0.2,0.02786535941271095,0.028357270274308486
2878.0,565780.0,7230000,LinUCB_Disjoint_E_0.8,0.2,1529563003.0,0.02,0.2,0.02834256159695074,0.02835724993035671
2882.0,566689.0,7240000,LinUCB_Disjoint_E_0.8,0.2,1529563074.0,0.02,0.2,0.028149996251647783,0.028356963668369487
2888.0,567635.0,7250000,LinUCB_Disjoint_E_0.8,0.2,1529563146.0,0.02,0.2,0.028153852812764297,0.028356683515464994
2892.0,568536.0,7260000,LinUCB_Disjoint_E_0.8,0.2,1529563217.0,0.02,0.2,0.028042486684410027,0.028356250737460578
2894.0,569424.0,7270000,LinUCB_Disjoint_E_0.8,0.2,1529563290.0,0.02,0.2,0.027591824007881068,0.02835519925640205
2899.0,570311.0,7280000,LinUCB_Disjoint_E_0.8,0.2,1529563362.0,0.02,0.2,0.027976577524436896,0.02835467917160529
2900.0,571278.0,7290000,LinUCB_Disjoint_E_0.8,0.2,1529563433.0,0.02,0.2,0.027695609609207555,0.028353775098131365
2904.0,572216.0,7300000,LinUCB_Disjoint_E_0.8,0.2,1529563505.0,0.02,0.2,0.027879216959406164,0.02835312501848927
2910.0,573153.0,7310000,LinUCB_Disjoint_E_0.8,0.2,1529563576.0,0.02,0.2,0.028097116452436524,0.02835277480157256
2913.0,574041.0,7320000,LinUCB_Disjoint_E_0.8,0.2,1529563645.0,0.02,0.2,0.027549787358333317,0.02835167782419111
2916.0,574947.0,7330000,LinUCB_Disjoint_E_0.8,0.2,1529563715.0,0.02,0.2,0.027866243724971918,0.028351015567575327
2918.0,575852.0,7340000,LinUCB_Disjoint_E_0.8,0.2,1529563785.0,0.02,0.2,0.027780018103140566,0.028350237641874627
2922.0,576792.0,7350000,LinUCB_Disjoint_E_0.8,0.2,1529563854.0,0.02,0.2,0.027915594625167232,0.028349646290831497
2927.0,577723.0,7360000,LinUCB_Disjoint_E_0.8,0.2,1529563924.0,0.02,0.2,0.02775513559650704,0.028348838531735802
2930.0,578611.0,7370000,LinUCB_Disjoint_E_0.8,0.2,1529563994.0,0.02,0.2,0.027688278903739986,0.02834794225001539
2933.0,579498.0,7380000,LinUCB_Disjoint_E_0.8,0.2,1529564066.0,0.02,0.2,0.02746109630779663,0.028346740561746728
2937.0,580363.0,7390000,LinUCB_Disjoint_E_0.8,0.2,1529564139.0,0.02,0.2,0.02787986648715349,0.02834610879709899
2941.0,581289.0,7400000,LinUCB_Disjoint_E_0.8,0.2,1529564211.0,0.02,0.2,0.027733924463545792,0.028345281520972532
2941.0,582187.0,7410000,LinUCB_Disjoint_E_0.8,0.2,1529564283.0,0.02,0.2,0.028194141233271682,0.028345077552972792
2945.0,583125.0,7420000,LinUCB_Disjoint_E_0.8,0.2,1529564354.0,0.02,0.2,0.027753406144063672,0.02834428015215221
2947.0,584008.0,7430000,LinUCB_Disjoint_E_0.8,0.2,1529564421.0,0.02,0.2,0.028034481777860252,0.028343863196063003
2948.0,584784.0,7440000,LinUCB_Disjoint_E_0.8,0.2,1529564484.0,0.02,0.2,0.027332827486443712,0.02834250427709843
2952.0,585568.0,7450000,LinUCB_Disjoint_E_0.8,0.2,1529564543.0,0.02,0.2,0.027590966324239265,0.028341495501322773
2957.0,586315.0,7460000,LinUCB_Disjoint_E_0.8,0.2,1529564602.0,0.02,0.2,0.027634672759264508,0.02834054801775434
2957.0,587083.0,7470000,LinUCB_Disjoint_E_0.8,0.2,1529564659.0,0.02,0.2,0.02789666157481315,0.02833995379226189
2959.0,587846.0,7480000,LinUCB_Disjoint_E_0.8,0.2,1529564716.0,0.02,0.2,0.027323840085518112,0.028338595351477647
2966.0,588612.0,7490000,LinUCB_Disjoint_E_0.8,0.2,1529564770.0,0.02,0.2,0.027861457611807538,0.02833795831844749
2972.0,589401.0,7500000,LinUCB_Disjoint_E_0.8,0.2,1529564825.0,0.02,0.2,0.027661041441816685,0.028337055762612
2979.0,590117.0,7510000,LinUCB_Disjoint_E_0.8,0.2,1529564881.0,0.02,0.2,0.02720782623675352,0.028335552128090167
2983.0,590877.0,7520000,LinUCB_Disjoint_E_0.8,0.2,1529564937.0,0.02,0.2,0.02747721625988593,0.028334410724010245
2986.0,591669.0,7530000,LinUCB_Disjoint_E_0.8,0.2,1529564994.0,0.02,0.2,0.027429666749777835,0.028333209204788535
2987.0,592462.0,7540000,LinUCB_Disjoint_E_0.8,0.2,1529565050.0,0.02,0.2,0.026943577977536267,0.028331366192550937
2988.0,593262.0,7550000,LinUCB_Disjoint_E_0.8,0.2,1529565107.0,0.02,0.2,0.027527385951074627,0.028330301318058814
2990.0,594006.0,7560000,LinUCB_Disjoint_E_0.8,0.2,1529565164.0,0.02,0.2,0.02722687901749799,0.028328841764751207
2993.0,594723.0,7570000,LinUCB_Disjoint_E_0.8,0.2,1529565221.0,0.02,0.2,0.02725264774916013,0.028327420108191677
2996.0,595517.0,7580000,LinUCB_Disjoint_E_0.8,0.2,1529565280.0,0.02,0.2,0.02738134976967783,0.028326171994288742
2999.0,596329.0,7590000,LinUCB_Disjoint_E_0.8,0.2,1529565340.0,0.02,0.2,0.027450191532183418,0.028325017869832787
3000.0,597164.0,7600000,LinUCB_Disjoint_E_0.8,0.2,1529565402.0,0.02,0.2,0.027488603665437445,0.02832391732482712
3003.0,597922.0,7610000,LinUCB_Disjoint_E_0.8,0.2,1529565464.0,0.02,0.2,0.02769981863085206,0.028323097221418538
3006.0,598755.0,7620000,LinUCB_Disjoint_E_0.8,0.2,1529565528.0,0.02,0.2,0.027535365740866763,0.02832206345307141
3009.0,599591.0,7630000,LinUCB_Disjoint_E_0.8,0.2,1529565592.0,0.02,0.2,0.027517114035596715,0.028321008473493888
3014.0,600449.0,7640000,LinUCB_Disjoint_E_0.8,0.2,1529565656.0,0.02,0.2,0.02742602569266657,0.028319837030063667
3016.0,601243.0,7650000,LinUCB_Disjoint_E_0.8,0.2,1529565722.0,0.02,0.2,0.027548808886832084,0.028318829150137725
3020.0,602096.0,7660000,LinUCB_Disjoint_E_0.8,0.2,1529565790.0,0.02,0.2,0.027224526216294818,0.02831740055622939
3027.0,602887.0,7670000,LinUCB_Disjoint_E_0.8,0.2,1529565858.0,0.02,0.2,0.028275177580613608,0.02831734550671782
3029.0,603706.0,7680000,LinUCB_Disjoint_E_0.8,0.2,1529565928.0,0.02,0.2,0.027697556211551268,0.02831653848940647
3035.0,604515.0,7690000,LinUCB_Disjoint_E_0.8,0.2,1529565998.0,0.02,0.2,0.02789020844868952,0.02831598409403516
3038.0,605395.0,7700000,LinUCB_Disjoint_E_0.8,0.2,1529566067.0,0.02,0.2,0.0282608342881236,0.02831591247091043
3041.0,606261.0,7710000,LinUCB_Disjoint_E_0.8,0.2,1529566139.0,0.02,0.2,0.027856757687490484,0.028315316939414158
3045.0,607099.0,7720000,LinUCB_Disjoint_E_0.8,0.2,1529566210.0,0.02,0.2,0.027458652965137685,0.028314207271053556
3048.0,607936.0,7730000,LinUCB_Disjoint_E_0.8,0.2,1529566283.0,0.02,0.2,0.027571250827354635,0.0283132461372324
3050.0,608823.0,7740000,LinUCB_Disjoint_E_0.8,0.2,1529566358.0,0.02,0.2,0.02810804405478447,0.028312981018263086
3052.0,609689.0,7750000,LinUCB_Disjoint_E_0.8,0.2,1529566433.0,0.02,0.2,0.027494374726885974,0.028311924752080646
3056.0,610559.0,7760000,LinUCB_Disjoint_E_0.8,0.2,1529566507.0,0.02,0.2,0.028469655993122178,0.02831212801398901
3059.0,611461.0,7770000,LinUCB_Disjoint_E_0.8,0.2,1529566582.0,0.02,0.2,0.027417082065483156,0.028310976088701405
3065.0,612332.0,7780000,LinUCB_Disjoint_E_0.8,0.2,1529566656.0,0.02,0.2,0.028171195848396145,0.028310796422582843
3069.0,613256.0,7790000,LinUCB_Disjoint_E_0.8,0.2,1529566731.0,0.02,0.2,0.028111636689753146,0.028310540761821504
3070.0,614175.0,7800000,LinUCB_Disjoint_E_0.8,0.2,1529566806.0,0.02,0.2,0.02780991794725565,0.0283098989377002
3074.0,615107.0,7810000,LinUCB_Disjoint_E_0.8,0.2,1529566884.0,0.02,0.2,0.027753052464041274,0.02830918594605679
