Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
3711.0,605934.0,10900000.0,Regression,0.1,291680
3720.0,606926.0,10910000.0,Regression,0.1,291680
3732.0,607893.0,10920000.0,Regression,0.1,291680
3741.0,608888.0,10930000.0,Regression,0.1,291680
3748.0,609828.0,10940000.0,Regression,0.1,291680
3754.0,610812.0,10950000.0,Regression,0.1,291680
3764.0,611783.0,10960000.0,Regression,0.1,291680
3770.0,612772.0,10970000.0,Regression,0.1,291680
3774.0,613736.0,10980000.0,Regression,0.1,291680
3778.0,614707.0,10990000.0,Regression,0.1,291680
3788.0,615713.0,11000000.0,Regression,0.1,291680
3796.0,616685.0,11010000.0,Regression,0.1,291680
3802.0,617635.0,11020000.0,Regression,0.1,291680
3805.0,618633.0,11030000.0,Regression,0.1,291680
3807.0,619637.0,11040000.0,Regression,0.1,291680
3815.0,620587.0,11050000.0,Regression,0.1,291680
3822.0,621505.0,11060000.0,Regression,0.1,291680
3829.0,622399.0,11070000.0,Regression,0.1,291680
3839.0,623306.0,11080000.0,Regression,0.1,291680
3855.0,624238.0,11090000.0,Regression,0.1,291680
3859.0,625135.0,11100000.0,Regression,0.1,291680
3865.0,626069.0,11110000.0,Regression,0.1,291680
3870.0,627027.0,11120000.0,Regression,0.1,291680
3878.0,627948.0,11130000.0,Regression,0.1,291680
3893.0,628882.0,11140000.0,Regression,0.1,291680
3899.0,629834.0,11150000.0,Regression,0.1,291680
3907.0,630740.0,11160000.0,Regression,0.1,291680
3917.0,631644.0,11170000.0,Regression,0.1,291680
3922.0,632511.0,11180000.0,Regression,0.1,291680
3930.0,633353.0,11190000.0,Regression,0.1,291680
3936.0,634292.0,11200000.0,Regression,0.1,291680
3940.0,635167.0,11210000.0,Regression,0.1,291680
3949.0,636035.0,11220000.0,Regression,0.1,291680
3951.0,636924.0,11230000.0,Regression,0.1,291680
3957.0,637828.0,11240000.0,Regression,0.1,291680
3962.0,638628.0,11250000.0,Regression,0.1,291680
3966.0,639492.0,11260000.0,Regression,0.1,291680
3968.0,640322.0,11270000.0,Regression,0.1,291680
3978.0,641297.0,11280000.0,Regression,0.1,291680
3983.0,642169.0,11290000.0,Regression,0.1,291680
3993.0,643076.0,11300000.0,Regression,0.1,291680
3999.0,644011.0,11310000.0,Regression,0.1,291680
4005.0,644979.0,11320000.0,Regression,0.1,291680
4013.0,646046.0,11330000.0,Regression,0.1,291680
4019.0,647123.0,11340000.0,Regression,0.1,291680
4031.0,648203.0,11350000.0,Regression,0.1,291680
4037.0,649242.0,11360000.0,Regression,0.1,291680
4047.0,650318.0,11370000.0,Regression,0.1,291680
4060.0,651362.0,11380000.0,Regression,0.1,291680
4065.0,652467.0,11390000.0,Regression,0.1,291680
4075.0,653537.0,11400000.0,Regression,0.1,291680
4078.0,654566.0,11410000.0,Regression,0.1,291680
4086.0,655677.0,11420000.0,Regression,0.1,291680
4092.0,656707.0,11430000.0,Regression,0.1,291680
4098.0,657742.0,11440000.0,Regression,0.1,291680
4103.0,658725.0,11450000.0,Regression,0.1,291680
4114.0,659762.0,11460000.0,Regression,0.1,291680
4121.0,660806.0,11470000.0,Regression,0.1,291680
4126.0,661867.0,11480000.0,Regression,0.1,291680
4134.0,662939.0,11490000.0,Regression,0.1,291680
4139.0,663952.0,11500000.0,Regression,0.1,291680
4146.0,665040.0,11510000.0,Regression,0.1,291680
4155.0,666122.0,11520000.0,Regression,0.1,291680
4161.0,667125.0,11530000.0,Regression,0.1,291680
4169.0,668183.0,11540000.0,Regression,0.1,291680
4176.0,669206.0,11550000.0,Regression,0.1,291680
4181.0,670222.0,11560000.0,Regression,0.1,291680
4186.0,671244.0,11570000.0,Regression,0.1,291680
4191.0,672312.0,11580000.0,Regression,0.1,291680
4199.0,673354.0,11590000.0,Regression,0.1,291680
4205.0,674411.0,11600000.0,Regression,0.1,291680
4211.0,675411.0,11610000.0,Regression,0.1,291680
4214.0,676430.0,11620000.0,Regression,0.1,291680
4219.0,677451.0,11630000.0,Regression,0.1,291680
4228.0,678486.0,11640000.0,Regression,0.1,291680
4231.0,679544.0,11650000.0,Regression,0.1,291680
4244.0,680568.0,11660000.0,Regression,0.1,291680
4250.0,681621.0,11670000.0,Regression,0.1,291680
4259.0,682717.0,11680000.0,Regression,0.1,291680
4265.0,683737.0,11690000.0,Regression,0.1,291680
4271.0,684794.0,11700000.0,Regression,0.1,291680
4279.0,685805.0,11710000.0,Regression,0.1,291680
4286.0,686840.0,11720000.0,Regression,0.1,291680
4291.0,687895.0,11730000.0,Regression,0.1,291680
4299.0,688934.0,11740000.0,Regression,0.1,291680
4310.0,689999.0,11750000.0,Regression,0.1,291680
4316.0,691038.0,11760000.0,Regression,0.1,291680
4326.0,692106.0,11770000.0,Regression,0.1,291680
4333.0,693197.0,11780000.0,Regression,0.1,291680
4340.0,694321.0,11790000.0,Regression,0.1,291680
4349.0,695471.0,11800000.0,Regression,0.1,291680
4362.0,696573.0,11810000.0,Regression,0.1,291680
4371.0,697677.0,11820000.0,Regression,0.1,291680
4376.0,698694.0,11830000.0,Regression,0.1,291680
4383.0,699786.0,11840000.0,Regression,0.1,291680
4390.0,700880.0,11850000.0,Regression,0.1,291680
4397.0,701929.0,11860000.0,Regression,0.1,291680
4408.0,702996.0,11870000.0,Regression,0.1,291680
4416.0,704036.0,11880000.0,Regression,0.1,291680
4423.0,705147.0,11890000.0,Regression,0.1,291680
4435.0,706294.0,11900000.0,Regression,0.1,291680
4444.0,707381.0,11910000.0,Regression,0.1,291680
4452.0,708436.0,11920000.0,Regression,0.1,291680
4458.0,709480.0,11930000.0,Regression,0.1,291680
4465.0,710498.0,11940000.0,Regression,0.1,291680
4474.0,711518.0,11950000.0,Regression,0.1,291680
4476.0,712450.0,11960000.0,Regression,0.1,291680
4481.0,713323.0,11970000.0,Regression,0.1,291680
4489.0,714378.0,11980000.0,Regression,0.1,291680
4496.0,715294.0,11990000.0,Regression,0.1,291680
4505.0,716292.0,12000000.0,Regression,0.1,291680
4512.0,717231.0,12010000.0,Regression,0.1,291680
4517.0,718067.0,12020000.0,Regression,0.1,291680
4527.0,718929.0,12030000.0,Regression,0.1,291680
4528.0,719807.0,12040000.0,Regression,0.1,291680
4536.0,720648.0,12050000.0,Regression,0.1,291680
4542.0,721432.0,12060000.0,Regression,0.1,291680
4544.0,722170.0,12070000.0,Regression,0.1,291680
4549.0,722808.0,12080000.0,Regression,0.1,291680
4555.0,723492.0,12090000.0,Regression,0.1,291680
4560.0,724175.0,12100000.0,Regression,0.1,291680
4566.0,724899.0,12110000.0,Regression,0.1,291680
4571.0,725624.0,12120000.0,Regression,0.1,291680
4577.0,726403.0,12130000.0,Regression,0.1,291680
4582.0,727152.0,12140000.0,Regression,0.1,291680
4588.0,727940.0,12150000.0,Regression,0.1,291680
4596.0,728718.0,12160000.0,Regression,0.1,291680
4607.0,729468.0,12170000.0,Regression,0.1,291680
4619.0,730358.0,12180000.0,Regression,0.1,291680
4628.0,731290.0,12190000.0,Regression,0.1,291680
4632.0,732203.0,12200000.0,Regression,0.1,291680
4635.0,733021.0,12210000.0,Regression,0.1,291680
4637.0,733880.0,12220000.0,Regression,0.1,291680
4639.0,734663.0,12230000.0,Regression,0.1,291680
4642.0,735443.0,12240000.0,Regression,0.1,291680
4647.0,736220.0,12250000.0,Regression,0.1,291680
4655.0,737097.0,12260000.0,Regression,0.1,291680
4660.0,737859.0,12270000.0,Regression,0.1,291680
4665.0,738540.0,12280000.0,Regression,0.1,291680
4670.0,739261.0,12290000.0,Regression,0.1,291680
4675.0,740046.0,12300000.0,Regression,0.1,291680
4681.0,740765.0,12310000.0,Regression,0.1,291680
4685.0,741501.0,12320000.0,Regression,0.1,291680
4691.0,742266.0,12330000.0,Regression,0.1,291680
4695.0,743069.0,12340000.0,Regression,0.1,291680
4698.0,743810.0,12350000.0,Regression,0.1,291680
4700.0,744582.0,12360000.0,Regression,0.1,291680
4703.0,745370.0,12370000.0,Regression,0.1,291680
4707.0,746197.0,12380000.0,Regression,0.1,291680
4716.0,747013.0,12390000.0,Regression,0.1,291680
4719.0,747818.0,12400000.0,Regression,0.1,291680
4724.0,748631.0,12410000.0,Regression,0.1,291680
4729.0,749455.0,12420000.0,Regression,0.1,291680
4737.0,750283.0,12430000.0,Regression,0.1,291680
4746.0,751097.0,12440000.0,Regression,0.1,291680
4749.0,751929.0,12450000.0,Regression,0.1,291680
4757.0,752721.0,12460000.0,Regression,0.1,291680
4765.0,753515.0,12470000.0,Regression,0.1,291680
4770.0,754315.0,12480000.0,Regression,0.1,291680
4774.0,755140.0,12490000.0,Regression,0.1,291680
4777.0,755951.0,12500000.0,Regression,0.1,291680
4787.0,756776.0,12510000.0,Regression,0.1,291680
4794.0,757586.0,12520000.0,Regression,0.1,291680
4800.0,758428.0,12530000.0,Regression,0.1,291680
4807.0,759280.0,12540000.0,Regression,0.1,291680
4819.0,760152.0,12550000.0,Regression,0.1,291680
4826.0,761118.0,12560000.0,Regression,0.1,291680
4841.0,762000.0,12570000.0,Regression,0.1,291680
4845.0,762844.0,12580000.0,Regression,0.1,291680
4854.0,763691.0,12590000.0,Regression,0.1,291680
4859.0,764523.0,12600000.0,Regression,0.1,291680
4866.0,765346.0,12610000.0,Regression,0.1,291680
4875.0,766189.0,12620000.0,Regression,0.1,291680
4883.0,767037.0,12630000.0,Regression,0.1,291680
4896.0,767932.0,12640000.0,Regression,0.1,291680
4906.0,768762.0,12650000.0,Regression,0.1,291680
4917.0,769640.0,12660000.0,Regression,0.1,291680
4925.0,770514.0,12670000.0,Regression,0.1,291680
4932.0,771345.0,12680000.0,Regression,0.1,291680
4938.0,772159.0,12690000.0,Regression,0.1,291680
4941.0,772999.0,12700000.0,Regression,0.1,291680
4949.0,773887.0,12710000.0,Regression,0.1,291680
4957.0,774714.0,12720000.0,Regression,0.1,291680
4964.0,775530.0,12730000.0,Regression,0.1,291680
4976.0,776325.0,12740000.0,Regression,0.1,291680
4981.0,777151.0,12750000.0,Regression,0.1,291680
4993.0,778042.0,12760000.0,Regression,0.1,291680
5005.0,778879.0,12770000.0,Regression,0.1,291680
5014.0,779730.0,12780000.0,Regression,0.1,291680
5020.0,780596.0,12790000.0,Regression,0.1,291680
5025.0,781490.0,12800000.0,Regression,0.1,291680
5033.0,782358.0,12810000.0,Regression,0.1,291680
5038.0,783150.0,12820000.0,Regression,0.1,291680
5042.0,783885.0,12830000.0,Regression,0.1,291680
5052.0,784656.0,12840000.0,Regression,0.1,291680
5058.0,785416.0,12850000.0,Regression,0.1,291680
5063.0,786185.0,12860000.0,Regression,0.1,291680
5071.0,786970.0,12870000.0,Regression,0.1,291680
5080.0,787805.0,12880000.0,Regression,0.1,291680
5085.0,788597.0,12890000.0,Regression,0.1,291680
5091.0,789444.0,12900000.0,Regression,0.1,291680
5098.0,790320.0,12910000.0,Regression,0.1,291680
5104.0,791181.0,12920000.0,Regression,0.1,291680
5109.0,792061.0,12930000.0,Regression,0.1,291680
5116.0,792935.0,12940000.0,Regression,0.1,291680
5126.0,793715.0,12950000.0,Regression,0.1,291680
5135.0,794506.0,12960000.0,Regression,0.1,291680
5142.0,795333.0,12970000.0,Regression,0.1,291680
5150.0,796189.0,12980000.0,Regression,0.1,291680
5157.0,797027.0,12990000.0,Regression,0.1,291680
5164.0,797832.0,13000000.0,Regression,0.1,291680
5171.0,798593.0,13010000.0,Regression,0.1,291680
5177.0,799307.0,13020000.0,Regression,0.1,291680
5184.0,800039.0,13030000.0,Regression,0.1,291680
5192.0,800742.0,13040000.0,Regression,0.1,291680
5197.0,801455.0,13050000.0,Regression,0.1,291680
5204.0,802221.0,13060000.0,Regression,0.1,291680
5206.0,802958.0,13070000.0,Regression,0.1,291680
5214.0,803638.0,13080000.0,Regression,0.1,291680
5216.0,804328.0,13090000.0,Regression,0.1,291680
5223.0,805051.0,13100000.0,Regression,0.1,291680
5230.0,805721.0,13110000.0,Regression,0.1,291680
5231.0,806350.0,13120000.0,Regression,0.1,291680
5239.0,807029.0,13130000.0,Regression,0.1,291680
5245.0,807706.0,13140000.0,Regression,0.1,291680
5248.0,808418.0,13150000.0,Regression,0.1,291680
5255.0,809050.0,13160000.0,Regression,0.1,291680
5265.0,809744.0,13170000.0,Regression,0.1,291680
5271.0,810378.0,13180000.0,Regression,0.1,291680
5276.0,811007.0,13190000.0,Regression,0.1,291680
5283.0,811711.0,13200000.0,Regression,0.1,291680
5290.0,812417.0,13210000.0,Regression,0.1,291680
5299.0,813171.0,13220000.0,Regression,0.1,291680
5304.0,813875.0,13230000.0,Regression,0.1,291680
5313.0,814616.0,13240000.0,Regression,0.1,291680
5322.0,815416.0,13250000.0,Regression,0.1,291680
5327.0,816254.0,13260000.0,Regression,0.1,291680
5334.0,817158.0,13270000.0,Regression,0.1,291680
5343.0,818039.0,13280000.0,Regression,0.1,291680
5350.0,819016.0,13290000.0,Regression,0.1,291680
5357.0,820088.0,13300000.0,Regression,0.1,291680
5365.0,821215.0,13310000.0,Regression,0.1,291680
5371.0,822262.0,13320000.0,Regression,0.1,291680
5377.0,823243.0,13330000.0,Regression,0.1,291680
5385.0,824322.0,13340000.0,Regression,0.1,291680
5396.0,825366.0,13350000.0,Regression,0.1,291680
5408.0,826433.0,13360000.0,Regression,0.1,291680
5411.0,827439.0,13370000.0,Regression,0.1,291680
5426.0,828508.0,13380000.0,Regression,0.1,291680
5431.0,829529.0,13390000.0,Regression,0.1,291680
5441.0,830571.0,13400000.0,Regression,0.1,291680
5450.0,831609.0,13410000.0,Regression,0.1,291680
5464.0,832689.0,13420000.0,Regression,0.1,291680
5475.0,833790.0,13430000.0,Regression,0.1,291680
5485.0,834838.0,13440000.0,Regression,0.1,291680
5497.0,835830.0,13450000.0,Regression,0.1,291680
5509.0,836858.0,13460000.0,Regression,0.1,291680
5519.0,837856.0,13470000.0,Regression,0.1,291680
5533.0,838859.0,13480000.0,Regression,0.1,291680
5542.0,839896.0,13490000.0,Regression,0.1,291680
5555.0,840881.0,13500000.0,Regression,0.1,291680
5564.0,841940.0,13510000.0,Regression,0.1,291680
5571.0,843025.0,13520000.0,Regression,0.1,291680
5577.0,844073.0,13530000.0,Regression,0.1,291680
5584.0,845168.0,13540000.0,Regression,0.1,291680
5598.0,846246.0,13550000.0,Regression,0.1,291680
5610.0,847248.0,13560000.0,Regression,0.1,291680
5616.0,848299.0,13570000.0,Regression,0.1,291680
5624.0,849434.0,13580000.0,Regression,0.1,291680
5634.0,850534.0,13590000.0,Regression,0.1,291680
5643.0,851540.0,13600000.0,Regression,0.1,291680
5655.0,852651.0,13610000.0,Regression,0.1,291680
5661.0,853728.0,13620000.0,Regression,0.1,291680
5677.0,854848.0,13630000.0,Regression,0.1,291680
5680.0,855837.0,13640000.0,Regression,0.1,291680
5692.0,856887.0,13650000.0,Regression,0.1,291680
5706.0,857925.0,13660000.0,Regression,0.1,291680
5718.0,858991.0,13670000.0,Regression,0.1,291680
5726.0,859972.0,13680000.0,Regression,0.1,291680
5737.0,860997.0,13690000.0,Regression,0.1,291680
5746.0,862077.0,13700000.0,Regression,0.1,291680
5754.0,863114.0,13710000.0,Regression,0.1,291680
5765.0,864089.0,13720000.0,Regression,0.1,291680
5771.0,865145.0,13730000.0,Regression,0.1,291680
5789.0,866177.0,13740000.0,Regression,0.1,291680
5796.0,867200.0,13750000.0,Regression,0.1,291680
5805.0,868237.0,13760000.0,Regression,0.1,291680
5815.0,869287.0,13770000.0,Regression,0.1,291680
5825.0,870396.0,13780000.0,Regression,0.1,291680
5835.0,871502.0,13790000.0,Regression,0.1,291680
5843.0,872587.0,13800000.0,Regression,0.1,291680
5851.0,873659.0,13810000.0,Regression,0.1,291680
5855.0,874745.0,13820000.0,Regression,0.1,291680
5864.0,875833.0,13830000.0,Regression,0.1,291680
5877.0,876936.0,13840000.0,Regression,0.1,291680
5890.0,878092.0,13850000.0,Regression,0.1,291680
5902.0,879177.0,13860000.0,Regression,0.1,291680
5915.0,880299.0,13870000.0,Regression,0.1,291680
5922.0,881447.0,13880000.0,Regression,0.1,291680
5930.0,882604.0,13890000.0,Regression,0.1,291680
5939.0,883792.0,13900000.0,Regression,0.1,291680
5953.0,884940.0,13910000.0,Regression,0.1,291680
5965.0,886105.0,13920000.0,Regression,0.1,291680
5976.0,887250.0,13930000.0,Regression,0.1,291680
5987.0,888459.0,13940000.0,Regression,0.1,291680
5992.0,889653.0,13950000.0,Regression,0.1,291680
6003.0,890833.0,13960000.0,Regression,0.1,291680
6012.0,891955.0,13970000.0,Regression,0.1,291680
6017.0,893038.0,13980000.0,Regression,0.1,291680
6026.0,894140.0,13990000.0,Regression,0.1,291680
6035.0,895332.0,14000000.0,Regression,0.1,291680
6050.0,896467.0,14010000.0,Regression,0.1,291680
6057.0,897630.0,14020000.0,Regression,0.1,291680
6067.0,898769.0,14030000.0,Regression,0.1,291680
6074.0,899898.0,14040000.0,Regression,0.1,291680
6084.0,900995.0,14050000.0,Regression,0.1,291680
6089.0,902069.0,14060000.0,Regression,0.1,291680
6096.0,903195.0,14070000.0,Regression,0.1,291680
6110.0,904357.0,14080000.0,Regression,0.1,291680
6118.0,905508.0,14090000.0,Regression,0.1,291680
6130.0,906668.0,14100000.0,Regression,0.1,291680
6135.0,907836.0,14110000.0,Regression,0.1,291680
6145.0,908974.0,14120000.0,Regression,0.1,291680
6155.0,910151.0,14130000.0,Regression,0.1,291680
6163.0,911294.0,14140000.0,Regression,0.1,291680
6173.0,912427.0,14150000.0,Regression,0.1,291680
6183.0,913627.0,14160000.0,Regression,0.1,291680
6189.0,914777.0,14170000.0,Regression,0.1,291680
6202.0,915893.0,14180000.0,Regression,0.1,291680
6215.0,916998.0,14190000.0,Regression,0.1,291680
6223.0,918133.0,14200000.0,Regression,0.1,291680
6228.0,919231.0,14210000.0,Regression,0.1,291680
6236.0,920364.0,14220000.0,Regression,0.1,291680
6242.0,921515.0,14230000.0,Regression,0.1,291680
6254.0,922686.0,14240000.0,Regression,0.1,291680
6264.0,923784.0,14250000.0,Regression,0.1,291680
6270.0,924914.0,14260000.0,Regression,0.1,291680
6280.0,926072.0,14270000.0,Regression,0.1,291680
6285.0,927268.0,14280000.0,Regression,0.1,291680
6295.0,928412.0,14290000.0,Regression,0.1,291680
6312.0,929550.0,14300000.0,Regression,0.1,291680
6320.0,930665.0,14310000.0,Regression,0.1,291680
6329.0,931878.0,14320000.0,Regression,0.1,291680
6341.0,933072.0,14330000.0,Regression,0.1,291680
6348.0,934212.0,14340000.0,Regression,0.1,291680
6362.0,935351.0,14350000.0,Regression,0.1,291680
6370.0,936527.0,14360000.0,Regression,0.1,291680
6377.0,937717.0,14370000.0,Regression,0.1,291680
6385.0,938887.0,14380000.0,Regression,0.1,291680
6394.0,940047.0,14390000.0,Regression,0.1,291680
