Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
1278.0,253873.0,10090000.0,Regression,0.049999999999999996,145840
1279.0,254247.0,10100000.0,Regression,0.049999999999999996,145840
1283.0,254626.0,10110000.0,Regression,0.049999999999999996,145840
1285.0,255003.0,10120000.0,Regression,0.049999999999999996,145840
1290.0,255371.0,10130000.0,Regression,0.049999999999999996,145840
1291.0,255735.0,10140000.0,Regression,0.049999999999999996,145840
1294.0,256095.0,10150000.0,Regression,0.049999999999999996,145840
1297.0,256449.0,10160000.0,Regression,0.049999999999999996,145840
1300.0,256829.0,10170000.0,Regression,0.049999999999999996,145840
1303.0,257195.0,10180000.0,Regression,0.049999999999999996,145840
1308.0,257567.0,10190000.0,Regression,0.049999999999999996,145840
1309.0,257949.0,10200000.0,Regression,0.049999999999999996,145840
1310.0,258302.0,10210000.0,Regression,0.049999999999999996,145840
1312.0,258684.0,10220000.0,Regression,0.049999999999999996,145840
1313.0,259064.0,10230000.0,Regression,0.049999999999999996,145840
1316.0,259406.0,10240000.0,Regression,0.049999999999999996,145840
1318.0,259756.0,10250000.0,Regression,0.049999999999999996,145840
1325.0,260129.0,10260000.0,Regression,0.049999999999999996,145840
1331.0,260494.0,10270000.0,Regression,0.049999999999999996,145840
1336.0,260877.0,10280000.0,Regression,0.049999999999999996,145840
1339.0,261222.0,10290000.0,Regression,0.049999999999999996,145840
1343.0,261552.0,10300000.0,Regression,0.049999999999999996,145840
1346.0,261922.0,10310000.0,Regression,0.049999999999999996,145840
1350.0,262267.0,10320000.0,Regression,0.049999999999999996,145840
1352.0,262619.0,10330000.0,Regression,0.049999999999999996,145840
1354.0,262998.0,10340000.0,Regression,0.049999999999999996,145840
1360.0,263390.0,10350000.0,Regression,0.049999999999999996,145840
1362.0,263772.0,10360000.0,Regression,0.049999999999999996,145840
1365.0,264160.0,10370000.0,Regression,0.049999999999999996,145840
1368.0,264503.0,10380000.0,Regression,0.049999999999999996,145840
1369.0,264867.0,10390000.0,Regression,0.049999999999999996,145840
1373.0,265212.0,10400000.0,Regression,0.049999999999999996,145840
1377.0,265579.0,10410000.0,Regression,0.049999999999999996,145840
1378.0,265977.0,10420000.0,Regression,0.049999999999999996,145840
1380.0,266375.0,10430000.0,Regression,0.049999999999999996,145840
1383.0,266754.0,10440000.0,Regression,0.049999999999999996,145840
1386.0,267157.0,10450000.0,Regression,0.049999999999999996,145840
1387.0,267574.0,10460000.0,Regression,0.049999999999999996,145840
1390.0,268022.0,10470000.0,Regression,0.049999999999999996,145840
1398.0,268426.0,10480000.0,Regression,0.049999999999999996,145840
1400.0,268826.0,10490000.0,Regression,0.049999999999999996,145840
1407.0,269283.0,10500000.0,Regression,0.049999999999999996,145840
1408.0,269680.0,10510000.0,Regression,0.049999999999999996,145840
1410.0,270100.0,10520000.0,Regression,0.049999999999999996,145840
1415.0,270514.0,10530000.0,Regression,0.049999999999999996,145840
1419.0,270937.0,10540000.0,Regression,0.049999999999999996,145840
1419.0,271363.0,10550000.0,Regression,0.049999999999999996,145840
1423.0,271756.0,10560000.0,Regression,0.049999999999999996,145840
1428.0,272170.0,10570000.0,Regression,0.049999999999999996,145840
1434.0,272610.0,10580000.0,Regression,0.049999999999999996,145840
1439.0,273057.0,10590000.0,Regression,0.049999999999999996,145840
1441.0,273478.0,10600000.0,Regression,0.049999999999999996,145840
1449.0,273895.0,10610000.0,Regression,0.049999999999999996,145840
1450.0,274321.0,10620000.0,Regression,0.049999999999999996,145840
1452.0,274768.0,10630000.0,Regression,0.049999999999999996,145840
1460.0,275211.0,10640000.0,Regression,0.049999999999999996,145840
1462.0,275617.0,10650000.0,Regression,0.049999999999999996,145840
1467.0,276037.0,10660000.0,Regression,0.049999999999999996,145840
1473.0,276487.0,10670000.0,Regression,0.049999999999999996,145840
1478.0,276925.0,10680000.0,Regression,0.049999999999999996,145840
1482.0,277298.0,10690000.0,Regression,0.049999999999999996,145840
1485.0,277719.0,10700000.0,Regression,0.049999999999999996,145840
1488.0,278157.0,10710000.0,Regression,0.049999999999999996,145840
1493.0,278562.0,10720000.0,Regression,0.049999999999999996,145840
1496.0,278983.0,10730000.0,Regression,0.049999999999999996,145840
1504.0,279411.0,10740000.0,Regression,0.049999999999999996,145840
1508.0,279822.0,10750000.0,Regression,0.049999999999999996,145840
1512.0,280209.0,10760000.0,Regression,0.049999999999999996,145840
1514.0,280629.0,10770000.0,Regression,0.049999999999999996,145840
1517.0,281069.0,10780000.0,Regression,0.049999999999999996,145840
1521.0,281500.0,10790000.0,Regression,0.049999999999999996,145840
1522.0,281929.0,10800000.0,Regression,0.049999999999999996,145840
1528.0,282420.0,10810000.0,Regression,0.049999999999999996,145840
1532.0,282837.0,10820000.0,Regression,0.049999999999999996,145840
1537.0,283290.0,10830000.0,Regression,0.049999999999999996,145840
1540.0,283716.0,10840000.0,Regression,0.049999999999999996,145840
1540.0,284129.0,10850000.0,Regression,0.049999999999999996,145840
1544.0,284590.0,10860000.0,Regression,0.049999999999999996,145840
1548.0,285025.0,10870000.0,Regression,0.049999999999999996,145840
1551.0,285463.0,10880000.0,Regression,0.049999999999999996,145840
1554.0,285862.0,10890000.0,Regression,0.049999999999999996,145840
1557.0,286289.0,10900000.0,Regression,0.049999999999999996,145840
1559.0,286716.0,10910000.0,Regression,0.049999999999999996,145840
1564.0,287159.0,10920000.0,Regression,0.049999999999999996,145840
1567.0,287573.0,10930000.0,Regression,0.049999999999999996,145840
1571.0,288009.0,10940000.0,Regression,0.049999999999999996,145840
1574.0,288440.0,10950000.0,Regression,0.049999999999999996,145840
1580.0,288882.0,10960000.0,Regression,0.049999999999999996,145840
1581.0,289300.0,10970000.0,Regression,0.049999999999999996,145840
1583.0,289756.0,10980000.0,Regression,0.049999999999999996,145840
1584.0,290161.0,10990000.0,Regression,0.049999999999999996,145840
1589.0,290650.0,11000000.0,Regression,0.049999999999999996,145840
1592.0,291082.0,11010000.0,Regression,0.049999999999999996,145840
1597.0,291534.0,11020000.0,Regression,0.049999999999999996,145840
1598.0,291978.0,11030000.0,Regression,0.049999999999999996,145840
1599.0,292433.0,11040000.0,Regression,0.049999999999999996,145840
1601.0,292857.0,11050000.0,Regression,0.049999999999999996,145840
1605.0,293271.0,11060000.0,Regression,0.049999999999999996,145840
1609.0,293644.0,11070000.0,Regression,0.049999999999999996,145840
1611.0,294026.0,11080000.0,Regression,0.049999999999999996,145840
1621.0,294440.0,11090000.0,Regression,0.049999999999999996,145840
1624.0,294840.0,11100000.0,Regression,0.049999999999999996,145840
1629.0,295229.0,11110000.0,Regression,0.049999999999999996,145840
1631.0,295596.0,11120000.0,Regression,0.049999999999999996,145840
1637.0,296026.0,11130000.0,Regression,0.049999999999999996,145840
1646.0,296474.0,11140000.0,Regression,0.049999999999999996,145840
1649.0,296901.0,11150000.0,Regression,0.049999999999999996,145840
1655.0,297299.0,11160000.0,Regression,0.049999999999999996,145840
1658.0,297700.0,11170000.0,Regression,0.049999999999999996,145840
1662.0,298088.0,11180000.0,Regression,0.049999999999999996,145840
1667.0,298502.0,11190000.0,Regression,0.049999999999999996,145840
1672.0,298930.0,11200000.0,Regression,0.049999999999999996,145840
1675.0,299321.0,11210000.0,Regression,0.049999999999999996,145840
1677.0,299712.0,11220000.0,Regression,0.049999999999999996,145840
1678.0,300125.0,11230000.0,Regression,0.049999999999999996,145840
1682.0,300582.0,11240000.0,Regression,0.049999999999999996,145840
1685.0,300959.0,11250000.0,Regression,0.049999999999999996,145840
1687.0,301389.0,11260000.0,Regression,0.049999999999999996,145840
1688.0,301763.0,11270000.0,Regression,0.049999999999999996,145840
1692.0,302181.0,11280000.0,Regression,0.049999999999999996,145840
1695.0,302587.0,11290000.0,Regression,0.049999999999999996,145840
1699.0,302990.0,11300000.0,Regression,0.049999999999999996,145840
1701.0,303419.0,11310000.0,Regression,0.049999999999999996,145840
1703.0,303865.0,11320000.0,Regression,0.049999999999999996,145840
1707.0,304313.0,11330000.0,Regression,0.049999999999999996,145840
1709.0,304756.0,11340000.0,Regression,0.049999999999999996,145840
1718.0,305209.0,11350000.0,Regression,0.049999999999999996,145840
1719.0,305647.0,11360000.0,Regression,0.049999999999999996,145840
1723.0,306104.0,11370000.0,Regression,0.049999999999999996,145840
1729.0,306568.0,11380000.0,Regression,0.049999999999999996,145840
1733.0,307017.0,11390000.0,Regression,0.049999999999999996,145840
1737.0,307493.0,11400000.0,Regression,0.049999999999999996,145840
1738.0,307924.0,11410000.0,Regression,0.049999999999999996,145840
1741.0,308384.0,11420000.0,Regression,0.049999999999999996,145840
1743.0,308806.0,11430000.0,Regression,0.049999999999999996,145840
1744.0,309263.0,11440000.0,Regression,0.049999999999999996,145840
1747.0,309647.0,11450000.0,Regression,0.049999999999999996,145840
1753.0,310089.0,11460000.0,Regression,0.049999999999999996,145840
1758.0,310512.0,11470000.0,Regression,0.049999999999999996,145840
1762.0,310966.0,11480000.0,Regression,0.049999999999999996,145840
1766.0,311408.0,11490000.0,Regression,0.049999999999999996,145840
1769.0,311810.0,11500000.0,Regression,0.049999999999999996,145840
1774.0,312297.0,11510000.0,Regression,0.049999999999999996,145840
1781.0,312772.0,11520000.0,Regression,0.049999999999999996,145840
1784.0,313186.0,11530000.0,Regression,0.049999999999999996,145840
1790.0,313657.0,11540000.0,Regression,0.049999999999999996,145840
1795.0,314106.0,11550000.0,Regression,0.049999999999999996,145840
1795.0,314541.0,11560000.0,Regression,0.049999999999999996,145840
1798.0,314980.0,11570000.0,Regression,0.049999999999999996,145840
1799.0,315396.0,11580000.0,Regression,0.049999999999999996,145840
1800.0,315854.0,11590000.0,Regression,0.049999999999999996,145840
1805.0,316334.0,11600000.0,Regression,0.049999999999999996,145840
1809.0,316758.0,11610000.0,Regression,0.049999999999999996,145840
1811.0,317199.0,11620000.0,Regression,0.049999999999999996,145840
1816.0,317667.0,11630000.0,Regression,0.049999999999999996,145840
1821.0,318113.0,11640000.0,Regression,0.049999999999999996,145840
1823.0,318560.0,11650000.0,Regression,0.049999999999999996,145840
1832.0,319009.0,11660000.0,Regression,0.049999999999999996,145840
1840.0,319475.0,11670000.0,Regression,0.049999999999999996,145840
1846.0,319985.0,11680000.0,Regression,0.049999999999999996,145840
1852.0,320414.0,11690000.0,Regression,0.049999999999999996,145840
1855.0,320858.0,11700000.0,Regression,0.049999999999999996,145840
1857.0,321275.0,11710000.0,Regression,0.049999999999999996,145840
1860.0,321717.0,11720000.0,Regression,0.049999999999999996,145840
1864.0,322171.0,11730000.0,Regression,0.049999999999999996,145840
1868.0,322615.0,11740000.0,Regression,0.049999999999999996,145840
1871.0,323056.0,11750000.0,Regression,0.049999999999999996,145840
1874.0,323515.0,11760000.0,Regression,0.049999999999999996,145840
1880.0,324007.0,11770000.0,Regression,0.049999999999999996,145840
1885.0,324505.0,11780000.0,Regression,0.049999999999999996,145840
1888.0,325050.0,11790000.0,Regression,0.049999999999999996,145840
1893.0,325535.0,11800000.0,Regression,0.049999999999999996,145840
1899.0,325982.0,11810000.0,Regression,0.049999999999999996,145840
1902.0,326474.0,11820000.0,Regression,0.049999999999999996,145840
1907.0,326951.0,11830000.0,Regression,0.049999999999999996,145840
1909.0,327454.0,11840000.0,Regression,0.049999999999999996,145840
1912.0,327951.0,11850000.0,Regression,0.049999999999999996,145840
1914.0,328436.0,11860000.0,Regression,0.049999999999999996,145840
1920.0,328931.0,11870000.0,Regression,0.049999999999999996,145840
1926.0,329389.0,11880000.0,Regression,0.049999999999999996,145840
1931.0,329907.0,11890000.0,Regression,0.049999999999999996,145840
1938.0,330425.0,11900000.0,Regression,0.049999999999999996,145840
1946.0,330996.0,11910000.0,Regression,0.049999999999999996,145840
1952.0,331500.0,11920000.0,Regression,0.049999999999999996,145840
1956.0,331993.0,11930000.0,Regression,0.049999999999999996,145840
1961.0,332464.0,11940000.0,Regression,0.049999999999999996,145840
1967.0,332944.0,11950000.0,Regression,0.049999999999999996,145840
1967.0,333372.0,11960000.0,Regression,0.049999999999999996,145840
1969.0,333772.0,11970000.0,Regression,0.049999999999999996,145840
1972.0,334218.0,11980000.0,Regression,0.049999999999999996,145840
1975.0,334620.0,11990000.0,Regression,0.049999999999999996,145840
1979.0,335068.0,12000000.0,Regression,0.049999999999999996,145840
1983.0,335445.0,12010000.0,Regression,0.049999999999999996,145840
1984.0,335812.0,12020000.0,Regression,0.049999999999999996,145840
1989.0,336163.0,12030000.0,Regression,0.049999999999999996,145840
1990.0,336559.0,12040000.0,Regression,0.049999999999999996,145840
1995.0,336946.0,12050000.0,Regression,0.049999999999999996,145840
1997.0,337313.0,12060000.0,Regression,0.049999999999999996,145840
1998.0,337628.0,12070000.0,Regression,0.049999999999999996,145840
2000.0,337913.0,12080000.0,Regression,0.049999999999999996,145840
2006.0,338215.0,12090000.0,Regression,0.049999999999999996,145840
2008.0,338506.0,12100000.0,Regression,0.049999999999999996,145840
2011.0,338811.0,12110000.0,Regression,0.049999999999999996,145840
2011.0,339120.0,12120000.0,Regression,0.049999999999999996,145840
2011.0,339439.0,12130000.0,Regression,0.049999999999999996,145840
2012.0,339770.0,12140000.0,Regression,0.049999999999999996,145840
2016.0,340158.0,12150000.0,Regression,0.049999999999999996,145840
2020.0,340520.0,12160000.0,Regression,0.049999999999999996,145840
2026.0,340860.0,12170000.0,Regression,0.049999999999999996,145840
2034.0,341277.0,12180000.0,Regression,0.049999999999999996,145840
2038.0,341711.0,12190000.0,Regression,0.049999999999999996,145840
2041.0,342119.0,12200000.0,Regression,0.049999999999999996,145840
2042.0,342482.0,12210000.0,Regression,0.049999999999999996,145840
2044.0,342860.0,12220000.0,Regression,0.049999999999999996,145840
2045.0,343242.0,12230000.0,Regression,0.049999999999999996,145840
2048.0,343598.0,12240000.0,Regression,0.049999999999999996,145840
2050.0,343946.0,12250000.0,Regression,0.049999999999999996,145840
2054.0,344343.0,12260000.0,Regression,0.049999999999999996,145840
2055.0,344688.0,12270000.0,Regression,0.049999999999999996,145840
2057.0,344995.0,12280000.0,Regression,0.049999999999999996,145840
2061.0,345315.0,12290000.0,Regression,0.049999999999999996,145840
2065.0,345657.0,12300000.0,Regression,0.049999999999999996,145840
2070.0,345974.0,12310000.0,Regression,0.049999999999999996,145840
2072.0,346310.0,12320000.0,Regression,0.049999999999999996,145840
2074.0,346631.0,12330000.0,Regression,0.049999999999999996,145840
2075.0,346987.0,12340000.0,Regression,0.049999999999999996,145840
2078.0,347299.0,12350000.0,Regression,0.049999999999999996,145840
2080.0,347625.0,12360000.0,Regression,0.049999999999999996,145840
2081.0,347976.0,12370000.0,Regression,0.049999999999999996,145840
2082.0,348344.0,12380000.0,Regression,0.049999999999999996,145840
2086.0,348699.0,12390000.0,Regression,0.049999999999999996,145840
2088.0,349036.0,12400000.0,Regression,0.049999999999999996,145840
2092.0,349405.0,12410000.0,Regression,0.049999999999999996,145840
2095.0,349742.0,12420000.0,Regression,0.049999999999999996,145840
2097.0,350093.0,12430000.0,Regression,0.049999999999999996,145840
2100.0,350434.0,12440000.0,Regression,0.049999999999999996,145840
2101.0,350770.0,12450000.0,Regression,0.049999999999999996,145840
2107.0,351120.0,12460000.0,Regression,0.049999999999999996,145840
2114.0,351485.0,12470000.0,Regression,0.049999999999999996,145840
2116.0,351852.0,12480000.0,Regression,0.049999999999999996,145840
2118.0,352199.0,12490000.0,Regression,0.049999999999999996,145840
2119.0,352555.0,12500000.0,Regression,0.049999999999999996,145840
2125.0,352900.0,12510000.0,Regression,0.049999999999999996,145840
2126.0,353224.0,12520000.0,Regression,0.049999999999999996,145840
2131.0,353600.0,12530000.0,Regression,0.049999999999999996,145840
2136.0,353975.0,12540000.0,Regression,0.049999999999999996,145840
2141.0,354406.0,12550000.0,Regression,0.049999999999999996,145840
2144.0,354853.0,12560000.0,Regression,0.049999999999999996,145840
2153.0,355231.0,12570000.0,Regression,0.049999999999999996,145840
2156.0,355615.0,12580000.0,Regression,0.049999999999999996,145840
2162.0,355965.0,12590000.0,Regression,0.049999999999999996,145840
2163.0,356351.0,12600000.0,Regression,0.049999999999999996,145840
2166.0,356701.0,12610000.0,Regression,0.049999999999999996,145840
2169.0,357106.0,12620000.0,Regression,0.049999999999999996,145840
2173.0,357480.0,12630000.0,Regression,0.049999999999999996,145840
2182.0,357876.0,12640000.0,Regression,0.049999999999999996,145840
2187.0,358228.0,12650000.0,Regression,0.049999999999999996,145840
2191.0,358617.0,12660000.0,Regression,0.049999999999999996,145840
2197.0,358998.0,12670000.0,Regression,0.049999999999999996,145840
2199.0,359355.0,12680000.0,Regression,0.049999999999999996,145840
2202.0,359700.0,12690000.0,Regression,0.049999999999999996,145840
2202.0,360060.0,12700000.0,Regression,0.049999999999999996,145840
2206.0,360468.0,12710000.0,Regression,0.049999999999999996,145840
2213.0,360826.0,12720000.0,Regression,0.049999999999999996,145840
2216.0,361187.0,12730000.0,Regression,0.049999999999999996,145840
2222.0,361566.0,12740000.0,Regression,0.049999999999999996,145840
2223.0,361957.0,12750000.0,Regression,0.049999999999999996,145840
2228.0,362370.0,12760000.0,Regression,0.049999999999999996,145840
2236.0,362768.0,12770000.0,Regression,0.049999999999999996,145840
2240.0,363161.0,12780000.0,Regression,0.049999999999999996,145840
2246.0,363541.0,12790000.0,Regression,0.049999999999999996,145840
2248.0,363926.0,12800000.0,Regression,0.049999999999999996,145840
2254.0,364322.0,12810000.0,Regression,0.049999999999999996,145840
2258.0,364690.0,12820000.0,Regression,0.049999999999999996,145840
2260.0,365023.0,12830000.0,Regression,0.049999999999999996,145840
2267.0,365337.0,12840000.0,Regression,0.049999999999999996,145840
2271.0,365674.0,12850000.0,Regression,0.049999999999999996,145840
2274.0,365990.0,12860000.0,Regression,0.049999999999999996,145840
2278.0,366353.0,12870000.0,Regression,0.049999999999999996,145840
2285.0,366741.0,12880000.0,Regression,0.049999999999999996,145840
2288.0,367089.0,12890000.0,Regression,0.049999999999999996,145840
2292.0,367470.0,12900000.0,Regression,0.049999999999999996,145840
2295.0,367854.0,12910000.0,Regression,0.049999999999999996,145840
2299.0,368214.0,12920000.0,Regression,0.049999999999999996,145840
2300.0,368614.0,12930000.0,Regression,0.049999999999999996,145840
2305.0,369023.0,12940000.0,Regression,0.049999999999999996,145840
2308.0,369363.0,12950000.0,Regression,0.049999999999999996,145840
2313.0,369719.0,12960000.0,Regression,0.049999999999999996,145840
2317.0,370082.0,12970000.0,Regression,0.049999999999999996,145840
2320.0,370464.0,12980000.0,Regression,0.049999999999999996,145840
2322.0,370850.0,12990000.0,Regression,0.049999999999999996,145840
2326.0,371218.0,13000000.0,Regression,0.049999999999999996,145840
2328.0,371558.0,13010000.0,Regression,0.049999999999999996,145840
2330.0,371918.0,13020000.0,Regression,0.049999999999999996,145840
2331.0,372278.0,13030000.0,Regression,0.049999999999999996,145840
2335.0,372585.0,13040000.0,Regression,0.049999999999999996,145840
2337.0,372889.0,13050000.0,Regression,0.049999999999999996,145840
2341.0,373249.0,13060000.0,Regression,0.049999999999999996,145840
2341.0,373613.0,13070000.0,Regression,0.049999999999999996,145840
2344.0,373906.0,13080000.0,Regression,0.049999999999999996,145840
2346.0,374212.0,13090000.0,Regression,0.049999999999999996,145840
2348.0,374571.0,13100000.0,Regression,0.049999999999999996,145840
2356.0,374902.0,13110000.0,Regression,0.049999999999999996,145840
2356.0,375222.0,13120000.0,Regression,0.049999999999999996,145840
2362.0,375554.0,13130000.0,Regression,0.049999999999999996,145840
2365.0,375915.0,13140000.0,Regression,0.049999999999999996,145840
2367.0,376273.0,13150000.0,Regression,0.049999999999999996,145840
2373.0,376619.0,13160000.0,Regression,0.049999999999999996,145840
2381.0,376962.0,13170000.0,Regression,0.049999999999999996,145840
2381.0,377243.0,13180000.0,Regression,0.049999999999999996,145840
2383.0,377554.0,13190000.0,Regression,0.049999999999999996,145840
2389.0,377909.0,13200000.0,Regression,0.049999999999999996,145840
2394.0,378260.0,13210000.0,Regression,0.049999999999999996,145840
2400.0,378608.0,13220000.0,Regression,0.049999999999999996,145840
2402.0,378974.0,13230000.0,Regression,0.049999999999999996,145840
2409.0,379350.0,13240000.0,Regression,0.049999999999999996,145840
2415.0,379779.0,13250000.0,Regression,0.049999999999999996,145840
2417.0,380192.0,13260000.0,Regression,0.049999999999999996,145840
2421.0,380593.0,13270000.0,Regression,0.049999999999999996,145840
2425.0,381006.0,13280000.0,Regression,0.049999999999999996,145840
2431.0,381469.0,13290000.0,Regression,0.049999999999999996,145840
2436.0,381983.0,13300000.0,Regression,0.049999999999999996,145840
2441.0,382540.0,13310000.0,Regression,0.049999999999999996,145840
2446.0,383036.0,13320000.0,Regression,0.049999999999999996,145840
2448.0,383523.0,13330000.0,Regression,0.049999999999999996,145840
2452.0,384001.0,13340000.0,Regression,0.049999999999999996,145840
2459.0,384520.0,13350000.0,Regression,0.049999999999999996,145840
2468.0,385064.0,13360000.0,Regression,0.049999999999999996,145840
2470.0,385578.0,13370000.0,Regression,0.049999999999999996,145840
2479.0,386121.0,13380000.0,Regression,0.049999999999999996,145840
2483.0,386568.0,13390000.0,Regression,0.049999999999999996,145840
2487.0,387075.0,13400000.0,Regression,0.049999999999999996,145840
2493.0,387568.0,13410000.0,Regression,0.049999999999999996,145840
2505.0,388078.0,13420000.0,Regression,0.049999999999999996,145840
2510.0,388597.0,13430000.0,Regression,0.049999999999999996,145840
2515.0,389096.0,13440000.0,Regression,0.049999999999999996,145840
2524.0,389566.0,13450000.0,Regression,0.049999999999999996,145840
2528.0,390058.0,13460000.0,Regression,0.049999999999999996,145840
2535.0,390544.0,13470000.0,Regression,0.049999999999999996,145840
2543.0,391013.0,13480000.0,Regression,0.049999999999999996,145840
2545.0,391486.0,13490000.0,Regression,0.049999999999999996,145840
2551.0,391971.0,13500000.0,Regression,0.049999999999999996,145840
2558.0,392517.0,13510000.0,Regression,0.049999999999999996,145840
2562.0,393031.0,13520000.0,Regression,0.049999999999999996,145840
2567.0,393534.0,13530000.0,Regression,0.049999999999999996,145840
2571.0,394084.0,13540000.0,Regression,0.049999999999999996,145840
2581.0,394579.0,13550000.0,Regression,0.049999999999999996,145840
2589.0,395032.0,13560000.0,Regression,0.049999999999999996,145840
2592.0,395554.0,13570000.0,Regression,0.049999999999999996,145840
2598.0,396124.0,13580000.0,Regression,0.049999999999999996,145840
2606.0,396667.0,13590000.0,Regression,0.049999999999999996,145840
2610.0,397136.0,13600000.0,Regression,0.049999999999999996,145840
2615.0,397685.0,13610000.0,Regression,0.049999999999999996,145840
2620.0,398233.0,13620000.0,Regression,0.049999999999999996,145840
2633.0,398799.0,13630000.0,Regression,0.049999999999999996,145840
2634.0,399300.0,13640000.0,Regression,0.049999999999999996,145840
2641.0,399811.0,13650000.0,Regression,0.049999999999999996,145840
2652.0,400300.0,13660000.0,Regression,0.049999999999999996,145840
2657.0,400818.0,13670000.0,Regression,0.049999999999999996,145840
2662.0,401300.0,13680000.0,Regression,0.049999999999999996,145840
2672.0,401810.0,13690000.0,Regression,0.049999999999999996,145840
2677.0,402346.0,13700000.0,Regression,0.049999999999999996,145840
2680.0,402881.0,13710000.0,Regression,0.049999999999999996,145840
2687.0,403351.0,13720000.0,Regression,0.049999999999999996,145840
2691.0,403819.0,13730000.0,Regression,0.049999999999999996,145840
2702.0,404339.0,13740000.0,Regression,0.049999999999999996,145840
2706.0,404835.0,13750000.0,Regression,0.049999999999999996,145840
2713.0,405337.0,13760000.0,Regression,0.049999999999999996,145840
2720.0,405857.0,13770000.0,Regression,0.049999999999999996,145840
2725.0,406433.0,13780000.0,Regression,0.049999999999999996,145840
2733.0,406954.0,13790000.0,Regression,0.049999999999999996,145840
2737.0,407440.0,13800000.0,Regression,0.049999999999999996,145840
2741.0,407960.0,13810000.0,Regression,0.049999999999999996,145840
2745.0,408487.0,13820000.0,Regression,0.049999999999999996,145840
2750.0,409002.0,13830000.0,Regression,0.049999999999999996,145840
2759.0,409518.0,13840000.0,Regression,0.049999999999999996,145840
2768.0,410040.0,13850000.0,Regression,0.049999999999999996,145840
2775.0,410547.0,13860000.0,Regression,0.049999999999999996,145840
2780.0,411098.0,13870000.0,Regression,0.049999999999999996,145840
2785.0,411636.0,13880000.0,Regression,0.049999999999999996,145840
2791.0,412149.0,13890000.0,Regression,0.049999999999999996,145840
2797.0,412732.0,13900000.0,Regression,0.049999999999999996,145840
2806.0,413278.0,13910000.0,Regression,0.049999999999999996,145840
2814.0,413860.0,13920000.0,Regression,0.049999999999999996,145840
2823.0,414416.0,13930000.0,Regression,0.049999999999999996,145840
2831.0,414979.0,13940000.0,Regression,0.049999999999999996,145840
2832.0,415574.0,13950000.0,Regression,0.049999999999999996,145840
2835.0,416146.0,13960000.0,Regression,0.049999999999999996,145840
2841.0,416683.0,13970000.0,Regression,0.049999999999999996,145840
2845.0,417209.0,13980000.0,Regression,0.049999999999999996,145840
2851.0,417753.0,13990000.0,Regression,0.049999999999999996,145840
2857.0,418317.0,14000000.0,Regression,0.049999999999999996,145840
2864.0,418895.0,14010000.0,Regression,0.049999999999999996,145840
2870.0,419447.0,14020000.0,Regression,0.049999999999999996,145840
2877.0,420027.0,14030000.0,Regression,0.049999999999999996,145840
2881.0,420593.0,14040000.0,Regression,0.049999999999999996,145840
2889.0,421140.0,14050000.0,Regression,0.049999999999999996,145840
2892.0,421677.0,14060000.0,Regression,0.049999999999999996,145840
2895.0,422223.0,14070000.0,Regression,0.049999999999999996,145840
2901.0,422835.0,14080000.0,Regression,0.049999999999999996,145840
2906.0,423451.0,14090000.0,Regression,0.049999999999999996,145840
2915.0,424041.0,14100000.0,Regression,0.049999999999999996,145840
2920.0,424632.0,14110000.0,Regression,0.049999999999999996,145840
2929.0,425159.0,14120000.0,Regression,0.049999999999999996,145840
2938.0,425715.0,14130000.0,Regression,0.049999999999999996,145840
2945.0,426283.0,14140000.0,Regression,0.049999999999999996,145840
2952.0,426827.0,14150000.0,Regression,0.049999999999999996,145840
2957.0,427384.0,14160000.0,Regression,0.049999999999999996,145840
2961.0,427938.0,14170000.0,Regression,0.049999999999999996,145840
2971.0,428513.0,14180000.0,Regression,0.049999999999999996,145840
2979.0,429070.0,14190000.0,Regression,0.049999999999999996,145840
2982.0,429641.0,14200000.0,Regression,0.049999999999999996,145840
2986.0,430190.0,14210000.0,Regression,0.049999999999999996,145840
2992.0,430737.0,14220000.0,Regression,0.049999999999999996,145840
2996.0,431360.0,14230000.0,Regression,0.049999999999999996,145840
3004.0,431937.0,14240000.0,Regression,0.049999999999999996,145840
3009.0,432476.0,14250000.0,Regression,0.049999999999999996,145840
3014.0,433021.0,14260000.0,Regression,0.049999999999999996,145840
3021.0,433592.0,14270000.0,Regression,0.049999999999999996,145840
3024.0,434207.0,14280000.0,Regression,0.049999999999999996,145840
3030.0,434775.0,14290000.0,Regression,0.049999999999999996,145840
3039.0,435309.0,14300000.0,Regression,0.049999999999999996,145840
3044.0,435860.0,14310000.0,Regression,0.049999999999999996,145840
3048.0,436488.0,14320000.0,Regression,0.049999999999999996,145840
3055.0,437092.0,14330000.0,Regression,0.049999999999999996,145840
3060.0,437628.0,14340000.0,Regression,0.049999999999999996,145840
3070.0,438194.0,14350000.0,Regression,0.049999999999999996,145840
3075.0,438781.0,14360000.0,Regression,0.049999999999999996,145840
3081.0,439378.0,14370000.0,Regression,0.049999999999999996,145840
3087.0,439946.0,14380000.0,Regression,0.049999999999999996,145840
3093.0,440512.0,14390000.0,Regression,0.049999999999999996,145840
0.0,284.0,1870000.0,Regression,0.06999999999999999,204176
4.0,1339.0,1880000.0,Regression,0.06999999999999999,204176
5.0,2462.0,1890000.0,Regression,0.06999999999999999,204176
9.0,3538.0,1900000.0,Regression,0.06999999999999999,204176
14.0,4619.0,1910000.0,Regression,0.06999999999999999,204176
