Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart
78.0,36072.0,1150000.0,TS_Lin,0.05,145840,1529490346.0,0.0001,0.02
78.0,36151.0,1160000.0,TS_Lin,0.05,145840,1529490408.0,0.0001,0.02
78.0,36248.0,1170000.0,TS_Lin,0.05,145840,1529490471.0,0.0001,0.02
79.0,36336.0,1180000.0,TS_Lin,0.05,145840,1529490534.0,0.0001,0.02
79.0,36429.0,1190000.0,TS_Lin,0.05,145840,1529490599.0,0.0001,0.02
82.0,36519.0,1200000.0,TS_Lin,0.05,145840,1529490664.0,0.0001,0.02
82.0,36612.0,1210000.0,TS_Lin,0.05,145840,1529490730.0,0.0001,0.02
82.0,36703.0,1220000.0,TS_Lin,0.05,145840,1529490795.0,0.0001,0.02
85.0,36791.0,1230000.0,TS_Lin,0.05,145840,1529490860.0,0.0001,0.02
85.0,36881.0,1240000.0,TS_Lin,0.05,145840,1529490923.0,0.0001,0.02
85.0,36981.0,1250000.0,TS_Lin,0.05,145840,1529490984.0,0.0001,0.02
87.0,37075.0,1260000.0,TS_Lin,0.05,145840,1529491047.0,0.0001,0.02
87.0,37165.0,1270000.0,TS_Lin,0.05,145840,1529491110.0,0.0001,0.02
88.0,37253.0,1280000.0,TS_Lin,0.05,145840,1529491174.0,0.0001,0.02
88.0,37359.0,1290000.0,TS_Lin,0.05,145840,1529491238.0,0.0001,0.02
88.0,37438.0,1300000.0,TS_Lin,0.05,145840,1529491304.0,0.0001,0.02
89.0,37527.0,1310000.0,TS_Lin,0.05,145840,1529491370.0,0.0001,0.02
91.0,37607.0,1320000.0,TS_Lin,0.05,145840,1529491436.0,0.0001,0.02
93.0,37699.0,1330000.0,TS_Lin,0.05,145840,1529491503.0,0.0001,0.02
94.0,37806.0,1340000.0,TS_Lin,0.05,145840,1529491568.0,0.0001,0.02
94.0,37892.0,1350000.0,TS_Lin,0.05,145840,1529491638.0,0.0001,0.02
94.0,38002.0,1360000.0,TS_Lin,0.05,145840,1529491708.0,0.0001,0.02
96.0,38085.0,1370000.0,TS_Lin,0.05,145840,1529491779.0,0.0001,0.02
97.0,38179.0,1380000.0,TS_Lin,0.05,145840,1529491851.0,0.0001,0.02
98.0,38296.0,1390000.0,TS_Lin,0.05,145840,1529491921.0,0.0001,0.02
99.0,38399.0,1400000.0,TS_Lin,0.05,145840,1529491993.0,0.0001,0.02
99.0,38492.0,1410000.0,TS_Lin,0.05,145840,1529492066.0,0.0001,0.02
100.0,38583.0,1420000.0,TS_Lin,0.05,145840,1529492140.0,0.0001,0.02
100.0,38665.0,1430000.0,TS_Lin,0.05,145840,1529492215.0,0.0001,0.02
100.0,38748.0,1440000.0,TS_Lin,0.05,145840,1529492289.0,0.0001,0.02
100.0,38862.0,1450000.0,TS_Lin,0.05,145840,1529492368.0,0.0001,0.02
104.0,38980.0,1460000.0,TS_Lin,0.05,145840,1529492448.0,0.0001,0.02
104.0,39107.0,1470000.0,TS_Lin,0.05,145840,1529492529.0,0.0001,0.02
106.0,39221.0,1480000.0,TS_Lin,0.05,145840,1529492610.0,0.0001,0.02
109.0,39338.0,1490000.0,TS_Lin,0.05,145840,1529492694.0,0.0001,0.02
109.0,39442.0,1500000.0,TS_Lin,0.05,145840,1529492774.0,0.0001,0.02
110.0,39569.0,1510000.0,TS_Lin,0.05,145840,1529492855.0,0.0001,0.02
111.0,39672.0,1520000.0,TS_Lin,0.05,145840,1529492937.0,0.0001,0.02
113.0,39786.0,1530000.0,TS_Lin,0.05,145840,1529493020.0,0.0001,0.02
113.0,39884.0,1540000.0,TS_Lin,0.05,145840,1529493104.0,0.0001,0.02
113.0,40007.0,1550000.0,TS_Lin,0.05,145840,1529493186.0,0.0001,0.02
114.0,40098.0,1560000.0,TS_Lin,0.05,145840,1529493270.0,0.0001,0.02
116.0,40218.0,1570000.0,TS_Lin,0.05,145840,1529493356.0,0.0001,0.02
117.0,40317.0,1580000.0,TS_Lin,0.05,145840,1529493442.0,0.0001,0.02
118.0,40437.0,1590000.0,TS_Lin,0.05,145840,1529493526.0,0.0001,0.02
119.0,40532.0,1600000.0,TS_Lin,0.05,145840,1529493611.0,0.0001,0.02
119.0,40633.0,1610000.0,TS_Lin,0.05,145840,1529493697.0,0.0001,0.02
119.0,40756.0,1620000.0,TS_Lin,0.05,145840,1529493781.0,0.0001,0.02
119.0,40894.0,1630000.0,TS_Lin,0.05,145840,1529493863.0,0.0001,0.02
119.0,41006.0,1640000.0,TS_Lin,0.05,145840,1529493948.0,0.0001,0.02
120.0,41108.0,1650000.0,TS_Lin,0.05,145840,1529494031.0,0.0001,0.02
120.0,41214.0,1660000.0,TS_Lin,0.05,145840,1529494116.0,0.0001,0.02
120.0,41340.0,1670000.0,TS_Lin,0.05,145840,1529494204.0,0.0001,0.02
122.0,41462.0,1680000.0,TS_Lin,0.05,145840,1529494290.0,0.0001,0.02
122.0,41594.0,1690000.0,TS_Lin,0.05,145840,1529494376.0,0.0001,0.02
123.0,41699.0,1700000.0,TS_Lin,0.05,145840,1529494462.0,0.0001,0.02
126.0,41814.0,1710000.0,TS_Lin,0.05,145840,1529494551.0,0.0001,0.02
127.0,41933.0,1720000.0,TS_Lin,0.05,145840,1529494637.0,0.0001,0.02
127.0,42045.0,1730000.0,TS_Lin,0.05,145840,1529494722.0,0.0001,0.02
128.0,42132.0,1740000.0,TS_Lin,0.05,145840,1529494810.0,0.0001,0.02
129.0,42228.0,1750000.0,TS_Lin,0.05,145840,1529494897.0,0.0001,0.02
129.0,42322.0,1760000.0,TS_Lin,0.05,145840,1529494986.0,0.0001,0.02
129.0,42421.0,1770000.0,TS_Lin,0.05,145840,1529495075.0,0.0001,0.02
129.0,42518.0,1780000.0,TS_Lin,0.05,145840,1529495164.0,0.0001,0.02
129.0,42629.0,1790000.0,TS_Lin,0.05,145840,1529495253.0,0.0001,0.02
131.0,42740.0,1800000.0,TS_Lin,0.05,145840,1529495344.0,0.0001,0.02
131.0,42851.0,1810000.0,TS_Lin,0.05,145840,1529495435.0,0.0001,0.02
131.0,42950.0,1820000.0,TS_Lin,0.05,145840,1529495529.0,0.0001,0.02
132.0,43045.0,1830000.0,TS_Lin,0.05,145840,1529495626.0,0.0001,0.02
132.0,43174.0,1840000.0,TS_Lin,0.05,145840,1529495724.0,0.0001,0.02
132.0,43277.0,1850000.0,TS_Lin,0.05,145840,1529495824.0,0.0001,0.02
132.0,43399.0,1860000.0,TS_Lin,0.05,145840,1529495927.0,0.0001,0.02
132.0,43519.0,1870000.0,TS_Lin,0.05,145840,1529496027.0,0.0001,0.02
135.0,43632.0,1880000.0,TS_Lin,0.05,145840,1529496130.0,0.0001,0.02
136.0,43721.0,1890000.0,TS_Lin,0.05,145840,1529496231.0,0.0001,0.02
136.0,43822.0,1900000.0,TS_Lin,0.05,145840,1529496335.0,0.0001,0.02
138.0,43935.0,1910000.0,TS_Lin,0.05,145840,1529496441.0,0.0001,0.02
140.0,44047.0,1920000.0,TS_Lin,0.05,145840,1529496550.0,0.0001,0.02
141.0,44142.0,1930000.0,TS_Lin,0.05,145840,1529496655.0,0.0001,0.02
143.0,44250.0,1940000.0,TS_Lin,0.05,145840,1529496762.0,0.0001,0.02
144.0,44364.0,1950000.0,TS_Lin,0.05,145840,1529496866.0,0.0001,0.02
146.0,44472.0,1960000.0,TS_Lin,0.05,145840,1529496967.0,0.0001,0.02
147.0,44606.0,1970000.0,TS_Lin,0.05,145840,1529497068.0,0.0001,0.02
148.0,44695.0,1980000.0,TS_Lin,0.05,145840,1529497168.0,0.0001,0.02
150.0,44798.0,1990000.0,TS_Lin,0.05,145840,1529497267.0,0.0001,0.02
152.0,44919.0,2000000.0,TS_Lin,0.05,145840,1529497367.0,0.0001,0.02
152.0,45046.0,2010000.0,TS_Lin,0.05,145840,1529497467.0,0.0001,0.02
154.0,45151.0,2020000.0,TS_Lin,0.05,145840,1529497571.0,0.0001,0.02
155.0,45254.0,2030000.0,TS_Lin,0.05,145840,1529497673.0,0.0001,0.02
156.0,45367.0,2040000.0,TS_Lin,0.05,145840,1529497772.0,0.0001,0.02
157.0,45480.0,2050000.0,TS_Lin,0.05,145840,1529497873.0,0.0001,0.02
157.0,45609.0,2060000.0,TS_Lin,0.05,145840,1529497977.0,0.0001,0.02
158.0,45721.0,2070000.0,TS_Lin,0.05,145840,1529498080.0,0.0001,0.02
158.0,45819.0,2080000.0,TS_Lin,0.05,145840,1529498182.0,0.0001,0.02
159.0,45909.0,2090000.0,TS_Lin,0.05,145840,1529498282.0,0.0001,0.02
160.0,46005.0,2100000.0,TS_Lin,0.05,145840,1529498384.0,0.0001,0.02
160.0,46129.0,2110000.0,TS_Lin,0.05,145840,1529498486.0,0.0001,0.02
160.0,46228.0,2120000.0,TS_Lin,0.05,145840,1529498586.0,0.0001,0.02
161.0,46361.0,2130000.0,TS_Lin,0.05,145840,1529498688.0,0.0001,0.02
162.0,46474.0,2140000.0,TS_Lin,0.05,145840,1529498786.0,0.0001,0.02
162.0,46571.0,2150000.0,TS_Lin,0.05,145840,1529498886.0,0.0001,0.02
162.0,46673.0,2160000.0,TS_Lin,0.05,145840,1529498982.0,0.0001,0.02
163.0,46791.0,2170000.0,TS_Lin,0.05,145840,1529499077.0,0.0001,0.02
163.0,46927.0,2180000.0,TS_Lin,0.05,145840,1529499170.0,0.0001,0.02
165.0,47037.0,2190000.0,TS_Lin,0.05,145840,1529499265.0,0.0001,0.02
165.0,47144.0,2200000.0,TS_Lin,0.05,145840,1529499357.0,0.0001,0.02
168.0,47245.0,2210000.0,TS_Lin,0.05,145840,1529499453.0,0.0001,0.02
168.0,47350.0,2220000.0,TS_Lin,0.05,145840,1529499550.0,0.0001,0.02
168.0,47490.0,2230000.0,TS_Lin,0.05,145840,1529499644.0,0.0001,0.02
169.0,47616.0,2240000.0,TS_Lin,0.05,145840,1529499740.0,0.0001,0.02
169.0,47747.0,2250000.0,TS_Lin,0.05,145840,1529499837.0,0.0001,0.02
170.0,47865.0,2260000.0,TS_Lin,0.05,145840,1529499935.0,0.0001,0.02
171.0,48007.0,2270000.0,TS_Lin,0.05,145840,1529500037.0,0.0001,0.02
171.0,48126.0,2280000.0,TS_Lin,0.05,145840,1529500139.0,0.0001,0.02
171.0,48244.0,2290000.0,TS_Lin,0.05,145840,1529500240.0,0.0001,0.02
172.0,48381.0,2300000.0,TS_Lin,0.05,145840,1529500341.0,0.0001,0.02
172.0,48489.0,2310000.0,TS_Lin,0.05,145840,1529500444.0,0.0001,0.02
172.0,48611.0,2320000.0,TS_Lin,0.05,145840,1529500548.0,0.0001,0.02
173.0,48715.0,2330000.0,TS_Lin,0.05,145840,1529500653.0,0.0001,0.02
173.0,48868.0,2340000.0,TS_Lin,0.05,145840,1529500754.0,0.0001,0.02
175.0,48999.0,2350000.0,TS_Lin,0.05,145840,1529500855.0,0.0001,0.02
177.0,49147.0,2360000.0,TS_Lin,0.05,145840,1529500958.0,0.0001,0.02
179.0,49289.0,2370000.0,TS_Lin,0.05,145840,1529501064.0,0.0001,0.02
183.0,49396.0,2380000.0,TS_Lin,0.05,145840,1529501171.0,0.0001,0.02
184.0,49548.0,2390000.0,TS_Lin,0.05,145840,1529501276.0,0.0001,0.02
185.0,49710.0,2400000.0,TS_Lin,0.05,145840,1529501383.0,0.0001,0.02
185.0,49824.0,2410000.0,TS_Lin,0.05,145840,1529501489.0,0.0001,0.02
188.0,49942.0,2420000.0,TS_Lin,0.05,145840,1529501593.0,0.0001,0.02
188.0,50052.0,2430000.0,TS_Lin,0.05,145840,1529501694.0,0.0001,0.02
189.0,50192.0,2440000.0,TS_Lin,0.05,145840,1529501795.0,0.0001,0.02
189.0,50299.0,2450000.0,TS_Lin,0.05,145840,1529501896.0,0.0001,0.02
189.0,50432.0,2460000.0,TS_Lin,0.05,145840,1529502003.0,0.0001,0.02
189.0,50564.0,2470000.0,TS_Lin,0.05,145840,1529502109.0,0.0001,0.02
192.0,50692.0,2480000.0,TS_Lin,0.05,145840,1529502218.0,0.0001,0.02
193.0,50795.0,2490000.0,TS_Lin,0.05,145840,1529502326.0,0.0001,0.02
193.0,50925.0,2500000.0,TS_Lin,0.05,145840,1529502432.0,0.0001,0.02
194.0,51044.0,2510000.0,TS_Lin,0.05,145840,1529502542.0,0.0001,0.02
194.0,51166.0,2520000.0,TS_Lin,0.05,145840,1529502648.0,0.0001,0.02
194.0,51292.0,2530000.0,TS_Lin,0.05,145840,1529502758.0,0.0001,0.02
194.0,51439.0,2540000.0,TS_Lin,0.05,145840,1529502867.0,0.0001,0.02
194.0,51566.0,2550000.0,TS_Lin,0.05,145840,1529502966.0,0.0001,0.02
194.0,51688.0,2560000.0,TS_Lin,0.05,145840,1529503060.0,0.0001,0.02
194.0,51801.0,2570000.0,TS_Lin,0.05,145840,1529503154.0,0.0001,0.02
196.0,51927.0,2580000.0,TS_Lin,0.05,145840,1529503249.0,0.0001,0.02
197.0,52085.0,2590000.0,TS_Lin,0.05,145840,1529503347.0,0.0001,0.02
199.0,52254.0,2600000.0,TS_Lin,0.05,145840,1529503444.0,0.0001,0.02
199.0,52393.0,2610000.0,TS_Lin,0.05,145840,1529503539.0,0.0001,0.02
200.0,52518.0,2620000.0,TS_Lin,0.05,145840,1529503635.0,0.0001,0.02
202.0,52672.0,2630000.0,TS_Lin,0.05,145840,1529503729.0,0.0001,0.02
203.0,52838.0,2640000.0,TS_Lin,0.05,145840,1529503826.0,0.0001,0.02
203.0,53011.0,2650000.0,TS_Lin,0.05,145840,1529503917.0,0.0001,0.02
204.0,53171.0,2660000.0,TS_Lin,0.05,145840,1529504012.0,0.0001,0.02
204.0,53327.0,2670000.0,TS_Lin,0.05,145840,1529504104.0,0.0001,0.02
206.0,53520.0,2680000.0,TS_Lin,0.05,145840,1529504198.0,0.0001,0.02
209.0,53689.0,2690000.0,TS_Lin,0.05,145840,1529504289.0,0.0001,0.02
211.0,53834.0,2700000.0,TS_Lin,0.05,145840,1529504380.0,0.0001,0.02
213.0,54000.0,2710000.0,TS_Lin,0.05,145840,1529504474.0,0.0001,0.02
213.0,54160.0,2720000.0,TS_Lin,0.05,145840,1529504565.0,0.0001,0.02
217.0,54321.0,2730000.0,TS_Lin,0.05,145840,1529504659.0,0.0001,0.02
222.0,54478.0,2740000.0,TS_Lin,0.05,145840,1529504756.0,0.0001,0.02
224.0,54632.0,2750000.0,TS_Lin,0.05,145840,1529504851.0,0.0001,0.02
226.0,54795.0,2760000.0,TS_Lin,0.05,145840,1529504947.0,0.0001,0.02
229.0,54962.0,2770000.0,TS_Lin,0.05,145840,1529505043.0,0.0001,0.02
231.0,55120.0,2780000.0,TS_Lin,0.05,145840,1529505140.0,0.0001,0.02
232.0,55292.0,2790000.0,TS_Lin,0.05,145840,1529505239.0,0.0001,0.02
233.0,55450.0,2800000.0,TS_Lin,0.05,145840,1529505335.0,0.0001,0.02
233.0,55605.0,2810000.0,TS_Lin,0.05,145840,1529505433.0,0.0001,0.02
234.0,55768.0,2820000.0,TS_Lin,0.05,145840,1529505528.0,0.0001,0.02
236.0,55954.0,2830000.0,TS_Lin,0.05,145840,1529505625.0,0.0001,0.02
236.0,56107.0,2840000.0,TS_Lin,0.05,145840,1529505722.0,0.0001,0.02
236.0,56270.0,2850000.0,TS_Lin,0.05,145840,1529505822.0,0.0001,0.02
236.0,56429.0,2860000.0,TS_Lin,0.05,145840,1529505920.0,0.0001,0.02
237.0,56589.0,2870000.0,TS_Lin,0.05,145840,1529506017.0,0.0001,0.02
238.0,56779.0,2880000.0,TS_Lin,0.05,145840,1529506114.0,0.0001,0.02
239.0,56943.0,2890000.0,TS_Lin,0.05,145840,1529506212.0,0.0001,0.02
239.0,57099.0,2900000.0,TS_Lin,0.05,145840,1529506309.0,0.0001,0.02
241.0,57255.0,2910000.0,TS_Lin,0.05,145840,1529506410.0,0.0001,0.02
241.0,57391.0,2920000.0,TS_Lin,0.05,145840,1529506511.0,0.0001,0.02
246.0,57555.0,2930000.0,TS_Lin,0.05,145840,1529506613.0,0.0001,0.02
250.0,57718.0,2940000.0,TS_Lin,0.05,145840,1529506718.0,0.0001,0.02
252.0,57883.0,2950000.0,TS_Lin,0.05,145840,1529506822.0,0.0001,0.02
255.0,58044.0,2960000.0,TS_Lin,0.05,145840,1529506931.0,0.0001,0.02
256.0,58214.0,2970000.0,TS_Lin,0.05,145840,1529507047.0,0.0001,0.02
258.0,58380.0,2980000.0,TS_Lin,0.05,145840,1529507163.0,0.0001,0.02
261.0,58563.0,2990000.0,TS_Lin,0.05,145840,1529507278.0,0.0001,0.02
262.0,58752.0,3000000.0,TS_Lin,0.05,145840,1529507390.0,0.0001,0.02
264.0,58924.0,3010000.0,TS_Lin,0.05,145840,1529507502.0,0.0001,0.02
264.0,59084.0,3020000.0,TS_Lin,0.05,145840,1529507616.0,0.0001,0.02
265.0,59254.0,3030000.0,TS_Lin,0.05,145840,1529507723.0,0.0001,0.02
268.0,59446.0,3040000.0,TS_Lin,0.05,145840,1529507833.0,0.0001,0.02
269.0,59603.0,3050000.0,TS_Lin,0.05,145840,1529507944.0,0.0001,0.02
269.0,59783.0,3060000.0,TS_Lin,0.05,145840,1529508056.0,0.0001,0.02
269.0,59945.0,3070000.0,TS_Lin,0.05,145840,1529508167.0,0.0001,0.02
271.0,60149.0,3080000.0,TS_Lin,0.05,145840,1529508279.0,0.0001,0.02
271.0,60329.0,3090000.0,TS_Lin,0.05,145840,1529508391.0,0.0001,0.02
274.0,60521.0,3100000.0,TS_Lin,0.05,145840,1529508503.0,0.0001,0.02
274.0,60698.0,3110000.0,TS_Lin,0.05,145840,1529508612.0,0.0001,0.02
274.0,60879.0,3120000.0,TS_Lin,0.05,145840,1529508730.0,0.0001,0.02
275.0,61048.0,3130000.0,TS_Lin,0.05,145840,1529508849.0,0.0001,0.02
275.0,61234.0,3140000.0,TS_Lin,0.05,145840,1529508964.0,0.0001,0.02
277.0,61441.0,3150000.0,TS_Lin,0.05,145840,1529509083.0,0.0001,0.02
278.0,61631.0,3160000.0,TS_Lin,0.05,145840,1529509203.0,0.0001,0.02
279.0,61787.0,3170000.0,TS_Lin,0.05,145840,1529509321.0,0.0001,0.02
282.0,61964.0,3180000.0,TS_Lin,0.05,145840,1529509443.0,0.0001,0.02
282.0,62144.0,3190000.0,TS_Lin,0.05,145840,1529509564.0,0.0001,0.02
284.0,62318.0,3200000.0,TS_Lin,0.05,145840,1529509685.0,0.0001,0.02
284.0,62487.0,3210000.0,TS_Lin,0.05,145840,1529509804.0,0.0001,0.02
284.0,62666.0,3220000.0,TS_Lin,0.05,145840,1529509922.0,0.0001,0.02
285.0,62867.0,3230000.0,TS_Lin,0.05,145840,1529510043.0,0.0001,0.02
287.0,63045.0,3240000.0,TS_Lin,0.05,145840,1529510165.0,0.0001,0.02
287.0,63232.0,3250000.0,TS_Lin,0.05,145840,1529510285.0,0.0001,0.02
290.0,63428.0,3260000.0,TS_Lin,0.05,145840,1529510405.0,0.0001,0.02
292.0,63638.0,3270000.0,TS_Lin,0.05,145840,1529510528.0,0.0001,0.02
293.0,63827.0,3280000.0,TS_Lin,0.05,145840,1529510650.0,0.0001,0.02
294.0,64009.0,3290000.0,TS_Lin,0.05,145840,1529510774.0,0.0001,0.02
297.0,64191.0,3300000.0,TS_Lin,0.05,145840,1529510902.0,0.0001,0.02
297.0,64373.0,3310000.0,TS_Lin,0.05,145840,1529511024.0,0.0001,0.02
297.0,64558.0,3320000.0,TS_Lin,0.05,145840,1529511140.0,0.0001,0.02
298.0,64734.0,3330000.0,TS_Lin,0.05,145840,1529511255.0,0.0001,0.02
301.0,64941.0,3340000.0,TS_Lin,0.05,145840,1529511367.0,0.0001,0.02
306.0,65138.0,3350000.0,TS_Lin,0.05,145840,1529511477.0,0.0001,0.02
307.0,65356.0,3360000.0,TS_Lin,0.05,145840,1529511592.0,0.0001,0.02
307.0,65586.0,3370000.0,TS_Lin,0.05,145840,1529511707.0,0.0001,0.02
308.0,65779.0,3380000.0,TS_Lin,0.05,145840,1529511819.0,0.0001,0.02
309.0,65988.0,3390000.0,TS_Lin,0.05,145840,1529511931.0,0.0001,0.02
309.0,66199.0,3400000.0,TS_Lin,0.05,145840,1529512045.0,0.0001,0.02
312.0,66387.0,3410000.0,TS_Lin,0.05,145840,1529512159.0,0.0001,0.02
313.0,66574.0,3420000.0,TS_Lin,0.05,145840,1529512273.0,0.0001,0.02
314.0,66767.0,3430000.0,TS_Lin,0.05,145840,1529512389.0,0.0001,0.02
315.0,66967.0,3440000.0,TS_Lin,0.05,145840,1529512503.0,0.0001,0.02
319.0,67141.0,3450000.0,TS_Lin,0.05,145840,1529512615.0,0.0001,0.02
321.0,67333.0,3460000.0,TS_Lin,0.05,145840,1529512730.0,0.0001,0.02
329.0,67523.0,3470000.0,TS_Lin,0.05,145840,1529512846.0,0.0001,0.02
330.0,67700.0,3480000.0,TS_Lin,0.05,145840,1529512960.0,0.0001,0.02
331.0,67892.0,3490000.0,TS_Lin,0.05,145840,1529513080.0,0.0001,0.02
331.0,68082.0,3500000.0,TS_Lin,0.05,145840,1529513198.0,0.0001,0.02
333.0,68286.0,3510000.0,TS_Lin,0.05,145840,1529513322.0,0.0001,0.02
334.0,68490.0,3520000.0,TS_Lin,0.05,145840,1529513442.0,0.0001,0.02
336.0,68703.0,3530000.0,TS_Lin,0.05,145840,1529513565.0,0.0001,0.02
339.0,68925.0,3540000.0,TS_Lin,0.05,145840,1529513684.0,0.0001,0.02
343.0,69138.0,3550000.0,TS_Lin,0.05,145840,1529513801.0,0.0001,0.02
345.0,69358.0,3560000.0,TS_Lin,0.05,145840,1529513915.0,0.0001,0.02
345.0,69577.0,3570000.0,TS_Lin,0.05,145840,1529514031.0,0.0001,0.02
348.0,69756.0,3580000.0,TS_Lin,0.05,145840,1529514146.0,0.0001,0.02
350.0,69952.0,3590000.0,TS_Lin,0.05,145840,1529514258.0,0.0001,0.02
354.0,70190.0,3600000.0,TS_Lin,0.05,145840,1529514374.0,0.0001,0.02
354.0,70401.0,3610000.0,TS_Lin,0.05,145840,1529514489.0,0.0001,0.02
355.0,70600.0,3620000.0,TS_Lin,0.05,145840,1529514603.0,0.0001,0.02
360.0,70805.0,3630000.0,TS_Lin,0.05,145840,1529514716.0,0.0001,0.02
363.0,71045.0,3640000.0,TS_Lin,0.05,145840,1529514829.0,0.0001,0.02
366.0,71269.0,3650000.0,TS_Lin,0.05,145840,1529514939.0,0.0001,0.02
370.0,71511.0,3660000.0,TS_Lin,0.05,145840,1529515055.0,0.0001,0.02
372.0,71717.0,3670000.0,TS_Lin,0.05,145840,1529515168.0,0.0001,0.02
374.0,71963.0,3680000.0,TS_Lin,0.05,145840,1529515283.0,0.0001,0.02
374.0,72192.0,3690000.0,TS_Lin,0.05,145840,1529515396.0,0.0001,0.02
375.0,72444.0,3700000.0,TS_Lin,0.05,145840,1529515507.0,0.0001,0.02
379.0,72706.0,3710000.0,TS_Lin,0.05,145840,1529515620.0,0.0001,0.02
382.0,72952.0,3720000.0,TS_Lin,0.05,145840,1529515732.0,0.0001,0.02
383.0,73224.0,3730000.0,TS_Lin,0.05,145840,1529515845.0,0.0001,0.02
384.0,73462.0,3740000.0,TS_Lin,0.05,145840,1529515957.0,0.0001,0.02
385.0,73694.0,3750000.0,TS_Lin,0.05,145840,1529516066.0,0.0001,0.02
387.0,73932.0,3760000.0,TS_Lin,0.05,145840,1529516176.0,0.0001,0.02
389.0,74161.0,3770000.0,TS_Lin,0.05,145840,1529516288.0,0.0001,0.02
390.0,74390.0,3780000.0,TS_Lin,0.05,145840,1529516398.0,0.0001,0.02
392.0,74650.0,3790000.0,TS_Lin,0.05,145840,1529516507.0,0.0001,0.02
396.0,74925.0,3800000.0,TS_Lin,0.05,145840,1529516614.0,0.0001,0.02
397.0,75188.0,3810000.0,TS_Lin,0.05,145840,1529516718.0,0.0001,0.02
400.0,75407.0,3820000.0,TS_Lin,0.05,145840,1529516825.0,0.0001,0.02
401.0,75639.0,3830000.0,TS_Lin,0.05,145840,1529516930.0,0.0001,0.02
405.0,75865.0,3840000.0,TS_Lin,0.05,145840,1529517037.0,0.0001,0.02
405.0,76074.0,3850000.0,TS_Lin,0.05,145840,1529517144.0,0.0001,0.02
407.0,76300.0,3860000.0,TS_Lin,0.05,145840,1529517253.0,0.0001,0.02
409.0,76529.0,3870000.0,TS_Lin,0.05,145840,1529517362.0,0.0001,0.02
412.0,76745.0,3880000.0,TS_Lin,0.05,145840,1529517472.0,0.0001,0.02
413.0,76954.0,3890000.0,TS_Lin,0.05,145840,1529517584.0,0.0001,0.02
415.0,77184.0,3900000.0,TS_Lin,0.05,145840,1529517696.0,0.0001,0.02
419.0,77460.0,3910000.0,TS_Lin,0.05,145840,1529517811.0,0.0001,0.02
421.0,77722.0,3920000.0,TS_Lin,0.05,145840,1529517932.0,0.0001,0.02
425.0,77969.0,3930000.0,TS_Lin,0.05,145840,1529518050.0,0.0001,0.02
426.0,78204.0,3940000.0,TS_Lin,0.05,145840,1529518162.0,0.0001,0.02
428.0,78458.0,3950000.0,TS_Lin,0.05,145840,1529518267.0,0.0001,0.02
432.0,78696.0,3960000.0,TS_Lin,0.05,145840,1529518377.0,0.0001,0.02
434.0,78893.0,3970000.0,TS_Lin,0.05,145840,1529518479.0,0.0001,0.02
436.0,79083.0,3980000.0,TS_Lin,0.05,145840,1529518583.0,0.0001,0.02
437.0,79306.0,3990000.0,TS_Lin,0.05,145840,1529518680.0,0.0001,0.02
438.0,79527.0,4000000.0,TS_Lin,0.05,145840,1529518782.0,0.0001,0.02
439.0,79725.0,4010000.0,TS_Lin,0.05,145840,1529518879.0,0.0001,0.02
441.0,79941.0,4020000.0,TS_Lin,0.05,145840,1529518976.0,0.0001,0.02
444.0,80140.0,4030000.0,TS_Lin,0.05,145840,1529519068.0,0.0001,0.02
446.0,80361.0,4040000.0,TS_Lin,0.05,145840,1529519158.0,0.0001,0.02
447.0,80571.0,4050000.0,TS_Lin,0.05,145840,1529519247.0,0.0001,0.02
447.0,80773.0,4060000.0,TS_Lin,0.05,145840,1529519335.0,0.0001,0.02
448.0,80961.0,4070000.0,TS_Lin,0.05,145840,1529519425.0,0.0001,0.02
450.0,81138.0,4080000.0,TS_Lin,0.05,145840,1529519511.0,0.0001,0.02
452.0,81324.0,4090000.0,TS_Lin,0.05,145840,1529519597.0,0.0001,0.02
456.0,81503.0,4100000.0,TS_Lin,0.05,145840,1529519684.0,0.0001,0.02
458.0,81701.0,4110000.0,TS_Lin,0.05,145840,1529519769.0,0.0001,0.02
458.0,81900.0,4120000.0,TS_Lin,0.05,145840,1529519856.0,0.0001,0.02
462.0,82067.0,4130000.0,TS_Lin,0.05,145840,1529519944.0,0.0001,0.02
463.0,82254.0,4140000.0,TS_Lin,0.05,145840,1529520032.0,0.0001,0.02
463.0,82469.0,4150000.0,TS_Lin,0.05,145840,1529520119.0,0.0001,0.02
465.0,82670.0,4160000.0,TS_Lin,0.05,145840,1529520204.0,0.0001,0.02
465.0,82855.0,4170000.0,TS_Lin,0.05,145840,1529520290.0,0.0001,0.02
466.0,83050.0,4180000.0,TS_Lin,0.05,145840,1529520376.0,0.0001,0.02
467.0,83231.0,4190000.0,TS_Lin,0.05,145840,1529520462.0,0.0001,0.02
468.0,83394.0,4200000.0,TS_Lin,0.05,145840,1529520546.0,0.0001,0.02
468.0,83569.0,4210000.0,TS_Lin,0.05,145840,1529520623.0,0.0001,0.02
471.0,83760.0,4220000.0,TS_Lin,0.05,145840,1529520701.0,0.0001,0.02
473.0,83935.0,4230000.0,TS_Lin,0.05,145840,1529520776.0,0.0001,0.02
