Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
71.0,44248.0,2800000.0,Random_0_1,0.02,58336,1529505335.0,0.0001,0.02,0.5072,0.41767071442857145
71.0,44336.0,2810000.0,Random_0_1,0.02,58336,1529505433.0,0.0001,0.02,0.5136,0.41801209978647685
73.0,44456.0,2820000.0,Random_0_1,0.02,58336,1529505528.0,0.0001,0.02,0.5067,0.4183265958865248
73.0,44575.0,2830000.0,Random_0_1,0.02,58336,1529505625.0,0.0001,0.02,0.4982,0.4186088340636043
73.0,44721.0,2840000.0,Random_0_1,0.02,58336,1529505722.0,0.0001,0.02,0.4955,0.4188795776056338
73.0,44826.0,2850000.0,Random_0_1,0.02,58336,1529505822.0,0.0001,0.02,0.4903,0.4191301755789474
73.0,44966.0,2860000.0,Random_0_1,0.02,58336,1529505920.0,0.0001,0.02,0.5044,0.41942832181818185
74.0,45099.0,2870000.0,Random_0_1,0.02,58336,1529506017.0,0.0001,0.02,0.5088,0.4197397213937282
74.0,45199.0,2880000.0,Random_0_1,0.02,58336,1529506114.0,0.0001,0.02,0.5114,0.42005798625
74.0,45335.0,2890000.0,Random_0_1,0.02,58336,1529506212.0,0.0001,0.02,0.482,0.4202723184775087
74.0,45461.0,2900000.0,Random_0_1,0.02,58336,1529506309.0,0.0001,0.02,0.4924,0.4205210346206897
74.0,45584.0,2910000.0,Random_0_1,0.02,58336,1529506410.0,0.0001,0.02,0.4997,0.4207931272852234
74.0,45707.0,2920000.0,Random_0_1,0.02,58336,1529506511.0,0.0001,0.02,0.4968,0.42105342479452057
74.0,45789.0,2930000.0,Random_0_1,0.02,58336,1529506613.0,0.0001,0.02,0.5102,0.42135767931740614
74.0,45904.0,2940000.0,Random_0_1,0.02,58336,1529506718.0,0.0001,0.02,0.4993,0.4216227892517007
74.0,46021.0,2950000.0,Random_0_1,0.02,58336,1529506822.0,0.0001,0.02,0.4972,0.4218789831864407
74.0,46154.0,2960000.0,Random_0_1,0.02,58336,1529506931.0,0.0001,0.02,0.4912,0.4221131758108108
74.0,46263.0,2970000.0,Random_0_1,0.02,58336,1529507047.0,0.0001,0.02,0.489,0.422338383973064
76.0,46384.0,2980000.0,Random_0_1,0.02,58336,1529507163.0,0.0001,0.02,0.5009,0.42260201355704696
76.0,46491.0,2990000.0,Random_0_1,0.02,58336,1529507278.0,0.0001,0.02,0.5002,0.4228615385953177
76.0,46597.0,3000000.0,Random_0_1,0.02,58336,1529507390.0,0.0001,0.02,0.4903,0.4230863334666667
76.0,46698.0,3010000.0,Random_0_1,0.02,58336,1529507502.0,0.0001,0.02,0.5118,0.423381063255814
76.0,46812.0,3020000.0,Random_0_1,0.02,58336,1529507616.0,0.0001,0.02,0.5098,0.42366721867549667
77.0,46926.0,3030000.0,Random_0_1,0.02,58336,1529507723.0,0.0001,0.02,0.4943,0.4239003301650165
77.0,47083.0,3040000.0,Random_0_1,0.02,58336,1529507833.0,0.0001,0.02,0.5099,0.4241832238157895
77.0,47224.0,3050000.0,Random_0_1,0.02,58336,1529507944.0,0.0001,0.02,0.4991,0.42442885259016394
77.0,47337.0,3060000.0,Random_0_1,0.02,58336,1529508056.0,0.0001,0.02,0.4903,0.4246441177777778
77.0,47447.0,3070000.0,Random_0_1,0.02,58336,1529508167.0,0.0001,0.02,0.4951,0.42487361576547233
77.0,47571.0,3080000.0,Random_0_1,0.02,58336,1529508279.0,0.0001,0.02,0.5095,0.42514837675324674
77.0,47705.0,3090000.0,Random_0_1,0.02,58336,1529508391.0,0.0001,0.02,0.5082,0.4254171522330097
77.0,47839.0,3100000.0,Random_0_1,0.02,58336,1529508503.0,0.0001,0.02,0.5061,0.425677419483871
77.0,47970.0,3110000.0,Random_0_1,0.02,58336,1529508612.0,0.0001,0.02,0.4983,0.42591093260450164
77.0,48096.0,3120000.0,Random_0_1,0.02,58336,1529508730.0,0.0001,0.02,0.5066,0.4261695514102564
78.0,48198.0,3130000.0,Random_0_1,0.02,58336,1529508849.0,0.0001,0.02,0.5134,0.4264482429392971
78.0,48311.0,3140000.0,Random_0_1,0.02,58336,1529508964.0,0.0001,0.02,0.5032,0.4266926752866242
78.0,48407.0,3150000.0,Random_0_1,0.02,58336,1529509083.0,0.0001,0.02,0.5125,0.42696507949206347
78.0,48526.0,3160000.0,Random_0_1,0.02,58336,1529509203.0,0.0001,0.02,0.5041,0.42720917734177216
78.0,48661.0,3170000.0,Random_0_1,0.02,58336,1529509321.0,0.0001,0.02,0.5083,0.4274649843533123
78.0,48820.0,3180000.0,Random_0_1,0.02,58336,1529509443.0,0.0001,0.02,0.4982,0.42768742150943395
79.0,48957.0,3190000.0,Random_0_1,0.02,58336,1529509564.0,0.0001,0.02,0.498,0.42790783711598745
79.0,49126.0,3200000.0,Random_0_1,0.02,58336,1529509685.0,0.0001,0.02,0.4883,0.428096562625
79.0,49258.0,3210000.0,Random_0_1,0.02,58336,1529509804.0,0.0001,0.02,0.5018,0.4283261683489097
80.0,49382.0,3220000.0,Random_0_1,0.02,58336,1529509922.0,0.0001,0.02,0.5039,0.428560869689441
81.0,49502.0,3230000.0,Random_0_1,0.02,58336,1529510043.0,0.0001,0.02,0.5021,0.42878854501547986
81.0,49633.0,3240000.0,Random_0_1,0.02,58336,1529510165.0,0.0001,0.02,0.5127,0.4290475309876543
81.0,49763.0,3250000.0,Random_0_1,0.02,58336,1529510285.0,0.0001,0.02,0.5047,0.4292803078153846
82.0,49872.0,3260000.0,Random_0_1,0.02,58336,1529510405.0,0.0001,0.02,0.5032,0.42950705533742334
82.0,49988.0,3270000.0,Random_0_1,0.02,58336,1529510528.0,0.0001,0.02,0.5042,0.4297354741284404
82.0,50092.0,3280000.0,Random_0_1,0.02,58336,1529510650.0,0.0001,0.02,0.4921,0.4299256098780488
83.0,50219.0,3290000.0,Random_0_1,0.02,58336,1529510774.0,0.0001,0.02,0.4963,0.43012735574468086
84.0,50353.0,3300000.0,Random_0_1,0.02,58336,1529510902.0,0.0001,0.02,0.5011,0.43034242436363634
84.0,50501.0,3310000.0,Random_0_1,0.02,58336,1529511024.0,0.0001,0.02,0.497,0.4305438067673716
84.0,50649.0,3320000.0,Random_0_1,0.02,58336,1529511140.0,0.0001,0.02,0.4803,0.4306936748192771
84.0,50757.0,3330000.0,Random_0_1,0.02,58336,1529511255.0,0.0001,0.02,0.5022,0.4309084085285285
84.0,50874.0,3340000.0,Random_0_1,0.02,58336,1529511367.0,0.0001,0.02,0.4998,0.4311146707784431
85.0,50991.0,3350000.0,Random_0_1,0.02,58336,1529511477.0,0.0001,0.02,0.5022,0.4313268657910448
85.0,51100.0,3360000.0,Random_0_1,0.02,58336,1529511592.0,0.0001,0.02,0.5044,0.43154434535714287
85.0,51222.0,3370000.0,Random_0_1,0.02,58336,1529511707.0,0.0001,0.02,0.4984,0.43174273008902075
86.0,51342.0,3380000.0,Random_0_1,0.02,58336,1529511819.0,0.0001,0.02,0.5064,0.4319636095857988
86.0,51472.0,3390000.0,Random_0_1,0.02,58336,1529511931.0,0.0001,0.02,0.5052,0.4321796461356932
86.0,51567.0,3400000.0,Random_0_1,0.02,58336,1529512045.0,0.0001,0.02,0.5006,0.43238088247058826
86.0,51698.0,3410000.0,Random_0_1,0.02,58336,1529512159.0,0.0001,0.02,0.495,0.4325645162463343
86.0,51812.0,3420000.0,Random_0_1,0.02,58336,1529512273.0,0.0001,0.02,0.5012,0.43276520479532166
86.0,51927.0,3430000.0,Random_0_1,0.02,58336,1529512389.0,0.0001,0.02,0.4998,0.43296064151603497
86.0,52055.0,3440000.0,Random_0_1,0.02,58336,1529512503.0,0.0001,0.02,0.4985,0.43315116290697675
86.0,52196.0,3450000.0,Random_0_1,0.02,58336,1529512615.0,0.0001,0.02,0.5103,0.4333747827246377
86.0,52331.0,3460000.0,Random_0_1,0.02,58336,1529512730.0,0.0001,0.02,0.5081,0.43359075156069365
86.0,52464.0,3470000.0,Random_0_1,0.02,58336,1529512846.0,0.0001,0.02,0.4991,0.4337795390201729
86.0,52585.0,3480000.0,Random_0_1,0.02,58336,1529512960.0,0.0001,0.02,0.4965,0.4339597702298851
86.0,52714.0,3490000.0,Random_0_1,0.02,58336,1529513080.0,0.0001,0.02,0.5071,0.4341693410888252
87.0,52842.0,3500000.0,Random_0_1,0.02,58336,1529513198.0,0.0001,0.02,0.5153,0.43440114297142857
87.0,52985.0,3510000.0,Random_0_1,0.02,58336,1529513322.0,0.0001,0.02,0.4989,0.4345849003988604
87.0,53109.0,3520000.0,Random_0_1,0.02,58336,1529513442.0,0.0001,0.02,0.5047,0.4347840910227273
87.0,53246.0,3530000.0,Random_0_1,0.02,58336,1529513565.0,0.0001,0.02,0.5111,0.4350002833994334
88.0,53365.0,3540000.0,Random_0_1,0.02,58336,1529513684.0,0.0001,0.02,0.5032,0.4351929379661017
88.0,53493.0,3550000.0,Random_0_1,0.02,58336,1529513801.0,0.0001,0.02,0.5096,0.4354025353239437
88.0,53624.0,3560000.0,Random_0_1,0.02,58336,1529513915.0,0.0001,0.02,0.5003,0.43558483157303374
88.0,53758.0,3570000.0,Random_0_1,0.02,58336,1529514031.0,0.0001,0.02,0.4997,0.4357644258823529
89.0,54001.0,3580000.0,Random_0_1,0.02,58336,1529514146.0,0.0001,0.02,0.5056,0.43595949731843575
89.0,54165.0,3590000.0,Random_0_1,0.02,58336,1529514258.0,0.0001,0.02,0.5138,0.43617632323119776
89.0,54321.0,3600000.0,Random_0_1,0.02,58336,1529514374.0,0.0001,0.02,0.511,0.4363841667777778
89.0,54487.0,3610000.0,Random_0_1,0.02,58336,1529514489.0,0.0001,0.02,0.5128,0.4365958449861496
91.0,54686.0,3620000.0,Random_0_1,0.02,58336,1529514603.0,0.0001,0.02,0.5115,0.43680276254143646
92.0,54863.0,3630000.0,Random_0_1,0.02,58336,1529514716.0,0.0001,0.02,0.5079,0.4369986226997245
93.0,55024.0,3640000.0,Random_0_1,0.02,58336,1529514829.0,0.0001,0.02,0.504,0.4371826924175824
93.0,55200.0,3650000.0,Random_0_1,0.02,58336,1529514939.0,0.0001,0.02,0.5124,0.43738876723287673
93.0,55402.0,3660000.0,Random_0_1,0.02,58336,1529515055.0,0.0001,0.02,0.502,0.43756530065573773
93.0,55593.0,3670000.0,Random_0_1,0.02,58336,1529515168.0,0.0001,0.02,0.5043,0.4377471390735695
93.0,55776.0,3680000.0,Random_0_1,0.02,58336,1529515283.0,0.0001,0.02,0.5025,0.4379230979347826
94.0,55967.0,3690000.0,Random_0_1,0.02,58336,1529515396.0,0.0001,0.02,0.5019,0.43809647707317073
94.0,56203.0,3700000.0,Random_0_1,0.02,58336,1529515507.0,0.0001,0.02,0.4927,0.43824405416216217
94.0,56391.0,3710000.0,Random_0_1,0.02,58336,1529515620.0,0.0001,0.02,0.4992,0.43840835590296495
95.0,56575.0,3720000.0,Random_0_1,0.02,58336,1529515732.0,0.0001,0.02,0.4958,0.43856263451612904
95.0,56753.0,3730000.0,Random_0_1,0.02,58336,1529515845.0,0.0001,0.02,0.4893,0.43869865962466487
95.0,56944.0,3740000.0,Random_0_1,0.02,58336,1529515957.0,0.0001,0.02,0.4857,0.43882433165775403
96.0,57124.0,3750000.0,Random_0_1,0.02,58336,1529516066.0,0.0001,0.02,0.4906,0.43896240010666665
96.0,57284.0,3760000.0,Random_0_1,0.02,58336,1529516176.0,0.0001,0.02,0.5031,0.43913297882978725
97.0,57503.0,3770000.0,Random_0_1,0.02,58336,1529516288.0,0.0001,0.02,0.5003,0.43929522557029177
97.0,57692.0,3780000.0,Random_0_1,0.02,58336,1529516398.0,0.0001,0.02,0.5007,0.43945767206349207
97.0,57907.0,3790000.0,Random_0_1,0.02,58336,1529516507.0,0.0001,0.02,0.4957,0.43960606870712404
97.0,58067.0,3800000.0,Random_0_1,0.02,58336,1529516614.0,0.0001,0.02,0.509,0.4397886843157895
97.0,58263.0,3810000.0,Random_0_1,0.02,58336,1529516718.0,0.0001,0.02,0.4924,0.4399267717585302
97.0,58428.0,3820000.0,Random_0_1,0.02,58336,1529516825.0,0.0001,0.02,0.4909,0.4400602095287958
97.0,58609.0,3830000.0,Random_0_1,0.02,58336,1529516930.0,0.0001,0.02,0.4931,0.4401986946214099
98.0,58799.0,3840000.0,Random_0_1,0.02,58336,1529517037.0,0.0001,0.02,0.4906,0.44032994802083336
99.0,58971.0,3850000.0,Random_0_1,0.02,58336,1529517144.0,0.0001,0.02,0.4987,0.44048155854545457
100.0,59183.0,3860000.0,Random_0_1,0.02,58336,1529517253.0,0.0001,0.02,0.4994,0.44063419699481865
100.0,59379.0,3870000.0,Random_0_1,0.02,58336,1529517362.0,0.0001,0.02,0.4959,0.4407770026873385
100.0,59593.0,3880000.0,Random_0_1,0.02,58336,1529517472.0,0.0001,0.02,0.4902,0.4409043815463918
102.0,59805.0,3890000.0,Random_0_1,0.02,58336,1529517584.0,0.0001,0.02,0.5012,0.4410593831362468
102.0,59939.0,3900000.0,Random_0_1,0.02,58336,1529517696.0,0.0001,0.02,0.4939,0.4411948718974359
102.0,60053.0,3910000.0,Random_0_1,0.02,58336,1529517811.0,0.0001,0.02,0.4924,0.4413258313043478
102.0,60162.0,3920000.0,Random_0_1,0.02,58336,1529517932.0,0.0001,0.02,0.4919,0.44145484704081633
102.0,60266.0,3930000.0,Random_0_1,0.02,58336,1529518050.0,0.0001,0.02,0.506,0.44161908407124684
102.0,60368.0,3940000.0,Random_0_1,0.02,58336,1529518162.0,0.0001,0.02,0.4965,0.4417583757360406
102.0,60482.0,3950000.0,Random_0_1,0.02,58336,1529518267.0,0.0001,0.02,0.5102,0.4419316456708861
102.0,60583.0,3960000.0,Random_0_1,0.02,58336,1529518377.0,0.0001,0.02,0.5038,0.4420878788888889
102.0,60703.0,3970000.0,Random_0_1,0.02,58336,1529518479.0,0.0001,0.02,0.5012,0.4422367759193955
103.0,60807.0,3980000.0,Random_0_1,0.02,58336,1529518583.0,0.0001,0.02,0.503,0.4423894473366834
103.0,60950.0,3990000.0,Random_0_1,0.02,58336,1529518680.0,0.0001,0.02,0.4899,0.44250852140350877
103.0,61054.0,4000000.0,Random_0_1,0.02,58336,1529518782.0,0.0001,0.02,0.4971,0.4426450001
104.0,61197.0,4010000.0,Random_0_1,0.02,58336,1529518879.0,0.0001,0.02,0.4831,0.44274588538653364
104.0,61290.0,4020000.0,Random_0_1,0.02,58336,1529518976.0,0.0001,0.02,0.4895,0.44286218915422887
104.0,61418.0,4030000.0,Random_0_1,0.02,58336,1529519068.0,0.0001,0.02,0.5024,0.44300992565756825
104.0,61537.0,4040000.0,Random_0_1,0.02,58336,1529519158.0,0.0001,0.02,0.5048,0.44316287138613863
104.0,61663.0,4050000.0,Random_0_1,0.02,58336,1529519247.0,0.0001,0.02,0.4993,0.4433014815802469
104.0,61788.0,4060000.0,Random_0_1,0.02,58336,1529519335.0,0.0001,0.02,0.5067,0.4434576355665025
104.0,61887.0,4070000.0,Random_0_1,0.02,58336,1529519425.0,0.0001,0.02,0.5024,0.4436024571007371
104.0,62002.0,4080000.0,Random_0_1,0.02,58336,1529519511.0,0.0001,0.02,0.5084,0.44376127460784315
104.0,62114.0,4090000.0,Random_0_1,0.02,58336,1529519597.0,0.0001,0.02,0.4944,0.4438850856723716
104.0,62222.0,4100000.0,Random_0_1,0.02,58336,1529519684.0,0.0001,0.02,0.5016,0.44402585375609754
104.0,62340.0,4110000.0,Random_0_1,0.02,58336,1529519769.0,0.0001,0.02,0.5019,0.44416666676399025
104.0,62456.0,4120000.0,Random_0_1,0.02,58336,1529519856.0,0.0001,0.02,0.4904,0.444278883592233
104.0,62566.0,4130000.0,Random_0_1,0.02,58336,1529519944.0,0.0001,0.02,0.4949,0.44440145288135596
104.0,62666.0,4140000.0,Random_0_1,0.02,58336,1529520032.0,0.0001,0.02,0.5009,0.4445379228019324
104.0,62789.0,4150000.0,Random_0_1,0.02,58336,1529520119.0,0.0001,0.02,0.5036,0.44468024106024095
105.0,62902.0,4160000.0,Random_0_1,0.02,58336,1529520204.0,0.0001,0.02,0.5019,0.44481778855769233
105.0,62980.0,4170000.0,Random_0_1,0.02,58336,1529520290.0,0.0001,0.02,0.5016,0.44495395693045564
105.0,63113.0,4180000.0,Random_0_1,0.02,58336,1529520376.0,0.0001,0.02,0.5057,0.4450992823923445
106.0,63225.0,4190000.0,Random_0_1,0.02,58336,1529520462.0,0.0001,0.02,0.5019,0.44523484496420046
106.0,63346.0,4200000.0,Random_0_1,0.02,58336,1529520546.0,0.0001,0.02,0.5052,0.4453776191428572
106.0,63484.0,4210000.0,Random_0_1,0.02,58336,1529520623.0,0.0001,0.02,0.5028,0.44551401434679333
107.0,63604.0,4220000.0,Random_0_1,0.02,58336,1529520701.0,0.0001,0.02,0.5023,0.44564857829383886
107.0,63745.0,4230000.0,Random_0_1,0.02,58336,1529520776.0,0.0001,0.02,0.5048,0.44578841617021275
107.0,63856.0,4240000.0,Random_0_1,0.02,58336,1529520851.0,0.0001,0.02,0.5036,0.44592476424528305
107.0,63992.0,4250000.0,Random_0_1,0.02,58336,1529520926.0,0.0001,0.02,0.5082,0.4460712942117647
108.0,64101.0,4260000.0,Random_0_1,0.02,58336,1529521002.0,0.0001,0.02,0.4997,0.44619718319248824
108.0,64220.0,4270000.0,Random_0_1,0.02,58336,1529521081.0,0.0001,0.02,0.4929,0.446306557470726
108.0,64363.0,4280000.0,Random_0_1,0.02,58336,1529521162.0,0.0001,0.02,0.5044,0.4464422898130841
110.0,64511.0,4290000.0,Random_0_1,0.02,58336,1529521244.0,0.0001,0.02,0.4985,0.44656363645687647
110.0,64729.0,4300000.0,Random_0_1,0.02,58336,1529521327.0,0.0001,0.02,0.496,0.446678604744186
110.0,64909.0,4310000.0,Random_0_1,0.02,58336,1529521407.0,0.0001,0.02,0.4961,0.44679327155452436
112.0,65061.0,4320000.0,Random_0_1,0.02,58336,1529521489.0,0.0001,0.02,0.502,0.4469210649074074
113.0,65251.0,4330000.0,Random_0_1,0.02,58336,1529521568.0,0.0001,0.02,0.493,0.4470274827713626
113.0,65430.0,4340000.0,Random_0_1,0.02,58336,1529521649.0,0.0001,0.02,0.4965,0.4471414747465438
114.0,65620.0,4350000.0,Random_0_1,0.02,58336,1529521733.0,0.0001,0.02,0.4988,0.4472602299770115
114.0,65789.0,4360000.0,Random_0_1,0.02,58336,1529521816.0,0.0001,0.02,0.4993,0.44737958724770643
114.0,66004.0,4370000.0,Random_0_1,0.02,58336,1529521898.0,0.0001,0.02,0.5074,0.44751693372997714
115.0,66235.0,4380000.0,Random_0_1,0.02,58336,1529521983.0,0.0001,0.02,0.4918,0.4476180366210046
115.0,66418.0,4390000.0,Random_0_1,0.02,58336,1529522073.0,0.0001,0.02,0.5,0.44773735772209566
115.0,66590.0,4400000.0,Random_0_1,0.02,58336,1529522153.0,0.0001,0.02,0.4785,0.44780727281818183
117.0,66769.0,4410000.0,Random_0_1,0.02,58336,1529522231.0,0.0001,0.02,0.4949,0.44791405904761905
117.0,66967.0,4420000.0,Random_0_1,0.02,58336,1529522305.0,0.0001,0.02,0.498,0.4480273756561086
117.0,67199.0,4430000.0,Random_0_1,0.02,58336,1529522377.0,0.0001,0.02,0.4916,0.44812573372460496
117.0,67408.0,4440000.0,Random_0_1,0.02,58336,1529522449.0,0.0001,0.02,0.4962,0.4482340090990991
117.0,67631.0,4450000.0,Random_0_1,0.02,58336,1529522542.0,0.0001,0.02,0.5,0.44835033716853934
117.0,67834.0,4460000.0,Random_0_1,0.02,58336,1529522626.0,0.0001,0.02,0.503,0.44847287004484304
117.0,68016.0,4470000.0,Random_0_1,0.02,58336,1529522696.0,0.0001,0.02,0.4978,0.4485832215659955
118.0,68202.0,4480000.0,Random_0_1,0.02,58336,1529522765.0,0.0001,0.02,0.4992,0.4486962054464286
118.0,68390.0,4490000.0,Random_0_1,0.02,58336,1529522834.0,0.0001,0.02,0.4995,0.44880935420935414
119.0,68570.0,4500000.0,Random_0_1,0.02,58336,1529522902.0,0.0001,0.02,0.5009,0.4489251112
119.0,68752.0,4510000.0,Random_0_1,0.02,58336,1529522980.0,0.0001,0.02,0.4991,0.44903636372505545
119.0,68933.0,4520000.0,Random_0_1,0.02,58336,1529523050.0,0.0001,0.02,0.4988,0.4491464602654867
119.0,69119.0,4530000.0,Random_0_1,0.02,58336,1529523120.0,0.0001,0.02,0.4937,0.44924481245033115
119.0,69332.0,4540000.0,Random_0_1,0.02,58336,1529523190.0,0.0001,0.02,0.505,0.4493676212334802
119.0,69539.0,4550000.0,Random_0_1,0.02,58336,1529523259.0,0.0001,0.02,0.4972,0.44947274734065934
120.0,69736.0,4560000.0,Random_0_1,0.02,58336,1529523331.0,0.0001,0.02,0.4923,0.44956666675438595
120.0,69951.0,4570000.0,Random_0_1,0.02,58336,1529523404.0,0.0001,0.02,0.5059,0.4496899344420131
121.0,70132.0,4580000.0,Random_0_1,0.02,58336,1529523478.0,0.0001,0.02,0.5169,0.4498366813100437
122.0,70308.0,4590000.0,Random_0_1,0.02,58336,1529523547.0,0.0001,0.02,0.5067,0.44996056653594774
123.0,70510.0,4600000.0,Random_0_1,0.02,58336,1529523617.0,0.0001,0.02,0.5004,0.45007021747826087
123.0,70690.0,4610000.0,Random_0_1,0.02,58336,1529523692.0,0.0001,0.02,0.5079,0.45019566169197395
124.0,70886.0,4620000.0,Random_0_1,0.02,58336,1529523767.0,0.0001,0.02,0.4928,0.45028787887445887
125.0,71084.0,4630000.0,Random_0_1,0.02,58336,1529523839.0,0.0001,0.02,0.5045,0.45040496768898486
125.0,71284.0,4640000.0,Random_0_1,0.02,58336,1529523912.0,0.0001,0.02,0.4886,0.45048728456896553
125.0,71503.0,4650000.0,Random_0_1,0.02,58336,1529523986.0,0.0001,0.02,0.4899,0.4505720430967742
125.0,71687.0,4660000.0,Random_0_1,0.02,58336,1529524061.0,0.0001,0.02,0.4981,0.4506740344206009
125.0,71840.0,4670000.0,Random_0_1,0.02,58336,1529524133.0,0.0001,0.02,0.507,0.45079464676659536
125.0,72003.0,4680000.0,Random_0_1,0.02,58336,1529524209.0,0.0001,0.02,0.4896,0.45087756418803426
127.0,72200.0,4690000.0,Random_0_1,0.02,58336,1529524283.0,0.0001,0.02,0.5015,0.45098550115138597
127.0,72351.0,4700000.0,Random_0_1,0.02,58336,1529524359.0,0.0001,0.02,0.5074,0.45110553200000003
127.0,72537.0,4710000.0,Random_0_1,0.02,58336,1529524438.0,0.0001,0.02,0.4975,0.45120403405520176
128.0,72707.0,4720000.0,Random_0_1,0.02,58336,1529524512.0,0.0001,0.02,0.4951,0.4512970339830509
129.0,72922.0,4730000.0,Random_0_1,0.02,58336,1529524581.0,0.0001,0.02,0.4959,0.4513913320084567
129.0,73144.0,4740000.0,Random_0_1,0.02,58336,1529524649.0,0.0001,0.02,0.4918,0.45147658236286925
130.0,73356.0,4750000.0,Random_0_1,0.02,58336,1529524717.0,0.0001,0.02,0.495,0.4515682106105264
131.0,73550.0,4760000.0,Random_0_1,0.02,58336,1529524785.0,0.0001,0.02,0.5038,0.45167794126050426
131.0,73759.0,4770000.0,Random_0_1,0.02,58336,1529524853.0,0.0001,0.02,0.5061,0.45179203362683445
131.0,73954.0,4780000.0,Random_0_1,0.02,58336,1529524921.0,0.0001,0.02,0.5001,0.4518930963179917
131.0,74151.0,4790000.0,Random_0_1,0.02,58336,1529524987.0,0.0001,0.02,0.504,0.4520018789979124
131.0,74364.0,4800000.0,Random_0_1,0.02,58336,1529525054.0,0.0001,0.02,0.4946,0.45209062508333336
131.0,74554.0,4810000.0,Random_0_1,0.02,58336,1529525123.0,0.0001,0.02,0.5004,0.4521910603742204
132.0,74756.0,4820000.0,Random_0_1,0.02,58336,1529525191.0,0.0001,0.02,0.4973,0.4522846473858922
132.0,74922.0,4830000.0,Random_0_1,0.02,58336,1529525260.0,0.0001,0.02,0.5052,0.4523942029813665
132.0,75117.0,4840000.0,Random_0_1,0.02,58336,1529525332.0,0.0001,0.02,0.5036,0.4525000000826447
132.0,75312.0,4850000.0,Random_0_1,0.02,58336,1529525406.0,0.0001,0.02,0.4973,0.45259237121649487
133.0,75502.0,4860000.0,Random_0_1,0.02,58336,1529525482.0,0.0001,0.02,0.5022,0.452694444526749
134.0,75715.0,4870000.0,Random_0_1,0.02,58336,1529525555.0,0.0001,0.02,0.5036,0.4527989733880904
134.0,75889.0,4880000.0,Random_0_1,0.02,58336,1529525628.0,0.0001,0.02,0.4919,0.45287909844262303
134.0,76085.0,4890000.0,Random_0_1,0.02,58336,1529525704.0,0.0001,0.02,0.5,0.452975460204499
135.0,76275.0,4900000.0,Random_0_1,0.02,58336,1529525781.0,0.0001,0.02,0.5062,0.45308408171428577
136.0,76486.0,4910000.0,Random_0_1,0.02,58336,1529525857.0,0.0001,0.02,0.5091,0.45319816708757643
136.0,76666.0,4920000.0,Random_0_1,0.02,58336,1529525934.0,0.0001,0.02,0.5197,0.4533333334146342
137.0,76810.0,4930000.0,Random_0_1,0.02,58336,1529526013.0,0.0001,0.02,0.5015,0.45343103456389455
137.0,76982.0,4940000.0,Random_0_1,0.02,58336,1529526092.0,0.0001,0.02,0.5182,0.4535621458299596
137.0,77146.0,4950000.0,Random_0_1,0.02,58336,1529526172.0,0.0001,0.02,0.5105,0.45367717179797984
137.0,77327.0,4960000.0,Random_0_1,0.02,58336,1529526252.0,0.0001,0.02,0.4953,0.4537610887903226
138.0,77513.0,4970000.0,Random_0_1,0.02,58336,1529526333.0,0.0001,0.02,0.5062,0.45386659967806847
138.0,77731.0,4980000.0,Random_0_1,0.02,58336,1529526414.0,0.0001,0.02,0.5164,0.45399216875502013
139.0,77966.0,4990000.0,Random_0_1,0.02,58336,1529526501.0,0.0001,0.02,0.5052,0.4540947896593187
140.0,78160.0,5000000.0,Random_0_1,0.02,58336,1529526584.0,0.0001,0.02,0.5024,0.45419140008000003
140.0,78390.0,5010000.0,Random_0_1,0.02,58336,1529526670.0,0.0001,0.02,0.5011,0.4542850300199601
140.0,78600.0,5020000.0,Random_0_1,0.02,58336,1529526754.0,0.0001,0.02,0.5122,0.45440039848605585
141.0,78804.0,5030000.0,Random_0_1,0.02,58336,1529526840.0,0.0001,0.02,0.504,0.4544990060437376
141.0,79034.0,5040000.0,Random_0_1,0.02,58336,1529526928.0,0.0001,0.02,0.4968,0.45458293658730164
142.0,79250.0,5050000.0,Random_0_1,0.02,58336,1529527018.0,0.0001,0.02,0.5003,0.4546734654257426
143.0,79444.0,5060000.0,Random_0_1,0.02,58336,1529527109.0,0.0001,0.02,0.4994,0.4547618577865613
143.0,79654.0,5070000.0,Random_0_1,0.02,58336,1529527202.0,0.0001,0.02,0.4906,0.45483254445759375
143.0,79852.0,5080000.0,Random_0_1,0.02,58336,1529527297.0,0.0001,0.02,0.4994,0.4549202756692914
144.0,80062.0,5090000.0,Random_0_1,0.02,58336,1529527393.0,0.0001,0.02,0.5004,0.4550096267976425
144.0,80223.0,5100000.0,Random_0_1,0.02,58336,1529527487.0,0.0001,0.02,0.4908,0.45507980400000003
145.0,80423.0,5110000.0,Random_0_1,0.02,58336,1529527585.0,0.0001,0.02,0.5014,0.4551704501761253
147.0,80642.0,5120000.0,Random_0_1,0.02,58336,1529527684.0,0.0001,0.02,0.4941,0.45524648445312504
148.0,80822.0,5130000.0,Random_0_1,0.02,58336,1529527784.0,0.0001,0.02,0.503,0.45533957122807023
148.0,81075.0,5140000.0,Random_0_1,0.02,58336,1529527883.0,0.0001,0.02,0.5063,0.45543871603112845
149.0,81325.0,5150000.0,Random_0_1,0.02,58336,1529527983.0,0.0001,0.02,0.4924,0.45551048551456313
