Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp
0.0,59.0,460000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485209.0
1.0,447.0,470000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485282.0
3.0,822.0,480000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485354.0
3.0,1168.0,490000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485426.0
3.0,1496.0,500000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485500.0
4.0,1848.0,510000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485578.0
5.0,2191.0,520000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485659.0
5.0,2531.0,530000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485742.0
7.0,2894.0,540000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485823.0
7.0,3256.0,550000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485906.0
8.0,3592.0,560000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529485990.0
8.0,3943.0,570000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486075.0
8.0,4300.0,580000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486160.0
8.0,4604.0,590000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486245.0
9.0,4953.0,600000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486326.0
9.0,5291.0,610000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486407.0
9.0,5627.0,620000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486488.0
10.0,5973.0,630000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486569.0
10.0,6298.0,640000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486652.0
11.0,6595.0,650000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486734.0
13.0,6935.0,660000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486817.0
13.0,7266.0,670000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486899.0
13.0,7616.0,680000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529486983.0
15.0,8003.0,690000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487066.0
16.0,8300.0,700000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487149.0
17.0,8604.0,710000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487230.0
19.0,8920.0,720000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487314.0
19.0,9274.0,730000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487394.0
19.0,9612.0,740000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487472.0
19.0,9950.0,750000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487552.0
19.0,10265.0,760000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487630.0
20.0,10636.0,770000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487708.0
20.0,11001.0,780000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487789.0
20.0,11376.0,790000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487870.0
20.0,11695.0,800000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529487950.0
21.0,12014.0,810000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488030.0
21.0,12382.0,820000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488109.0
22.0,12711.0,830000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488188.0
23.0,13067.0,840000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488267.0
24.0,13466.0,850000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488344.0
25.0,13818.0,860000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488423.0
25.0,14172.0,870000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488503.0
27.0,14486.0,880000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488582.0
28.0,14822.0,890000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488662.0
28.0,15174.0,900000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488741.0
29.0,15491.0,910000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488819.0
29.0,15647.0,920000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488893.0
29.0,15833.0,930000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529488965.0
30.0,16001.0,940000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489033.0
30.0,16161.0,950000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489099.0
30.0,16305.0,960000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489162.0
30.0,16467.0,970000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489226.0
32.0,16637.0,980000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489288.0
32.0,16820.0,990000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489350.0
32.0,17002.0,1000000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489410.0
33.0,17148.0,1010000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489472.0
33.0,17322.0,1020000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489534.0
33.0,17485.0,1030000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489596.0
33.0,17669.0,1040000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489659.0
33.0,17819.0,1050000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489721.0
33.0,17970.0,1060000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489782.0
33.0,18133.0,1070000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489846.0
33.0,18309.0,1080000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489910.0
33.0,18483.0,1090000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529489972.0
33.0,18636.0,1100000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490034.0
33.0,18801.0,1110000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490096.0
33.0,18965.0,1120000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490158.0
33.0,19135.0,1130000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490220.0
33.0,19287.0,1140000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490283.0
33.0,19472.0,1150000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490346.0
33.0,19633.0,1160000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490408.0
33.0,19810.0,1170000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490471.0
33.0,19980.0,1180000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490534.0
33.0,20154.0,1190000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490599.0
34.0,20338.0,1200000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490664.0
34.0,20481.0,1210000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490730.0
34.0,20656.0,1220000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490795.0
34.0,20808.0,1230000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490860.0
34.0,20988.0,1240000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490923.0
34.0,21131.0,1250000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529490984.0
34.0,21276.0,1260000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491047.0
34.0,21406.0,1270000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491110.0
34.0,21585.0,1280000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491174.0
34.0,21747.0,1290000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491238.0
36.0,21888.0,1300000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491304.0
36.0,22056.0,1310000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491370.0
36.0,22190.0,1320000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491436.0
36.0,22342.0,1330000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491503.0
36.0,22499.0,1340000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491568.0
36.0,22662.0,1350000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491638.0
36.0,22831.0,1360000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491708.0
36.0,22972.0,1370000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491779.0
37.0,23136.0,1380000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491851.0
37.0,23312.0,1390000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491921.0
37.0,23485.0,1400000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529491993.0
37.0,23663.0,1410000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492066.0
37.0,23816.0,1420000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492140.0
37.0,23979.0,1430000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492215.0
37.0,24132.0,1440000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492289.0
37.0,24292.0,1450000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492368.0
37.0,24467.0,1460000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492448.0
37.0,24595.0,1470000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492529.0
38.0,24768.0,1480000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492610.0
40.0,24894.0,1490000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492694.0
40.0,25046.0,1500000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492774.0
40.0,25182.0,1510000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492855.0
40.0,25350.0,1520000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529492937.0
40.0,25530.0,1530000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493020.0
40.0,25673.0,1540000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493104.0
41.0,25845.0,1550000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493186.0
42.0,25993.0,1560000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493270.0
42.0,26152.0,1570000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493356.0
42.0,26307.0,1580000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493442.0
42.0,26465.0,1590000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493526.0
42.0,26625.0,1600000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529493611.0
