Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
761.0,84361.0,11350000.0,TS_Lin,0.02,58336,1529770019.0,0.0001
761.0,84489.0,11360000.0,TS_Lin,0.02,58336,1529770130.0,0.0001
763.0,84625.0,11370000.0,TS_Lin,0.02,58336,1529770243.0,0.0001
766.0,84770.0,11380000.0,TS_Lin,0.02,58336,1529770356.0,0.0001
768.0,84900.0,11390000.0,TS_Lin,0.02,58336,1529770472.0,0.0001
770.0,85048.0,11400000.0,TS_Lin,0.02,58336,1529770589.0,0.0001
771.0,85172.0,11410000.0,TS_Lin,0.02,58336,1529770710.0,0.0001
773.0,85316.0,11420000.0,TS_Lin,0.02,58336,1529770828.0,0.0001
773.0,85431.0,11430000.0,TS_Lin,0.02,58336,1529770939.0,0.0001
773.0,85572.0,11440000.0,TS_Lin,0.02,58336,1529771059.0,0.0001
774.0,85685.0,11450000.0,TS_Lin,0.02,58336,1529771176.0,0.0001
776.0,85834.0,11460000.0,TS_Lin,0.02,58336,1529771290.0,0.0001
777.0,85954.0,11470000.0,TS_Lin,0.02,58336,1529771401.0,0.0001
780.0,86092.0,11480000.0,TS_Lin,0.02,58336,1529771509.0,0.0001
782.0,86227.0,11490000.0,TS_Lin,0.02,58336,1529771624.0,0.0001
783.0,86351.0,11500000.0,TS_Lin,0.02,58336,1529771736.0,0.0001
785.0,86498.0,11510000.0,TS_Lin,0.02,58336,1529771849.0,0.0001
787.0,86650.0,11520000.0,TS_Lin,0.02,58336,1529771961.0,0.0001
789.0,86777.0,11530000.0,TS_Lin,0.02,58336,1529772076.0,0.0001
792.0,86910.0,11540000.0,TS_Lin,0.02,58336,1529772191.0,0.0001
794.0,87041.0,11550000.0,TS_Lin,0.02,58336,1529772307.0,0.0001
794.0,87169.0,11560000.0,TS_Lin,0.02,58336,1529772417.0,0.0001
796.0,87280.0,11570000.0,TS_Lin,0.02,58336,1529772533.0,0.0001
796.0,87399.0,11580000.0,TS_Lin,0.02,58336,1529772661.0,0.0001
796.0,87533.0,11590000.0,TS_Lin,0.02,58336,1529772796.0,0.0001
798.0,87667.0,11600000.0,TS_Lin,0.02,58336,1529772921.0,0.0001
800.0,87809.0,11610000.0,TS_Lin,0.02,58336,1529773048.0,0.0001
801.0,87940.0,11620000.0,TS_Lin,0.02,58336,1529773172.0,0.0001
803.0,88093.0,11630000.0,TS_Lin,0.02,58336,1529773292.0,0.0001
805.0,88237.0,11640000.0,TS_Lin,0.02,58336,1529773414.0,0.0001
807.0,88361.0,11650000.0,TS_Lin,0.02,58336,1529773536.0,0.0001
809.0,88503.0,11660000.0,TS_Lin,0.02,58336,1529773664.0,0.0001
812.0,88646.0,11670000.0,TS_Lin,0.02,58336,1529773789.0,0.0001
816.0,88812.0,11680000.0,TS_Lin,0.02,58336,1529773915.0,0.0001
818.0,88953.0,11690000.0,TS_Lin,0.02,58336,1529774045.0,0.0001
819.0,89078.0,11700000.0,TS_Lin,0.02,58336,1529774169.0,0.0001
820.0,89205.0,11710000.0,TS_Lin,0.02,58336,1529774299.0,0.0001
820.0,89347.0,11720000.0,TS_Lin,0.02,58336,1529774424.0,0.0001
820.0,89483.0,11730000.0,TS_Lin,0.02,58336,1529774549.0,0.0001
823.0,89618.0,11740000.0,TS_Lin,0.02,58336,1529774671.0,0.0001
823.0,89751.0,11750000.0,TS_Lin,0.02,58336,1529774794.0,0.0001
824.0,89913.0,11760000.0,TS_Lin,0.02,58336,1529774911.0,0.0001
828.0,90051.0,11770000.0,TS_Lin,0.02,58336,1529775029.0,0.0001
831.0,90202.0,11780000.0,TS_Lin,0.02,58336,1529775151.0,0.0001
833.0,90384.0,11790000.0,TS_Lin,0.02,58336,1529775276.0,0.0001
833.0,90548.0,11800000.0,TS_Lin,0.02,58336,1529775401.0,0.0001
838.0,90681.0,11810000.0,TS_Lin,0.02,58336,1529775524.0,0.0001
841.0,90862.0,11820000.0,TS_Lin,0.02,58336,1529775650.0,0.0001
842.0,91031.0,11830000.0,TS_Lin,0.02,58336,1529775766.0,0.0001
843.0,91231.0,11840000.0,TS_Lin,0.02,58336,1529775882.0,0.0001
843.0,91421.0,11850000.0,TS_Lin,0.02,58336,1529776001.0,0.0001
844.0,91598.0,11860000.0,TS_Lin,0.02,58336,1529776121.0,0.0001
846.0,91774.0,11870000.0,TS_Lin,0.02,58336,1529776255.0,0.0001
850.0,91941.0,11880000.0,TS_Lin,0.02,58336,1529776405.0,0.0001
853.0,92139.0,11890000.0,TS_Lin,0.02,58336,1529776586.0,0.0001
856.0,92341.0,11900000.0,TS_Lin,0.02,58336,1529776775.0,0.0001
861.0,92572.0,11910000.0,TS_Lin,0.02,58336,1529777007.0,0.0001
864.0,92771.0,11920000.0,TS_Lin,0.02,58336,1529777240.0,0.0001
867.0,92968.0,11930000.0,TS_Lin,0.02,58336,1529777455.0,0.0001
871.0,93166.0,11940000.0,TS_Lin,0.02,58336,1529777685.0,0.0001
873.0,93352.0,11950000.0,TS_Lin,0.02,58336,1529777890.0,0.0001
873.0,93512.0,11960000.0,TS_Lin,0.02,58336,1529778069.0,0.0001
873.0,93665.0,11970000.0,TS_Lin,0.02,58336,1529778243.0,0.0001
875.0,93853.0,11980000.0,TS_Lin,0.02,58336,1529778445.0,0.0001
877.0,93988.0,11990000.0,TS_Lin,0.02,58336,1529778639.0,0.0001
879.0,94130.0,12000000.0,TS_Lin,0.02,58336,1529778858.0,0.0001
881.0,94278.0,12010000.0,TS_Lin,0.02,58336,1529779007.0,0.0001
881.0,94406.0,12020000.0,TS_Lin,0.02,58336,1529779137.0,0.0001
885.0,94540.0,12030000.0,TS_Lin,0.02,58336,1529779290.0,0.0001
885.0,94672.0,12040000.0,TS_Lin,0.02,58336,1529779433.0,0.0001
888.0,94812.0,12050000.0,TS_Lin,0.02,58336,1529779591.0,0.0001
888.0,94952.0,12060000.0,TS_Lin,0.02,58336,1529779724.0,0.0001
888.0,95072.0,12070000.0,TS_Lin,0.02,58336,1529779801.0,0.0001
890.0,95183.0,12080000.0,TS_Lin,0.02,58336,1529779868.0,0.0001
893.0,95290.0,12090000.0,TS_Lin,0.02,58336,1529779939.0,0.0001
895.0,95385.0,12100000.0,TS_Lin,0.02,58336,1529780009.0,0.0001
895.0,95492.0,12110000.0,TS_Lin,0.02,58336,1529780088.0,0.0001
895.0,95597.0,12120000.0,TS_Lin,0.02,58336,1529780161.0,0.0001
895.0,95721.0,12130000.0,TS_Lin,0.02,58336,1529780239.0,0.0001
895.0,95859.0,12140000.0,TS_Lin,0.02,58336,1529780315.0,0.0001
897.0,96000.0,12150000.0,TS_Lin,0.02,58336,1529780404.0,0.0001
900.0,96144.0,12160000.0,TS_Lin,0.02,58336,1529780498.0,0.0001
903.0,96273.0,12170000.0,TS_Lin,0.02,58336,1529780609.0,0.0001
906.0,96427.0,12180000.0,TS_Lin,0.02,58336,1529780788.0,0.0001
910.0,96572.0,12190000.0,TS_Lin,0.02,58336,1529781008.0,0.0001
913.0,96715.0,12200000.0,TS_Lin,0.02,58336,1529781190.0,0.0001
914.0,96844.0,12210000.0,TS_Lin,0.02,58336,1529781365.0,0.0001
915.0,96989.0,12220000.0,TS_Lin,0.02,58336,1529781542.0,0.0001
916.0,97116.0,12230000.0,TS_Lin,0.02,58336,1529781716.0,0.0001
918.0,97243.0,12240000.0,TS_Lin,0.02,58336,1529781908.0,0.0001
919.0,97373.0,12250000.0,TS_Lin,0.02,58336,1529782095.0,0.0001
921.0,97527.0,12260000.0,TS_Lin,0.02,58336,1529782288.0,0.0001
922.0,97670.0,12270000.0,TS_Lin,0.02,58336,1529782461.0,0.0001
924.0,97791.0,12280000.0,TS_Lin,0.02,58336,1529782621.0,0.0001
927.0,97923.0,12290000.0,TS_Lin,0.02,58336,1529782800.0,0.0001
929.0,98053.0,12300000.0,TS_Lin,0.02,58336,1529782992.0,0.0001
929.0,98152.0,12310000.0,TS_Lin,0.02,58336,1529783185.0,0.0001
929.0,98272.0,12320000.0,TS_Lin,0.02,58336,1529783401.0,0.0001
931.0,98388.0,12330000.0,TS_Lin,0.02,58336,1529783688.0,0.0001
931.0,98517.0,12340000.0,TS_Lin,0.02,58336,1529783917.0,0.0001
932.0,98620.0,12350000.0,TS_Lin,0.02,58336,1529784069.0,0.0001
932.0,98739.0,12360000.0,TS_Lin,0.02,58336,1529784194.0,0.0001
932.0,98851.0,12370000.0,TS_Lin,0.02,58336,1529784317.0,0.0001
932.0,98983.0,12380000.0,TS_Lin,0.02,58336,1529784442.0,0.0001
934.0,99124.0,12390000.0,TS_Lin,0.02,58336,1529784552.0,0.0001
934.0,99246.0,12400000.0,TS_Lin,0.02,58336,1529784655.0,0.0001
937.0,99403.0,12410000.0,TS_Lin,0.02,58336,1529784759.0,0.0001
938.0,99540.0,12420000.0,TS_Lin,0.02,58336,1529784862.0,0.0001
940.0,99681.0,12430000.0,TS_Lin,0.02,58336,1529784977.0,0.0001
942.0,99824.0,12440000.0,TS_Lin,0.02,58336,1529785076.0,0.0001
943.0,99944.0,12450000.0,TS_Lin,0.02,58336,1529785172.0,0.0001
944.0,100080.0,12460000.0,TS_Lin,0.02,58336,1529785269.0,0.0001
946.0,100220.0,12470000.0,TS_Lin,0.02,58336,1529785370.0,0.0001
947.0,100357.0,12480000.0,TS_Lin,0.02,58336,1529785468.0,0.0001
947.0,100495.0,12490000.0,TS_Lin,0.02,58336,1529785568.0,0.0001
947.0,100624.0,12500000.0,TS_Lin,0.02,58336,1529785665.0,0.0001
950.0,100750.0,12510000.0,TS_Lin,0.02,58336,1529785756.0,0.0001
950.0,100852.0,12520000.0,TS_Lin,0.02,58336,1529785853.0,0.0001
953.0,100998.0,12530000.0,TS_Lin,0.02,58336,1529785950.0,0.0001
955.0,101129.0,12540000.0,TS_Lin,0.02,58336,1529786048.0,0.0001
956.0,101307.0,12550000.0,TS_Lin,0.02,58336,1529786158.0,0.0001
957.0,101486.0,12560000.0,TS_Lin,0.02,58336,1529786267.0,0.0001
961.0,101636.0,12570000.0,TS_Lin,0.02,58336,1529786374.0,0.0001
963.0,101791.0,12580000.0,TS_Lin,0.02,58336,1529786473.0,0.0001
966.0,101920.0,12590000.0,TS_Lin,0.02,58336,1529786567.0,0.0001
966.0,102079.0,12600000.0,TS_Lin,0.02,58336,1529786669.0,0.0001
968.0,102221.0,12610000.0,TS_Lin,0.02,58336,1529786779.0,0.0001
969.0,102359.0,12620000.0,TS_Lin,0.02,58336,1529786898.0,0.0001
972.0,102505.0,12630000.0,TS_Lin,0.02,58336,1529787014.0,0.0001
977.0,102648.0,12640000.0,TS_Lin,0.02,58336,1529787129.0,0.0001
978.0,102777.0,12650000.0,TS_Lin,0.02,58336,1529787249.0,0.0001
981.0,102908.0,12660000.0,TS_Lin,0.02,58336,1529787379.0,0.0001
985.0,103062.0,12670000.0,TS_Lin,0.02,58336,1529787492.0,0.0001
987.0,103178.0,12680000.0,TS_Lin,0.02,58336,1529787600.0,0.0001
988.0,103297.0,12690000.0,TS_Lin,0.02,58336,1529787709.0,0.0001
988.0,103418.0,12700000.0,TS_Lin,0.02,58336,1529787822.0,0.0001
991.0,103592.0,12710000.0,TS_Lin,0.02,58336,1529787937.0,0.0001
995.0,103723.0,12720000.0,TS_Lin,0.02,58336,1529788056.0,0.0001
997.0,103860.0,12730000.0,TS_Lin,0.02,58336,1529788171.0,0.0001
1000.0,103997.0,12740000.0,TS_Lin,0.02,58336,1529788289.0,0.0001
1000.0,104134.0,12750000.0,TS_Lin,0.02,58336,1529788414.0,0.0001
1001.0,104270.0,12760000.0,TS_Lin,0.02,58336,1529788541.0,0.0001
1004.0,104393.0,12770000.0,TS_Lin,0.02,58336,1529788669.0,0.0001
1007.0,104548.0,12780000.0,TS_Lin,0.02,58336,1529788798.0,0.0001
1010.0,104701.0,12790000.0,TS_Lin,0.02,58336,1529788933.0,0.0001
1011.0,104852.0,12800000.0,TS_Lin,0.02,58336,1529789065.0,0.0001
1013.0,105001.0,12810000.0,TS_Lin,0.02,58336,1529789200.0,0.0001
1016.0,105129.0,12820000.0,TS_Lin,0.02,58336,1529789334.0,0.0001
1016.0,105256.0,12830000.0,TS_Lin,0.02,58336,1529789471.0,0.0001
1020.0,105380.0,12840000.0,TS_Lin,0.02,58336,1529789615.0,0.0001
1022.0,105505.0,12850000.0,TS_Lin,0.02,58336,1529789764.0,0.0001
1023.0,105626.0,12860000.0,TS_Lin,0.02,58336,1529789914.0,0.0001
1024.0,105759.0,12870000.0,TS_Lin,0.02,58336,1529790063.0,0.0001
1028.0,105913.0,12880000.0,TS_Lin,0.02,58336,1529790214.0,0.0001
1029.0,106030.0,12890000.0,TS_Lin,0.02,58336,1529790369.0,0.0001
1031.0,106173.0,12900000.0,TS_Lin,0.02,58336,1529790521.0,0.0001
1034.0,106327.0,12910000.0,TS_Lin,0.02,58336,1529790682.0,0.0001
1036.0,106445.0,12920000.0,TS_Lin,0.02,58336,1529790849.0,0.0001
1037.0,106600.0,12930000.0,TS_Lin,0.02,58336,1529791017.0,0.0001
1038.0,106726.0,12940000.0,TS_Lin,0.02,58336,1529791187.0,0.0001
1039.0,106862.0,12950000.0,TS_Lin,0.02,58336,1529791367.0,0.0001
1041.0,106988.0,12960000.0,TS_Lin,0.02,58336,1529791561.0,0.0001
1044.0,107117.0,12970000.0,TS_Lin,0.02,58336,1529791759.0,0.0001
1045.0,107254.0,12980000.0,TS_Lin,0.02,58336,1529791967.0,0.0001
1045.0,107404.0,12990000.0,TS_Lin,0.02,58336,1529792189.0,0.0001
1047.0,107540.0,13000000.0,TS_Lin,0.02,58336,1529792414.0,0.0001
1049.0,107659.0,13010000.0,TS_Lin,0.02,58336,1529792640.0,0.0001
1049.0,107774.0,13020000.0,TS_Lin,0.02,58336,1529792884.0,0.0001
1049.0,107915.0,13030000.0,TS_Lin,0.02,58336,1529793131.0,0.0001
1051.0,108022.0,13040000.0,TS_Lin,0.02,58336,1529793396.0,0.0001
1052.0,108130.0,13050000.0,TS_Lin,0.02,58336,1529793670.0,0.0001
1052.0,108271.0,13060000.0,TS_Lin,0.02,58336,1529793970.0,0.0001
1052.0,108398.0,13070000.0,TS_Lin,0.02,58336,1529794278.0,0.0001
1053.0,108501.0,13080000.0,TS_Lin,0.02,58336,1529794600.0,0.0001
1054.0,108624.0,13090000.0,TS_Lin,0.02,58336,1529794951.0,0.0001
1055.0,108764.0,13100000.0,TS_Lin,0.02,58336,1529795321.0,0.0001
1057.0,108870.0,13110000.0,TS_Lin,0.02,58336,1529795725.0,0.0001
1057.0,108980.0,13120000.0,TS_Lin,0.02,58336,1529796136.0,0.0001
1061.0,109093.0,13130000.0,TS_Lin,0.02,58336,1529796587.0,0.0001
1062.0,109201.0,13140000.0,TS_Lin,0.02,58336,1529797087.0,0.0001
1062.0,109331.0,13150000.0,TS_Lin,0.02,58336,1529797635.0,0.0001
1066.0,109461.0,13160000.0,TS_Lin,0.02,58336,1529798225.0,0.0001
1069.0,109608.0,13170000.0,TS_Lin,0.02,58336,1529798893.0,0.0001
1069.0,109694.0,13180000.0,TS_Lin,0.02,58336,1529799610.0,0.0001
1069.0,109815.0,13190000.0,TS_Lin,0.02,58336,1529800418.0,0.0001
1073.0,109976.0,13200000.0,TS_Lin,0.02,58336,1529801306.0,0.0001
1077.0,110076.0,13210000.0,TS_Lin,0.02,58336,1529802256.0,0.0001
1081.0,110201.0,13220000.0,TS_Lin,0.02,58336,1529803354.0,0.0001
1082.0,110340.0,13230000.0,TS_Lin,0.02,58336,1529804473.0,0.0001
1086.0,110471.0,13240000.0,TS_Lin,0.02,58336,1529805637.0,0.0001
1091.0,110637.0,13250000.0,TS_Lin,0.02,58336,1529806815.0,0.0001
1093.0,110815.0,13260000.0,TS_Lin,0.02,58336,1529807947.0,0.0001
1093.0,110962.0,13270000.0,TS_Lin,0.02,58336,1529808959.0,0.0001
1096.0,111129.0,13280000.0,TS_Lin,0.02,58336,1529809887.0,0.0001
1099.0,111296.0,13290000.0,TS_Lin,0.02,58336,1529810723.0,0.0001
1100.0,111476.0,13300000.0,TS_Lin,0.02,58336,1529811446.0,0.0001
1102.0,111707.0,13310000.0,TS_Lin,0.02,58336,1529812098.0,0.0001
1103.0,111898.0,13320000.0,TS_Lin,0.02,58336,1529812668.0,0.0001
1105.0,112096.0,13330000.0,TS_Lin,0.02,58336,1529813168.0,0.0001
1107.0,112288.0,13340000.0,TS_Lin,0.02,58336,1529813618.0,0.0001
1110.0,112480.0,13350000.0,TS_Lin,0.02,58336,1529814022.0,0.0001
1113.0,112683.0,13360000.0,TS_Lin,0.02,58336,1529814398.0,0.0001
1114.0,112891.0,13370000.0,TS_Lin,0.02,58336,1529814740.0,0.0001
1120.0,113125.0,13380000.0,TS_Lin,0.02,58336,1529815063.0,0.0001
1123.0,113321.0,13390000.0,TS_Lin,0.02,58336,1529815360.0,0.0001
1125.0,113528.0,13400000.0,TS_Lin,0.02,58336,1529815638.0,0.0001
1127.0,113731.0,13410000.0,TS_Lin,0.02,58336,1529815902.0,0.0001
1136.0,113938.0,13420000.0,TS_Lin,0.02,58336,1529816150.0,0.0001
1141.0,114138.0,13430000.0,TS_Lin,0.02,58336,1529816390.0,0.0001
1144.0,114358.0,13440000.0,TS_Lin,0.02,58336,1529816622.0,0.0001
1147.0,114552.0,13450000.0,TS_Lin,0.02,58336,1529816845.0,0.0001
1150.0,114764.0,13460000.0,TS_Lin,0.02,58336,1529817053.0,0.0001
1154.0,114959.0,13470000.0,TS_Lin,0.02,58336,1529817260.0,0.0001
1160.0,115148.0,13480000.0,TS_Lin,0.02,58336,1529817458.0,0.0001
1160.0,115342.0,13490000.0,TS_Lin,0.02,58336,1529817645.0,0.0001
1163.0,115527.0,13500000.0,TS_Lin,0.02,58336,1529817826.0,0.0001
1167.0,115762.0,13510000.0,TS_Lin,0.02,58336,1529818002.0,0.0001
1169.0,115968.0,13520000.0,TS_Lin,0.02,58336,1529818169.0,0.0001
1172.0,116153.0,13530000.0,TS_Lin,0.02,58336,1529818336.0,0.0001
1175.0,116366.0,13540000.0,TS_Lin,0.02,58336,1529818495.0,0.0001
1184.0,116565.0,13550000.0,TS_Lin,0.02,58336,1529818651.0,0.0001
1187.0,116724.0,13560000.0,TS_Lin,0.02,58336,1529818803.0,0.0001
1188.0,116903.0,13570000.0,TS_Lin,0.02,58336,1529818953.0,0.0001
1190.0,117112.0,13580000.0,TS_Lin,0.02,58336,1529819099.0,0.0001
1193.0,117327.0,13590000.0,TS_Lin,0.02,58336,1529819237.0,0.0001
1196.0,117524.0,13600000.0,TS_Lin,0.02,58336,1529819371.0,0.0001
1199.0,117712.0,13610000.0,TS_Lin,0.02,58336,1529819500.0,0.0001
1203.0,117900.0,13620000.0,TS_Lin,0.02,58336,1529819627.0,0.0001
1209.0,118118.0,13630000.0,TS_Lin,0.02,58336,1529819755.0,0.0001
1210.0,118319.0,13640000.0,TS_Lin,0.02,58336,1529819877.0,0.0001
1212.0,118510.0,13650000.0,TS_Lin,0.02,58336,1529820000.0,0.0001
1217.0,118694.0,13660000.0,TS_Lin,0.02,58336,1529820119.0,0.0001
1218.0,118876.0,13670000.0,TS_Lin,0.02,58336,1529820237.0,0.0001
1223.0,119060.0,13680000.0,TS_Lin,0.02,58336,1529820352.0,0.0001
1228.0,119245.0,13690000.0,TS_Lin,0.02,58336,1529820464.0,0.0001
1230.0,119445.0,13700000.0,TS_Lin,0.02,58336,1529820577.0,0.0001
1231.0,119623.0,13710000.0,TS_Lin,0.02,58336,1529820687.0,0.0001
1235.0,119776.0,13720000.0,TS_Lin,0.02,58336,1529820795.0,0.0001
1237.0,119961.0,13730000.0,TS_Lin,0.02,58336,1529820900.0,0.0001
1243.0,120186.0,13740000.0,TS_Lin,0.02,58336,1529821008.0,0.0001
1245.0,120387.0,13750000.0,TS_Lin,0.02,58336,1529821114.0,0.0001
1249.0,120620.0,13760000.0,TS_Lin,0.02,58336,1529821216.0,0.0001
1254.0,120815.0,13770000.0,TS_Lin,0.02,58336,1529821322.0,0.0001
1258.0,121060.0,13780000.0,TS_Lin,0.02,58336,1529821431.0,0.0001
1262.0,121278.0,13790000.0,TS_Lin,0.02,58336,1529821538.0,0.0001
1264.0,121458.0,13800000.0,TS_Lin,0.02,58336,1529821644.0,0.0001
1266.0,121662.0,13810000.0,TS_Lin,0.02,58336,1529821749.0,0.0001
1268.0,121874.0,13820000.0,TS_Lin,0.02,58336,1529821856.0,0.0001
1269.0,122086.0,13830000.0,TS_Lin,0.02,58336,1529821960.0,0.0001
1274.0,122307.0,13840000.0,TS_Lin,0.02,58336,1529822060.0,0.0001
1280.0,122505.0,13850000.0,TS_Lin,0.02,58336,1529822162.0,0.0001
1286.0,122701.0,13860000.0,TS_Lin,0.02,58336,1529822260.0,0.0001
1288.0,122919.0,13870000.0,TS_Lin,0.02,58336,1529822357.0,0.0001
1289.0,123115.0,13880000.0,TS_Lin,0.02,58336,1529822452.0,0.0001
1292.0,123322.0,13890000.0,TS_Lin,0.02,58336,1529822550.0,0.0001
1295.0,123544.0,13900000.0,TS_Lin,0.02,58336,1529822646.0,0.0001
1301.0,123764.0,13910000.0,TS_Lin,0.02,58336,1529822745.0,0.0001
1305.0,123998.0,13920000.0,TS_Lin,0.02,58336,1529822843.0,0.0001
1309.0,124228.0,13930000.0,TS_Lin,0.02,58336,1529822942.0,0.0001
1311.0,124455.0,13940000.0,TS_Lin,0.02,58336,1529823036.0,0.0001
1312.0,124686.0,13950000.0,TS_Lin,0.02,58336,1529823132.0,0.0001
1313.0,124903.0,13960000.0,TS_Lin,0.02,58336,1529823227.0,0.0001
1317.0,125118.0,13970000.0,TS_Lin,0.02,58336,1529823323.0,0.0001
1319.0,125337.0,13980000.0,TS_Lin,0.02,58336,1529823419.0,0.0001
1322.0,125533.0,13990000.0,TS_Lin,0.02,58336,1529823515.0,0.0001
1326.0,125774.0,14000000.0,TS_Lin,0.02,58336,1529823611.0,0.0001
1329.0,125982.0,14010000.0,TS_Lin,0.02,58336,1529823708.0,0.0001
1331.0,126221.0,14020000.0,TS_Lin,0.02,58336,1529823804.0,0.0001
1332.0,126448.0,14030000.0,TS_Lin,0.02,58336,1529823897.0,0.0001
1336.0,126696.0,14040000.0,TS_Lin,0.02,58336,1529823992.0,0.0001
1340.0,126911.0,14050000.0,TS_Lin,0.02,58336,1529824086.0,0.0001
1343.0,127128.0,14060000.0,TS_Lin,0.02,58336,1529824179.0,0.0001
1344.0,127347.0,14070000.0,TS_Lin,0.02,58336,1529824270.0,0.0001
1348.0,127583.0,14080000.0,TS_Lin,0.02,58336,1529824361.0,0.0001
1353.0,127827.0,14090000.0,TS_Lin,0.02,58336,1529824452.0,0.0001
1359.0,128045.0,14100000.0,TS_Lin,0.02,58336,1529824540.0,0.0001
1363.0,128275.0,14110000.0,TS_Lin,0.02,58336,1529824627.0,0.0001
1368.0,128477.0,14120000.0,TS_Lin,0.02,58336,1529824718.0,0.0001
1373.0,128690.0,14130000.0,TS_Lin,0.02,58336,1529824806.0,0.0001
1376.0,128915.0,14140000.0,TS_Lin,0.02,58336,1529824896.0,0.0001
1379.0,129116.0,14150000.0,TS_Lin,0.02,58336,1529824985.0,0.0001
1383.0,129333.0,14160000.0,TS_Lin,0.02,58336,1529825074.0,0.0001
1385.0,129572.0,14170000.0,TS_Lin,0.02,58336,1529825165.0,0.0001
1390.0,129811.0,14180000.0,TS_Lin,0.02,58336,1529825254.0,0.0001
1395.0,130018.0,14190000.0,TS_Lin,0.02,58336,1529825344.0,0.0001
1398.0,130247.0,14200000.0,TS_Lin,0.02,58336,1529825433.0,0.0001
1398.0,130458.0,14210000.0,TS_Lin,0.02,58336,1529825524.0,0.0001
1402.0,130674.0,14220000.0,TS_Lin,0.02,58336,1529825612.0,0.0001
1403.0,130893.0,14230000.0,TS_Lin,0.02,58336,1529825700.0,0.0001
1409.0,131112.0,14240000.0,TS_Lin,0.02,58336,1529825789.0,0.0001
1412.0,131327.0,14250000.0,TS_Lin,0.02,58336,1529825876.0,0.0001
1416.0,131542.0,14260000.0,TS_Lin,0.02,58336,1529825964.0,0.0001
1418.0,131762.0,14270000.0,TS_Lin,0.02,58336,1529826052.0,0.0001
1420.0,132003.0,14280000.0,TS_Lin,0.02,58336,1529826139.0,0.0001
1422.0,132215.0,14290000.0,TS_Lin,0.02,58336,1529826228.0,0.0001
1426.0,132423.0,14300000.0,TS_Lin,0.02,58336,1529826316.0,0.0001
1428.0,132625.0,14310000.0,TS_Lin,0.02,58336,1529826404.0,0.0001
1430.0,132871.0,14320000.0,TS_Lin,0.02,58336,1529826491.0,0.0001
1434.0,133109.0,14330000.0,TS_Lin,0.02,58336,1529826580.0,0.0001
1438.0,133325.0,14340000.0,TS_Lin,0.02,58336,1529826670.0,0.0001
1443.0,133545.0,14350000.0,TS_Lin,0.02,58336,1529826761.0,0.0001
1446.0,133778.0,14360000.0,TS_Lin,0.02,58336,1529826850.0,0.0001
1449.0,134010.0,14370000.0,TS_Lin,0.02,58336,1529826942.0,0.0001
1452.0,134223.0,14380000.0,TS_Lin,0.02,58336,1529827033.0,0.0001
1454.0,134439.0,14390000.0,TS_Lin,0.02,58336,1529827125.0,0.0001
0.0,113.0,460000.0,TS_Lin,0.05,145840,1529485209.0,0.0001
2.0,879.0,470000.0,TS_Lin,0.05,145840,1529485282.0,0.0001
4.0,1654.0,480000.0,TS_Lin,0.05,145840,1529485354.0,0.0001
4.0,2415.0,490000.0,TS_Lin,0.05,145840,1529485426.0,0.0001
4.0,3160.0,500000.0,TS_Lin,0.05,145840,1529485500.0,0.0001
6.0,3962.0,510000.0,TS_Lin,0.05,145840,1529485578.0,0.0001
7.0,4743.0,520000.0,TS_Lin,0.05,145840,1529485659.0,0.0001
7.0,5516.0,530000.0,TS_Lin,0.05,145840,1529485742.0,0.0001
10.0,6280.0,540000.0,TS_Lin,0.05,145840,1529485823.0,0.0001
10.0,7077.0,550000.0,TS_Lin,0.05,145840,1529485906.0,0.0001
13.0,7834.0,560000.0,TS_Lin,0.05,145840,1529485990.0,0.0001
13.0,8621.0,570000.0,TS_Lin,0.05,145840,1529486075.0,0.0001
13.0,9350.0,580000.0,TS_Lin,0.05,145840,1529486160.0,0.0001
14.0,10025.0,590000.0,TS_Lin,0.05,145840,1529486245.0,0.0001
17.0,10797.0,600000.0,TS_Lin,0.05,145840,1529486326.0,0.0001
19.0,11542.0,610000.0,TS_Lin,0.05,145840,1529486407.0,0.0001
20.0,12281.0,620000.0,TS_Lin,0.05,145840,1529486488.0,0.0001
21.0,13018.0,630000.0,TS_Lin,0.05,145840,1529486569.0,0.0001
21.0,13725.0,640000.0,TS_Lin,0.05,145840,1529486652.0,0.0001
24.0,14398.0,650000.0,TS_Lin,0.05,145840,1529486734.0,0.0001
26.0,15131.0,660000.0,TS_Lin,0.05,145840,1529486817.0,0.0001
28.0,15827.0,670000.0,TS_Lin,0.05,145840,1529486899.0,0.0001
28.0,16602.0,680000.0,TS_Lin,0.05,145840,1529486983.0,0.0001
30.0,17390.0,690000.0,TS_Lin,0.05,145840,1529487066.0,0.0001
31.0,18121.0,700000.0,TS_Lin,0.05,145840,1529487149.0,0.0001
34.0,18849.0,710000.0,TS_Lin,0.05,145840,1529487230.0,0.0001
38.0,19552.0,720000.0,TS_Lin,0.05,145840,1529487314.0,0.0001
40.0,20319.0,730000.0,TS_Lin,0.05,145840,1529487394.0,0.0001
41.0,21095.0,740000.0,TS_Lin,0.05,145840,1529487472.0,0.0001
42.0,21834.0,750000.0,TS_Lin,0.05,145840,1529487552.0,0.0001
43.0,22561.0,760000.0,TS_Lin,0.05,145840,1529487630.0,0.0001
44.0,23348.0,770000.0,TS_Lin,0.05,145840,1529487708.0,0.0001
