Type,Timestamp,TotalImpressions,847460,856805,866128,865041,858140,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
Global,11331020,1534539599000,36640,251273,106599,89719,102070,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,11538116,1534561200000,11759,110270,49280,38057,49692,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,11538116,1534561200000,30079,235907,102580,82917,100727,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,12021305,1534580087000,0,72389,34573,33189,36896,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,12021305,1534580087000,18320,198026,87873,78049,87931,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,12131153,1534582800000,0,65345,32570,30161,30432,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,12131153,1534582800000,18320,190982,85870,75021,81467,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,12921745,1534604400000,0,12661,4444,16772,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,12921745,1534604400000,18320,138298,57744,61632,53111,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,13089999,1534609682000,0,0,0,5942,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,13089999,1534609682000,18294,125637,53390,50802,53111,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,13126616,1534610855000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,13126616,1534610855000,18278,125637,53390,44860,53111,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,13594727,1534626000000,-648,110661,45493,41234,48487,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,13646663,1534629599000,-3716,109061,44745,40663,47886,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,13812775,1534651200000,0,105012,30771,34611,44636,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,13812775,1534651200000,-3716,105012,30771,34611,44636,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,14433317,1534672800000,0,72537,16826,15826,27558,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,14433317,1534672800000,-3716,72537,16826,15826,27558,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,14798948,1534682895000,0,58191,10036,8149,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,14798948,1534682895000,-3716,58191,10036,8149,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,15017671,1534689440000,0,43431,4497,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,15017671,1534689440000,-3819,43431,4497,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,15138900,1534693431000,0,31113,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,15138900,1534693431000,-3837,31113,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,15170226,1534694400000,0,16796,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,15170226,1534694400000,-3849,16796,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,15207783,1534695648000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,15207783,1534695648000,-3893,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Global,15782548,1534712399000,-16722,-33000,-6548,-4414,-21601,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.2,False,0.0,0.0
Local,356003,1534208400000,44083,141733,58039,48360,55836,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,356003,1534208400000,264502,850398,348236,290164,335016,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,919597,1534230000000,32066,109207,41772,41041,46065,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,919597,1534230000000,252485,817872,331969,282845,325245,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,2159970,1534251600000,0,70154,36643,31333,20827,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,2159970,1534251600000,119323,778819,326840,273137,300007,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,2912107,1534273200000,0,17533,25978,8856,1293,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,2912107,1534273200000,119323,726198,316175,250660,280473,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,3176462,1534283997000,0,0,19825,4588,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,3176462,1534283997000,119323,706335,310022,246392,279271,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,3361164,1534305600000,19144,127627,51438,43541,52833,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,3361164,1534305600000,114603,692695,299456,240655,276250,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,4267029,1534327200000,0,91094,20337,37408,24699,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,4267029,1534327200000,96076,656162,268355,234522,248116,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,5314011,1534348800000,0,40587,3509,12041,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,5314011,1534348800000,96076,605655,251527,209155,220268,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,5726250,1534363199000,96076,567246,244717,188006,220268,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,5979990,1534384801000,14811,127184,50484,41830,51852,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,5979990,1534384801000,86868,552619,234022,182835,217053,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,6734652,1534406401000,0,82387,29993,28811,34332,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,6734652,1534406401000,72638,507822,213531,169816,199533,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,7863533,1534428001000,0,14882,0,17546,2925,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,7863533,1534428001000,72638,440317,183802,158551,168126,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,8560378,1534449599000,72638,397503,183802,121182,157961,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,8811097,1534471200000,8149,124521,50699,34365,51379,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,8811097,1534471200000,56575,389523,173234,115153,156687,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,9572684,1534492800000,0,98634,29582,28546,34457,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,9572684,1534492800000,18854,363636,152117,109334,139765,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,10549106,1534514400000,0,54421,10869,4080,5042,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,10549106,1534514400000,18854,319423,133404,84868,110350,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,11220337,1534536000000,0,4662,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,11220337,1534536000000,18854,269664,109080,77487,100514,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,11331020,1534539599000,18850,228644,109080,77487,100514,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,11538116,1534561200000,3700,99098,47905,31755,48758,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,11538116,1534561200000,13125,213420,102445,70499,99015,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,12131153,1534582800000,0,51818,27983,25000,33856,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,12131153,1534582800000,2451,166140,82523,63744,84113,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,12921745,1534604400000,0,0,0,16012,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,12921745,1534604400000,2451,119768,51805,54756,35901,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,13594727,1534626000000,2227,119738,51805,-29956,35901,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,13646663,1534629599000,-2495,118226,51162,-30315,35448,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,13812775,1534651200000,0,115216,27666,0,31436,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,13812775,1534651200000,-2495,115216,27666,-30315,31436,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,14433317,1534672800000,0,88260,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,14433317,1534672800000,-2495,88260,2153,-30315,-11155,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,15170226,1534694400000,-2932,-217807,2153,-30315,-11155,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Global,15782548,1534712399000,-20694,-262223,-442,-50553,-19083,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
Local,356003,1534208400000,44083,141733,58039,48360,55836,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,356003,1534208400000,264502,850398,348236,290164,335016,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,919597,1534230000000,32066,109207,41772,41041,46065,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,919597,1534230000000,252485,817872,331969,282845,325245,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,1397258,1534238849000,0,92744,39779,35381,35862,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,1397258,1534238849000,220419,801409,329976,277185,315042,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,2159970,1534251600000,0,50609,32734,22209,5489,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,2159970,1534251600000,220419,759274,322931,264013,284669,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,2761126,1534268176000,0,0,18998,4624,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,2761126,1534268176000,220419,708665,309195,246428,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,2838275,1534270641000,0,0,11461,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,2838275,1534270641000,220419,708665,301658,241804,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,2912107,1534273200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,2912107,1534273200000,220419,708665,290769,241804,279454,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,3176462,1534283997000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,3176462,1534283997000,180606,701519,289256,240215,277325,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,3361164,1534305600000,26898,129368,52416,42818,52167,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,3361164,1534305600000,171383,690584,283821,234990,274027,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,3955523,1534320759000,18951,104909,43186,40798,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,3955523,1534320759000,163436,666125,274591,232970,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,4267029,1534327200000,8313,87753,41549,32111,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,4267029,1534327200000,152798,648969,272954,224283,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,4659199,1534333498000,0,68546,35121,24400,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,4659199,1534333498000,144485,629762,266526,216572,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,5314011,1534348800000,0,0,20586,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,5314011,1534348800000,144485,571193,251991,195650,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,5486796,1534355350000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,5486796,1534355350000,144485,571193,231405,195650,221860,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,5726250,1534363199000,138855,560192,230084,192602,212298,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,5979990,1534384801000,24585,129872,52810,42463,50026,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,5979990,1534384801000,128727,550016,225373,186915,209250,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,6734652,1534406401000,0,99290,42858,32105,28508,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,6734652,1534406401000,104715,519434,215421,176557,187732,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,7863533,1534428001000,0,37496,25766,7702,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,7863533,1534428001000,104715,457640,198329,152154,160197,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,8026576,1534432279000,0,27125,18597,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,8026576,1534432279000,104715,447269,191160,144452,160197,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,8298549,1534442216000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,8298549,1534442216000,104715,423673,172563,144452,160197,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,8560378,1534449599000,78572,415594,168756,141999,157722,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,8811097,1534471200000,17632,130255,44264,42514,50133,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,8811097,1534471200000,70014,407318,156768,137180,155281,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,9116236,1534484528000,0,121016,30463,39324,46329,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,9116236,1534484528000,52382,398079,142967,133990,151477,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,9572684,1534492800000,0,104686,24558,30255,37882,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,9572684,1534492800000,52382,381749,137062,124921,143030,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,10485865,1534512664000,0,62236,10590,0,18948,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,10485865,1534512664000,52382,339299,123094,94666,124096,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,10549106,1534514400000,0,58411,9092,0,14959,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,10549106,1534514400000,52382,335474,121596,94666,120107,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,10812414,1534522005000,0,38687,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,10812414,1534522005000,52382,315750,115911,94666,105148,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,10891053,1534524847000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,10891053,1534524847000,52382,277063,115911,94666,105148,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,11220337,1534536000000,38972,254054,111661,90428,101142,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,11331020,1534539599000,34258,247981,109608,88428,99947,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,11538116,1534561200000,11092,109760,51241,36788,48319,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,11538116,1534561200000,28221,233751,106045,81002,98293,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,12021805,1534580099000,0,73736,38310,31195,32283,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,12021805,1534580099000,17129,197727,93114,75409,82257,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,12131153,1534582800000,0,67271,36063,27867,25920,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,12131153,1534582800000,17129,191262,90867,72081,75894,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,12868926,1534602646000,0,21088,7046,14469,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,12868926,1534602646000,17129,145079,61850,58683,49974,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,12921745,1534604400000,0,17063,5213,12389,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,12921745,1534604400000,17111,141054,60017,56603,49974,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,13087575,1534609605000,0,0,0,4196,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,13087575,1534609605000,17081,128297,54804,48410,49974,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,13113428,1534610437000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,13113428,1534610437000,17077,128297,54804,44214,49974,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,13594727,1534626000000,-2093,113559,46352,41539,43378,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
Global,13646663,1534629599000,-5057,112040,45484,41174,42166,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
