Local,3361164,1534305600000,19144,127627,51438,43541,52833,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,3361164,1534305600000,114603,692695,299456,240655,276250,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,4267029,1534327200000,617,91094,20337,37408,24699,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,4267029,1534327200000,96076,656162,268355,234522,248116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,5314011,1534348800000,0,41727,3710,13020,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,5314011,1534348800000,91808,606795,251728,210134,221202,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,5726250,1534363199000,0,3852,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,5726250,1534363199000,91808,568920,244883,188633,221202,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,5979990,1534384801000,11869,128440,50876,42221,52100,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,5979990,1534384801000,80725,555130,234539,183696,218002,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,6734652,1534406401000,0,82029,30481,29891,32510,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,6734652,1534406401000,67586,508719,214144,171366,198412,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,7863533,1534428001000,0,15079,0,18391,3564,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,7863533,1534428001000,67586,441769,182588,159866,169466,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,8560378,1534449599000,67586,399481,182588,124426,158314,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
