866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.2,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.2,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.2,True,0.0,0.0
847460,497844.0,1484.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.4,True,0.0,0.0
856805,641851.0,2234.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.4,True,0.0,0.0
866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.4,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.4,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.4,True,0.0,0.0
847460,497844.0,1484.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
856805,641851.0,2234.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
847460,497844.0,1484.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.0,True,0.0,0.0
856805,641851.0,2234.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.0,True,0.0,0.0
866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.0,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.0,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,False,0.0,True,0.0,0.0
847460,497844.0,1484.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
856805,641851.0,2234.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
847460,507613.0,1496.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,True,0.0,0.0
856805,619174.0,2204.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,True,0.0,0.0
866128,325495.0,610.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,True,0.0,0.0
865041,257247.0,558.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,True,0.0,0.0
858140,340711.0,321.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,True,0.0,0.0
847460,497844.0,1484.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
856805,641851.0,2234.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
866128,316090.0,606.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
865041,257617.0,549.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
858140,348830.0,332.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,True,0.0,0.0
847460,277111.0,722.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
856805,882627.0,2813.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
866128,354400.0,628.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
865041,293835.0,585.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
858140,366147.0,306.0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
